Region	Group	max_MAF	Pvalue_Burden	BETA_Burden	SE_Burden	MAC	MAC_case	MAC_control	Number_rare	Number_ultra_rare
ERP44	pLoF	0.01	3.236676E-01	-0.0286588	0.0290378	15	1	14	0	12
ERP44	pLoF	0.500000	3.236676E-01	-0.0286588	0.0290378	15	1	14	0	12
ERP44	missense	0.01	9.403558E-02	0.00342272	0.00204404	3030	608	2422	10	117
ERP44	missense	0.500000	9.403558E-02	0.00342272	0.00204404	3030	608	2422	10	117
ERP44	synonymous	0.01	5.771871E-01	-0.00164527	0.00295116	1364	237	1127	15	67
ERP44	synonymous	0.500000	5.771871E-01	-0.00164527	0.00295116	1364	237	1127	15	67
ERP44	pLoF;missense	0.01	1.092401E-01	0.0032661	0.00203925	3045	609	2436	10	129
ERP44	pLoF;missense	0.500000	1.092401E-01	0.0032661	0.00203925	3045	609	2436	10	129
ERP44	missense;synonymous	0.01	2.891258E-01	0.00178378	0.00168274	4394	845	3549	25	184
ERP44	missense;synonymous	0.500000	2.891258E-01	0.00178378	0.00168274	4394	845	3549	25	184
ERP44	pLoF;missense;synonymous;other	0.01	4.881637E-01	0.00113671	0.00163972	4606	877	3729	30	205
ERP44	pLoF;missense;synonymous;other	0.500000	4.881637E-01	0.00113671	0.00163972	4606	877	3729	30	205
ERP44	Cauchy	NA	0.219564	NA	NA	NA	NA	NA	NA	NA
INVS	pLoF	0.01	6.352823E-01	0.002408	0.00507691	439	85	354	4	81
INVS	pLoF	0.500000	6.352823E-01	0.002408	0.00507691	439	85	354	4	81
INVS	missense	0.01	4.517626E-01	-0.000714798	0.000949923	15113	2833	12280	59	303
INVS	missense	0.500000	4.517626E-01	-0.000714798	0.000949923	15113	2833	12280	59	303
INVS	synonymous	0.01	8.434151E-01	0.000347091	0.00175718	4280	700	3580	39	199
INVS	synonymous	0.5	8.434161E-01	0.000347089	0.00175719	334636	61668	272968	40	199
INVS	pLoF;missense	0.01	5.180633E-01	-0.000600657	0.00092933	15552	2918	12634	63	384
INVS	pLoF;missense	0.500000	5.180633E-01	-0.000600657	0.00092933	15552	2918	12634	63	384
INVS	missense;synonymous	0.01	5.666817E-01	-0.000480091	0.000837936	19387	3532	15855	98	502
INVS	missense;synonymous	0.5	5.666811E-01	-0.000480092	0.000837936	349743	64500	285243	99	502
INVS	pLoF;missense;synonymous;other	0.01	5.842410E-01	-0.000449394	0.000821261	19940	3633	16307	106	597
INVS	pLoF;missense;synonymous;other	0.5	5.842404E-01	-0.000449395	0.000821261	350296	64601	285695	107	597
INVS	Cauchy	NA	0.634883	NA	NA	NA	NA	NA	NA	NA
TEX10	pLoF	0.01	8.651202E-01	-0.00250718	0.0147603	55	9	46	0	28
TEX10	pLoF	0.500000	8.651202E-01	-0.00250718	0.0147603	55	9	46	0	28
TEX10	missense	0.01	9.019124E-01	0.000176678	0.00143354	6199	1190	5009	36	304
TEX10	missense	0.500000	9.019124E-01	0.000176678	0.00143354	6199	1190	5009	36	304
TEX10	synonymous	0.01	9.636109E-01	0.000115079	0.0025224	2131	327	1804	27	175
TEX10	synonymous	0.5	9.636910E-01	0.000114826	0.00252241	263712	47617	216095	28	175
TEX10	pLoF;missense	0.01	9.147803E-01	0.000152734	0.00142727	6254	1199	5055	36	332
TEX10	pLoF;missense	0.500000	9.147803E-01	0.000152734	0.00142727	6254	1199	5055	36	332
TEX10	missense;synonymous	0.01	9.086836E-01	0.000143482	0.00125094	8328	1516	6812	63	479
TEX10	missense;synonymous	0.5	9.087224E-01	0.000143422	0.00125095	269909	48806	221103	64	479
TEX10	pLoF;missense;synonymous;other	0.01	7.507647E-01	0.000382646	0.00120469	8902	1635	7267	67	528
TEX10	pLoF;missense;synonymous;other	0.5	7.507992E-01	0.000382595	0.0012047	270483	48925	221558	68	528
TEX10	Cauchy	NA	0.915683	NA	NA	NA	NA	NA	NA	NA
MSANTD3	pLoF	0.01	3.476230E-01	-0.0284625	0.0303047	12	1	11	0	7
MSANTD3	pLoF	0.500000	3.476230E-01	-0.0284625	0.0303047	12	1	11	0	7
MSANTD3	missense	0.01	1.800735E-01	-0.00521352	0.00388915	761	125	636	8	95
MSANTD3	missense	0.500000	1.800735E-01	-0.00521352	0.00388915	761	125	636	8	95
MSANTD3	synonymous	0.01	1.043860E-01	0.00676351	0.00416484	685	136	549	15	59
MSANTD3	synonymous	0.5	9.625891E-02	0.00687406	0.00413287	139089	26690	112399	16	59
MSANTD3	pLoF;missense	0.01	1.474710E-01	-0.00558904	0.00385844	773	126	647	8	102
MSANTD3	pLoF;missense	0.500000	1.474710E-01	-0.00558904	0.00385844	773	126	647	8	102
MSANTD3	missense;synonymous	0.01	8.761044E-01	0.000445258	0.00285587	1438	260	1178	23	154
MSANTD3	missense;synonymous	0.5	8.484251E-01	0.00054423	0.00284746	139842	26814	113028	24	154
MSANTD3	pLoF;missense;synonymous;other	0.01	9.784365E-01	7.67808e-05	0.00284067	1454	261	1193	23	164
MSANTD3	pLoF;missense;synonymous;other	0.5	9.502131E-01	0.000176851	0.00283237	139858	26815	113043	24	164
MSANTD3	Cauchy	NA	0.737906	NA	NA	NA	NA	NA	NA	NA
TMEFF1	pLoF	0.01	7.185439E-01	-0.00743496	0.0206294	29	4	25	0	11
TMEFF1	pLoF	0.500000	7.185439E-01	-0.00743496	0.0206294	29	4	25	0	11
TMEFF1	missense	0.01	3.662659E-01	0.00194091	0.00214823	2522	495	2027	20	123
TMEFF1	missense	0.500000	3.662659E-01	0.00194091	0.00214823	2522	495	2027	20	123
TMEFF1	synonymous	0.01	8.348127E-01	-0.000689593	0.00330687	1209	187	1022	14	78
TMEFF1	synonymous	0.5	9.613854E-01	0.000155845	0.00321893	113746	21703	92043	15	78
TMEFF1	pLoF;missense	0.01	3.900683E-01	0.00183244	0.002132	2551	499	2052	20	134
TMEFF1	pLoF;missense	0.500000	3.900683E-01	0.00183244	0.002132	2551	499	2052	20	134
TMEFF1	missense;synonymous	0.01	5.170416E-01	0.00116625	0.00180001	3729	682	3047	34	201
TMEFF1	missense;synonymous	0.5	4.342070E-01	0.00139606	0.00178521	116266	22198	94068	35	201
