Region	Group	max_MAF	Pvalue_Burden	BETA_Burden	SE_Burden	MAC	MAC_case	MAC_control	Number_rare	Number_ultra_rare
RGS22	pLoF	0.01	8.619644E-01	-0.000520572	0.00299396	2977	201	2776	14	107
RGS22	pLoF	0.500000	8.619644E-01	-0.000520572	0.00299396	2977	201	2776	14	107
RGS22	missense	0.01	6.589556E-01	0.000860693	0.00195011	8083	501	7582	46	275
RGS22	missense	0.500000	6.589556E-01	0.000860693	0.00195011	8083	501	7582	46	275
RGS22	synonymous	0.01	2.490090E-01	-0.00370379	0.00321298	3792	169	3623	27	205
RGS22	synonymous	0.5	4.382779E-01	-0.00117691	0.00151839	46204	3028	43176	29	205
RGS22	pLoF;missense	0.01	7.798401E-01	0.000456951	0.00163473	11060	702	10358	60	382
RGS22	pLoF;missense	0.500000	7.798401E-01	0.000456951	0.00163473	11060	702	10358	60	382
RGS22	missense;synonymous	0.01	8.283673E-01	-0.000364667	0.00168208	11874	670	11204	73	480
RGS22	missense;synonymous	0.5	7.334447E-01	-0.000413328	0.00121372	54286	3529	50757	75	480
RGS22	pLoF;missense;synonymous;other	0.01	8.758802E-01	-0.000226915	0.00145278	15132	892	14240	90	613
RGS22	pLoF;missense;synonymous;other	0.5	7.717345E-01	-0.000324687	0.0011192	57544	3751	53793	92	613
RGS22	Cauchy	NA	0.759954	NA	NA	NA	NA	NA	NA	NA
FBXO43	pLoF	0.01	5.321823E-01	0.00903624	0.0144654	133	10	123	5	23
FBXO43	pLoF	0.500000	5.321823E-01	0.00903624	0.0144654	133	10	123	5	23
FBXO43	missense	0.01	2.359124E-01	0.00366865	0.00309521	5896	268	5628	19	109
FBXO43	missense	0.500000	2.359124E-01	0.00366865	0.00309521	5896	268	5628	19	109
FBXO43	synonymous	0.01	2.862196E-01	-0.00489988	0.00459457	1660	75	1585	19	125
FBXO43	synonymous	0.5	2.862134E-01	-0.00489995	0.00459457	310962	21172	289790	20	125
FBXO43	pLoF;missense	0.01	1.971268E-01	0.00390784	0.00302985	6029	278	5751	24	132
FBXO43	pLoF;missense	0.500000	1.971268E-01	0.00390784	0.00302985	6029	278	5751	24	132
FBXO43	missense;synonymous	0.01	7.018607E-01	0.000973889	0.00254405	7556	343	7213	38	234
FBXO43	missense;synonymous	0.5	7.018662E-01	0.00097387	0.00254405	316858	21440	295418	39	234
FBXO43	pLoF;missense;synonymous;other	0.01	5.846199E-01	0.00136934	0.00250498	7706	355	7351	43	261
FBXO43	pLoF;missense;synonymous;other	0.5	5.846249E-01	0.00136933	0.00250498	317008	21452	295556	44	261
