Region	Group	max_MAF	Pvalue_Burden	BETA_Burden	SE_Burden	MAC	MAC_case	MAC_control	Number_rare	Number_ultra_rare
BLTP3B	pLoF	0.01	6.312782E-01	0.00521849	0.0108735	179	17	162	4	46
BLTP3B	pLoF	0.500000	6.312782E-01	0.00521849	0.0108735	179	17	162	4	46
BLTP3B	missense	0.01	5.677886E-01	0.00152949	0.00267716	3310	263	3047	48	374
BLTP3B	missense	0.5	5.943344E-01	0.0011076	0.00207974	46583	4081	42502	49	374
BLTP3B	synonymous	0.01	3.462612E-01	-0.001167	0.00123903	16799	1342	15457	47	248
BLTP3B	synonymous	0.5	8.978961E-02	-0.0015044	0.000886762	79298	6753	72545	50	248
BLTP3B	pLoF;missense	0.01	4.988364E-01	0.00176162	0.0026047	3488	280	3208	52	420
BLTP3B	pLoF;missense	0.5	5.363505E-01	0.00126468	0.00204528	46761	4098	42663	53	420
BLTP3B	missense;synonymous	0.01	5.484564E-01	-0.000666044	0.00110994	20108	1605	18503	95	622
BLTP3B	missense;synonymous	0.5	2.127227E-01	-0.000940547	0.000754784	125880	10834	115046	99	622
BLTP3B	pLoF;missense;synonymous;other	0.01	5.854246E-01	-0.00060188	0.0011034	20345	1627	18718	101	687
BLTP3B	pLoF;missense;synonymous;other	0.5	2.270618E-01	-0.000909325	0.000752776	126117	10856	115261	105	687
BLTP3B	Cauchy	NA	0.386705	NA	NA	NA	NA	NA	NA	NA
CLEC12B	pLoF	0.01	2.651899E-01	0.0138674	0.0124459	174	15	159	4	27
CLEC12B	pLoF	0.500000	2.651899E-01	0.0138674	0.0124459	174	15	159	4	27
CLEC12B	missense	0.01	3.836098E-01	-0.00355185	0.00407666	1363	102	1261	8	45
CLEC12B	missense	0.500000	3.836098E-01	-0.00355185	0.00407666	1363	102	1261	8	45
CLEC12B	synonymous	0.01	1.674727E-02	-0.0125568	0.00524903	1032	47	985	9	48
CLEC12B	synonymous	0.5	1.781303E-01	-0.0054364	0.00403733	302285	26726	275559	11	48
CLEC12B	pLoF;missense	0.01	6.321846E-01	-0.0018546	0.00387462	1537	117	1420	12	72
CLEC12B	pLoF;missense	0.500000	6.321846E-01	-0.0018546	0.00387462	1537	117	1420	12	72
CLEC12B	missense;synonymous	0.01	3.075204E-02	-0.00698209	0.00323205	2395	149	2246	17	93
CLEC12B	missense;synonymous	0.5	1.145448E-01	-0.00456003	0.00288958	303648	26828	276820	19	93
CLEC12B	pLoF;missense;synonymous;other	0.01	8.606916E-02	-0.0053446	0.00311365	2569	165	2404	21	122
CLEC12B	pLoF;missense;synonymous;other	0.5	2.289404E-01	-0.00337032	0.00280138	303822	26844	276978	23	122
CLEC12B	Cauchy	NA	0.0927444	NA	NA	NA	NA	NA	NA	NA
ACTR6	pLoF	0.01	1.640782E-01	-0.0265793	0.0191014	58	2	56	0	30
ACTR6	pLoF	0.500000	1.640782E-01	-0.0265793	0.0191014	58	2	56	0	30
ACTR6	missense	0.01	4.063210E-02	0.00769799	0.00376013	1512	155	1357	15	106
ACTR6	missense	0.500000	4.063210E-02	0.00769799	0.00376013	1512	155	1357	15	106
ACTR6	synonymous	0.01	5.046734E-01	0.00238542	0.00357551	2381	154	2227	19	53
ACTR6	synonymous	0.500000	5.046734E-01	0.00238542	0.00357551	2381	154	2227	19	53
ACTR6	pLoF;missense	0.01	8.204138E-02	0.00641831	0.00369089	1570	157	1413	15	136
ACTR6	pLoF;missense	0.500000	8.204138E-02	0.00641831	0.00369089	1570	157	1413	15	136
ACTR6	missense;synonymous	0.01	5.813479E-02	0.00492144	0.00259751	3893	309	3584	34	159
ACTR6	missense;synonymous	0.500000	5.813479E-02	0.00492144	0.00259751	3893	309	3584	34	159
ACTR6	pLoF;missense;synonymous;other	0.01	8.195351E-02	0.00438612	0.00252154	4082	324	3758	36	199
ACTR6	pLoF;missense;synonymous;other	0.500000	8.195351E-02	0.00438612	0.00252154	4082	324	3758	36	199
ACTR6	Cauchy	NA	0.0827854	NA	NA	NA	NA	NA	NA	NA
DEPDC4	pLoF	0.01	4.861298E-01	0.00424586	0.00609619	559	53	506	11	30
DEPDC4	pLoF	0.500000	4.861298E-01	0.00424586	0.00609619	559	53	506	11	30
