Region	Group	max_MAF	Pvalue_Burden	BETA_Burden	SE_Burden	MAC	MAC_case	MAC_control	Number_rare	Number_ultra_rare
SIM1	pLoF	0.01	2.565027E-01	0.0173121	0.0152571	47	12	35	1	19
SIM1	pLoF	0.500000	2.565027E-01	0.0173121	0.0152571	47	12	35	1	19
SIM1	missense	0.01	4.790324E-02	-0.00279771	0.00141425	5695	1022	4673	48	329
SIM1	missense	0.5	4.312128E-02	-0.00284737	0.00140782	113370	21114	92256	49	329
SIM1	synonymous	0.01	8.742095E-01	-0.000305658	0.00193071	3204	568	2636	33	164
SIM1	synonymous	0.5	7.530088E-01	0.000351403	0.00111672	21167	4087	17080	34	164
SIM1	pLoF;missense	0.01	6.210609E-02	-0.00262777	0.00140859	5741	1034	4707	49	348
SIM1	pLoF;missense	0.5	5.609325E-02	-0.0026785	0.00140213	113416	21126	92290	50	348
SIM1	missense;synonymous	0.01	9.301367E-02	-0.00192205	0.00114428	8896	1590	7306	81	493
SIM1	missense;synonymous	0.5	3.131526E-01	-0.000890699	0.000883079	134534	25201	109333	83	493
SIM1	pLoF;missense;synonymous;other	0.01	1.256768E-01	-0.0017466	0.00114055	8964	1607	7357	82	527
SIM1	pLoF;missense;synonymous;other	0.5	3.700756E-01	-0.000790045	0.00088142	134602	25218	109384	84	527
SIM1	Cauchy	NA	0.121368	NA	NA	NA	NA	NA	NA	NA
ASCC3	pLoF	0.01	8.466194E-01	0.00091774	0.00474447	554	94	460	10	133
ASCC3	pLoF	0.500000	8.466194E-01	0.00091774	0.00474447	554	94	460	10	133
ASCC3	missense	0.01	7.501481E-01	0.000425723	0.00133688	7248	1190	6058	98	756
ASCC3	missense	0.5	6.628442E-01	0.000337303	0.00077365	83688	14726	68962	100	756
ASCC3	synonymous	0.01	1.670210E-01	0.0018824	0.00136224	7310	1179	6131	60	418
ASCC3	synonymous	0.5	3.623688E-01	-0.000528759	0.000580505	825736	154328	671408	65	418
ASCC3	pLoF;missense	0.01	7.180034E-01	0.000462852	0.00128168	7793	1283	6510	108	889
ASCC3	pLoF;missense	0.5	6.439267E-01	0.000351901	0.000761336	84233	14819	69414	110	889
ASCC3	missense;synonymous	0.01	2.311161E-01	0.00114039	0.000952314	14541	2368	12173	158	1174
ASCC3	missense;synonymous	0.5	6.759328E-01	-0.000174624	0.000417741	909407	169053	740354	165	1174
ASCC3	pLoF;missense;synonymous;other	0.01	3.410516E-01	0.000836406	0.000878495	17358	2704	14654	176	1348
ASCC3	pLoF;missense;synonymous;other	0.5	6.319672E-01	-0.000195345	0.000407853	912224	169389	742835	183	1348
ASCC3	Cauchy	NA	0.599668	NA	NA	NA	NA	NA	NA	NA
GRIK2	pLoF	0.01	5.446721E-01	-0.00331676	0.00547534	390	65	325	2	26
GRIK2	pLoF	0.500000	5.446721E-01	-0.00331676	0.00547534	390	65	325	2	26
GRIK2	missense	0.01	3.825042E-01	-0.0014912	0.00170757	4088	728	3360	45	339
GRIK2	missense	0.500000	3.825042E-01	-0.0014912	0.00170757	4088	728	3360	45	339
GRIK2	synonymous	0.01	3.951551E-01	-0.00115118	0.00135385	7555	1288	6267	46	180
GRIK2	synonymous	0.5	4.799935E-01	-0.000702226	0.000994214	437712	82942	354770	49	180
GRIK2	pLoF;missense	0.01	3.120034E-01	-0.00164917	0.00163118	4478	793	3685	47	365
GRIK2	pLoF;missense	0.500000	3.120034E-01	-0.00164917	0.00163118	4478	793	3685	47	365
GRIK2	missense;synonymous	0.01	2.279551E-01	-0.00128468	0.00106556	11643	2016	9627	91	519
GRIK2	missense;synonymous	0.5	2.959459E-01	-0.000899946	0.000861055	441800	83670	358130	94	519
GRIK2	pLoF;missense;synonymous;other	0.01	1.931259E-01	-0.00134692	0.00103499	12267	2125	10142	97	563
GRIK2	pLoF;missense;synonymous;other	0.5	2.576796E-01	-0.000956283	0.000844853	442424	83779	358645	100	563
GRIK2	Cauchy	NA	0.341456	NA	NA	NA	NA	NA	NA	NA
TFAP2A	pLoF	0.01	1.976589E-01	0.0392903	0.030499	10	4	6	0	6
TFAP2A	pLoF	0.500000	1.976589E-01	0.0392903	0.030499	10	4	6	0	6
TFAP2A	missense	0.01	3.336469E-02	-0.00762894	0.00358559	894	139	755	23	160
TFAP2A	missense	0.500000	3.336469E-02	-0.00762894	0.00358559	894	139	755	23	160
TFAP2A	synonymous	0.01	2.447104E-01	0.00188737	0.00162243	5237	871	4366	30	100
TFAP2A	synonymous	0.5	2.666026E-01	0.00178824	0.00160969	111119	20868	90251	31	100
TFAP2A	pLoF;missense	0.01	4.957185E-02	-0.00699666	0.00356311	904	143	761	23	166
TFAP2A	pLoF;missense	0.500000	4.957185E-02	-0.00699666	0.00356311	904	143	761	23	166
TFAP2A	missense;synonymous	0.01	8.489830E-01	0.000282049	0.00148122	6124	1009	5115	53	260
TFAP2A	missense;synonymous	0.5	8.810683E-01	0.000220122	0.00147126	112006	21006	91000	54	260
TFAP2A	pLoF;missense;synonymous;other	0.01	6.965483E-01	0.000564656	0.00144789	6263	1043	5220	57	272
TFAP2A	pLoF;missense;synonymous;other	0.5	7.271971E-01	0.000501891	0.00143868	112145	21040	91105	58	272
TFAP2A	Cauchy	NA	0.119653	NA	NA	NA	NA	NA	NA	NA
HACE1	pLoF	0.01	2.002470E-01	-0.010596	0.00827267	159	25	134	1	59
HACE1	pLoF	0.500000	2.002470E-01	-0.010596	0.00827267	159	25	134	1	59
HACE1	missense	0.01	1.324018E-01	-0.00345761	0.00229787	2179	376	1803	27	281
HACE1	missense	0.5	8.284362E-01	-0.000264367	0.00121993	11749	2259	9490	28	281
HACE1	synonymous	0.01	3.160514E-01	-0.00228212	0.00227619	2842	379	2463	41	147
HACE1	synonymous	0.5	3.357625E-01	-0.00218524	0.00227021	131286	24190	107096	42	147
HACE1	pLoF;missense	0.01	6.997471E-02	-0.0040237	0.00222049	2334	400	1934	28	340
HACE1	pLoF;missense	0.5	6.822397E-01	-0.000494605	0.0012081	11904	2283	9621	29	340
HACE1	missense;synonymous	0.01	8.242179E-02	-0.0028088	0.00161723	5011	754	4257	68	428
HACE1	missense;synonymous	0.5	5.360387E-01	-0.000659901	0.0010664	143025	26448	116577	70	428
HACE1	pLoF;missense;synonymous;other	0.01	9.089030E-02	-0.00264313	0.00156332	5335	815	4520	71	516
HACE1	pLoF;missense;synonymous;other	0.5	5.498527E-01	-0.00062103	0.00103855	269882	49836	220046	74	516
HACE1	Cauchy	NA	0.211705	NA	NA	NA	NA	NA	NA	NA
LIN28B	pLoF	0.01	9.534313E-01	-0.00182179	0.0311958	13	2	11	0	5
LIN28B	pLoF	0.500000	9.534313E-01	-0.00182179	0.0311958	13	2	11	0	5
LIN28B	missense	0.01	3.838211E-02	0.0119852	0.00578788	348	76	272	8	76
LIN28B	missense	0.500000	3.838211E-02	0.0119852	0.00578788	348	76	272	8	76
LIN28B	synonymous	0.01	4.738627E-01	0.00282911	0.00395012	764	140	624	15	53
LIN28B	synonymous	0.500000	4.738627E-01	0.00282911	0.00395012	764	140	624	15	53
LIN28B	pLoF;missense	0.01	4.276186E-02	0.0115344	0.0056931	361	78	283	8	81
LIN28B	pLoF;missense	0.500000	4.276186E-02	0.0115344	0.0056931	361	78	283	8	81
LIN28B	missense;synonymous	0.01	7.798330E-02	0.00576212	0.00326927	1112	216	896	23	129
LIN28B	missense;synonymous	0.500000	7.798330E-02	0.00576212	0.00326927	1112	216	896	23	129
LIN28B	pLoF;missense;synonymous;other	0.01	1.053132E-01	0.00509365	0.00314496	1201	231	970	25	153
LIN28B	pLoF;missense;synonymous;other	0.500000	1.053132E-01	0.00509365	0.00314496	1201	231	970	25	153
LIN28B	Cauchy	NA	0.11513	NA	NA	NA	NA	NA	NA	NA
BVES	pLoF	0.01	8.597039E-01	0.00194114	0.0109823	99	18	81	2	26
BVES	pLoF	0.500000	8.597039E-01	0.00194114	0.0109823	99	18	81	2	26
BVES	missense	0.01	6.300794E-01	-0.0012163	0.00252545	1896	322	1574	19	128
BVES	missense	0.500000	6.300794E-01	-0.0012163	0.00252545	1896	322	1574	19	128
BVES	synonymous	0.01	3.672642E-01	0.00136405	0.00151291	6101	1100	5001	15	66
BVES	synonymous	0.500000	3.672642E-01	0.00136405	0.00151291	6101	1100	5001	15	66
BVES	pLoF;missense	0.01	6.682295E-01	-0.00105564	0.00246311	1995	340	1655	21	154
BVES	pLoF;missense	0.500000	6.682295E-01	-0.00105564	0.00246311	1995	340	1655	21	154
BVES	missense;synonymous	0.01	6.094247E-01	0.000664743	0.00130113	7995	1421	6574	34	194
BVES	missense;synonymous	0.500000	6.094247E-01	0.000664743	0.00130113	7995	1421	6574	34	194
BVES	pLoF;missense;synonymous;other	0.01	5.649899E-01	0.00074003	0.00128601	8160	1453	6707	38	229
BVES	pLoF;missense;synonymous;other	0.500000	5.649899E-01	0.00074003	0.00128601	8160	1453	6707	38	229
BVES	Cauchy	NA	0.658385	NA	NA	NA	NA	NA	NA	NA
POPDC3	pLoF	0.01	7.832327E-01	-0.00289573	0.0105258	105	18	87	3	19
POPDC3	pLoF	0.500000	7.832327E-01	-0.00289573	0.0105258	105	18	87	3	19
POPDC3	missense	0.01	3.852837E-01	-0.0038983	0.00449008	577	96	481	14	93
POPDC3	missense	0.5	9.053496E-01	0.000169632	0.0014266	27419	5190	22229	15	93
POPDC3	synonymous	0.01	5.779202E-01	0.00146933	0.00264066	3544	345	3199	9	42
POPDC3	synonymous	0.500000	5.779202E-01	0.00146933	0.00264066	3544	345	3199	9	42
POPDC3	pLoF;missense	0.01	3.636694E-01	-0.00375578	0.00413452	682	114	568	17	112
POPDC3	pLoF;missense	0.5	9.357528E-01	0.000113999	0.00141421	27524	5208	22316	18	112
