Region	Group	max_MAF	Pvalue_Burden	BETA_Burden	SE_Burden	MAC	MAC_case	MAC_control	Number_rare	Number_ultra_rare
EVL	pLoF	0.01	5.812324E-01	0.00893589	0.0162004	47	9	38	2	17
EVL	pLoF	0.500000	5.812324E-01	0.00893589	0.0162004	47	9	38	2	17
EVL	missense	0.01	8.218985E-01	0.00049511	0.00219948	3465	453	3012	23	168
EVL	missense	0.500000	8.218985E-01	0.00049511	0.00219948	3465	453	3012	23	168
EVL	synonymous	0.01	7.418878E-01	-0.000921538	0.00279801	1944	259	1685	25	87
EVL	synonymous	0.5	1.921675E-01	-0.00203078	0.00155711	40223	7062	33161	26	87
EVL	pLoF;missense	0.01	7.669035E-01	0.000646231	0.00218006	3512	462	3050	25	185
EVL	pLoF;missense	0.500000	7.669035E-01	0.000646231	0.00218006	3512	462	3050	25	185
EVL	missense;synonymous	0.01	9.766936E-01	-4.93886e-05	0.00169056	5409	712	4697	48	255
EVL	missense;synonymous	0.5	3.500346E-01	-0.00118475	0.00126776	43688	7515	36173	49	255
EVL	pLoF;missense;synonymous;other	0.01	5.340258E-01	-0.000990069	0.00159208	5923	793	5130	55	281
EVL	pLoF;missense;synonymous;other	0.5	1.734898E-01	-0.00166824	0.00122568	44202	7596	36606	56	281
EVL	Cauchy	NA	0.804538	NA	NA	NA	NA	NA	NA	NA
DEGS2	pLoF	0.01	8.744093E-01	-0.00127344	0.00805669	170	31	139	5	20
DEGS2	pLoF	0.500000	8.744093E-01	-0.00127344	0.00805669	170	31	139	5	20
DEGS2	missense	0.01	1.899858E-01	-0.00479013	0.00365486	865	142	723	18	128
DEGS2	missense	0.5	1.253113E-01	-0.00550309	0.00359009	124143	23161	100982	19	128
DEGS2	synonymous	0.01	5.146362E-01	-0.00113441	0.00174087	4462	741	3721	37	85
DEGS2	synonymous	0.5	4.586350E-01	-0.00126633	0.00170873	100249	18498	81751	38	85
DEGS2	pLoF;missense	0.01	2.173051E-01	-0.00411694	0.003337	1033	173	860	23	148
DEGS2	pLoF;missense	0.5	1.497015E-01	-0.0047372	0.00328839	124311	23192	101119	24	148
DEGS2	missense;synonymous	0.01	2.548898E-01	-0.00179243	0.00157431	5325	883	4442	55	213
DEGS2	missense;synonymous	0.5	1.868318E-01	-0.00204756	0.00155117	224390	41659	182731	57	213
DEGS2	pLoF;missense;synonymous;other	0.01	2.165784E-01	-0.001911	0.00154652	5493	911	4582	60	235
DEGS2	pLoF;missense;synonymous;other	0.5	1.576190E-01	-0.0021547	0.00152478	224558	41687	182871	62	235
DEGS2	Cauchy	NA	0.314342	NA	NA	NA	NA	NA	NA	NA
YY1	pLoF	0.01	1.130848E-01	0.00584577	0.0036894	835	170	665	19	28
YY1	pLoF	0.5	5.319148E-02	0.00325208	0.00168209	41300	8147	33153	20	28
YY1	missense	0.01	9.523364E-01	0.000361953	0.00605546	321	57	264	9	80
YY1	missense	0.500000	9.523364E-01	0.000361953	0.00605546	321	57	264	9	80
YY1	synonymous	0.01	4.400557E-02	0.00511108	0.00253773	1836	359	1477	22	113
YY1	synonymous	0.500000	4.400557E-02	0.00511108	0.00253773	1836	359	1477	22	113
YY1	pLoF;missense	0.01	1.664940E-01	0.00436488	0.00315482	1156	227	929	28	108
YY1	pLoF;missense	0.5	6.052091E-02	0.00304113	0.00162022	41621	8204	33417	29	108
YY1	missense;synonymous	0.01	5.931406E-02	0.00442125	0.00234442	2157	416	1741	31	193
YY1	missense;synonymous	0.500000	5.931406E-02	0.00442125	0.00234442	2157	416	1741	31	193
YY1	pLoF;missense;synonymous;other	0.01	1.607139E-02	0.00476323	0.00197867	2996	586	2410	50	224
YY1	pLoF;missense;synonymous;other	0.5	7.976462E-03	0.00358933	0.0013529	43461	8563	34898	51	224
YY1	Cauchy	NA	0.0436457	NA	NA	NA	NA	NA	NA	NA
SLC25A29	pLoF	0.01	1.540263E-01	0.0119745	0.0084005	166	36	130	4	20
