Region	Group	max_MAF	Pvalue_Burden	BETA_Burden	SE_Burden	MAC	MAC_case	MAC_control	Number_rare	Number_ultra_rare
CMSS1	pLoF	0.01	1.003881E-01	-0.0426091	0.0259341	49	0	49	1	16
CMSS1	pLoF	0.500000	1.003881E-01	-0.0426091	0.0259341	49	0	49	1	16
CMSS1	missense	0.01	8.612941E-01	0.000664839	0.00380502	2238	127	2111	17	74
CMSS1	missense	0.500000	8.612941E-01	0.000664839	0.00380502	2238	127	2111	17	74
CMSS1	synonymous	0.01	3.559742E-01	-0.0093595	0.0101396	338	13	325	10	47
CMSS1	synonymous	0.500000	3.559742E-01	-0.0093595	0.0101396	338	13	325	10	47
CMSS1	pLoF;missense	0.01	9.489558E-01	-0.000241088	0.00376593	2287	127	2160	18	90
CMSS1	pLoF;missense	0.500000	9.489558E-01	-0.000241088	0.00376593	2287	127	2160	18	90
CMSS1	missense;synonymous	0.01	8.743874E-01	-0.000563547	0.00356476	2576	140	2436	27	121
CMSS1	missense;synonymous	0.500000	8.743874E-01	-0.000563547	0.00356476	2576	140	2436	27	121
CMSS1	pLoF;missense;synonymous;other	0.01	7.283676E-01	-0.00121557	0.00350007	2673	143	2530	30	148
CMSS1	pLoF;missense;synonymous;other	0.5	1.237397E-01	-0.00310309	0.00201595	19829	1084	18745	31	148
CMSS1	Cauchy	NA	0.760159	NA	NA	NA	NA	NA	NA	NA
TBC1D23	pLoF	0.01	1.590879E-01	0.0195175	0.0138605	162	13	149	3	29
TBC1D23	pLoF	0.500000	1.590879E-01	0.0195175	0.0138605	162	13	149	3	29
TBC1D23	missense	0.01	2.724041E-01	0.00241066	0.00219642	7625	445	7180	38	223
TBC1D23	missense	0.500000	2.724041E-01	0.00241066	0.00219642	7625	445	7180	38	223
TBC1D23	synonymous	0.01	9.134496E-01	0.000225112	0.00207117	9312	475	8837	28	110
TBC1D23	synonymous	0.500000	9.134496E-01	0.000225112	0.00207117	9312	475	8837	28	110
TBC1D23	pLoF;missense	0.01	1.916437E-01	0.00283332	0.00216991	7786	458	7328	41	252
TBC1D23	pLoF;missense	0.500000	1.916437E-01	0.00283332	0.00216991	7786	458	7328	41	252
TBC1D23	missense;synonymous	0.01	4.888035E-01	0.000867143	0.00125271	16935	920	16015	66	333
TBC1D23	missense;synonymous	0.500000	4.888035E-01	0.000867143	0.00125271	16935	920	16015	66	333
TBC1D23	pLoF;missense;synonymous;other	0.01	5.644833E-01	0.000713232	0.00123783	17431	943	16488	76	390
TBC1D23	pLoF;missense;synonymous;other	0.500000	5.644833E-01	0.000713232	0.00123783	17431	943	16488	76	390
TBC1D23	Cauchy	NA	0.478913	NA	NA	NA	NA	NA	NA	NA
FANCD2	pLoF	0.01	4.913234E-01	0.00416835	0.00605684	849	52	797	13	79
FANCD2	pLoF	0.500000	4.913234E-01	0.00416835	0.00605684	849	52	797	13	79
FANCD2	missense	0.01	9.468530E-01	0.00015775	0.00236651	6392	271	6121	55	320
FANCD2	missense	0.500000	9.468530E-01	0.00015775	0.00236651	6392	271	6121	55	320
FANCD2	synonymous	0.01	9.586338E-01	0.000115414	0.00222515	7161	300	6861	53	233
FANCD2	synonymous	0.5	6.807505E-01	-0.000577065	0.00140255	157450	8564	148886	56	233
FANCD2	pLoF;missense	0.01	7.483952E-01	0.000708696	0.00220946	7241	323	6918	68	399
FANCD2	pLoF;missense	0.500000	7.483952E-01	0.000708696	0.00220946	7241	323	6918	68	399
FANCD2	missense;synonymous	0.01	9.602302E-01	6.75425e-05	0.00135451	13549	570	12979	108	553
FANCD2	missense;synonymous	0.5	7.611198E-01	-0.000330261	0.00108635	163838	8834	155004	111	553
FANCD2	pLoF;missense;synonymous;other	0.01	9.155815E-01	0.000139985	0.0013206	14509	625	13884	122	663
FANCD2	pLoF;missense;synonymous;other	0.5	8.007178E-01	-0.00026953	0.00106779	164798	8889	155909	125	663
FANCD2	Cauchy	NA	0.898062	NA	NA	NA	NA	NA	NA	NA
NIT2	pLoF	0.01	7.685963E-01	-0.00368411	0.012522	193	10	183	7	25
NIT2	pLoF	0.500000	7.685963E-01	-0.00368411	0.012522	193	10	183	7	25
NIT2	missense	0.01	6.271515E-02	-0.00794052	0.00426633	1733	80	1653	15	94
NIT2	missense	0.500000	6.271515E-02	-0.00794052	0.00426633	1733	80	1653	15	94
NIT2	synonymous	0.01	1.521748E-01	-0.00967684	0.00675808	917	29	888	11	45
NIT2	synonymous	0.500000	1.521748E-01	-0.00967684	0.00675808	917	29	888	11	45
NIT2	pLoF;missense	0.01	6.319847E-02	-0.00750733	0.00404099	1926	90	1836	22	119
NIT2	pLoF;missense	0.500000	6.319847E-02	-0.00750733	0.00404099	1926	90	1836	22	119
NIT2	missense;synonymous	0.01	1.952335E-02	-0.00844102	0.0036144	2649	109	2540	26	139
NIT2	missense;synonymous	0.500000	1.952335E-02	-0.00844102	0.0036144	2649	109	2540	26	139
NIT2	pLoF;missense;synonymous;other	0.01	3.308693E-02	-0.0070233	0.00329573	3116	136	2980	38	178
NIT2	pLoF;missense;synonymous;other	0.500000	3.308693E-02	-0.0070233	0.00329573	3116	136	2980	38	178
NIT2	Cauchy	NA	0.0516457	NA	NA	NA	NA	NA	NA	NA
TOMM70	pLoF	0.01	1.579606E-01	0.0657617	0.0465747	15	2	13	0	11
TOMM70	pLoF	0.500000	1.579606E-01	0.0657617	0.0465747	15	2	13	0	11
TOMM70	missense	0.01	6.003011E-01	0.00196499	0.00375021	2319	133	2186	23	200
TOMM70	missense	0.500000	6.003011E-01	0.00196499	0.00375021	2319	133	2186	23	200
TOMM70	synonymous	0.01	5.253368E-01	0.00181657	0.00286011	4624	257	4367	17	120
TOMM70	synonymous	0.5	2.143850E-01	-0.00160278	0.0012909	59711	3010	56701	20	120
TOMM70	pLoF;missense	0.01	5.262195E-01	0.00236971	0.00373897	2334	135	2199	23	211
TOMM70	pLoF;missense	0.500000	5.262195E-01	0.00236971	0.00373897	2334	135	2199	23	211
TOMM70	missense;synonymous	0.01	4.098749E-01	0.00187747	0.00227816	6943	390	6553	40	320
TOMM70	missense;synonymous	0.5	3.139977E-01	-0.00123312	0.00122471	62030	3143	58887	43	320
TOMM70	pLoF;missense;synonymous;other	0.01	3.792313E-01	0.00200062	0.00227521	6961	392	6569	40	334
TOMM70	pLoF;missense;synonymous;other	0.5	3.289526E-01	-0.00119516	0.00122426	62048	3145	58903	43	334
TOMM70	Cauchy	NA	0.352478	NA	NA	NA	NA	NA	NA	NA
LNP1	pLoF	0.01	8.246985E-01	-0.00389777	0.0175967	113	5	108	3	10
LNP1	pLoF	0.500000	8.246985E-01	-0.00389777	0.0175967	113	5	108	3	10
LNP1	missense	0.01	1.539636E-01	0.0218179	0.0153036	176	11	165	4	33
LNP1	missense	0.500000	1.539636E-01	0.0218179	0.0153036	176	11	165	4	33
LNP1	synonymous	0.01	4.451533E-01	0.00268661	0.00351871	2859	156	2703	11	32
LNP1	synonymous	0.5	4.451373E-01	0.0026867	0.00351871	281043	15678	265365	12	32
LNP1	pLoF;missense	0.01	3.524178E-01	0.0107494	0.0115596	289	16	273	7	43
LNP1	pLoF;missense	0.500000	3.524178E-01	0.0107494	0.0115596	289	16	273	7	43
LNP1	missense;synonymous	0.01	2.876556E-01	0.00364998	0.00343276	3035	167	2868	15	65
LNP1	missense;synonymous	0.5	2.876439E-01	0.00365007	0.00343276	281219	15689	265530	16	65
LNP1	pLoF;missense;synonymous;other	0.01	2.974122E-01	0.00349467	0.00335382	3179	174	3005	19	77
LNP1	pLoF;missense;synonymous;other	0.5	2.974004E-01	0.00349476	0.00335382	281363	15696	265667	20	77
LNP1	Cauchy	NA	0.375423	NA	NA	NA	NA	NA	NA	NA
TMEM45A	pLoF	0.01	3.039478E-01	0.0212361	0.0206576	79	6	73	2	11
TMEM45A	pLoF	0.500000	3.039478E-01	0.0212361	0.0206576	79	6	73	2	11
TMEM45A	missense	0.01	8.951626E-03	0.0262637	0.0100477	181	19	162	4	57
TMEM45A	missense	0.500000	8.951626E-03	0.0262637	0.0100477	181	19	162	4	57
TMEM45A	synonymous	0.01	4.677718E-02	0.00444403	0.00223508	10160	508	9652	14	43
TMEM45A	synonymous	0.5	5.582172E-02	0.00418674	0.00218923	94807	5052	89755	15	43
TMEM45A	pLoF;missense	0.01	5.874417E-03	0.0240359	0.00872537	260	25	235	6	68
TMEM45A	pLoF;missense	0.500000	5.874417E-03	0.0240359	0.00872537	260	25	235	6	68
TMEM45A	missense;synonymous	0.01	1.585690E-02	0.00531004	0.00220133	10341	527	9814	18	100
TMEM45A	missense;synonymous	0.5	1.981773E-02	0.00502659	0.00215754	94988	5071	89917	19	100
TMEM45A	pLoF;missense;synonymous;other	0.01	1.164648E-02	0.00551826	0.00218746	10434	534	9900	20	116
TMEM45A	pLoF;missense;synonymous;other	0.5	1.472767E-02	0.00523048	0.00214451	95081	5078	90003	21	116
TMEM45A	Cauchy	NA	0.0137173	NA	NA	NA	NA	NA	NA	NA
ADGRG7	pLoF	0.01	3.589029E-01	-0.00673546	0.00734144	559	27	532	7	47
ADGRG7	pLoF	0.500000	3.589029E-01	-0.00673546	0.00734144	559	27	532	7	47
ADGRG7	missense	0.01	1.427822E-01	-0.00477927	0.00326117	3288	154	3134	18	112
ADGRG7	missense	0.500000	1.427822E-01	-0.00477927	0.00326117	3288	154	3134	18	112
ADGRG7	synonymous	0.01	7.468775E-01	0.000832076	0.00257801	6014	317	5697	30	177
ADGRG7	synonymous	0.500000	7.468775E-01	0.000832076	0.00257801	6014	317	5697	30	177
ADGRG7	pLoF;missense	0.01	8.676920E-02	-0.00511184	0.00298468	3847	181	3666	25	159
ADGRG7	pLoF;missense	0.500000	8.676920E-02	-0.00511184	0.00298468	3847	181	3666	25	159
ADGRG7	missense;synonymous	0.01	5.236413E-01	-0.00126468	0.00198306	9301	471	8830	48	289
ADGRG7	missense;synonymous	0.500000	5.236413E-01	-0.00126468	0.00198306	9301	471	8830	48	289
ADGRG7	pLoF;missense;synonymous;other	0.01	3.887931E-01	-0.00164623	0.00191021	9960	502	9458	57	357
ADGRG7	pLoF;missense;synonymous;other	0.500000	3.887931E-01	-0.00164623	0.00191021	9960	502	9458	57	357
ADGRG7	Cauchy	NA	0.265597	NA	NA	NA	NA	NA	NA	NA
TFG	pLoF	0.01	1.986622E-01	0.0436127	0.03393	28	3	25	0	15
TFG	pLoF	0.500000	1.986622E-01	0.0436127	0.03393	28	3	25	0	15
TFG	missense	0.01	5.380691E-01	-0.00373784	0.00607052	1010	43	967	18	154
TFG	missense	0.500000	5.380691E-01	-0.00373784	0.00607052	1010	43	967	18	154
TFG	synonymous	0.01	6.524933E-02	0.00337979	0.00183331	13024	725	12299	20	79
TFG	synonymous	0.5	6.526653E-02	0.0033796	0.00183333	244848	13717	231131	21	79
TFG	pLoF;missense	0.01	7.012843E-01	-0.00229415	0.00598077	1038	46	992	18	169
TFG	pLoF;missense	0.500000	7.012843E-01	-0.00229415	0.00598077	1038	46	992	18	169
TFG	missense;synonymous	0.01	1.110987E-01	0.0028032	0.0017594	14031	768	13263	38	233
TFG	missense;synonymous	0.5	1.111248E-01	0.00280302	0.00175941	245855	13760	232095	39	233
TFG	pLoF;missense;synonymous;other	0.01	8.956833E-02	0.00298089	0.00175586	14079	773	13306	38	257
TFG	pLoF;missense;synonymous;other	0.5	8.959004E-02	0.00298072	0.00175588	245903	13765	232138	39	257
TFG	Cauchy	NA	0.152489	NA	NA	NA	NA	NA	NA	NA
ABI3BP	pLoF	0.01	9.866546E-01	-6.44833e-05	0.00385509	3060	123	2937	22	122
ABI3BP	pLoF	0.500000	9.866546E-01	-6.44833e-05	0.00385509	3060	123	2937	22	122
ABI3BP	missense	0.01	9.501729E-01	0.000116615	0.00186615	10397	521	9876	99	436
ABI3BP	missense	0.5	8.655962E-01	0.000255903	0.00151194	18382	990	17392	100	436
