Region	Group	max_MAF	Pvalue_Burden	BETA_Burden	SE_Burden	MAC	MAC_case	MAC_control	Number_rare	Number_ultra_rare
GRHL1	pLoF	0.01	4.364527E-03	0.0331138	0.0116167	105	15	90	2	30
GRHL1	pLoF	0.500000	4.364527E-03	0.0331138	0.0116167	105	15	90	2	30
GRHL1	missense	0.01	2.864263E-01	0.00377297	0.00353939	2041	153	1888	37	179
GRHL1	missense	0.500000	2.864263E-01	0.00377297	0.00353939	2041	153	1888	37	179
GRHL1	synonymous	0.01	2.173744E-01	-0.00587617	0.00476366	1492	67	1425	22	114
GRHL1	synonymous	0.5	2.644185E-01	-0.00513262	0.00459909	91996	6187	85809	23	114
GRHL1	pLoF;missense	0.01	1.054665E-01	0.00559461	0.00345579	2143	167	1976	39	209
GRHL1	pLoF;missense	0.500000	1.054665E-01	0.00559461	0.00345579	2143	167	1976	39	209
GRHL1	missense;synonymous	0.01	9.097282E-01	0.000319716	0.00281983	3533	220	3313	59	293
GRHL1	missense;synonymous	0.5	8.749952E-01	0.000438047	0.00278449	94037	6340	87697	60	293
GRHL1	pLoF;missense;synonymous;other	0.01	5.865561E-01	0.00143983	0.00264756	4138	258	3880	66	355
GRHL1	pLoF;missense;synonymous;other	0.5	5.612816E-01	0.00152229	0.0026204	94642	6378	88264	67	355
GRHL1	Cauchy	NA	0.0255671	NA	NA	NA	NA	NA	NA	NA
AFF3	pLoF	0.01	9.965284E-01	-4.85176e-05	0.0111508	210	14	196	5	42
AFF3	pLoF	0.5	6.919936E-01	0.000892489	0.0022529	20287	1400	18887	6	42
AFF3	missense	0.01	4.964105E-01	-0.00205883	0.00302703	3095	185	2910	53	357
AFF3	missense	0.500000	4.964105E-01	-0.00205883	0.00302703	3095	185	2910	53	357
AFF3	synonymous	0.01	7.646276E-01	-0.000520943	0.0017399	10694	615	10079	67	317
AFF3	synonymous	0.5	4.968395E-01	-0.000977787	0.00143904	354994	24151	330843	70	317
AFF3	pLoF;missense	0.01	5.099493E-01	-0.00192882	0.00292726	3305	199	3106	58	399
AFF3	pLoF;missense	0.5	9.296609E-01	-0.000159453	0.00180639	23382	1585	21797	59	399
AFF3	missense;synonymous	0.01	5.541764E-01	-0.000897403	0.00151713	13783	800	12983	120	674
AFF3	missense;synonymous	0.5	3.672023E-01	-0.00117846	0.0013069	358083	24336	333747	123	674
AFF3	pLoF;missense;synonymous;other	0.01	4.536963E-01	-0.00109432	0.00146053	14690	857	13833	131	731
AFF3	pLoF;missense;synonymous;other	0.5	4.798558E-01	-0.000783825	0.00110939	379067	25779	353288	135	731
AFF3	Cauchy	NA	0.960996	NA	NA	NA	NA	NA	NA	NA
LONRF2	pLoF	0.01	5.901200E-01	0.00818476	0.0151946	105	9	96	2	29
LONRF2	pLoF	0.500000	5.901200E-01	0.00818476	0.0151946	105	9	96	2	29
LONRF2	missense	0.01	8.139858E-01	-0.0010794	0.0045876	1371	80	1291	20	161
LONRF2	missense	0.500000	8.139858E-01	-0.0010794	0.0045876	1371	80	1291	20	161
LONRF2	synonymous	0.01	5.509578E-01	0.00134808	0.00226064	5866	353	5513	36	181
LONRF2	synonymous	0.5	5.842047E-01	0.0012141	0.00221854	1.47801e+06	102476	1.37553e+06	42	181
LONRF2	pLoF;missense	0.01	9.521105E-01	-0.000264258	0.00440014	1474	89	1385	22	190
LONRF2	pLoF;missense	0.500000	9.521105E-01	-0.000264258	0.00440014	1474	89	1385	22	190
LONRF2	missense;synonymous	0.01	6.585356E-01	0.00089905	0.00203434	7233	433	6800	56	342
LONRF2	missense;synonymous	0.5	6.886834E-01	0.000802073	0.00200197	1.47938e+06	102556	1.37682e+06	62	342
LONRF2	pLoF;missense;synonymous;other	0.01	6.298614E-01	0.000971609	0.00201611	7346	442	6904	58	376
LONRF2	pLoF;missense;synonymous;other	0.5	6.596148E-01	0.000874144	0.00198468	1.47949e+06	102565	1.37692e+06	64	376
LONRF2	Cauchy	NA	0.823882	NA	NA	NA	NA	NA	NA	NA
CHST10	pLoF	0.01	3.337757E-01	0.00755022	0.00781162	224	21	203	2	21
CHST10	pLoF	0.500000	3.337757E-01	0.00755022	0.00781162	224	21	203	2	21
CHST10	missense	0.01	9.727966E-01	-0.000125446	0.00367867	2298	130	2168	25	131
CHST10	missense	0.500000	9.727966E-01	-0.000125446	0.00367867	2298	130	2168	25	131
CHST10	synonymous	0.01	9.947714E-02	-0.00316171	0.00191922	10491	597	9894	24	64
