Region	Group	max_MAF	Pvalue_Burden	BETA_Burden	SE_Burden	MAC	MAC_case	MAC_control	Number_rare	Number_ultra_rare
ERP44	pLoF	0.01	7.637101E-01	-0.0110358	0.0367112	15	1	14	0	12
ERP44	pLoF	0.500000	7.637101E-01	-0.0110358	0.0367112	15	1	14	0	12
ERP44	missense	0.01	2.277651E-01	0.0031747	0.00263213	2748	326	2422	10	114
ERP44	missense	0.500000	2.277651E-01	0.0031747	0.00263213	2748	326	2422	10	114
ERP44	synonymous	0.01	2.583311E-01	-0.00426552	0.00377365	1248	121	1127	15	64
ERP44	synonymous	0.500000	2.583311E-01	-0.00426552	0.00377365	1248	121	1127	15	64
ERP44	pLoF;missense	0.01	2.373998E-01	0.00310234	0.00262574	2763	327	2436	10	126
ERP44	pLoF;missense	0.500000	2.373998E-01	0.00310234	0.00262574	2763	327	2436	10	126
ERP44	missense;synonymous	0.01	7.330756E-01	0.000737578	0.00216275	3996	447	3549	25	178
ERP44	missense;synonymous	0.500000	7.330756E-01	0.000737578	0.00216275	3996	447	3549	25	178
ERP44	pLoF;missense;synonymous;other	0.01	8.272170E-01	0.000459734	0.00210624	4196	467	3729	29	200
ERP44	pLoF;missense;synonymous;other	0.500000	8.272170E-01	0.000459734	0.00210624	4196	467	3729	29	200
ERP44	Cauchy	NA	0.524607	NA	NA	NA	NA	NA	NA	NA
INVS	pLoF	0.01	1.789350E-01	0.00869782	0.00647139	407	53	354	4	80
INVS	pLoF	0.500000	1.789350E-01	0.00869782	0.00647139	407	53	354	4	80
INVS	missense	0.01	4.019629E-01	0.00102612	0.00122431	13844	1564	12280	52	303
INVS	missense	0.500000	4.019629E-01	0.00102612	0.00122431	13844	1564	12280	52	303
INVS	synonymous	0.01	5.505625E-01	0.00129889	0.00217599	3998	418	3580	38	192
INVS	synonymous	0.5	5.505641E-01	0.00129888	0.00217599	306545	33577	272968	39	192
INVS	pLoF;missense	0.01	2.864896E-01	0.00127582	0.00119699	14251	1617	12634	56	383
INVS	pLoF;missense	0.500000	2.864896E-01	0.00127582	0.00119699	14251	1617	12634	56	383
INVS	missense;synonymous	0.01	3.134817E-01	0.00107811	0.00106962	17836	1981	15855	90	495
