Region	Group	max_MAF	Pvalue_Burden	BETA_Burden	SE_Burden	MAC	MAC_case	MAC_control	Number_rare	Number_ultra_rare
RGS22	pLoF	0.01	1.652139E-01	-0.00330002	0.00237797	3094	318	2776	14	113
RGS22	pLoF	0.500000	1.652139E-01	-0.00330002	0.00237797	3094	318	2776	14	113
RGS22	missense	0.01	9.139700E-01	0.0001642	0.00151991	8449	858	7591	47	283
RGS22	missense	0.500000	9.139700E-01	0.0001642	0.00151991	8449	858	7591	47	283
RGS22	synonymous	0.01	4.986964E-01	0.00158161	0.00233779	4012	389	3623	30	200
RGS22	synonymous	0.5	1.974732E-01	-0.00152219	0.0011811	48344	5168	43176	32	200
RGS22	pLoF;missense	0.01	5.119389E-01	-0.000840096	0.00128098	11543	1176	10367	61	396
RGS22	pLoF;missense	0.500000	5.119389E-01	-0.000840096	0.00128098	11543	1176	10367	61	396
RGS22	missense;synonymous	0.01	6.422399E-01	0.000598487	0.00128826	12460	1247	11213	77	483
RGS22	missense;synonymous	0.5	3.343988E-01	-0.000913566	0.000946414	56792	6026	50766	79	483
RGS22	pLoF;missense;synonymous;other	0.01	9.013727E-01	-0.000139145	0.0011228	15848	1599	14249	94	623
RGS22	pLoF;missense;synonymous;other	0.5	1.921039E-01	-0.00114117	0.000874873	60180	6378	53802	96	623
RGS22	Cauchy	NA	0.60166	NA	NA	NA	NA	NA	NA	NA
FBXO43	pLoF	0.01	8.711606E-01	-0.00188491	0.011622	136	13	123	5	24
FBXO43	pLoF	0.500000	8.711606E-01	-0.00188491	0.011622	136	13	123	5	24
FBXO43	missense	0.01	6.279240E-01	0.00108965	0.00224832	6160	532	5628	20	111
FBXO43	missense	0.500000	6.279240E-01	0.00108965	0.00224832	6160	532	5628	20	111
FBXO43	synonymous	0.01	2.408698E-01	-0.00402983	0.00343603	1734	149	1585	20	127
FBXO43	synonymous	0.5	2.408639E-01	-0.00402988	0.00343603	325667	35877	289790	21	127
FBXO43	pLoF;missense	0.01	6.559447E-01	0.000984516	0.00220982	6296	545	5751	25	135
FBXO43	pLoF;missense	0.500000	6.559447E-01	0.000984516	0.00220982	6296	545	5751	25	135
FBXO43	missense;synonymous	0.01	8.142026E-01	-0.000438386	0.00186541	7894	681	7213	40	238
FBXO43	missense;synonymous	0.5	8.141965E-01	-0.0004384	0.00186541	331827	36409	295418	41	238
FBXO43	pLoF;missense;synonymous;other	0.01	8.110813E-01	-0.000440237	0.00184175	8047	696	7351	45	266
FBXO43	pLoF;missense;synonymous;other	0.5	8.110753E-01	-0.000440251	0.00184175	331980	36424	295556	46	266
FBXO43	Cauchy	NA	0.728198	NA	NA	NA	NA	NA	NA	NA
POLR2K	pLoF	0.01	9.208661E-01	-0.00172549	0.0173691	52	6	46	2	3
POLR2K	pLoF	0.500000	9.208661E-01	-0.00172549	0.0173691	52	6	46	2	3
POLR2K	missense	0.01	3.737386E-03	0.0279861	0.009652	121	23	98	4	16
POLR2K	missense	0.500000	3.737386E-03	0.0279861	0.009652	121	23	98	4	16
POLR2K	synonymous	0.01	3.393986E-01	0.00926618	0.00969921	164	24	140	2	8
POLR2K	synonymous	0.500000	3.393986E-01	0.00926618	0.00969921	164	24	140	2	8
POLR2K	pLoF;missense	0.01	1.801880E-02	0.0231427	0.00978454	173	29	144	6	19
POLR2K	pLoF;missense	0.500000	1.801880E-02	0.0231427	0.00978454	173	29	144	6	19
POLR2K	missense;synonymous	0.01	8.904029E-03	0.0173038	0.0066153	284	47	237	6	24
POLR2K	missense;synonymous	0.500000	8.904029E-03	0.0173038	0.0066153	284	47	237	6	24
POLR2K	pLoF;missense;synonymous;other	0.01	2.129855E-02	0.0158332	0.00687607	340	53	287	8	29
POLR2K	pLoF;missense;synonymous;other	0.500000	2.129855E-02	0.0158332	0.00687607	340	53	287	8	29
POLR2K	Cauchy	NA	0.0127182	NA	NA	NA	NA	NA	NA	NA
SPAG1	pLoF	0.01	3.701108E-01	0.00599542	0.00668933	394	47	347	9	71
SPAG1	pLoF	0.5	4.254998E-01	0.00530568	0.00665777	143021	15804	127217	10	71
SPAG1	missense	0.01	1.819350E-01	0.00334329	0.00250467	3018	328	2690	29	191
SPAG1	missense	0.500000	1.819350E-01	0.00334329	0.00250467	3018	328	2690	29	191
SPAG1	synonymous	0.01	8.546559E-01	0.000299832	0.00163681	8587	834	7753	41	137
SPAG1	synonymous	0.5	8.539534E-01	0.000301302	0.00163683	519813	58607	461206	43	137
SPAG1	pLoF;missense	0.01	1.146143E-01	0.0037078	0.00235	3408	375	3033	38	262
SPAG1	pLoF;missense	0.5	1.231881E-01	0.00361629	0.00234591	146035	16132	129903	39	262
SPAG1	missense;synonymous	0.01	3.740962E-01	0.00122212	0.00137498	11604	1162	10442	70	328
SPAG1	missense;synonymous	0.5	3.736885E-01	0.00122318	0.001375	522830	58935	463895	72	328
SPAG1	pLoF;missense;synonymous;other	0.01	2.876690E-01	0.00140497	0.00132139	12528	1259	11269	83	413
SPAG1	pLoF;missense;synonymous;other	0.5	2.960848E-01	0.00138038	0.0013211	666381	74789	591592	86	413
SPAG1	Cauchy	NA	0.327987	NA	NA	NA	NA	NA	NA	NA
RNF19A	pLoF	0.01	7.082893E-01	-0.00311584	0.00832767	257	25	232	3	40
RNF19A	pLoF	0.500000	7.082893E-01	-0.00311584	0.00832767	257	25	232	3	40
RNF19A	missense	0.01	1.448468E-01	0.00322318	0.00221072	3663	420	3243	45	279
RNF19A	missense	0.500000	1.448468E-01	0.00322318	0.00221072	3663	420	3243	45	279
RNF19A	synonymous	0.01	3.923823E-01	-0.00290504	0.0033965	1649	152	1497	25	148
RNF19A	synonymous	0.500000	3.923823E-01	-0.00290504	0.0033965	1649	152	1497	25	148
RNF19A	pLoF;missense	0.01	1.846444E-01	0.00283882	0.00213993	3916	445	3471	48	319
RNF19A	pLoF;missense	0.500000	1.846444E-01	0.00283882	0.00213993	3916	445	3471	48	319
RNF19A	missense;synonymous	0.01	5.660861E-01	0.00106834	0.00186179	5301	567	4734	70	427
RNF19A	missense;synonymous	0.500000	5.660861E-01	0.00106834	0.00186179	5301	567	4734	70	427
RNF19A	pLoF;missense;synonymous;other	0.01	5.636361E-01	0.00104438	0.00180861	5586	598	4988	75	471
RNF19A	pLoF;missense;synonymous;other	0.500000	5.636361E-01	0.00104438	0.00180861	5586	598	4988	75	471
RNF19A	Cauchy	NA	0.363596	NA	NA	NA	NA	NA	NA	NA
ANKRD46	pLoF	0.01	1.575381E-01	-0.0471111	0.0333318	13	0	13	0	7
ANKRD46	pLoF	0.500000	1.575381E-01	-0.0471111	0.0333318	13	0	13	0	7
ANKRD46	missense	0.01	2.825437E-01	0.00542193	0.00504542	704	82	622	11	62
ANKRD46	missense	0.500000	2.825437E-01	0.00542193	0.00504542	704	82	622	11	62
ANKRD46	synonymous	0.01	2.206133E-01	-0.0095604	0.00780505	320	24	296	6	38
ANKRD46	synonymous	0.5	8.158823E-01	-0.000665563	0.0028584	46723	5265	41458	7	38
ANKRD46	pLoF;missense	0.01	3.941041E-01	0.0042524	0.00498991	717	82	635	11	69
ANKRD46	pLoF;missense	0.500000	3.941041E-01	0.0042524	0.00498991	717	82	635	11	69
ANKRD46	missense;synonymous	0.01	8.119692E-01	0.00101016	0.00424638	1024	106	918	17	100
ANKRD46	missense;synonymous	0.5	7.446637E-01	0.000806627	0.00247672	47427	5347	42080	18	100
ANKRD46	pLoF;missense;synonymous;other	0.01	8.762830E-01	-0.000640625	0.00411494	1085	109	976	18	107
ANKRD46	pLoF;missense;synonymous;other	0.5	9.264995E-01	0.000226069	0.00245062	47488	5350	42138	19	107
ANKRD46	Cauchy	NA	0.589278	NA	NA	NA	NA	NA	NA	NA
MSRA	pLoF	0.01	6.629562E-02	-0.019192	0.0104507	164	10	154	3	40
MSRA	pLoF	0.500000	6.629562E-02	-0.019192	0.0104507	164	10	154	3	40
MSRA	missense	0.01	9.133655E-01	-0.000369902	0.00340001	1562	157	1405	22	122
MSRA	missense	0.500000	9.133655E-01	-0.000369902	0.00340001	1562	157	1405	22	122
MSRA	synonymous	0.01	4.410725E-02	0.00859144	0.00426783	1009	121	888	24	63
MSRA	synonymous	0.5	2.220124E-01	0.00245045	0.0020066	30195	2998	27197	25	63
MSRA	pLoF;missense	0.01	5.107296E-01	-0.00213092	0.00323994	1725	167	1558	25	162
MSRA	pLoF;missense	0.500000	5.107296E-01	-0.00213092	0.00323994	1725	167	1558	25	162
MSRA	missense;synonymous	0.01	2.441279E-01	0.00310248	0.00266369	2571	278	2293	46	185
MSRA	missense;synonymous	0.5	3.184850E-01	0.00173151	0.00173572	31757	3155	28602	47	185
MSRA	pLoF;missense;synonymous;other	0.01	5.974725E-01	0.0013534	0.00256307	2776	290	2486	50	231
MSRA	pLoF;missense;synonymous;other	0.5	5.578309E-01	0.000999956	0.00170622	31962	3167	28795	51	231
MSRA	Cauchy	NA	0.25304	NA	NA	NA	NA	NA	NA	NA
SNX31	pLoF	0.01	2.699805E-01	-0.00408074	0.00369931	1636	133	1503	6	36
SNX31	pLoF	0.500000	2.699805E-01	-0.00408074	0.00369931	1636	133	1503	6	36
SNX31	missense	0.01	7.210795E-03	-0.00859725	0.00319963	1921	177	1744	18	98
SNX31	missense	0.5	7.919325E-03	-0.00848498	0.00319526	154362	16934	137428	19	98
SNX31	synonymous	0.01	6.874378E-01	0.00060954	0.00151501	8852	993	7859	15	91
SNX31	synonymous	0.500000	6.874378E-01	0.00060954	0.00151501	8852	993	7859	15	91
SNX31	pLoF;missense	0.01	5.362347E-03	-0.00683681	0.00245538	3557	310	3247	24	134
