Region	Group	max_MAF	Pvalue_Burden	BETA_Burden	SE_Burden	MAC	MAC_case	MAC_control	Number_rare	Number_ultra_rare
PCCA	pLoF	0.01	4.647733E-01	-0.0061368	0.00839497	249	23	226	4	48
PCCA	pLoF	0.500000	4.647733E-01	-0.0061368	0.00839497	249	23	226	4	48
PCCA	missense	0.01	7.374380E-01	0.000844457	0.0025189	2808	303	2505	41	278
PCCA	missense	0.5	5.978613E-01	0.000910299	0.00172576	37902	4293	33609	42	278
PCCA	synonymous	0.01	9.214458E-01	-0.000166695	0.0016904	6473	708	5765	36	126
PCCA	synonymous	0.5	9.659086E-01	-7.22877e-05	0.00169133	132020	14850	117170	37	126
PCCA	pLoF;missense	0.01	9.418382E-01	0.000176308	0.00241651	3056	325	2731	45	326
PCCA	pLoF;missense	0.5	7.317944E-01	0.000579386	0.00169046	38150	4315	33835	46	326
PCCA	missense;synonymous	0.01	9.142327E-01	0.000151356	0.00140533	9281	1011	8270	77	404
PCCA	missense;synonymous	0.5	7.306388E-01	0.000419915	0.0012197	169922	19143	150779	79	404
PCCA	pLoF;missense;synonymous;other	0.01	9.970700E-01	-5.06069e-06	0.00137808	9664	1049	8615	84	482
PCCA	pLoF;missense;synonymous;other	0.5	8.073938E-01	0.000292834	0.00120117	170305	19181	151124	86	482
PCCA	Cauchy	NA	0.971817	NA	NA	NA	NA	NA	NA	NA
TMTC4	pLoF	0.01	7.759133E-01	-0.00306003	0.0107502	152	15	137	1	59
TMTC4	pLoF	0.500000	7.759133E-01	-0.00306003	0.0107502	152	15	137	1	59
TMTC4	missense	0.01	7.710199E-01	-0.000462652	0.00158965	7508	827	6681	48	255
TMTC4	missense	0.500000	7.710199E-01	-0.000462652	0.00158965	7508	827	6681	48	255
TMTC4	synonymous	0.01	5.948538E-01	-0.000758059	0.00142542	10065	1004	9061	46	159
TMTC4	synonymous	0.5	5.717752E-01	-0.000630263	0.00111464	368147	40765	327382	49	159
TMTC4	pLoF;missense	0.01	7.418340E-01	-0.000518445	0.00157379	7660	842	6818	49	314
