Region	Group	max_MAF	Pvalue_Burden	BETA_Burden	SE_Burden	MAC	MAC_case	MAC_control	Number_rare	Number_ultra_rare
EVL	pLoF	0.01	8.447217E-01	0.00612667	0.0312813	40	2	38	1	14
EVL	pLoF	0.500000	8.447217E-01	0.00612667	0.0312813	40	2	38	1	14
EVL	missense	0.01	7.523741E-01	-0.00117716	0.00373096	3142	135	3007	23	158
EVL	missense	0.500000	7.523741E-01	-0.00117716	0.00373096	3142	135	3007	23	158
EVL	synonymous	0.01	1.869350E-01	-0.00619652	0.0046954	1755	70	1685	24	85
EVL	synonymous	0.5	3.300754E-01	-0.00263965	0.00271022	35142	1981	33161	25	85
EVL	pLoF;missense	0.01	7.726119E-01	-0.00107086	0.00370592	3182	137	3045	24	172
EVL	pLoF;missense	0.500000	7.726119E-01	-0.00107086	0.00370592	3182	137	3045	24	172
EVL	missense;synonymous	0.01	2.963765E-01	-0.00298153	0.00285523	4897	205	4692	47	243
EVL	missense;synonymous	0.5	3.308169E-01	-0.0021298	0.00219009	38284	2116	36168	48	243
EVL	pLoF;missense;synonymous;other	0.01	3.205193E-01	-0.00267347	0.00269125	5358	233	5125	52	266
EVL	pLoF;missense;synonymous;other	0.5	3.438443E-01	-0.00200268	0.00211567	38745	2144	36601	53	266
EVL	Cauchy	NA	0.590675	NA	NA	NA	NA	NA	NA	NA
DEGS2	pLoF	0.01	6.005825E-01	0.00750095	0.0143267	149	10	139	5	19
DEGS2	pLoF	0.500000	6.005825E-01	0.00750095	0.0143267	149	10	139	5	19
DEGS2	missense	0.01	1.710582E-01	-0.00883418	0.0064539	757	34	723	17	123
DEGS2	missense	0.5	1.177507E-01	-0.00991256	0.0063368	107274	6292	100982	18	123
DEGS2	synonymous	0.01	1.365066E-01	-0.00451239	0.00303063	3911	190	3721	34	82
DEGS2	synonymous	0.5	1.818870E-01	-0.00397276	0.00297592	86901	5150	81751	35	82
DEGS2	pLoF;missense	0.01	2.501270E-01	-0.00679362	0.00590729	903	43	860	22	142
DEGS2	pLoF;missense	0.5	1.818276E-01	-0.00776917	0.00581895	107420	6301	101119	23	142
DEGS2	missense;synonymous	0.01	4.731843E-02	-0.0054525	0.00274901	4665	223	4442	51	205
DEGS2	missense;synonymous	0.5	5.314088E-02	-0.0052405	0.00270999	194172	11441	182731	53	205
DEGS2	pLoF;missense;synonymous;other	0.01	4.888486E-02	-0.00532423	0.00270321	4813	231	4582	56	226
DEGS2	pLoF;missense;synonymous;other	0.5	5.465422E-02	-0.0051238	0.00266641	194320	11449	182871	58	226
DEGS2	Cauchy	NA	0.10587	NA	NA	NA	NA	NA	NA	NA
YY1	pLoF	0.01	9.427839E-01	0.0004726	0.0065848	706	41	665	19	26
YY1	pLoF	0.5	3.258946E-01	-0.00288748	0.00293916	35271	2118	33153	20	26
YY1	missense	0.01	7.393737E-01	-0.00357829	0.0107559	278	14	264	8	75
YY1	missense	0.500000	7.393737E-01	-0.00357829	0.0107559	278	14	264	8	75
YY1	synonymous	0.01	1.847209E-02	-0.0107149	0.00454788	1542	65	1477	19	112
YY1	synonymous	0.500000	1.847209E-02	-0.0107149	0.00454788	1542	65	1477	19	112
YY1	pLoF;missense	0.01	9.108647E-01	-0.000629463	0.00562282	984	55	929	27	101
YY1	pLoF;missense	0.5	3.009936E-01	-0.00293045	0.00283325	35549	2132	33417	28	101
YY1	missense;synonymous	0.01	2.123528E-02	-0.00966763	0.00419643	1820	79	1741	27	187
YY1	missense;synonymous	0.500000	2.123528E-02	-0.00966763	0.00419643	1820	79	1741	27	187
YY1	pLoF;missense;synonymous;other	0.01	5.553034E-02	-0.00677339	0.00353757	2530	120	2410	46	216
YY1	pLoF;missense;synonymous;other	0.5	3.260879E-02	-0.00515089	0.00241048	37095	2197	34898	47	216
YY1	Cauchy	NA	0.0538604	NA	NA	NA	NA	NA	NA	NA
SLC25A29	pLoF	0.01	1.595161E-01	-0.0212071	0.0150758	134	4	130	4	18
SLC25A29	pLoF	0.500000	1.595161E-01	-0.0212071	0.0150758	134	4	130	4	18
SLC25A29	missense	0.01	9.640379E-01	-0.000169074	0.00374995	2400	129	2271	28	142
SLC25A29	missense	0.500000	9.640379E-01	-0.000169074	0.00374995	2400	129	2271	28	142
SLC25A29	synonymous	0.01	5.900992E-01	0.00142146	0.00263871	5012	307	4705	21	118
SLC25A29	synonymous	0.5	5.897398E-01	0.00142288	0.00263881	508763	30497	478266	23	118
SLC25A29	pLoF;missense	0.01	7.033540E-01	-0.00138667	0.00364148	2534	133	2401	32	160
SLC25A29	pLoF;missense	0.500000	7.033540E-01	-0.00138667	0.00364148	2534	133	2401	32	160
SLC25A29	missense;synonymous	0.01	6.743139E-01	0.00090577	0.00215539	7410	436	6974	49	260
SLC25A29	missense;synonymous	0.5	6.740026E-01	0.000906726	0.00215548	511161	30626	480535	51	260
SLC25A29	pLoF;missense;synonymous;other	0.01	8.502961E-01	0.000402494	0.00213253	7555	440	7115	53	283
SLC25A29	pLoF;missense;synonymous;other	0.5	8.499730E-01	0.00040339	0.00213261	511306	30630	480676	55	283
SLC25A29	Cauchy	NA	0.835981	NA	NA	NA	NA	NA	NA	NA
SLC25A47	pLoF	0.01	6.881634E-02	0.0206955	0.0113735	236	20	216	4	27
SLC25A47	pLoF	0.500000	6.881634E-02	0.0206955	0.0113735	236	20	216	4	27
SLC25A47	missense	0.01	5.796074E-02	0.00362501	0.00191193	10078	662	9416	43	114
SLC25A47	missense	0.5	5.796072E-02	0.00362501	0.00191193	346243	20639	325604	44	114
SLC25A47	synonymous	0.01	3.938497E-01	0.00149433	0.00175255	12804	769	12035	36	81
SLC25A47	synonymous	0.5	3.930518E-01	0.00149705	0.00175279	193514	11594	181920	37	81
SLC25A47	pLoF;missense	0.01	2.996262E-02	0.00409113	0.00188481	10314	682	9632	47	141
SLC25A47	pLoF;missense	0.5	2.996261E-02	0.00409113	0.00188481	346479	20659	325820	48	141
SLC25A47	missense;synonymous	0.01	8.980729E-02	0.00194654	0.00114745	22879	1431	21448	79	195
SLC25A47	missense;synonymous	0.5	8.964602E-02	0.00194751	0.00114744	539754	32233	507521	81	195
SLC25A47	pLoF;missense;synonymous;other	0.01	6.040610E-02	0.00214138	0.00114036	23186	1455	21731	86	230
SLC25A47	pLoF;missense;synonymous;other	0.5	6.029049E-02	0.00214233	0.00114035	540061	32257	507804	88	230
