Region	Group	max_MAF	Pvalue_Burden	BETA_Burden	SE_Burden	MAC	MAC_case	MAC_control	Number_rare	Number_ultra_rare
FAM174A	pLoF	0.01	4.823805E-01	-0.0103272	0.014701	148	6	142	3	6
FAM174A	pLoF	0.500000	4.823805E-01	-0.0103272	0.014701	148	6	142	3	6
FAM174A	missense	0.01	9.354573E-01	0.000941047	0.0116206	246	13	233	5	44
FAM174A	missense	0.500000	9.354573E-01	0.000941047	0.0116206	246	13	233	5	44
FAM174A	synonymous	0.01	6.779215E-01	-0.00430243	0.0103598	393	14	379	9	45
FAM174A	synonymous	0.5	6.332827E-01	-0.00493902	0.0103519	156364	8648	147716	10	45
FAM174A	pLoF;missense	0.01	7.101084E-01	-0.00339029	0.00912077	394	19	375	8	50
FAM174A	pLoF;missense	0.500000	7.101084E-01	-0.00339029	0.00912077	394	19	375	8	50
FAM174A	missense;synonymous	0.01	8.044791E-01	-0.00192065	0.00775849	638	27	611	14	89
FAM174A	missense;synonymous	0.5	7.687466E-01	-0.00228032	0.0077558	156609	8661	147948	15	89
FAM174A	pLoF;missense;synonymous;other	0.01	8.948892E-01	0.000831602	0.00629428	917	44	873	18	97
FAM174A	pLoF;missense;synonymous;other	0.5	9.248420E-01	0.000593722	0.00629367	156888	8678	148210	19	97
FAM174A	Cauchy	NA	0.840179	NA	NA	NA	NA	NA	NA	NA
ST8SIA4	pLoF	0.01	8.965617E-01	0.00571719	0.0439764	17	1	16	0	6
ST8SIA4	pLoF	0.500000	8.965617E-01	0.00571719	0.0439764	17	1	16	0	6
ST8SIA4	missense	0.01	5.726739E-01	0.00331198	0.00587108	978	54	924	12	125
ST8SIA4	missense	0.500000	5.726739E-01	0.00331198	0.00587108	978	54	924	12	125
ST8SIA4	synonymous	0.01	7.977120E-01	0.000804701	0.00313957	3573	208	3365	13	73
ST8SIA4	synonymous	0.500000	7.977120E-01	0.000804701	0.00313957	3573	208	3365	13	73
ST8SIA4	pLoF;missense	0.01	5.641229E-01	0.00335754	0.00582169	995	55	940	12	131
ST8SIA4	pLoF;missense	0.500000	5.641229E-01	0.00335754	0.00582169	995	55	940	12	131
ST8SIA4	missense;synonymous	0.01	6.155217E-01	0.00139391	0.00277557	4549	262	4287	25	198
ST8SIA4	missense;synonymous	0.500000	6.155217E-01	0.00139391	0.00277557	4549	262	4287	25	198
ST8SIA4	pLoF;missense;synonymous;other	0.01	5.156192E-01	0.00179743	0.0027648	4583	266	4317	25	212
ST8SIA4	pLoF;missense;synonymous;other	0.500000	5.156192E-01	0.00179743	0.0027648	4583	266	4317	25	212
ST8SIA4	Cauchy	NA	0.726981	NA	NA	NA	NA	NA	NA	NA
NKD2	pLoF	0.01	6.297156E-01	-0.00127511	0.00264475	4822	250	4572	21	44
NKD2	pLoF	0.500000	6.297156E-01	-0.00127511	0.00264475	4822	250	4572	21	44
NKD2	missense	0.01	6.379759E-01	0.00102185	0.00217169	9632	525	9107	41	93
NKD2	missense	0.500000	6.379759E-01	0.00102185	0.00217169	9632	525	9107	41	93
NKD2	synonymous	0.01	4.065195E-01	0.00150849	0.00181739	10591	579	10012	49	116
NKD2	synonymous	0.5	4.777131E-02	0.00308287	0.00155748	38209	2204	36005	50	116
NKD2	pLoF;missense	0.01	9.544619E-01	9.52348e-05	0.00166773	14454	775	13679	62	137
NKD2	pLoF;missense	0.500000	9.544619E-01	9.52348e-05	0.00166773	14454	775	13679	62	137
NKD2	missense;synonymous	0.01	3.446118E-01	0.00132492	0.0014019	20223	1104	19119	90	209
NKD2	missense;synonymous	0.5	5.790991E-02	0.00241629	0.00127416	47841	2729	45112	91	209
NKD2	pLoF;missense;synonymous;other	0.01	5.250094E-01	0.000784458	0.00123412	25123	1359	23764	112	267
NKD2	pLoF;missense;synonymous;other	0.5	1.294185E-01	0.00172991	0.0011408	52741	2984	49757	113	267
NKD2	Cauchy	NA	0.514506	NA	NA	NA	NA	NA	NA	NA
SLCO4C1	pLoF	0.01	5.944426E-01	-0.00551093	0.0103509	301	14	287	5	38
SLCO4C1	pLoF	0.500000	5.944426E-01	-0.00551093	0.0103509	301	14	287	5	38
SLCO4C1	missense	0.01	9.028218E-01	0.000512558	0.00419794	1825	100	1725	27	195
SLCO4C1	missense	0.500000	9.028218E-01	0.000512558	0.00419794	1825	100	1725	27	195
SLCO4C1	synonymous	0.01	8.893013E-01	0.000570198	0.00409659	2119	105	2014	29	113
SLCO4C1	synonymous	0.5	8.805589E-01	0.000615336	0.00409512	159639	9057	150582	30	113
SLCO4C1	pLoF;missense	0.01	9.322703E-01	-0.000330913	0.0038936	2126	114	2012	32	233
SLCO4C1	pLoF;missense	0.500000	9.322703E-01	-0.000330913	0.0038936	2126	114	2012	32	233
SLCO4C1	missense;synonymous	0.01	8.483330E-01	0.000562154	0.00293943	3942	205	3737	56	308
SLCO4C1	missense;synonymous	0.5	8.421066E-01	0.000585446	0.00293899	161462	9157	152305	57	308
SLCO4C1	pLoF;missense;synonymous;other	0.01	7.792460E-01	-0.000708152	0.00252639	5313	268	5045	68	361
SLCO4C1	pLoF;missense;synonymous;other	0.5	2.605453E-01	-0.00227062	0.00201814	206636	11579	195057	70	361
SLCO4C1	Cauchy	NA	0.860304	NA	NA	NA	NA	NA	NA	NA
ATPSCKMT	pLoF	0.01	7.969284E-01	0.00089385	0.00347363	3010	175	2835	5	14
ATPSCKMT	pLoF	0.500000	7.969284E-01	0.00089385	0.00347363	3010	175	2835	5	14
ATPSCKMT	missense	0.01	8.980197E-01	-0.000494199	0.00385601	2413	120	2293	16	77
ATPSCKMT	missense	0.5	9.116740E-01	0.000418612	0.00377375	98168	5375	92793	17	77
ATPSCKMT	synonymous	0.01	6.679455E-02	0.00645765	0.00352289	4954	190	4764	13	46
ATPSCKMT	synonymous	0.5	6.678953E-02	0.00645775	0.00352288	265082	14701	250381	14	46
ATPSCKMT	pLoF;missense	0.01	9.151150E-01	0.00027584	0.00258788	5423	295	5128	21	91
ATPSCKMT	pLoF;missense	0.5	7.898354E-01	0.000684218	0.00256719	101178	5550	95628	22	91
ATPSCKMT	missense;synonymous	0.01	1.961008E-01	0.00342116	0.00264644	7364	310	7054	29	123
ATPSCKMT	missense;synonymous	0.5	1.484920E-01	0.00378802	0.00262169	363247	20076	343171	31	123
ATPSCKMT	pLoF;missense;synonymous;other	0.01	2.332222E-01	0.00251259	0.0021077	10389	486	9903	34	146
ATPSCKMT	pLoF;missense;synonymous;other	0.5	1.875635E-01	0.00276433	0.00209765	366272	20252	346020	36	146
ATPSCKMT	Cauchy	NA	0.46759	NA	NA	NA	NA	NA	NA	NA
SLCO6A1	pLoF	0.01	5.644063E-01	-0.00688462	0.0119461	227	10	217	5	46
SLCO6A1	pLoF	0.500000	5.644063E-01	-0.00688462	0.0119461	227	10	217	5	46
SLCO6A1	missense	0.01	5.661075E-01	-0.00394422	0.00687393	693	33	660	14	52
SLCO6A1	missense	0.5	3.933783E-01	-0.00168219	0.00197091	47675	2607	45068	16	52
SLCO6A1	synonymous	0.01	3.669813E-01	-0.00187084	0.00207377	9421	507	8914	27	122
SLCO6A1	synonymous	0.5	5.081864E-01	-0.00105698	0.00159746	206974	11574	195400	29	122
SLCO6A1	pLoF;missense	0.01	4.322976E-01	-0.0046843	0.00596524	920	43	877	19	98
SLCO6A1	pLoF;missense	0.5	3.490889E-01	-0.00182197	0.00194581	47902	2617	45285	21	98
SLCO6A1	missense;synonymous	0.01	3.038028E-01	-0.00204243	0.00198619	10114	540	9574	41	174
SLCO6A1	missense;synonymous	0.5	2.973425E-01	-0.00128304	0.00123115	254649	14181	240468	45	174
SLCO6A1	pLoF;missense;synonymous;other	0.01	1.651311E-01	-0.00270353	0.00194776	10449	550	9899	49	233
SLCO6A1	pLoF;missense;synonymous;other	0.5	2.030923E-01	-0.00155563	0.00122222	254984	14191	240793	53	233
SLCO6A1	Cauchy	NA	0.364907	NA	NA	NA	NA	NA	NA	NA
CCT5	pLoF	0.01	6.396996E-02	0.0726974	0.0392452	21	3	18	1	6
CCT5	pLoF	0.500000	6.396996E-02	0.0726974	0.0392452	21	3	18	1	6
CCT5	missense	0.01	8.870322E-01	0.000584223	0.00411249	1906	104	1802	33	215
CCT5	missense	0.5	6.077861E-01	-0.00109653	0.00213651	16655	899	15756	34	215
CCT5	synonymous	0.01	3.483671E-01	-0.00511263	0.00545195	1432	52	1380	14	102
CCT5	synonymous	0.5	7.035873E-01	-0.000905642	0.00238025	232445	12361	220084	17	102
CCT5	pLoF;missense	0.01	7.402354E-01	0.00135635	0.00409104	1927	107	1820	34	221
CCT5	pLoF;missense	0.5	6.793703E-01	-0.000881846	0.00213355	16676	902	15774	35	221
CCT5	missense;synonymous	0.01	6.533293E-01	-0.00147913	0.00329323	3336	156	3180	47	317
CCT5	missense;synonymous	0.5	5.294914E-01	-0.00099091	0.00157592	249098	13260	235838	51	317
CCT5	pLoF;missense;synonymous;other	0.01	8.203914E-01	-0.000740753	0.00326263	3397	162	3235	49	335
CCT5	pLoF;missense;synonymous;other	0.5	6.013504E-01	-0.000821686	0.00157273	249159	13266	235893	53	335
CCT5	Cauchy	NA	0.436112	NA	NA	NA	NA	NA	NA	NA
CMBL	pLoF	0.01	8.366086E-01	0.00253821	0.0123075	291	12	279	3	11
CMBL	pLoF	0.500000	8.366086E-01	0.00253821	0.0123075	291	12	279	3	11
CMBL	missense	0.01	4.737684E-01	0.00354243	0.00494503	1343	77	1266	19	74
CMBL	missense	0.500000	4.737684E-01	0.00354243	0.00494503	1343	77	1266	19	74
CMBL	synonymous	0.01	4.049618E-01	0.0023648	0.00283961	4281	252	4029	13	47
CMBL	synonymous	0.5	4.303764E-01	0.00154443	0.00195857	217135	12042	205093	15	47
CMBL	pLoF;missense	0.01	4.578287E-01	0.00341053	0.00459375	1634	89	1545	22	85
CMBL	pLoF;missense	0.500000	4.578287E-01	0.00341053	0.00459375	1634	89	1545	22	85
CMBL	missense;synonymous	0.01	2.806301E-01	0.00265672	0.00246243	5624	329	5295	32	121
CMBL	missense;synonymous	0.5	3.182836E-01	0.00181921	0.00182287	218478	12119	206359	34	121
CMBL	pLoF;missense;synonymous;other	0.01	3.409821E-01	0.00225858	0.00237189	6240	350	5890	37	133
CMBL	pLoF;missense;synonymous;other	0.5	3.617473E-01	0.00162846	0.00178551	219094	12140	206954	39	133
CMBL	Cauchy	NA	0.502927	NA	NA	NA	NA	NA	NA	NA
PAM	pLoF	0.01	4.800227E-01	-0.00519944	0.00736187	576	28	548	8	51
PAM	pLoF	0.500000	4.800227E-01	-0.00519944	0.00736187	576	28	548	8	51
PAM	missense	0.01	6.159523E-01	0.00126735	0.00252664	5034	285	4749	62	320
PAM	missense	0.5	6.285287E-01	0.000977921	0.00202134	38571	2212	36359	63	320
PAM	synonymous	0.01	8.952006E-01	0.000409151	0.00310607	3962	204	3758	27	164
PAM	synonymous	0.5	3.939380E-01	0.00166949	0.00195835	212306	12168	200138	29	164
PAM	pLoF;missense	0.01	8.036675E-01	0.000594711	0.00239221	5610	313	5297	70	371
PAM	pLoF;missense	0.5	7.776128E-01	0.000551088	0.00195123	39147	2240	36907	71	371
PAM	missense;synonymous	0.01	6.359652E-01	0.000927258	0.00195894	8994	489	8505	89	484
PAM	missense;synonymous	0.5	3.366563E-01	0.00136685	0.00142263	250875	14380	236495	92	484
PAM	pLoF;missense;synonymous;other	0.01	9.591660E-01	7.84534e-05	0.00153229	16380	896	15484	101	558
PAM	pLoF;missense;synonymous;other	0.5	3.766361E-01	0.00084078	0.000950988	267672	15354	252318	105	558
PAM	Cauchy	NA	0.763943	NA	NA	NA	NA	NA	NA	NA
GIN1	pLoF	0.01	8.703045E-02	0.0310333	0.0181346	95	9	86	2	26
GIN1	pLoF	0.500000	8.703045E-02	0.0310333	0.0181346	95	9	86	2	26
GIN1	missense	0.01	4.945141E-01	-0.00435586	0.00637617	840	38	802	13	129
GIN1	missense	0.500000	4.945141E-01	-0.00435586	0.00637617	840	38	802	13	129
