Region	Group	max_MAF	Pvalue_Burden	BETA_Burden	SE_Burden	MAC	MAC_case	MAC_control	Number_rare	Number_ultra_rare
NPRL3	pLoF	0.01	3.837821E-01	-0.0247671	0.0284369	31	1	30	0	15
NPRL3	pLoF	0.500000	3.837821E-01	-0.0247671	0.0284369	31	1	30	0	15
NPRL3	missense	0.01	6.443511E-02	0.00468996	0.00253627	5041	316	4725	51	232
NPRL3	missense	0.500000	6.443511E-02	0.00468996	0.00253627	5041	316	4725	51	232
NPRL3	synonymous	0.01	6.190064E-01	-0.00180284	0.00362556	2538	130	2408	39	143
NPRL3	synonymous	0.5	8.185027E-01	0.000377167	0.00164364	36735	2224	34511	41	143
NPRL3	pLoF;missense	0.01	7.737633E-02	0.00446208	0.00252649	5072	317	4755	51	247
NPRL3	pLoF;missense	0.500000	7.737633E-02	0.00446208	0.00252649	5072	317	4755	51	247
NPRL3	missense;synonymous	0.01	2.149697E-01	0.00258794	0.00208702	7578	446	7132	90	375
NPRL3	missense;synonymous	0.5	2.267987E-01	0.00167734	0.00138778	41775	2540	39235	92	375
NPRL3	pLoF;missense;synonymous;other	0.01	4.970307E-01	0.00130132	0.00191605	8924	516	8408	105	463
NPRL3	pLoF;missense;synonymous;other	0.5	3.991031E-01	0.00112597	0.00133531	265450	15915	249535	108	463
NPRL3	Cauchy	NA	0.176581	NA	NA	NA	NA	NA	NA	NA
GRIN2A	pLoF	0.01	1.858613E-01	0.0377273	0.0285181	41	4	37	0	16
GRIN2A	pLoF	0.500000	1.858613E-01	0.0377273	0.0285181	41	4	37	0	16
GRIN2A	missense	0.01	1.778252E-01	-0.00290792	0.00215804	7579	422	7157	46	498
GRIN2A	missense	0.500000	1.778252E-01	-0.00290792	0.00215804	7579	422	7157	46	498
GRIN2A	synonymous	0.01	6.753049E-01	0.000751927	0.0017951	9717	558	9159	74	376
GRIN2A	synonymous	0.5	6.777111E-01	0.00074606	0.00179519	384982	22803	362179	76	376
GRIN2A	pLoF;missense	0.01	2.122614E-01	-0.00268564	0.00215304	7620	426	7194	46	514
GRIN2A	pLoF;missense	0.500000	2.122614E-01	-0.00268564	0.00215304	7620	426	7194	46	514
GRIN2A	missense;synonymous	0.01	5.756930E-01	-0.000778252	0.00139051	17290	979	16311	120	874
GRIN2A	missense;synonymous	0.5	5.739185E-01	-0.000781924	0.00139061	392555	23224	369331	122	874
GRIN2A	pLoF;missense;synonymous;other	0.01	6.787363E-01	-0.000574504	0.00138706	17389	989	16400	121	899
GRIN2A	pLoF;missense;synonymous;other	0.5	6.768436E-01	-0.000578129	0.00138715	392654	23234	369420	123	899
GRIN2A	Cauchy	NA	0.356691	NA	NA	NA	NA	NA	NA	NA
ATF7IP2	pLoF	0.01	6.551780E-01	-0.00108554	0.00243079	7269	417	6852	5	26
ATF7IP2	pLoF	0.5	6.551457E-01	-0.00108566	0.0024308	263008	15532	247476	6	26
ATF7IP2	missense	0.01	4.141374E-01	-0.00567494	0.00694918	630	32	598	19	101
ATF7IP2	missense	0.500000	4.141374E-01	-0.00567494	0.00694918	630	32	598	19	101
ATF7IP2	synonymous	0.01	2.327687E-01	-0.00246945	0.0020695	8759	474	8285	28	125
ATF7IP2	synonymous	0.5	3.858681E-01	-0.00173645	0.00200251	480825	28247	452578	31	125
ATF7IP2	pLoF;missense	0.01	4.897651E-01	-0.00158478	0.00229452	7899	449	7450	24	127
ATF7IP2	pLoF;missense	0.5	4.897379E-01	-0.00158489	0.00229453	263638	15564	248074	25	127
ATF7IP2	missense;synonymous	0.01	1.703140E-01	-0.00272088	0.00198431	9387	506	8881	47	226
ATF7IP2	missense;synonymous	0.5	2.919988E-01	-0.00202828	0.00192483	481453	28279	453174	50	226
ATF7IP2	pLoF;missense;synonymous;other	0.01	1.500779E-01	-0.00220649	0.00153308	16727	923	15804	53	258
ATF7IP2	pLoF;missense;synonymous;other	0.5	2.289751E-01	-0.00181982	0.00151273	744532	43811	700721	57	258
ATF7IP2	Cauchy	NA	0.339892	NA	NA	NA	NA	NA	NA	NA
EMP2	pLoF	0.01	5.882703E-01	-0.0113427	0.0209529	68	3	65	3	6
EMP2	pLoF	0.500000	5.882703E-01	-0.0113427	0.0209529	68	3	65	3	6
EMP2	missense	0.01	5.230165E-01	0.00508831	0.00796664	478	31	447	12	62
EMP2	missense	0.500000	5.230165E-01	0.00508831	0.00796664	478	31	447	12	62
EMP2	synonymous	0.01	5.250323E-01	-0.0040708	0.00640458	953	39	914	12	43
EMP2	synonymous	0.5	5.053655E-01	-0.00424769	0.00637723	126981	7361	119620	13	43
EMP2	pLoF;missense	0.01	6.698715E-01	0.00318113	0.00746175	545	34	511	15	68
EMP2	pLoF;missense	0.500000	6.698715E-01	0.00318113	0.00746175	545	34	511	15	68
EMP2	missense;synonymous	0.01	9.235198E-01	-0.000480063	0.00500061	1430	70	1360	24	105
EMP2	missense;synonymous	0.5	9.031509E-01	-0.000606814	0.00498688	127458	7392	120066	25	105
EMP2	pLoF;missense;synonymous;other	0.01	8.347387E-01	-0.00101571	0.00486854	1498	73	1425	27	112
EMP2	pLoF;missense;synonymous;other	0.5	8.154857E-01	-0.00113318	0.00485602	127526	7395	120131	28	112
EMP2	Cauchy	NA	0.75694	NA	NA	NA	NA	NA	NA	NA
TEKT5	pLoF	0.01	5.934741E-01	-0.00887019	0.0166168	126	5	121	3	34
TEKT5	pLoF	0.500000	5.934741E-01	-0.00887019	0.0166168	126	5	121	3	34
TEKT5	missense	0.01	8.855276E-01	0.000276776	0.00192252	11282	561	10721	52	175
TEKT5	missense	0.5	3.362815E-01	0.00151906	0.00157982	36577	2168	34409	53	175
TEKT5	synonymous	0.01	7.769635E-01	-0.000895119	0.00315986	3414	175	3239	41	146
TEKT5	synonymous	0.5	7.720186E-01	-0.00091436	0.00315584	285439	16851	268588	43	146
TEKT5	pLoF;missense	0.01	9.330560E-01	0.000160439	0.00190998	11408	566	10842	55	209
TEKT5	pLoF;missense	0.5	3.635818E-01	0.00142883	0.00157263	36703	2173	34530	56	209
TEKT5	missense;synonymous	0.01	9.697969E-01	-6.21224e-05	0.00164072	14685	735	13950	93	321
TEKT5	missense;synonymous	0.5	4.758075E-01	0.000999885	0.00140224	322005	19018	302987	96	321
TEKT5	pLoF;missense;synonymous;other	0.01	8.327057E-01	-0.000339619	0.0016078	15168	759	14409	102	361
TEKT5	pLoF;missense;synonymous;other	0.5	5.801983E-01	0.000764379	0.001382	322488	19042	303446	105	361
TEKT5	Cauchy	NA	0.83905	NA	NA	NA	NA	NA	NA	NA
NUBP1	pLoF	0.01	5.299685E-01	0.00670169	0.0106706	250	18	232	2	30
NUBP1	pLoF	0.500000	5.299685E-01	0.00670169	0.0106706	250	18	232	2	30
