Region	Group	max_MAF	Pvalue_Burden	BETA_Burden	SE_Burden	MAC	MAC_case	MAC_control	Number_rare	Number_ultra_rare
ERP44	pLoF	0.01	7.198811E-01	0.0175329	0.0488904	15	1	14	0	13
ERP44	pLoF	0.500000	7.198811E-01	0.0175329	0.0488904	15	1	14	0	13
ERP44	missense	0.01	7.870216E-01	0.000997715	0.00369278	2569	147	2422	9	111
ERP44	missense	0.500000	7.870216E-01	0.000997715	0.00369278	2569	147	2422	9	111
ERP44	synonymous	0.01	7.204017E-01	0.0018689	0.00522152	1194	67	1127	15	65
ERP44	synonymous	0.500000	7.204017E-01	0.0018689	0.00522152	1194	67	1127	15	65
ERP44	pLoF;missense	0.01	7.669834E-01	0.0010913	0.00368281	2584	148	2436	9	124
ERP44	pLoF;missense	0.500000	7.669834E-01	0.0010913	0.00368281	2584	148	2436	9	124
ERP44	missense;synonymous	0.01	6.680283E-01	0.00129458	0.0030187	3763	214	3549	24	176
ERP44	missense;synonymous	0.500000	6.680283E-01	0.00129458	0.0030187	3763	214	3549	24	176
ERP44	pLoF;missense;synonymous;other	0.01	7.094887E-01	0.0010948	0.00293872	3953	224	3729	27	200
ERP44	pLoF;missense;synonymous;other	0.500000	7.094887E-01	0.0010948	0.00293872	3953	224	3729	27	200
ERP44	Cauchy	NA	0.732958	NA	NA	NA	NA	NA	NA	NA
INVS	pLoF	0.01	1.520931E-01	-0.013222	0.00923207	368	14	354	4	79
INVS	pLoF	0.500000	1.520931E-01	-0.013222	0.00923207	368	14	354	4	79
INVS	missense	0.01	3.673231E-01	-0.00153519	0.00170293	12989	709	12280	51	290
INVS	missense	0.500000	3.673231E-01	-0.00153519	0.00170293	12989	709	12280	51	290
INVS	synonymous	0.01	8.391846E-02	-0.00536238	0.00310253	3742	162	3580	36	181
INVS	synonymous	0.5	8.392014E-02	-0.00536235	0.00310253	288884	15916	272968	37	181
INVS	pLoF;missense	0.01	2.558192E-01	-0.0018948	0.00166748	13357	723	12634	55	369
