Region	Group	max_MAF	Pvalue_Burden	BETA_Burden	SE_Burden	MAC	MAC_case	MAC_control	Number_rare	Number_ultra_rare
TPTE	pLoF	0.01	2.621991E-02	0.00490365	0.00220593	4551	450	4101	16	23
TPTE	pLoF	0.5	9.075665E-02	0.00268209	0.0015857	12489	1059	11430	17	23
TPTE	missense	0.01	6.869550E-01	-0.000813666	0.00201907	6194	452	5742	38	31
TPTE	missense	0.500000	6.869550E-01	-0.000813666	0.00201907	6194	452	5742	38	31
TPTE	synonymous	0.01	7.293829E-01	-0.000727294	0.00210233	5624	435	5189	33	39
TPTE	synonymous	0.5	8.399303E-01	0.000334168	0.00165444	113061	9386	103675	35	39
TPTE	pLoF;missense	0.01	2.286801E-01	0.00179392	0.00149025	10745	902	9843	54	54
TPTE	pLoF;missense	0.5	2.795058E-01	0.00134891	0.00124734	18683	1511	17172	55	54
TPTE	missense;synonymous	0.01	5.958572E-01	-0.000771598	0.00145484	11818	887	10931	71	70
TPTE	missense;synonymous	0.5	9.206811E-01	-0.000127258	0.001278	119255	9838	109417	73	70
TPTE	pLoF;missense;synonymous;other	0.01	4.959474E-01	0.000747096	0.00109725	19738	1617	18121	93	96
TPTE	pLoF;missense;synonymous;other	0.5	4.607343E-01	0.000660502	0.000895427	202371	17077	185294	97	96
TPTE	Cauchy	NA	0.289031	NA	NA	NA	NA	NA	NA	NA
POTED	pLoF	0.01	3.455249E-01	-0.00780962	0.008279	306	17	289	4	19
POTED	pLoF	0.500000	3.455249E-01	-0.00780962	0.008279	306	17	289	4	19
POTED	missense	0.01	8.019036E-01	-0.00765634	0.0305174	16	1	15	0	7
POTED	missense	0.500000	8.019036E-01	-0.00765634	0.0305174	16	1	15	0	7
POTED	synonymous	0.01	6.924162E-01	-0.000798939	0.00201967	4472	372	4100	12	43
POTED	synonymous	0.500000	6.924162E-01	-0.000798939	0.00201967	4472	372	4100	12	43
POTED	pLoF;missense	0.01	3.290948E-01	-0.00780037	0.00799268	322	18	304	4	26
POTED	pLoF;missense	0.500000	3.290948E-01	-0.00780037	0.00799268	322	18	304	4	26
POTED	missense;synonymous	0.01	7.030017E-01	-0.000769187	0.00201743	4482	373	4109	12	50
POTED	missense;synonymous	0.500000	7.030017E-01	-0.000769187	0.00201743	4482	373	4109	12	50
POTED	pLoF;missense;synonymous;other	0.01	5.595158E-01	-0.0011411	0.00195541	4816	392	4424	17	70
POTED	pLoF;missense;synonymous;other	0.500000	5.595158E-01	-0.0011411	0.00195541	4816	392	4424	17	70
POTED	Cauchy	NA	0.597243	NA	NA	NA	NA	NA	NA	NA
LIPI	pLoF	0.01	3.030819E-01	0.00736979	0.0071562	488	41	447	3	41
LIPI	pLoF	0.500000	3.030819E-01	0.00736979	0.0071562	488	41	447	3	41
LIPI	missense	0.01	5.174911E-01	-0.00204197	0.00315499	2647	187	2460	16	104
LIPI	missense	0.5	6.660735E-01	-0.000575961	0.00133466	263314	23261	240053	19	104
LIPI	synonymous	0.01	3.868710E-01	0.00462966	0.00535031	814	69	745	11	84
LIPI	synonymous	0.5	3.913132E-01	0.00458479	0.00534833	155109	13709	141400	12	84
LIPI	pLoF;missense	0.01	8.591305E-01	-0.00051406	0.00289642	3135	228	2907	19	145
LIPI	pLoF;missense	0.5	8.135892E-01	-0.000309803	0.00131385	263802	23302	240500	22	145
LIPI	missense;synonymous	0.01	9.091816E-01	-0.000310681	0.00272358	3460	256	3204	27	188
LIPI	missense;synonymous	0.5	8.341676E-01	-0.000271356	0.00129613	418422	36970	381452	31	188
LIPI	pLoF;missense;synonymous;other	0.01	7.813546E-01	0.000704126	0.0025369	3986	301	3685	32	239
LIPI	pLoF;missense;synonymous;other	0.5	9.895834E-01	-1.66498e-05	0.0012753	418948	37015	381933	36	239
LIPI	Cauchy	NA	0.905021	NA	NA	NA	NA	NA	NA	NA
RBM11	pLoF	0.01	6.504313E-01	-0.0032356	0.00714004	426	33	393	3	21
RBM11	pLoF	0.500000	6.504313E-01	-0.0032356	0.00714004	426	33	393	3	21
RBM11	missense	0.01	5.412808E-01	-0.0039995	0.00654714	600	38	562	13	60
RBM11	missense	0.500000	5.412808E-01	-0.0039995	0.00654714	600	38	562	13	60
RBM11	synonymous	0.01	8.584644E-02	0.00466627	0.00271654	3390	296	3094	9	54
RBM11	synonymous	0.500000	8.584644E-02	0.00466627	0.00271654	3390	296	3094	9	54
RBM11	pLoF;missense	0.01	4.489075E-01	-0.00365828	0.00483109	1026	71	955	16	81
RBM11	pLoF;missense	0.500000	4.489075E-01	-0.00365828	0.00483109	1026	71	955	16	81
RBM11	missense;synonymous	0.01	1.778927E-01	0.0033902	0.00251634	3979	333	3646	22	114
RBM11	missense;synonymous	0.500000	1.778927E-01	0.0033902	0.00251634	3979	333	3646	22	114
RBM11	pLoF;missense;synonymous;other	0.01	2.885604E-01	0.00250178	0.00235731	4465	369	4096	27	138
RBM11	pLoF;missense;synonymous;other	0.500000	2.885604E-01	0.00250178	0.00235731	4465	369	4096	27	138
RBM11	Cauchy	NA	0.263261	NA	NA	NA	NA	NA	NA	NA
HSPA13	pLoF	0.01	7.647290E-01	-0.00592081	0.0197837	52	4	48	1	27
HSPA13	pLoF	0.500000	7.647290E-01	-0.00592081	0.0197837	52	4	48	1	27
HSPA13	missense	0.01	6.660377E-02	0.00548632	0.0029909	2409	238	2171	18	139
HSPA13	missense	0.500000	6.660377E-02	0.00548632	0.0029909	2409	238	2171	18	139
HSPA13	synonymous	0.01	7.865607E-01	-0.00117947	0.00435585	1695	96	1599	13	79
HSPA13	synonymous	0.500000	7.865607E-01	-0.00117947	0.00435585	1695	96	1599	13	79
HSPA13	pLoF;missense	0.01	7.671822E-02	0.00523716	0.00295876	2461	242	2219	19	166
HSPA13	pLoF;missense	0.500000	7.671822E-02	0.00523716	0.00295876	2461	242	2219	19	166
HSPA13	missense;synonymous	0.01	1.734091E-01	0.00335563	0.00246496	4102	334	3768	31	218
HSPA13	missense;synonymous	0.500000	1.734091E-01	0.00335563	0.00246496	4102	334	3768	31	218
HSPA13	pLoF;missense;synonymous;other	0.01	2.173568E-01	0.00299289	0.00242617	4223	342	3881	34	250
HSPA13	pLoF;missense;synonymous;other	0.500000	2.173568E-01	0.00299289	0.00242617	4223	342	3881	34	250
HSPA13	Cauchy	NA	0.182389	NA	NA	NA	NA	NA	NA	NA
SAMSN1	pLoF	0.01	1.628452E-01	-0.0185983	0.0133267	109	6	103	2	30
SAMSN1	pLoF	0.500000	1.628452E-01	-0.0185983	0.0133267	109	6	103	2	30
SAMSN1	missense	0.01	3.464837E-01	0.00426576	0.00453115	1132	94	1038	18	126
SAMSN1	missense	0.5	6.986178E-01	0.000701949	0.00181295	18190	1648	16542	19	126
SAMSN1	synonymous	0.01	1.926732E-01	-0.00783059	0.006011	615	41	574	17	76
SAMSN1	synonymous	0.5	1.787112E-01	-0.00808078	0.00600921	161715	13755	147960	18	76
SAMSN1	pLoF;missense	0.01	6.571991E-01	0.00190611	0.00429513	1241	100	1141	20	156
SAMSN1	pLoF;missense	0.5	8.444797E-01	0.000352649	0.0017977	18299	1654	16645	21	156
SAMSN1	missense;synonymous	0.01	9.845190E-01	-7.03292e-05	0.00362451	1746	135	1611	35	202
SAMSN1	missense;synonymous	0.5	9.908323E-01	-1.9967e-05	0.00173773	179904	15403	164501	37	202
SAMSN1	pLoF;missense;synonymous;other	0.01	6.945378E-01	-0.00136132	0.00346653	1888	144	1744	38	235
SAMSN1	pLoF;missense;synonymous;other	0.5	8.437831E-01	-0.00033901	0.00172037	180046	15412	164634	40	235
SAMSN1	Cauchy	NA	0.930204	NA	NA	NA	NA	NA	NA	NA
NRIP1	pLoF	0.01	4.398707E-01	-0.00822464	0.010648	184	13	171	1	39
NRIP1	pLoF	0.500000	4.398707E-01	-0.00822464	0.010648	184	13	171	1	39
NRIP1	missense	0.01	8.635516E-01	0.000311415	0.00181208	7344	574	6770	46	326
NRIP1	missense	0.5	6.266387E-01	0.000640676	0.00131701	92238	8231	84007	48	326
NRIP1	synonymous	0.01	7.746825E-01	-0.00048951	0.00171005	8337	536	7801	45	214
NRIP1	synonymous	0.5	7.746839E-01	-0.000489507	0.00171005	311407	26828	284579	46	214
NRIP1	pLoF;missense	0.01	9.660920E-01	7.60053e-05	0.00178793	7527	587	6940	47	365
NRIP1	pLoF;missense	0.5	6.965188E-01	0.000509939	0.00130746	92421	8244	84177	49	365
NRIP1	missense;synonymous	0.01	9.421654E-01	-8.23265e-05	0.00113478	15676	1110	14566	91	540
NRIP1	missense;synonymous	0.5	8.368705E-01	0.000201301	0.000977671	403640	35059	368581	94	540
NRIP1	pLoF;missense;synonymous;other	0.01	8.831317E-01	-0.000165989	0.00112918	15857	1123	14734	92	579
NRIP1	pLoF;missense;synonymous;other	0.5	8.881892E-01	0.00013694	0.000974	403821	35072	368749	95	579
NRIP1	Cauchy	NA	0.867634	NA	NA	NA	NA	NA	NA	NA
USP25	pLoF	0.01	4.925700E-01	0.00677944	0.0098793	222	21	201	3	68
USP25	pLoF	0.500000	4.925700E-01	0.00677944	0.0098793	222	21	201	3	68
USP25	missense	0.01	7.575697E-01	0.000473061	0.00153256	10142	861	9281	51	430
USP25	missense	0.500000	7.575697E-01	0.000473061	0.00153256	10142	861	9281	51	430
USP25	synonymous	0.01	2.166962E-01	-0.00206725	0.0016734	9156	673	8483	46	199
USP25	synonymous	0.5	2.703797E-02	-0.00317182	0.00143458	46308	3483	42825	47	199
USP25	pLoF;missense	0.01	6.996063E-01	0.000585031	0.00151621	10358	881	9477	54	498
USP25	pLoF;missense	0.500000	6.996063E-01	0.000585031	0.00151621	10358	881	9477	54	498
USP25	missense;synonymous	0.01	5.748572E-01	-0.000598641	0.00106726	19295	1534	17761	97	629
USP25	missense;synonymous	0.5	1.833117E-01	-0.00133257	0.00100146	56447	4344	52103	98	629
USP25	pLoF;missense;synonymous;other	0.01	6.883980E-01	-0.000423946	0.00105714	19700	1574	18126	105	733
USP25	pLoF;missense;synonymous;other	0.5	2.402354E-01	-0.00116637	0.000993165	56852	4384	52468	106	733
USP25	Cauchy	NA	0.261391	NA	NA	NA	NA	NA	NA	NA
CXADR	pLoF	0.01	9.912138E-01	0.000236412	0.0214684	39	4	35	1	11
CXADR	pLoF	0.500000	9.912138E-01	0.000236412	0.0214684	39	4	35	1	11
CXADR	missense	0.01	5.592066E-01	-0.00191345	0.00327633	2251	167	2084	16	103
CXADR	missense	0.500000	5.592066E-01	-0.00191345	0.00327633	2251	167	2084	16	103
CXADR	synonymous	0.01	6.203284E-01	-0.000945059	0.00190773	8343	574	7769	20	69
CXADR	synonymous	0.5	6.908256E-01	-0.000743728	0.00186991	102553	8803	93750	21	69
CXADR	pLoF;missense	0.01	5.647846E-01	-0.00186534	0.00323984	2290	171	2119	17	114
CXADR	pLoF;missense	0.500000	5.647846E-01	-0.00186534	0.00323984	2290	171	2119	17	114
CXADR	missense;synonymous	0.01	4.669798E-01	-0.00120863	0.00166158	10594	741	9853	36	172
CXADR	missense;synonymous	0.5	5.220955E-01	-0.00104847	0.00163793	104804	8970	95834	37	172
CXADR	pLoF;missense;synonymous;other	0.01	4.586002E-01	-0.00121965	0.00164562	10835	753	10082	39	187
CXADR	pLoF;missense;synonymous;other	0.5	5.128218E-01	-0.00106171	0.00162229	105045	8982	96063	40	187
CXADR	Cauchy	NA	0.948952	NA	NA	NA	NA	NA	NA	NA
BTG3	pLoF	0.01	2.272065E-01	-0.0377338	0.0312473	29	0	29	1	8
BTG3	pLoF	0.500000	2.272065E-01	-0.0377338	0.0312473	29	0	29	1	8
BTG3	missense	0.01	4.148573E-01	0.00320193	0.00392694	1357	130	1227	10	57
BTG3	missense	0.500000	4.148573E-01	0.00320193	0.00392694	1357	130	1227	10	57
BTG3	synonymous	0.01	3.991705E-01	0.00507449	0.00601882	668	56	612	10	49
BTG3	synonymous	0.500000	3.991705E-01	0.00507449	0.00601882	668	56	612	10	49
BTG3	pLoF;missense	0.01	5.100431E-01	0.00256702	0.00389669	1386	130	1256	11	65
BTG3	pLoF;missense	0.500000	5.100431E-01	0.00256702	0.00389669	1386	130	1256	11	65
BTG3	missense;synonymous	0.01	2.529341E-01	0.00376613	0.00329423	2025	186	1839	20	106
BTG3	missense;synonymous	0.500000	2.529341E-01	0.00376613	0.00329423	2025	186	1839	20	106
BTG3	pLoF;missense;synonymous;other	0.01	3.218984E-01	0.00324362	0.00327452	2057	186	1871	21	116
BTG3	pLoF;missense;synonymous;other	0.500000	3.218984E-01	0.00324362	0.00327452	2057	186	1871	21	116
BTG3	Cauchy	NA	0.338605	NA	NA	NA	NA	NA	NA	NA
C21orf91	pLoF	0.01	8.949559E-01	-0.001932	0.0146324	105	8	97	1	31
C21orf91	pLoF	0.500000	8.949559E-01	-0.001932	0.0146324	105	8	97	1	31
C21orf91	missense	0.01	6.651813E-01	0.00154289	0.00356513	2024	151	1873	12	66
