Region	Group	max_MAF	Pvalue_Burden	BETA_Burden	SE_Burden	MAC	MAC_case	MAC_control	Number_rare	Number_ultra_rare
RSPO4	pLoF	0.01	4.241503E-01	-0.00479611	0.00600082	311	53	258	4	18
RSPO4	pLoF	0.500000	4.241503E-01	-0.00479611	0.00600082	311	53	258	4	18
RSPO4	missense	0.01	8.716193E-01	0.000236845	0.0014656	6749	1129	5620	32	109
RSPO4	missense	0.500000	8.716193E-01	0.000236845	0.0014656	6749	1129	5620	32	109
RSPO4	synonymous	0.01	9.643494E-01	-0.000188929	0.00422695	1006	103	903	10	66
RSPO4	synonymous	0.5	1.763022E-01	0.00106734	0.000789321	30954	5982	24972	12	66
RSPO4	pLoF;missense	0.01	9.838424E-01	-2.88648e-05	0.00142528	7056	1182	5874	36	127
RSPO4	pLoF;missense	0.500000	9.838424E-01	-2.88648e-05	0.00142528	7056	1182	5874	36	127
RSPO4	missense;synonymous	0.01	8.828207E-01	0.000204485	0.00138733	7754	1232	6522	42	175
RSPO4	missense;synonymous	0.5	2.011461E-01	0.000892928	0.000698531	37702	7111	30591	44	175
RSPO4	pLoF;missense;synonymous;other	0.01	9.715305E-01	-4.82842e-05	0.00135292	8064	1285	6779	46	196
RSPO4	pLoF;missense;synonymous;other	0.5	2.386024E-01	0.000818236	0.00069431	38012	7164	30848	48	196
RSPO4	Cauchy	NA	0.939283	NA	NA	NA	NA	NA	NA	NA
ANKEF1	pLoF	0.01	3.773885E-01	-0.00682891	0.00773623	205	30	175	4	41
ANKEF1	pLoF	0.500000	3.773885E-01	-0.00682891	0.00773623	205	30	175	4	41
ANKEF1	missense	0.01	5.698338E-01	-0.000870077	0.00153103	5574	890	4684	49	231
ANKEF1	missense	0.500000	5.698338E-01	-0.000870077	0.00153103	5574	890	4684	49	231
ANKEF1	synonymous	0.01	9.275767E-01	-0.000258372	0.00284255	1849	250	1599	26	147
ANKEF1	synonymous	0.5	9.283727E-01	-0.000255524	0.00284255	524636	98617	426019	28	147
ANKEF1	pLoF;missense	0.01	4.750015E-01	-0.00107385	0.00150323	5777	920	4857	53	272
ANKEF1	pLoF;missense	0.500000	4.750015E-01	-0.00107385	0.00150323	5777	920	4857	53	272
ANKEF1	missense;synonymous	0.01	5.806921E-01	-0.000732114	0.00132539	7421	1139	6282	75	378
ANKEF1	missense;synonymous	0.5	5.810188E-01	-0.000731468	0.00132537	530208	99506	430702	77	378
ANKEF1	pLoF;missense;synonymous;other	0.01	4.334884E-01	-0.0010189	0.00130088	7757	1180	6577	81	430
ANKEF1	pLoF;missense;synonymous;other	0.5	4.337668E-01	-0.00101826	0.00130086	530544	99547	430997	83	430
ANKEF1	Cauchy	NA	0.69192	NA	NA	NA	NA	NA	NA	NA
SNAP25	pLoF	0.01	5.680582E-01	0.0146315	0.0256283	21	4	17	1	5
SNAP25	pLoF	0.500000	5.680582E-01	0.0146315	0.0256283	21	4	17	1	5
SNAP25	missense	0.01	1.487877E-01	-0.0107352	0.00743524	215	30	185	3	54
SNAP25	missense	0.500000	1.487877E-01	-0.0107352	0.00743524	215	30	185	3	54
SNAP25	synonymous	0.01	3.965848E-01	-0.0045433	0.00535933	395	65	330	6	35
SNAP25	synonymous	0.5	6.983327E-01	-0.000869789	0.0022442	51274	9154	42120	7	35
SNAP25	pLoF;missense	0.01	2.190315E-01	-0.00877982	0.00714325	236	34	202	4	59
SNAP25	pLoF;missense	0.500000	2.190315E-01	-0.00877982	0.00714325	236	34	202	4	59
SNAP25	missense;synonymous	0.01	1.255784E-01	-0.00666735	0.0043527	610	95	515	9	89
SNAP25	missense;synonymous	0.5	4.304671E-01	-0.00169625	0.00215153	51489	9184	42305	10	89
SNAP25	pLoF;missense;synonymous;other	0.01	8.423302E-02	-0.00724831	0.00419793	655	101	554	11	95
SNAP25	pLoF;missense;synonymous;other	0.5	3.643057E-01	-0.0019327	0.00213043	51534	9190	42344	12	95
SNAP25	Cauchy	NA	0.245459	NA	NA	NA	NA	NA	NA	NA
MKKS	pLoF	0.01	7.363443E-01	-0.00370275	0.0109972	96	16	80	0	38
MKKS	pLoF	0.500000	7.363443E-01	-0.00370275	0.0109972	96	16	80	0	38
MKKS	missense	0.01	7.741022E-01	0.000365919	0.00127492	9657	1872	7785	21	125
MKKS	missense	0.500000	7.741022E-01	0.000365919	0.00127492	9657	1872	7785	21	125
MKKS	synonymous	0.01	3.553174E-01	0.00324676	0.00351258	959	179	780	20	127
MKKS	synonymous	0.5	1.656176E-01	0.00356888	0.00257416	186691	33878	152813	22	127
MKKS	pLoF;missense	0.01	8.051457E-01	0.000312469	0.00126663	9753	1888	7865	21	163
MKKS	pLoF;missense	0.500000	8.051457E-01	0.000312469	0.00126663	9753	1888	7865	21	163
MKKS	missense;synonymous	0.01	5.514755E-01	0.000714808	0.00120025	10614	2051	8563	41	252
MKKS	missense;synonymous	0.5	3.730127E-01	0.00102847	0.00115449	196346	35750	160596	43	252
MKKS	pLoF;missense;synonymous;other	0.01	6.050153E-01	0.000616458	0.00119191	10738	2070	8668	42	296
MKKS	pLoF;missense;synonymous;other	0.5	4.158206E-01	0.000933355	0.00114706	196470	35769	160701	44	296
MKKS	Cauchy	NA	0.616322	NA	NA	NA	NA	NA	NA	NA
SLX4IP	pLoF	0.01	5.417180E-01	0.00738659	0.0121049	86	16	70	2	24
SLX4IP	pLoF	0.500000	5.417180E-01	0.00738659	0.0121049	86	16	70	2	24
SLX4IP	missense	0.01	9.236241E-01	-0.000337198	0.00351726	1634	168	1466	6	58
SLX4IP	missense	0.500000	9.236241E-01	-0.000337198	0.00351726	1634	168	1466	6	58
SLX4IP	synonymous	0.01	8.843799E-01	-0.000306604	0.00210842	3106	489	2617	19	73
SLX4IP	synonymous	0.500000	8.843799E-01	-0.000306604	0.00210842	3106	489	2617	19	73
SLX4IP	pLoF;missense	0.01	9.381482E-01	0.000262516	0.00338305	1720	184	1536	8	82
SLX4IP	pLoF;missense	0.500000	9.381482E-01	0.000262516	0.00338305	1720	184	1536	8	82
SLX4IP	missense;synonymous	0.01	8.620581E-01	-0.000316611	0.00182217	4740	657	4083	25	131
SLX4IP	missense;synonymous	0.500000	8.620581E-01	-0.000316611	0.00182217	4740	657	4083	25	131
SLX4IP	pLoF;missense;synonymous;other	0.01	9.292107E-01	-0.000159346	0.00179367	4866	680	4186	28	160
SLX4IP	pLoF;missense;synonymous;other	0.500000	9.292107E-01	-0.000159346	0.00179367	4866	680	4186	28	160
SLX4IP	Cauchy	NA	0.900247	NA	NA	NA	NA	NA	NA	NA
JAG1	pLoF	0.01	2.541731E-01	-0.0102385	0.00897903	141	21	120	1	16
JAG1	pLoF	0.500000	2.541731E-01	-0.0102385	0.00897903	141	21	120	1	16
JAG1	missense	0.01	1.152696E-01	0.00208885	0.0013263	6881	1294	5587	75	447
JAG1	missense	0.5	6.426863E-02	0.00218324	0.00117993	59927	11296	48631	76	447
JAG1	synonymous	0.01	3.261509E-01	-0.000951721	0.000969268	18468	2518	15950	79	251
JAG1	synonymous	0.5	8.632407E-01	0.000108097	0.000627555	1.15022e+06	215983	934242	87	251
JAG1	pLoF;missense	0.01	1.628165E-01	0.00183207	0.00131269	7022	1315	5707	76	463
JAG1	pLoF;missense	0.5	9.102935E-02	0.00197805	0.00117045	60068	11317	48751	77	463
JAG1	missense;synonymous	0.01	8.830488E-01	0.000115989	0.000788474	25334	3810	21524	154	698
JAG1	missense;synonymous	0.5	3.175435E-01	0.000538636	0.000538896	1.21014e+06	227277	982860	163	698
JAG1	pLoF;missense;synonymous;other	0.01	9.947912E-01	5.11507e-06	0.000783521	25604	3849	21755	159	739
JAG1	pLoF;missense;synonymous;other	0.5	3.676549E-01	0.000484084	0.000537349	1.21041e+06	227316	983091	168	739
JAG1	Cauchy	NA	0.924346	NA	NA	NA	NA	NA	NA	NA
PSMF1	pLoF	0.01	9.803573E-01	-0.000244283	0.00992173	122	21	101	2	28
PSMF1	pLoF	0.500000	9.803573E-01	-0.000244283	0.00992173	122	21	101	2	28
