Region	Group	max_MAF	Pvalue_Burden	BETA_Burden	SE_Burden	MAC	MAC_case	MAC_control	Number_rare	Number_ultra_rare
FAM174A	pLoF	0.01	9.447521E-01	-0.000571234	0.0082431	172	30	142	3	7
FAM174A	pLoF	0.500000	9.447521E-01	-0.000571234	0.0082431	172	30	142	3	7
FAM174A	missense	0.01	7.336419E-01	-0.00228186	0.00670574	277	44	233	6	42
FAM174A	missense	0.500000	7.336419E-01	-0.00228186	0.00670574	277	44	233	6	42
FAM174A	synonymous	0.01	6.153246E-01	-0.00318159	0.00633168	425	46	379	10	47
FAM174A	synonymous	0.5	6.031924E-01	-0.00328833	0.00632596	182196	34480	147716	11	47
FAM174A	pLoF;missense	0.01	7.585192E-01	-0.00159987	0.00520407	449	74	375	9	49
FAM174A	pLoF;missense	0.500000	7.585192E-01	-0.00159987	0.00520407	449	74	375	9	49
FAM174A	missense;synonymous	0.01	5.605716E-01	-0.00268646	0.00461597	701	90	611	16	89
FAM174A	missense;synonymous	0.5	5.520286E-01	-0.00274409	0.00461407	182472	34524	147948	17	89
FAM174A	pLoF;missense;synonymous;other	0.01	9.384414E-01	-0.000283486	0.00367073	1024	151	873	20	98
FAM174A	pLoF;missense;synonymous;other	0.5	9.302442E-01	-0.000321291	0.00367033	182795	34585	148210	21	98
FAM174A	Cauchy	NA	0.862314	NA	NA	NA	NA	NA	NA	NA
ST8SIA4	pLoF	0.01	8.292528E-02	0.0366906	0.02116	24	8	16	1	7
ST8SIA4	pLoF	0.500000	8.292528E-02	0.0366906	0.02116	24	8	16	1	7
ST8SIA4	missense	0.01	1.875744E-01	0.00436582	0.00331299	1130	206	924	13	136
ST8SIA4	missense	0.500000	1.875744E-01	0.00436582	0.00331299	1130	206	924	13	136
ST8SIA4	synonymous	0.01	3.182743E-01	-0.00175804	0.00176154	4126	761	3365	13	77
ST8SIA4	synonymous	0.500000	3.182743E-01	-0.00175804	0.00176154	4126	761	3365	13	77
ST8SIA4	pLoF;missense	0.01	1.164630E-01	0.00513963	0.00327408	1154	214	940	14	143
ST8SIA4	pLoF;missense	0.500000	1.164630E-01	0.00513963	0.00327408	1154	214	940	14	143
ST8SIA4	missense;synonymous	0.01	7.796777E-01	-0.000435914	0.00155829	5253	966	4287	26	213
ST8SIA4	missense;synonymous	0.500000	7.796777E-01	-0.000435914	0.00155829	5253	966	4287	26	213
ST8SIA4	pLoF;missense;synonymous;other	0.01	8.470517E-01	-0.000299314	0.0015518	5293	976	4317	27	227
ST8SIA4	pLoF;missense;synonymous;other	0.500000	8.470517E-01	-0.000299314	0.0015518	5293	976	4317	27	227
ST8SIA4	Cauchy	NA	0.267481	NA	NA	NA	NA	NA	NA	NA
NKD2	pLoF	0.01	7.531610E-02	0.00262359	0.00147514	5629	1057	4572	21	49
NKD2	pLoF	0.500000	7.531610E-02	0.00262359	0.00147514	5629	1057	4572	21	49
NKD2	missense	0.01	9.761427E-01	3.63833e-05	0.00121662	11108	2001	9107	44	93
NKD2	missense	0.500000	9.761427E-01	3.63833e-05	0.00121662	11108	2001	9107	44	93
NKD2	synonymous	0.01	6.894134E-01	-0.000407879	0.00102059	12169	2157	10012	51	120
NKD2	synonymous	0.5	6.099138E-01	-0.000445298	0.000872798	44147	8142	36005	52	120
NKD2	pLoF;missense	0.01	2.511546E-01	0.00107077	0.000933093	16737	3058	13679	65	142
NKD2	pLoF;missense	0.500000	2.511546E-01	0.00107077	0.000933093	16737	3058	13679	65	142
NKD2	missense;synonymous	0.01	7.745192E-01	-0.000225301	0.000786475	23277	4158	19119	95	213
NKD2	missense;synonymous	0.5	6.905897E-01	-0.00028436	0.000714375	55255	10143	45112	96	213
NKD2	pLoF;missense;synonymous;other	0.01	5.435855E-01	0.000419966	0.000691415	28997	5233	23764	117	276
NKD2	pLoF;missense;synonymous;other	0.5	6.613723E-01	0.000279875	0.000638955	60975	11218	49757	118	276
NKD2	Cauchy	NA	0.827515	NA	NA	NA	NA	NA	NA	NA
SLCO4C1	pLoF	0.01	4.983753E-01	0.00385763	0.00569773	356	69	287	5	43
SLCO4C1	pLoF	0.500000	4.983753E-01	0.00385763	0.00569773	356	69	287	5	43
SLCO4C1	missense	0.01	4.918519E-01	0.00161013	0.00234247	2124	399	1725	31	202
SLCO4C1	missense	0.500000	4.918519E-01	0.00161013	0.00234247	2124	399	1725	31	202
SLCO4C1	synonymous	0.01	1.119411E-01	0.00369454	0.0023243	2428	414	2014	30	125
SLCO4C1	synonymous	0.5	1.116240E-01	0.00369648	0.00232346	186004	35422	150582	31	125
