Region	Group	max_MAF	Pvalue_Burden	BETA_Burden	SE_Burden	MAC	MAC_case	MAC_control	Number_rare	Number_ultra_rare
RGS22	pLoF	0.01	2.196633E-01	-0.00327386	0.00266726	3023	247	2776	13	112
RGS22	pLoF	0.500000	2.196633E-01	-0.00327386	0.00266726	3023	247	2776	13	112
RGS22	missense	0.01	5.855914E-01	0.000942358	0.00172835	8240	658	7582	46	279
RGS22	missense	0.500000	5.855914E-01	0.000942358	0.00172835	8240	658	7582	46	279
RGS22	synonymous	0.01	3.403090E-01	-0.00276067	0.00289514	3841	218	3623	27	202
RGS22	synonymous	0.5	9.635755E-01	6.17821e-05	0.00135288	47177	4001	43176	29	202
RGS22	pLoF;missense	0.01	8.347932E-01	-0.000302749	0.00145163	11263	905	10358	59	391
RGS22	pLoF;missense	0.500000	8.347932E-01	-0.000302749	0.00145163	11263	905	10358	59	391
RGS22	missense;synonymous	0.01	9.835222E-01	-3.09063e-05	0.00149643	12080	876	11204	73	481
RGS22	missense;synonymous	0.5	7.061761E-01	0.000406869	0.00107924	55416	4659	50757	75	481
RGS22	pLoF;missense;synonymous;other	0.01	5.143556E-01	-0.000843759	0.00129397	15384	1144	14240	89	619
RGS22	pLoF;missense;synonymous;other	0.5	8.884735E-01	-0.000139664	0.000995917	58720	4927	53793	91	619
RGS22	Cauchy	NA	0.887793	NA	NA	NA	NA	NA	NA	NA
FBXO43	pLoF	0.01	1.117888E-01	0.020238	0.0127267	139	16	123	5	23
FBXO43	pLoF	0.500000	1.117888E-01	0.020238	0.0127267	139	16	123	5	23
FBXO43	missense	0.01	5.304781E-01	0.0017488	0.00278792	5955	327	5628	19	108
FBXO43	missense	0.500000	5.304781E-01	0.0017488	0.00278792	5955	327	5628	19	108
FBXO43	synonymous	0.01	2.172821E-01	-0.00510326	0.00413626	1680	95	1585	21	126
FBXO43	synonymous	0.5	2.172783E-01	-0.00510331	0.00413626	317616	27826	289790	22	126
FBXO43	pLoF;missense	0.01	3.409099E-01	0.00259741	0.00272731	6094	343	5751	24	131
FBXO43	pLoF;missense	0.500000	3.409099E-01	0.00259741	0.00272731	6094	343	5751	24	131
FBXO43	missense;synonymous	0.01	8.678311E-01	-0.000380913	0.00228894	7635	422	7213	40	234
FBXO43	missense;synonymous	0.5	8.678267E-01	-0.000380925	0.00228894	323571	28153	295418	41	234
FBXO43	pLoF;missense;synonymous;other	0.01	7.987435E-01	0.000574311	0.00225244	7793	442	7351	45	261
FBXO43	pLoF;missense;synonymous;other	0.5	7.987478E-01	0.000574299	0.00225244	323729	28173	295556	46	261
FBXO43	Cauchy	NA	0.459054	NA	NA	NA	NA	NA	NA	NA
POLR2K	pLoF	0.01	7.073996E-01	-0.00730767	0.0194689	50	4	46	2	3
POLR2K	pLoF	0.500000	7.073996E-01	-0.00730767	0.0194689	50	4	46	2	3
POLR2K	missense	0.01	9.223978E-01	0.00132937	0.0136466	108	10	98	2	18
POLR2K	missense	0.500000	9.223978E-01	0.00132937	0.0136466	108	10	98	2	18
POLR2K	synonymous	0.01	7.317754E-01	0.00380097	0.0110892	156	16	140	2	9
POLR2K	synonymous	0.500000	7.317754E-01	0.00380097	0.0110892	156	16	140	2	9
POLR2K	pLoF;missense	0.01	8.922742E-01	-0.00151375	0.0111776	158	14	144	4	21
POLR2K	pLoF;missense	0.500000	8.922742E-01	-0.00151375	0.0111776	158	14	144	4	21
POLR2K	missense;synonymous	0.01	7.315207E-01	0.00295932	0.00862516	263	26	237	4	27
