Region	Group	max_MAF	Pvalue_Burden	BETA_Burden	SE_Burden	MAC	MAC_case	MAC_control	Number_rare	Number_ultra_rare
IDUA	pLoF	0.01	5.624176E-01	0.00267699	0.00462145	1413	93	1320	6	44
IDUA	pLoF	0.500000	5.624176E-01	0.00267699	0.00462145	1413	93	1320	6	44
IDUA	missense	0.01	8.741507E-01	-0.000597993	0.00377548	2565	123	2442	39	202
IDUA	missense	0.500000	8.741507E-01	-0.000597993	0.00377548	2565	123	2442	39	202
IDUA	synonymous	0.01	6.281857E-01	0.0015484	0.0031973	3101	183	2918	38	196
IDUA	synonymous	0.5	4.210798E-01	0.00130172	0.00161794	758714	44486	714228	46	196
IDUA	pLoF;missense	0.01	8.081371E-01	0.000711703	0.00293087	3978	216	3762	45	246
IDUA	pLoF;missense	0.500000	8.081371E-01	0.000711703	0.00293087	3978	216	3762	45	246
IDUA	missense;synonymous	0.01	7.910405E-01	0.000648013	0.0024457	5665	306	5359	77	398
IDUA	missense;synonymous	0.5	4.986014E-01	0.00100831	0.00149006	761278	44609	716669	85	398
IDUA	pLoF;missense;synonymous;other	0.01	6.127674E-01	0.00108854	0.00215073	7166	405	6761	85	453
IDUA	pLoF;missense;synonymous;other	0.5	4.093415E-01	0.00117136	0.00141974	762779	44708	718071	93	453
IDUA	Cauchy	NA	0.715409	NA	NA	NA	NA	NA	NA	NA
DDIT4L	pLoF	0.01	6.488351E-01	-0.00777298	0.0170692	102	5	97	2	20
DDIT4L	pLoF	0.5	4.298044E-01	-0.00571153	0.00723412	65453	3893	61560	3	20
DDIT4L	missense	0.01	9.664306E-01	-0.000112621	0.00267602	5586	336	5250	14	61
DDIT4L	missense	0.5	8.155745E-01	-0.00059742	0.00256139	71401	4256	67145	15	61
DDIT4L	synonymous	0.01	1.534458E-03	0.030066	0.00949028	242	22	220	7	39
DDIT4L	synonymous	0.5	8.826502E-02	0.00397231	0.00233032	154450	9413	145037	9	39
DDIT4L	pLoF;missense	0.01	9.109003E-01	-0.000295786	0.00264324	5688	341	5347	16	81
DDIT4L	pLoF;missense	0.5	6.544268E-01	-0.00100117	0.00223665	136854	8149	128705	18	81
DDIT4L	missense;synonymous	0.01	5.117362E-01	0.00171564	0.00261476	5828	358	5470	21	100
DDIT4L	missense;synonymous	0.5	2.636052E-01	0.00195278	0.00174681	225851	13669	212182	24	100
DDIT4L	pLoF;missense;synonymous;other	0.01	5.621404E-01	0.00149805	0.00258434	5930	363	5567	23	120
DDIT4L	pLoF;missense;synonymous;other	0.5	3.828896E-01	0.00143424	0.00164367	291304	17562	273742	27	120
DDIT4L	Cauchy	NA	0.0193891	NA	NA	NA	NA	NA	NA	NA
SLC2A9	pLoF	0.01	6.252972E-02	0.0289702	0.0155543	143	12	131	3	41
SLC2A9	pLoF	0.500000	6.252972E-02	0.0289702	0.0155543	143	12	131	3	41
SLC2A9	missense	0.01	9.048423E-01	0.000547094	0.00457641	1795	87	1708	27	154
SLC2A9	missense	0.5	8.536536E-01	-0.000395304	0.00214305	19096	1148	17948	28	154
SLC2A9	synonymous	0.01	9.928289E-01	-2.20664e-05	0.00245517	5784	320	5464	43	131
SLC2A9	synonymous	0.5	9.612704E-01	-9.07962e-05	0.0018698	485148	28373	456775	47	131
SLC2A9	pLoF;missense	0.01	5.582138E-01	0.00258038	0.00440717	1934	98	1836	30	195
SLC2A9	pLoF;missense	0.5	9.649876E-01	9.32832e-05	0.00212512	19235	1159	18076	31	195
SLC2A9	missense;synonymous	0.01	9.398586E-01	0.000164058	0.00217446	7571	407	7164	70	285
SLC2A9	missense;synonymous	0.5	8.863531E-01	-0.000204655	0.00143195	504236	29521	474715	75	285
SLC2A9	pLoF;missense;synonymous;other	0.01	8.251234E-01	0.000473872	0.0021446	7786	421	7365	75	341
SLC2A9	pLoF;missense;synonymous;other	0.5	9.642657E-01	-6.37714e-05	0.00142343	504451	29535	474916	80	341
SLC2A9	Cauchy	NA	0.949779	NA	NA	NA	NA	NA	NA	NA
EMCN	pLoF	0.01	8.202412E-01	-0.00245938	0.0108231	259	14	245	6	18
EMCN	pLoF	0.5	3.560396E-01	0.00691732	0.00749489	72550	4220	68330	7	18
EMCN	missense	0.01	2.402700E-01	-0.0113109	0.00963196	356	14	342	8	37
EMCN	missense	0.500000	2.402700E-01	-0.0113109	0.00963196	356	14	342	8	37
EMCN	synonymous	0.01	1.011341E-01	-0.0117297	0.00715498	846	26	820	6	35
EMCN	synonymous	0.500000	1.011341E-01	-0.0117297	0.00715498	846	26	820	6	35
EMCN	pLoF;missense	0.01	3.033134E-01	-0.00741344	0.00720203	615	28	587	14	55
EMCN	pLoF;missense	0.5	9.942837E-01	4.23467e-05	0.00591071	72906	4234	68672	15	55
EMCN	missense;synonymous	0.01	4.348422E-02	-0.0115939	0.00574234	1202	40	1162	14	72
EMCN	missense;synonymous	0.500000	4.348422E-02	-0.0115939	0.00574234	1202	40	1162	14	72
EMCN	pLoF;missense;synonymous;other	0.01	1.082268E-01	-0.00803935	0.00500515	1505	58	1447	22	94
EMCN	pLoF;missense;synonymous;other	0.5	4.240759E-01	-0.00361473	0.00452197	73796	4264	69532	23	94
EMCN	Cauchy	NA	0.87973	NA	NA	NA	NA	NA	NA	NA
WDR1	pLoF	0.01	3.613986E-01	-0.0433905	0.0475406	16	0	16	0	15
WDR1	pLoF	0.500000	3.613986E-01	-0.0433905	0.0475406	16	0	16	0	15
WDR1	missense	0.01	6.563381E-01	0.00124977	0.00280864	4302	265	4037	20	242
WDR1	missense	0.500000	6.563381E-01	0.00124977	0.00280864	4302	265	4037	20	242
WDR1	synonymous	0.01	7.427936E-01	0.000832796	0.0025378	5056	286	4770	62	184
WDR1	synonymous	0.500000	7.427936E-01	0.000832796	0.0025378	5056	286	4770	62	184
WDR1	pLoF;missense	0.01	6.939544E-01	0.00110353	0.00280442	4317	265	4052	20	257
WDR1	pLoF;missense	0.500000	6.939544E-01	0.00110353	0.00280442	4317	265	4052	20	257
WDR1	missense;synonymous	0.01	5.706602E-01	0.0010737	0.00189339	9349	551	8798	82	426
WDR1	missense;synonymous	0.500000	5.706602E-01	0.0010737	0.00189339	9349	551	8798	82	426
WDR1	pLoF;missense;synonymous;other	0.01	6.360087E-01	0.000887615	0.00187543	9515	559	8956	85	461
WDR1	pLoF;missense;synonymous;other	0.500000	6.360087E-01	0.000887615	0.00187543	9515	559	8956	85	461
WDR1	Cauchy	NA	0.621317	NA	NA	NA	NA	NA	NA	NA
PPP3CA	pLoF	0.01	7.807635E-01	0.013248	0.0475991	15	1	14	0	8
PPP3CA	pLoF	0.500000	7.807635E-01	0.013248	0.0475991	15	1	14	0	8
PPP3CA	missense	0.01	6.556270E-01	-0.00319567	0.00716584	580	32	548	12	119
PPP3CA	missense	0.500000	6.556270E-01	-0.00319567	0.00716584	580	32	548	12	119
PPP3CA	synonymous	0.01	1.960518E-01	0.00369038	0.00285438	7076	318	6758	26	90
PPP3CA	synonymous	0.5	2.529224E-01	0.00210287	0.00183933	18098	1014	17084	27	90
PPP3CA	pLoF;missense	0.01	6.890027E-01	-0.00283704	0.00708891	595	33	562	12	127
PPP3CA	pLoF;missense	0.500000	6.890027E-01	-0.00283704	0.00708891	595	33	562	12	127
PPP3CA	missense;synonymous	0.01	3.111293E-01	0.0026252	0.00259189	7656	350	7306	38	209
PPP3CA	missense;synonymous	0.5	3.237571E-01	0.00174061	0.00176395	18678	1046	17632	39	209
PPP3CA	pLoF;missense;synonymous;other	0.01	2.157857E-01	0.00313973	0.00253652	7846	366	7480	40	227
PPP3CA	pLoF;missense;synonymous;other	0.5	2.514956E-01	0.00200263	0.00174639	18868	1062	17806	41	227
PPP3CA	Cauchy	NA	0.471524	NA	NA	NA	NA	NA	NA	NA
FGFRL1	pLoF	0.01	3.762629E-01	-0.00441187	0.00498628	1212	66	1146	5	22
FGFRL1	pLoF	0.500000	3.762629E-01	-0.00441187	0.00498628	1212	66	1146	5	22
FGFRL1	missense	0.01	1.518196E-01	-0.00408438	0.00284997	3954	202	3752	49	226
FGFRL1	missense	0.5	8.416160E-01	0.000368344	0.00184332	20093	1235	18858	50	226
FGFRL1	synonymous	0.01	3.797089E-02	-0.00511326	0.00246402	6465	273	6192	65	172
FGFRL1	synonymous	0.5	2.221592E-03	-0.0059101	0.00193211	354448	20732	333716	67	172
FGFRL1	pLoF;missense	0.01	9.221490E-02	-0.00417402	0.00247889	5165	268	4897	54	248
FGFRL1	pLoF;missense	0.5	9.061595E-01	-0.000204358	0.00173355	21304	1301	20003	55	248
FGFRL1	missense;synonymous	0.01	1.225730E-02	-0.00467139	0.00186509	10415	475	9940	114	398
FGFRL1	missense;synonymous	0.5	4.199675E-02	-0.00270002	0.00132774	374537	21967	352570	117	398
FGFRL1	pLoF;missense;synonymous;other	0.01	9.465859E-03	-0.00471573	0.00181741	11662	544	11118	120	427
FGFRL1	pLoF;missense;synonymous;other	0.5	3.143799E-02	-0.00276467	0.00128501	375784	22036	353748	123	427
FGFRL1	Cauchy	NA	0.0166071	NA	NA	NA	NA	NA	NA	NA
BANK1	pLoF	0.01	5.306083E-02	0.013125	0.00678495	667	50	617	12	66
BANK1	pLoF	0.500000	5.306083E-02	0.013125	0.00678495	667	50	617	12	66
BANK1	missense	0.01	9.751541E-01	-0.00013272	0.0042614	1956	98	1858	25	140
BANK1	missense	0.5	9.785033E-02	-0.00262173	0.00158378	30606	1811	28795	27	140
BANK1	synonymous	0.01	8.520728E-01	-0.000442694	0.00237402	6814	346	6468	32	149
BANK1	synonymous	0.5	5.542108E-01	0.00119145	0.00201441	312726	18589	294137	34	149
BANK1	pLoF;missense	0.01	3.494528E-01	0.00338861	0.00362166	2617	147	2470	37	206
BANK1	pLoF;missense	0.5	2.285985E-01	-0.0018595	0.00154447	31267	1860	29407	39	206
BANK1	missense;synonymous	0.01	8.634364E-01	-0.000350023	0.002035	8770	444	8326	57	289
BANK1	missense;synonymous	0.5	3.457480E-01	-0.00118494	0.00125674	343332	20400	322932	61	289
BANK1	pLoF;missense;synonymous;other	0.01	6.814152E-01	0.00079295	0.00193151	9611	505	9106	71	372
BANK1	pLoF;missense;synonymous;other	0.5	5.764534E-01	-0.00068847	0.00123255	344173	20461	323712	75	372
BANK1	Cauchy	NA	0.521314	NA	NA	NA	NA	NA	NA	NA
SLC39A8	pLoF	0.01	5.568474E-01	0.0324264	0.055191	11	1	10	0	8
SLC39A8	pLoF	0.500000	5.568474E-01	0.0324264	0.055191	11	1	10	0	8
SLC39A8	missense	0.01	7.515349E-01	0.00163323	0.00515838	1169	70	1099	20	115
SLC39A8	missense	0.5	4.731150E-01	0.00145349	0.002026	59165	3688	55477	22	115
SLC39A8	synonymous	0.01	3.632125E-01	-0.00507455	0.00558096	1222	51	1171	16	97
SLC39A8	synonymous	0.5	6.105309E-01	0.001318	0.00258779	261608	15737	245871	19	97
SLC39A8	pLoF;missense	0.01	7.118013E-01	0.00189782	0.00513704	1180	71	1109	20	123
SLC39A8	pLoF;missense	0.5	4.603118E-01	0.00149498	0.00202481	59176	3689	55487	22	123
SLC39A8	missense;synonymous	0.01	7.030330E-01	-0.0014475	0.00379693	2391	121	2270	36	212
SLC39A8	missense;synonymous	0.5	3.660102E-01	0.00148021	0.00163745	320773	19425	301348	41	212
SLC39A8	pLoF;missense;synonymous;other	0.01	2.681921E-01	-0.00313697	0.00283316	6455	256	6199	38	224
SLC39A8	pLoF;missense;synonymous;other	0.5	6.885244E-01	0.00061413	0.00153204	324837	19560	305277	43	224
SLC39A8	Cauchy	NA	0.550597	NA	NA	NA	NA	NA	NA	NA
NFKB1	pLoF	0.01	3.752321E-01	-0.042976	0.0484665	16	0	16	0	14
NFKB1	pLoF	0.500000	3.752321E-01	-0.042976	0.0484665	16	0	16	0	14
NFKB1	missense	0.01	9.589826E-01	-0.000205935	0.00400415	1961	110	1851	32	212
NFKB1	missense	0.500000	9.589826E-01	-0.000205935	0.00400415	1961	110	1851	32	212
NFKB1	synonymous	0.01	6.569810E-01	-0.00141032	0.0031758	3441	174	3267	40	192
NFKB1	synonymous	0.5	7.582025E-01	-0.000564665	0.00183427	71351	4260	67091	42	192
NFKB1	pLoF;missense	0.01	9.016906E-01	-0.000493066	0.0039916	1977	110	1867	32	226
NFKB1	pLoF;missense	0.500000	9.016906E-01	-0.000493066	0.0039916	1977	110	1867	32	226
NFKB1	missense;synonymous	0.01	7.112333E-01	-0.000925785	0.00250077	5398	284	5114	72	404
NFKB1	missense;synonymous	0.5	7.685064E-01	-0.000492134	0.00167205	73308	4370	68938	74	404
NFKB1	pLoF;missense;synonymous;other	0.01	7.671093E-01	-0.000734937	0.00248157	5483	290	5193	74	437
NFKB1	pLoF;missense;synonymous;other	0.5	8.060568E-01	-0.000409117	0.00166636	73393	4376	69017	76	437
NFKB1	Cauchy	NA	0.86652	NA	NA	NA	NA	NA	NA	NA
MANBA	pLoF	0.01	8.233597E-01	0.00196375	0.00879713	380	24	356	10	65
MANBA	pLoF	0.500000	8.233597E-01	0.00196375	0.00879713	380	24	356	10	65
MANBA	missense	0.01	2.014598E-01	-0.00404237	0.00316452	3416	163	3253	43	207
MANBA	missense	0.5	7.624678E-01	0.000579035	0.0019158	15157	916	14241	44	207
MANBA	synonymous	0.01	4.244101E-01	-0.00214967	0.00269114	6391	268	6123	34	134
MANBA	synonymous	0.5	8.423321E-01	0.000357192	0.00179573	346232	20311	325921	36	134
MANBA	pLoF;missense	0.01	2.599293E-01	-0.00336126	0.00298365	3796	187	3609	53	272
MANBA	pLoF;missense	0.5	7.304582E-01	0.00064559	0.0018739	15537	940	14597	54	272
MANBA	missense;synonymous	0.01	1.474971E-01	-0.00301369	0.00208066	9806	431	9375	77	341
MANBA	missense;synonymous	0.5	7.161629E-01	0.000484459	0.00133243	361388	21227	340161	80	341
MANBA	pLoF;missense;synonymous;other	0.01	1.950775E-01	-0.00261917	0.00202143	10294	460	9834	89	415
MANBA	pLoF;missense;synonymous;other	0.5	6.659659E-01	0.000568104	0.001316	361876	21256	340620	92	415
MANBA	Cauchy	NA	0.56427	NA	NA	NA	NA	NA	NA	NA
UBE2D3	missense	0.01	2.900169E-01	-0.044048	0.0416299	16	0	16	0	8
UBE2D3	missense	0.500000	2.900169E-01	-0.044048	0.0416299	16	0	16	0	8
UBE2D3	synonymous	0.01	4.480714E-01	0.00818857	0.0107938	249	18	231	5	27
UBE2D3	synonymous	0.500000	4.480714E-01	0.00818857	0.0107938	249	18	231	5	27
UBE2D3	pLoF;missense	0.01	2.660287E-01	-0.043876	0.0394478	19	0	19	0	10
UBE2D3	pLoF;missense	0.500000	2.660287E-01	-0.043876	0.0394478	19	0	19	0	10
UBE2D3	missense;synonymous	0.01	6.386063E-01	0.00490862	0.0104517	265	18	247	5	35
UBE2D3	missense;synonymous	0.500000	6.386063E-01	0.00490862	0.0104517	265	18	247	5	35
UBE2D3	pLoF;missense;synonymous;other	0.01	2.233689E-01	-0.00794225	0.00652278	719	34	685	12	83
UBE2D3	pLoF;missense;synonymous;other	0.500000	2.233689E-01	-0.00794225	0.00652278	719	34	685	12	83
UBE2D3	Cauchy	NA	0.34927	NA	NA	NA	NA	NA	NA	NA
CISD2	pLoF	0.01	7.692150E-01	-0.0108148	0.0368601	17	1	16	1	1
CISD2	pLoF	0.500000	7.692150E-01	-0.0108148	0.0368601	17	1	16	1	1
CISD2	missense	0.01	4.671089E-02	-0.0265317	0.0133398	160	4	156	3	46
CISD2	missense	0.500000	4.671089E-02	-0.0265317	0.0133398	160	4	156	3	46
CISD2	synonymous	0.01	3.414403E-01	0.00406655	0.00427463	1822	113	1709	8	19
CISD2	synonymous	0.500000	3.414403E-01	0.00406655	0.00427463	1822	113	1709	8	19
CISD2	pLoF;missense	0.01	4.883038E-02	-0.0247155	0.0125455	177	5	172	4	47
CISD2	pLoF;missense	0.500000	4.883038E-02	-0.0247155	0.0125455	177	5	172	4	47
CISD2	missense;synonymous	0.01	7.642823E-01	0.00122097	0.00407177	1982	117	1865	11	65
CISD2	missense;synonymous	0.500000	7.642823E-01	0.00122097	0.00407177	1982	117	1865	11	65
CISD2	pLoF;missense;synonymous;other	0.01	9.022019E-01	0.000487157	0.00396448	2157	121	2036	13	70
CISD2	pLoF;missense;synonymous;other	0.500000	9.022019E-01	0.000487157	0.00396448	2157	121	2036	13	70
CISD2	Cauchy	NA	0.197388	NA	NA	NA	NA	NA	NA	NA
SLC9B1	pLoF	0.01	8.780919E-01	0.000941261	0.00613645	812	48	764	7	24
SLC9B1	pLoF	0.500000	8.780919E-01	0.000941261	0.00613645	812	48	764	7	24
SLC9B1	missense	0.01	2.583925E-01	-0.00764959	0.00676835	679	32	647	12	77
SLC9B1	missense	0.500000	2.583925E-01	-0.00764959	0.00676835	679	32	647	12	77
SLC9B1	synonymous	0.01	6.001879E-01	0.00202827	0.00386977	2096	131	1965	12	75
SLC9B1	synonymous	0.500000	6.001879E-01	0.00202827	0.00386977	2096	131	1965	12	75
SLC9B1	pLoF;missense	0.01	5.177534E-01	-0.00293975	0.00454498	1491	80	1411	19	101
SLC9B1	pLoF;missense	0.500000	5.177534E-01	-0.00293975	0.00454498	1491	80	1411	19	101
SLC9B1	missense;synonymous	0.01	9.167086E-01	-0.000351962	0.00336546	2774	163	2611	24	152
SLC9B1	missense;synonymous	0.500000	9.167086E-01	-0.000351962	0.00336546	2774	163	2611	24	152
SLC9B1	pLoF;missense;synonymous;other	0.01	8.679047E-01	-0.000466142	0.00280268	3950	230	3720	33	185
SLC9B1	pLoF;missense;synonymous;other	0.500000	8.679047E-01	-0.000466142	0.00280268	3950	230	3720	33	185
SLC9B1	Cauchy	NA	0.793604	NA	NA	NA	NA	NA	NA	NA
SLC9B2	pLoF	0.01	7.654875E-01	-0.00524889	0.017597	100	5	95	1	31
SLC9B2	pLoF	0.500000	7.654875E-01	-0.00524889	0.017597	100	5	95	1	31
SLC9B2	missense	0.01	6.455616E-03	-0.0139531	0.00512284	1607	63	1544	24	163
SLC9B2	missense	0.5	4.904753E-03	-0.0134558	0.00478304	83408	4830	78578	25	163
SLC9B2	synonymous	0.01	7.345882E-01	0.00141027	0.00415974	2504	107	2397	19	84
SLC9B2	synonymous	0.500000	7.345882E-01	0.00141027	0.00415974	2504	107	2397	19	84
SLC9B2	pLoF;missense	0.01	6.678427E-03	-0.0134109	0.00494416	1707	68	1639	25	194
SLC9B2	pLoF;missense	0.5	5.053335E-03	-0.0130023	0.00463768	83508	4835	78673	26	194
SLC9B2	missense;synonymous	0.01	1.158137E-01	-0.00475829	0.00302577	4111	170	3941	43	247
SLC9B2	missense;synonymous	0.5	8.935089E-02	-0.00502005	0.002955	85912	4937	80975	44	247
