Region	Group	max_MAF	Pvalue_Burden	BETA_Burden	SE_Burden	MAC	MAC_case	MAC_control	Number_rare	Number_ultra_rare
GRHL1	pLoF	0.01	5.350231E-01	-0.0110808	0.017862	94	4	90	2	27
GRHL1	pLoF	0.500000	5.350231E-01	-0.0110808	0.017862	94	4	90	2	27
GRHL1	missense	0.01	1.026729E-01	0.00639101	0.00391599	2018	130	1888	37	179
GRHL1	missense	0.500000	1.026729E-01	0.00639101	0.00391599	2018	130	1888	37	179
GRHL1	synonymous	0.01	1.012499E-01	-0.00861499	0.00525681	1475	50	1425	21	114
GRHL1	synonymous	0.5	9.262450E-02	-0.00853771	0.00507679	90731	4922	85809	22	114
GRHL1	pLoF;missense	0.01	1.409092E-01	0.00564148	0.00383145	2110	134	1976	39	206
GRHL1	pLoF;missense	0.500000	1.409092E-01	0.00564148	0.00383145	2110	134	1976	39	206
GRHL1	missense;synonymous	0.01	7.482967E-01	0.00100062	0.00311832	3493	180	3313	58	293
GRHL1	missense;synonymous	0.5	7.973070E-01	0.000790919	0.0030795	92749	5052	87697	59	293
GRHL1	pLoF;missense;synonymous;other	0.01	3.930102E-01	0.00250017	0.00292701	4093	213	3880	65	352
GRHL1	pLoF;missense;synonymous;other	0.5	4.301205E-01	0.0022859	0.00289726	93349	5085	88264	66	352
GRHL1	Cauchy	NA	0.219104	NA	NA	NA	NA	NA	NA	NA
AFF3	pLoF	0.01	1.603429E-01	-0.018008	0.012827	202	6	196	5	42
AFF3	pLoF	0.5	6.185502E-01	-0.00124324	0.00249694	19986	1099	18887	6	42
AFF3	missense	0.01	5.106191E-01	-0.00219687	0.00333935	3059	149	2910	54	353
AFF3	missense	0.500000	5.106191E-01	-0.00219687	0.00333935	3059	149	2910	54	353
AFF3	synonymous	0.01	2.060604E-01	-0.0024354	0.00192602	10553	474	10079	67	314
AFF3	synonymous	0.5	2.074194E-01	-0.00201213	0.00159605	350242	19399	330843	70	314
AFF3	pLoF;missense	0.01	3.219309E-01	-0.00320724	0.00323801	3261	155	3106	59	395
AFF3	pLoF;missense	0.5	4.287285E-01	-0.00158207	0.00199915	23045	1248	21797	60	395
