Region	Group	max_MAF	Pvalue_Burden	BETA_Burden	SE_Burden	MAC	MAC_case	MAC_control	Number_rare	Number_ultra_rare
ZKSCAN1	pLoF	0.01	4.011542E-01	0.0256397	0.0305393	31	3	28	0	14
ZKSCAN1	pLoF	0.500000	4.011542E-01	0.0256397	0.0305393	31	3	28	0	14
ZKSCAN1	missense	0.01	7.368693E-01	-0.000848081	0.00252403	6549	375	6174	15	143
ZKSCAN1	missense	0.500000	7.368693E-01	-0.000848081	0.00252403	6549	375	6174	15	143
ZKSCAN1	synonymous	0.01	9.194824E-01	0.000290334	0.00287215	3966	231	3735	20	118
ZKSCAN1	synonymous	0.500000	9.194824E-01	0.000290334	0.00287215	3966	231	3735	20	118
ZKSCAN1	pLoF;missense	0.01	7.899956E-01	-0.000670053	0.00251601	6580	378	6202	15	157
ZKSCAN1	pLoF;missense	0.500000	7.899956E-01	-0.000670053	0.00251601	6580	378	6202	15	157
ZKSCAN1	missense;synonymous	0.01	8.550288E-01	-0.000348384	0.0019068	10514	606	9908	35	261
ZKSCAN1	missense;synonymous	0.500000	8.550288E-01	-0.000348384	0.0019068	10514	606	9908	35	261
ZKSCAN1	pLoF;missense;synonymous;other	0.01	9.909836E-01	2.14851e-05	0.00190124	10579	613	9966	37	277
ZKSCAN1	pLoF;missense;synonymous;other	0.500000	9.909836E-01	2.14851e-05	0.00190124	10579	613	9966	37	277
ZKSCAN1	Cauchy	NA	0.955964	NA	NA	NA	NA	NA	NA	NA
C7orf50	pLoF	0.01	1.208380E-02	-0.0270291	0.0107699	239	6	233	5	22
C7orf50	pLoF	0.5	4.211546E-01	0.00192712	0.00239566	18551	1166	17385	6	22
C7orf50	missense	0.01	2.615331E-01	-0.0083034	0.00739542	640	26	614	12	37
C7orf50	missense	0.500000	2.615331E-01	-0.0083034	0.00739542	640	26	614	12	37
C7orf50	synonymous	0.01	6.116501E-01	0.00233633	0.00460161	1486	91	1395	19	59
C7orf50	synonymous	0.500000	6.116501E-01	0.00233633	0.00460161	1486	91	1395	19	59
C7orf50	pLoF;missense	0.01	1.880431E-02	-0.0143247	0.00609719	879	32	847	17	59
C7orf50	pLoF;missense	0.5	6.746500E-01	0.00095768	0.00228141	19191	1192	17999	18	59
C7orf50	missense;synonymous	0.01	8.719309E-01	-0.000630312	0.00390997	2125	117	2008	31	96
C7orf50	missense;synonymous	0.500000	8.719309E-01	-0.000630312	0.00390997	2125	117	2008	31	96
C7orf50	pLoF;missense;synonymous;other	0.01	5.699600E-01	-0.00205737	0.00362142	2431	132	2299	37	120
C7orf50	pLoF;missense;synonymous;other	0.5	4.008194E-01	0.00171414	0.00204026	20743	1292	19451	38	120
C7orf50	Cauchy	NA	0.0940928	NA	NA	NA	NA	NA	NA	NA
ZSCAN21	pLoF	0.01	7.803614E-01	-0.00238403	0.00854955	387	23	364	5	29
ZSCAN21	pLoF	0.500000	7.803614E-01	-0.00238403	0.00854955	387	23	364	5	29
ZSCAN21	missense	0.01	2.671577E-01	-0.0025308	0.00228075	5708	327	5381	41	126
ZSCAN21	missense	0.500000	2.671577E-01	-0.0025308	0.00228075	5708	327	5381	41	126
ZSCAN21	synonymous	0.01	1.180424E-01	0.00823801	0.0052705	1178	76	1102	22	98
