Region	Group	max_MAF	Pvalue_Burden	BETA_Burden	SE_Burden	MAC	MAC_case	MAC_control	Number_rare	Number_ultra_rare
PCCA	pLoF	0.01	2.124538E-01	-0.0131442	0.0105419	237	11	226	4	49
PCCA	pLoF	0.500000	2.124538E-01	-0.0131442	0.0105419	237	11	226	4	49
PCCA	missense	0.01	3.417876E-01	0.0030554	0.00321405	2688	184	2504	37	269
PCCA	missense	0.5	1.206360E-01	0.00338786	0.00218274	36204	2596	33608	38	269
PCCA	synonymous	0.01	6.987627E-01	0.000829931	0.00214457	6187	422	5765	35	120
PCCA	synonymous	0.5	7.415447E-01	0.000707707	0.00214581	125757	8587	117170	36	120
PCCA	pLoF;missense	0.01	5.762943E-01	0.00172061	0.00307909	2925	195	2730	41	318
PCCA	pLoF;missense	0.5	2.020961E-01	0.00272652	0.00213744	36441	2607	33834	42	318
PCCA	missense;synonymous	0.01	3.931782E-01	0.0015242	0.00178505	8875	606	8269	72	389
PCCA	missense;synonymous	0.5	1.806132E-01	0.0020678	0.00154444	161961	11183	150778	74	389
PCCA	pLoF;missense;synonymous;other	0.01	5.180276E-01	0.00113118	0.00174999	9240	626	8614	78	468
PCCA	pLoF;missense;synonymous;other	0.5	2.490313E-01	0.00175313	0.00152088	162326	11203	151123	80	468
PCCA	Cauchy	NA	0.314625	NA	NA	NA	NA	NA	NA	NA
TMTC4	pLoF	0.01	4.005920E-01	-0.0114114	0.0135758	144	7	137	1	57
TMTC4	pLoF	0.500000	4.005920E-01	-0.0114114	0.0135758	144	7	137	1	57
TMTC4	missense	0.01	3.988881E-01	0.00168233	0.00199421	7200	519	6681	46	245
TMTC4	missense	0.500000	3.988881E-01	0.00168233	0.00199421	7200	519	6681	46	245
TMTC4	synonymous	0.01	8.425331E-01	-0.000366614	0.00184548	9632	571	9061	45	159
TMTC4	synonymous	0.5	5.355616E-01	0.000883743	0.00142645	351645	24263	327382	48	159
TMTC4	pLoF;missense	0.01	4.748133E-01	0.00141119	0.00197461	7344	526	6818	47	302
TMTC4	pLoF;missense	0.500000	4.748133E-01	0.00141119	0.00197461	7344	526	6818	47	302
TMTC4	missense;synonymous	0.01	7.026996E-01	0.000462841	0.00121264	16831	1090	15741	91	404
TMTC4	missense;synonymous	0.5	3.588773E-01	0.000982613	0.00107096	358844	24782	334062	94	404
TMTC4	pLoF;missense;synonymous;other	0.01	8.385652E-01	0.000245497	0.00120501	17092	1101	15991	96	481
