Region	Group	max_MAF	Pvalue_Burden	BETA_Burden	SE_Burden	MAC	MAC_case	MAC_control	Number_rare	Number_ultra_rare
GRHL1	pLoF	0.01	5.819993E-01	0.00550387	0.00999855	113	23	90	2	29
GRHL1	pLoF	0.500000	5.819993E-01	0.00550387	0.00999855	113	23	90	2	29
GRHL1	missense	0.01	9.794210E-01	-5.67122e-05	0.00219859	2323	435	1888	45	185
GRHL1	missense	0.500000	9.794210E-01	-5.67122e-05	0.00219859	2323	435	1888	45	185
GRHL1	synonymous	0.01	2.070001E-01	-0.00388395	0.00307797	1624	199	1425	22	117
GRHL1	synonymous	0.5	9.381784E-01	-0.000229844	0.00296345	105640	19831	85809	23	117
GRHL1	pLoF;missense	0.01	9.116552E-01	0.000238575	0.00215027	2434	458	1976	47	214
GRHL1	pLoF;missense	0.500000	9.116552E-01	0.000238575	0.00215027	2434	458	1976	47	214
GRHL1	missense;synonymous	0.01	4.526798E-01	-0.00133308	0.00177517	3947	634	3313	67	302
GRHL1	missense;synonymous	0.5	9.451870E-01	-0.000120463	0.00175214	107963	20266	87697	68	302
GRHL1	pLoF;missense;synonymous;other	0.01	5.883457E-01	-0.000905043	0.00167218	4604	724	3880	74	365
GRHL1	pLoF;missense;synonymous;other	0.5	9.207876E-01	0.000164474	0.00165398	108620	20356	88264	75	365
GRHL1	Cauchy	NA	0.927846	NA	NA	NA	NA	NA	NA	NA
AFF3	pLoF	0.01	4.727440E-02	-0.0144243	0.0072709	224	28	196	5	44
AFF3	pLoF	0.5	1.359611E-01	0.00208528	0.00139858	23347	4460	18887	6	44
AFF3	missense	0.01	1.372007E-01	0.00279082	0.0018777	3540	630	2910	58	372
AFF3	missense	0.500000	1.372007E-01	0.00279082	0.0018777	3540	630	2910	58	372
AFF3	synonymous	0.01	1.334447E-01	-0.00164044	0.00109315	11871	1792	10079	74	325
AFF3	synonymous	0.5	5.953155E-02	-0.00169918	0.000901782	407264	76421	330843	77	325
AFF3	pLoF;missense	0.01	3.425447E-01	0.00172867	0.00182128	3764	658	3106	63	416
AFF3	pLoF;missense	0.5	3.701902E-02	0.00233845	0.00112126	26887	5090	21797	64	416
AFF3	missense;synonymous	0.01	5.666999E-01	-0.000544032	0.00094958	15404	2420	12984	132	697
AFF3	missense;synonymous	0.5	2.807864E-01	-0.000881253	0.000817069	410797	77049	333748	135	697
AFF3	pLoF;missense;synonymous;other	0.01	4.371472E-01	-0.00071009	0.000913864	16436	2602	13834	143	758
AFF3	pLoF;missense;synonymous;other	0.5	8.744835E-01	-0.000109436	0.000692779	434952	81663	353289	147	758
AFF3	Cauchy	NA	0.127801	NA	NA	NA	NA	NA	NA	NA
LONRF2	pLoF	0.01	7.593830E-01	-0.0029134	0.00951188	118	22	96	3	28
