Cancer,Gene,Group,log_OR,log_OR_SE,P,N,N_cases,N_controls,N_carrier_cases,N_carrier_controls,OR,CI_lower,CI_upper
colorectal,BRCA2,missense,0.114437414594892,0.0840589904103735,0.173389175877883,249549,2937,246612,155,13215,1.12124246545408,0.950929664026387,1.3220585221986
colorectal,BRCA2,pLoF,0.434531163229673,0.258504426774656,0.09277401928481,249549,2937,246612,15,924,1.54423889323153,0.930411606519186,2.56303096678939
NHL,BRCA2,missense,-0.0156178782405437,0.0986048666963203,0.874150664584368,249125,2513,246612,110,13215,0.984503448377185,0.811492717925263,1.19440016953527
NHL,BRCA2,pLoF,0.687234286332181,0.24410416205862,0.00487268491334785,249125,2513,246612,17,924,1.98820910505487,1.23219720367637,3.20807045627844
leukemias,BRCA2,missense,-0.116843513969173,0.119255741043758,0.327198353201088,248505,1893,246612,74,13215,0.889724411711967,0.704279157159978,1.12399965375717
leukemias,BRCA2,pLoF,0.546773326758014,0.299006805213969,0.06745479838797,248505,1893,246612,11,924,1.72766938984907,0.96149179974718,3.10438583189821
oral,BRCA2,missense,0.245823004648818,0.135408035293387,0.069458767007081,247661,1049,246612,58,13215,1.27867323429368,0.9806184178232,1.66732055036095
oral,BRCA2,pLoF,-0.0139827146899824,0.533911355996701,0.979106424993431,247661,1049,246612,3,924,0.986114589411937,0.346306955225985,2.80797705265986
neck,BRCA2,missense,-0.234766450293647,0.197010378578114,0.233400437044153,247329,717,246612,26,13215,0.790755508781224,0.537460668314093,1.16342331919706
neck,BRCA2,pLoF,0.376076576801615,0.532784697937549,0.480269169821119,247329,717,246612,3,924,1.45655866810473,0.512649838615757,4.13842547841155
anus,BRCA2,missense,-0.0318545401210612,0.182183067721296,0.861198229218913,247226,614,246612,31,13215,0.968647471175985,0.67778388777484,1.38433199776405
anus,BRCA2,pLoF,0.678783602644752,0.468967931258139,0.147785272580434,247226,614,246612,4,924,1.97147817228244,0.7863316314874,4.94285874833
bladder,BRCA2,missense,-0.16933169943638,0.133618514867086,0.205056184576726,248394,1782,246612,59,13215,0.844228826711968,0.649716492747711,1.09697432619772
bladder,BRCA2,pLoF,0.773070064738782,0.293512000636709,0.00844198256878421,248394,1782,246612,12,924,2.16640706464834,1.21871510906488,3.85103912706834
brain,BRCA2,missense,0.136053240639626,0.143675104085987,0.343663900228936,247562,950,246612,51,13215,1.14574289205547,0.864551166959472,1.51839107373175
brain,BRCA2,pLoF,-0.33891205874746,0.629193591769608,0.590131746963903,247562,950,246612,2,924,0.712545108443308,0.207606911071517,2.44558588606708
breast,BRCA2,missense,0.0738885671281225,0.0499908455166524,0.13939654839192,161421,10236,151185,480,8043,1.07668682050669,0.976196198575139,1.18752204848252
breast,BRCA2,pLoF,1.61978155072879,0.0966661095573585,5.08005695394676e-63,161421,10236,151185,163,552,5.05198659322504,4.18003432184546,6.10582750594678
bone,BRCA2,missense,-0.085522877840585,0.19366789641884,0.658781917426618,247264,652,246612,27,13215,0.918032140220954,0.628069167163653,1.34186337196691
bone,BRCA2,pLoF,1.0475256257943,0.391896152336273,0.00751835641585516,247264,652,246612,6,924,2.85058896066099,1.32236695894054,6.14493380048802
prostate,BRCA2,missense,0.088371487677842,0.0622540742583182,0.15574473648152,102418,6991,95427,333,5172,1.09239385751808,0.966915418052445,1.23415587099317
prostate,BRCA2,pLoF,0.758162650354969,0.172274078721784,1.07798021555309e-05,102418,6991,95427,45,372,2.1343510664865,1.52274048262296,2.99161579205222
cervix,BRCA2,missense,0.0335238714047755,0.0965654729929298,0.728469549699543,153188,2003,151185,117,8043,1.03409212866342,0.855780827888228,1.24955654031469
cervix,BRCA2,pLoF,0.693345349115497,0.266630945267424,0.00931169455273763,153188,2003,151185,14,552,2.00039637638447,1.18620400794525,3.37343798861691
endometrium,BRCA2,missense,-0.0165238486206289,0.1423113618759,0.907564938137551,152371,1186,151185,52,8043,0.983611921323394,0.744197373411295,1.30004814090468
endometrium,BRCA2,pLoF,1.11208854036173,0.301498044141299,0.000225541794694267,152371,1186,151185,11,552,3.04070239696103,1.68398537724379,5.4904699243989
esophagus,BRCA2,missense,0.162874988258591,0.233732420881549,0.485900552130996,247001,389,246612,18,13215,1.17688955547913,0.744358772938817,1.86075462015104
esophagus,BRCA2,pLoF,0.13039336059795,0.803229305615848,0.871040945156789,247001,389,246612,1,924,1.13927644165692,0.236003852547435,5.49970179090008
