Cancer,Gene,Group,log_OR,log_OR_SE,P,N,N_cases,N_controls,N_carrier_cases,N_carrier_controls,OR,CI_lower,CI_upper
colorectal,NF1,pLoF,1.11680882704988,0.442975112986321,0.0116970385416475,249549,2937,246612,5,161,3.05508931247791,1.28222078075573,7.27922277294212
colorectal,NF1,missense,0.163006840662155,0.109916664732814,0.138073378972651,249549,2937,246612,87,6202,1.17704474142635,0.948924668387634,1.46000453932078
colorectal,BRCA1,pLoF,0.0198579468339495,0.346773355138879,0.954334167951235,249549,2937,246612,8,805,1.02005642748928,0.516951954546704,2.01278882130272
colorectal,BRCA1,missense,0.232239191801732,0.141534871785078,0.100826066113907,249549,2937,246612,52,4003,1.26142141440739,0.955840654273542,1.66469586495551
colorectal,HOXB13,missense,0.0537696774164174,0.266081170192879,0.839854199032425,249549,2937,246612,14,1171,1.05524152820836,0.626416475275589,1.77762674962473
colorectal,PPM1D,pLoF,0.559950525167829,0.319959309157326,0.0801065931616865,249549,2937,246612,10,229,1.75058588821054,0.935047267683691,3.27742891500386
colorectal,PPM1D,missense,0.0836085358050206,0.275817708258506,0.761791030251364,249549,2937,246612,13,1112,1.08720320936502,0.633190319899348,1.86675440433374
colorectal,TP53,missense,0.547761549933806,0.28992860261996,0.0588518997597439,249549,2937,246612,12,522,1.72937755666623,0.979720385165233,3.05265336802852
colorectal,SRSF2,missense,0.0404335424626237,0.332285572926395,0.903149988804363,249549,2937,246612,9,425,1.04126210768761,0.542897787695349,1.99711032441056
colorectal,SRSF2,pLoF,0.699981935328546,0.655314687774355,0.285447657490243,249549,2937,246612,2,79,2.013716330018,0.55743395376471,7.27450028903834
NHL,NF1,pLoF,-0.137570437690775,0.828376256472428,0.868099969684457,249125,2513,246612,1,161,0.871472963292107,0.171845739833125,4.41945855909272
NHL,NF1,missense,0.0736346462093012,0.122875639821138,0.548998484820641,249125,2513,246612,69,6202,1.07641346190714,0.846032772101606,1.36952843812032
NHL,BRCA1,pLoF,-0.203428609498694,0.428884692120765,0.635271694435925,249125,2513,246612,5,805,0.815928451784694,0.35203412587457,1.89112131324726
NHL,BRCA1,missense,-0.212520204629486,0.196389912595579,0.279192983314765,249125,2513,246612,26,4003,0.808543979824881,0.550219846208306,1.18814937668308
NHL,HOXB13,missense,0.526730517098546,0.230536981860758,0.0223246541262873,249125,2513,246612,19,1171,1.69338674898095,1.07776164073477,2.66066129396597
NHL,HOXB13,pLoF,0.674230514667695,0.844162423310599,0.424465769715756,249125,2513,246612,1,62,1.96252226271306,0.375199485873897,10.2651889905277
NHL,PPM1D,pLoF,1.08283428033919,0.276076079953035,8.77326582851637e-05,249125,2513,246612,14,229,2.95303743712339,1.71898690167822,5.07300555724926
NHL,PPM1D,missense,-0.374493322746449,0.367349500887055,0.307990833505486,249125,2513,246612,7,1112,0.687637600871131,0.334711900985855,1.4126939279395
NHL,TP53,missense,0.856434884357007,0.270130253852973,0.00152202208063565,249125,2513,246612,14,522,2.3547507526635,1.38678666021555,3.99834471028695
NHL,TP53,pLoF,2.21454125469096,0.710761741827816,0.00183490567367995,249125,2513,246612,2,19,9.15720732200398,2.27384865621755,36.8777604036549
NHL,SRSF2,missense,0.105591137832447,0.350329635149595,0.763105607718059,249125,2513,246612,8,425,1.11136738752218,0.559315071870905,2.208303570144
NHL,SRSF2,pLoF,0.926883791388876,0.654176714484304,0.156520746861079,249125,2513,246612,2,79,2.52662341152109,0.700977837129493,9.10702953147316
leukemias,NF1,pLoF,0.990008465551965,0.549573259404252,0.0716377938549262,248505,1893,246612,3,161,2.69125725523097,0.916553050347731,7.90228739196873
leukemias,NF1,missense,0.0308511729113359,0.143535467879013,0.829815948003468,248505,1893,246612,50,6202,1.03133200232486,0.778432361465396,1.36639450217241
leukemias,BRCA1,pLoF,-0.69005575749966,0.632409814436733,0.275205640586232,248505,1893,246612,2,805,0.501548103218215,0.145212627043165,1.73229081357377
leukemias,BRCA1,missense,0.283032810282662,0.183906879822566,0.123804133980783,248505,1893,246612,30,4003,1.32714870522697,0.925502865620723,1.90309911639693
leukemias,HOXB13,missense,0.178426903900063,0.311343848401891,0.566586241541973,248505,1893,246612,10,1171,1.19533550571645,0.649341942038767,2.20042304173401
leukemias,HOXB13,pLoF,1.78851940780005,0.566589150810138,0.00159596870364889,248505,1893,246612,3,62,5.98059109143952,1.96998332486994,18.156229726141
leukemias,PPM1D,pLoF,0.675578605166777,0.375780303222931,0.0722083799878695,248505,1893,246612,7,229,1.96516970442423,0.940882273347261,4.1045432320112
leukemias,PPM1D,missense,-0.0856321706644933,0.367363183284904,0.815684150927109,248505,1893,246612,7,1112,0.917931811378622,0.446797065712383,1.88586469115991
leukemias,TP53,missense,1.79118516992982,0.201375970151933,5.85607518297575e-19,248505,1893,246612,27,522,5.99655519348025,4.04101347669234,8.89842966272113
leukemias,TP53,pLoF,3.28642296178822,0.519513246067479,2.51653758560779e-10,248505,1893,246612,5,19,26.7470172322456,9.66195211401235,74.0433115772248
leukemias,SRSF2,missense,1.67813814764814,0.191848686722345,2.18718776279676e-18,248505,1893,246612,31,425,5.3555753921834,3.67708982605913,7.80024126092675
leukemias,SRSF2,pLoF,0.669145600960119,0.837409098667376,0.424251823158862,248505,1893,246612,1,79,1.95256833523678,0.378270370657424,10.0788309090751
oral,NF1,missense,0.305284050176047,0.170851224997713,0.0739631182692327,247661,1049,246612,35,6202,1.35701040731165,0.970854956209332,1.8967583507449
oral,BRCA1,pLoF,0.213105396100897,0.533971177487277,0.689822973079304,247661,1049,246612,3,805,1.23751507363404,0.434543649333707,3.52425713692892
oral,BRCA1,missense,0.0499652950689063,0.272833670569924,0.854692379371672,247661,1049,246612,13,4003,1.05123461271815,0.615833359081252,1.79446955037535
oral,HOXB13,missense,0.0957212509164587,0.427581304926565,0.822860963616705,247661,1049,246612,5,1171,1.10045227117479,0.476007005604624,2.54407012265615
oral,HOXB13,pLoF,1.63284008658483,0.844754341088543,0.0532464145727662,247661,1049,246612,1,62,5.1183907683173,0.977411041176921,26.8033846084348
oral,PPM1D,pLoF,0.637522802315986,0.479868810038527,0.184001227635803,247661,1049,246612,4,229,1.89178873534648,0.738597041100508,4.84549005754388
oral,PPM1D,missense,-0.054279322997142,0.471405764529025,0.908331358713878,247661,1049,246612,4,1112,0.94716750388274,0.375980633495899,2.38609704991958
oral,TP53,missense,-0.0520360126538045,0.634403170949856,0.934627970765654,247661,1049,246612,2,522,0.949294679606652,0.273776450580636,3.29159205190322
oral,SRSF2,missense,0.19991912646356,0.477759877381509,0.675617362314175,247661,1049,246612,4,425,1.2213039829939,0.478799654706729,3.11525583657821
oral,SRSF2,pLoF,1.0410183996583,0.836988425442637,0.21358540966547,247661,1049,246612,1,79,2.83209975563446,0.549114241099297,14.6067765603886
