Cancer,Gene,Group,log_OR,log_OR_SE,P,N,N_cases,N_controls,N_carrier_cases,N_carrier_controls,OR,CI_lower,CI_upper
colorectal,BRCA2,pLoF,0.795390622001867,0.482709671869378,0.0994015334241304,249549,2937,246612,4,200,2.21530617514711,0.860103154485703,5.70580566301886
colorectal,BRCA2,missense,0.0583556607395435,0.156277439490583,0.708842831976955,249549,2937,246612,43,4131,1.06009196176141,0.780404821306617,1.44001540829745
NHL,BRCA2,pLoF,1.16952201815383,0.437704999247634,0.00754138631485296,249125,2513,246612,5,200,3.22045295253907,1.36565748105791,7.59437660128614
NHL,BRCA2,missense,-0.32984465764131,0.205301316961192,0.108134057734599,249125,2513,246612,24,4131,0.719035421415109,0.480836566661844,1.07523423361684
leukemias,BRCA2,pLoF,1.24706306908198,0.482112576511769,0.00969101436713191,248505,1893,246612,4,200,3.48010709967668,1.35275030448295,8.95297926386288
leukemias,BRCA2,missense,-0.253926432565728,0.224432431490605,0.257880061555059,248505,1893,246612,20,4131,0.775748869801277,0.49967074111397,1.20436571422279
oral,BRCA2,missense,0.279559493989506,0.231452598422615,0.227105840967025,247661,1049,246612,19,4131,1.32254709405731,0.84023029580548,2.08172786048217
neck,BRCA2,missense,-0.272435229608783,0.366468619153649,0.457235484530042,247329,717,246612,7,4131,0.761522751704417,0.371316483555482,1.56178604249013
anus,BRCA2,pLoF,1.6338975928372,0.634295312436177,0.00999721278604506,247226,614,246612,2,200,5.12380636156405,1.47801744401128,17.7625722464774
anus,BRCA2,missense,-0.251306424376645,0.392942002463954,0.522464590662759,247226,614,246612,6,4131,0.777784003061561,0.360069360793632,1.68008728675246
bladder,BRCA2,pLoF,0.81945697247129,0.655585290631778,0.211313277747556,248394,1782,246612,2,200,2.26926722831735,0.627842094530456,8.20202053729182
bladder,BRCA2,missense,-0.358417973440016,0.258301757741061,0.165260704562457,248394,1782,246612,15,4131,0.698780942084697,0.42118626192951,1.15933222224256
brain,BRCA2,pLoF,0.731252048656949,0.815522735542599,0.369896815339849,247562,950,246612,1,200,2.07768033671603,0.420150145803748,10.2743165144415
brain,BRCA2,missense,0.0322589007267649,0.25816796523651,0.900560639699456,247562,950,246612,15,4131,1.03278485944524,0.622668494670909,1.71302157573117
breast,BRCA2,pLoF,2.19912678489558,0.173911456452966,1.19081425219863e-36,161421,10236,151185,57,119,9.01713616113472,6.41261147107212,12.6795058324108
