Cancer,Gene,Group,log_OR,log_OR_SE,P,N,N_cases,N_controls,N_carrier_cases,N_carrier_controls,OR,CI_lower,CI_upper
colorectal,ASXL1,pLoF,0.54050023216774,0.557018905447754,0.331874802187036,249549,2937,246612,3,71,1.7168654787533,0.576236702293513,5.11530601990947
colorectal,SAMHD1,pLoF,1.63995269559588,0.56814531399598,0.00389550030696639,249549,2937,246612,3,57,5.15492565578053,1.6928412701151,15.6974306958014
NHL,SAMHD1,missense,1.55436797565487,0.667654847251132,0.0199067366038873,249125,2513,246612,2,54,4.73209478072648,1.27862914165724,17.5130694931256
leukemias,ASXL1,pLoF,1.50061424256504,0.45181930143258,0.000896085549075941,248505,1893,246612,5,71,4.48444276015853,1.84977624705405,10.871707808534
leukemias,SAMHD1,pLoF,1.25830410910707,0.842884131438259,0.13547504753118,248505,1893,246612,1,57,3.51944782394362,0.674543959732014,18.3627957922601
leukemias,SAMHD1,missense,1.24161748511361,0.85244792065398,0.145245671622453,248505,1893,246612,1,54,3.46120739092687,0.651062433053343,18.4006264143107
oral,SAMHD1,missense,1.75466446920475,0.862011627503455,0.0417959475925089,247661,1049,246612,1,54,5.78150754265316,1.06732201873866,31.3174739009481
oral,RTEL1,missense,2.18417504943046,0.878831763354572,0.0129436312514182,247661,1049,246612,1,35,8.88331723218825,1.58676355975895,49.7322518924499
neck,ASXL1,pLoF,1.38508914845835,0.656682625115501,0.0349254620961296,247329,717,246612,2,71,3.99518205326224,1.1029791685939,14.4712430598818
neck,RTEL1,missense,2.67888264173676,0.879021388297435,0.00230696792336071,247329,717,246612,1,35,14.5688056226442,2.60135478126065,81.5921376043641
bladder,ASXL1,pLoF,0.512820704366568,0.570062100870296,0.368339845204855,248394,1782,246612,3,71,1.66999512016343,0.546358195680219,5.10449687296718
bladder,SAMHD1,pLoF,1.65103887846839,0.861610403111307,0.0553365387601291,248394,1782,246612,1,57,5.2123920572455,0.963014817649777,28.2124744713083
bladder,SAMHD1,missense,1.1407775680465,0.919399397169762,0.214684947984074,248394,1782,246612,1,54,3.1292005858417,0.516225218990706,18.9682641339697
breast,ASXL1,pLoF,0.197827888066408,0.524727188356286,0.706165478339849,161421,10236,151185,4,26,1.2187526139004,0.43577967199511,3.40850670497939
breast,SAMHD1,pLoF,0.387177541203304,0.523379581708243,0.459443011399201,161421,10236,151185,4,40,1.47281795393404,0.528016582674537,4.1081905315226
breast,SAMHD1,missense,-0.369818268774063,0.868999787225374,0.670422857111251,161421,10236,151185,1,35,0.690859870040928,0.125804450933942,3.79388293887617
breast,RTEL1,missense,1.12854015747864,0.63979651139463,0.0777480033282711,161421,10236,151185,3,21,3.0911406261687,0.882110486844857,10.8321468945773
bone,ASXL1,pLoF,1.48921661773759,0.830224217885065,0.0728527101674513,247264,652,246612,1,71,4.43362093821762,0.871104834398216,22.5655900961465
prostate,ASXL1,pLoF,0.151850705304598,0.355761440566133,0.669501004787494,102418,6991,95427,11,45,1.1639864464575,0.579593139455956,2.33761298280466
prostate,SAMHD1,pLoF,0.791019183498344,0.934016898322851,0.397050699971229,102418,6991,95427,1,17,2.20564323629526,0.353588914832288,13.7585254563834
prostate,SAMHD1,missense,0.281941202302459,0.794268124946851,0.722612211391166,102418,6991,95427,2,19,1.32570076954228,0.279488057143427,6.28822049975145
prostate,RTEL1,missense,0.446005750349759,0.755448143720539,0.554932122793462,102418,6991,95427,2,14,1.56206044890184,0.355352365281114,6.86651640574605
cervix,ASXL1,pLoF,1.40931538453441,0.855755799853167,0.0995855308597751,153188,2003,151185,1,26,4.09315220931992,0.764957377236082,21.901736629033
cervix,SAMHD1,pLoF,0.979342990833173,0.841303307647836,0.244392249652024,153188,2003,151185,1,40,2.66270624469892,0.511922930197474,13.8497498887648
endometrium,SAMHD1,pLoF,1.94666418053795,0.676178398983804,0.00399038301651626,152371,1186,151185,2,40,7.00528021085091,1.86149303255836,26.3626830582838
kidney,ASXL1,pLoF,0.910078331795224,0.558111348487009,0.102966438975184,248569,1957,246612,3,71,2.48451714245071,0.832102365225442,7.41834861803216
liver,SAMHD1,pLoF,1.90096944909372,0.840855662625995,0.0237743732229648,247710,1098,246612,1,57,6.69237921940984,1.28778364250469,34.779087214742
lung,ASXL1,pLoF,0.732725516679584,0.497675745571992,0.140941230292965,249561,2949,246612,4,71,2.08074398879583,0.784506029837981,5.51875368989088
lung,SAMHD1,pLoF,0.855232161669601,0.850448988914027,0.31459633437006,249561,2949,246612,1,57,2.35192034295027,0.44413921105067,12.454494361121
lung,SAMHD1,missense,0.835097760208627,0.870419677050863,0.337347369297392,249561,2949,246612,1,54,2.3050393784032,0.418577400699211,12.693486382958
lung,RTEL1,missense,1.20506951758839,0.879540987318955,0.170651993442192,249561,2949,246612,1,35,3.33699104957451,0.595234912467796,18.7077555964811
non_melanoma,ASXL1,pLoF,0.0899185669437773,0.28569745379136,0.752963987002635,261784,15172,246612,17,71,1.09408518537707,0.624978423049742,1.9153019507784
non_melanoma,SAMHD1,pLoF,-0.0783489084824531,0.584343796371965,0.893339189662583,261784,15172,246612,3,57,0.92464175490386,0.294156981353867,2.90648337148654
non_melanoma,SAMHD1,missense,0.22733056510583,0.550284534834687,0.679522666914474,261784,15172,246612,4,54,1.25524473947562,0.426899223383666,3.69089300161399
non_melanoma,RTEL1,missense,-0.362513520244584,0.904621674986858,0.688615277290107,261784,15172,246612,1,35,0.695924904540114,0.118180823742464,4.09805463714284
melanoma,ASXL1,pLoF,0.0750055545107134,0.561644987665817,0.89376142821416,250194,3582,246612,3,71,1.07789013802032,0.358510118995574,3.24076528968438
melanoma,SAMHD1,pLoF,0.551726850203812,0.852513078722145,0.51751740013799,250194,3582,246612,1,57,1.73624867197309,0.326551346104741,9.23150214166131
melanoma,RTEL1,missense,0.973768648034615,0.893517163089004,0.275794526256273,250194,3582,246612,1,35,2.64790470008863,0.459556763701979,15.2568732625559
myeloma,RTEL1,missense,1.70889362355534,0.882089055818346,0.0527055667233791,247877,1265,246612,1,35,5.52284774754884,0.980228906035219,31.1170656719129
ovary,SAMHD1,pLoF,1.39008020985809,0.850712792867271,0.102255023357301,152422,1237,151185,1,40,4.01517209646257,0.757837553746154,21.2731698033688
pancreas,SAMHD1,missense,2.05358022578632,0.859188096173039,0.0168419306191064,247544,932,246612,1,54,7.79576179016261,1.44715925645594,41.995310203656
testis,SAMHD1,missense,2.93764336979082,0.86847113402818,0.000718173066823553,95731,304,95427,1,19,18.8713211426898,3.43999915409591,103.525246872953
