Cancer,Gene,Group,log_OR,log_OR_SE,P,N,N_cases,N_controls,N_carrier_cases,N_carrier_controls,OR,CI_lower,CI_upper
colorectal,CHEK2,pLoF,0.307747150989898,0.288181709693166,0.285568904946142,249549,2937,246612,12,710,1.36035698053198,0.773307413164057,2.39306009871327
colorectal,CHEK2,missense,0.156747041589113,0.188893282915735,0.406641706150196,249549,2937,246612,29,1928,1.16969969109934,0.807770746864983,1.69379415219968
NHL,CHEK2,pLoF,0.640501777798682,0.259789413686107,0.0136835438504089,249125,2513,246612,15,710,1.89743273009464,1.14033705776134,3.1571814146795
NHL,CHEK2,missense,0.486708742536603,0.161109055521666,0.00251950213341299,249125,2513,246612,41,1928,1.62695267825381,1.18642050625803,2.23105973246013
leukemias,CHEK2,pLoF,0.909561272422853,0.260116019282363,0.000470959020370308,248505,1893,246612,15,710,2.48323283163748,1.49144171011953,4.13455333472474
leukemias,CHEK2,missense,0.686254918258559,0.171848642264292,6.51412703397521e-05,248505,1893,246612,36,1928,1.98626286972963,1.41826992854359,2.78172730611154
oral,CHEK2,pLoF,0.229773492070622,0.474832709014895,0.628453934433548,247661,1049,246612,4,710,1.25831495933164,0.496147748645956,3.19130045676707
oral,CHEK2,missense,-0.596336557206669,0.428868206074297,0.164380413085757,247661,1049,246612,5,1928,0.550825863377671,0.237662710027159,1.27663751596153
neck,CHEK2,pLoF,-0.442487977598918,0.817361778595854,0.588258624625087,247329,717,246612,1,710,0.642436064545728,0.129446498010397,3.18837591879738
neck,CHEK2,missense,-0.241781424881482,0.473881116742516,0.609900591912081,247329,717,246612,4,1928,0.785227790053309,0.310189664801167,1.98776023910157
anus,CHEK2,pLoF,0.2650953748107,0.633044516250633,0.675389632070528,247226,614,246612,2,710,1.30355529618937,0.376947605875005,4.50793793020354
anus,CHEK2,missense,0.84098789949023,0.329550065727075,0.0107128785860312,247226,614,246612,9,1928,2.3186564452328,1.21541020799694,4.42333598619334
bladder,CHEK2,pLoF,0.92112437029319,0.26510843984183,0.00051176969457719,248394,1782,246612,15,710,2.51211334823555,1.49409605159301,4.22376691756513
bladder,CHEK2,missense,0.364102169402528,0.199322665761667,0.0677452989600476,248394,1782,246612,27,1928,1.43922125102191,0.973786618561477,2.12711673164391
brain,CHEK2,pLoF,0.941305941418842,0.368279453868988,0.0105896622722449,247562,950,246612,7,710,2.56332678804792,1.24544323124117,5.27574766758012
brain,CHEK2,missense,0.403866589236931,0.287136013345694,0.15956559118361,247562,950,246612,12,1928,1.49760413711934,0.853073425907375,2.62910329099909
breast,CHEK2,pLoF,0.871495588029718,0.130208147174298,2.18498163355558e-11,161421,10236,151185,78,427,2.39048335965761,1.8520484727533,3.08545417513005
breast,CHEK2,missense,0.276958669470104,0.0954423171238715,0.00370973795201222,161421,10236,151185,136,1213,1.31911185031652,1.09405958229173,1.59045823628778
bone,CHEK2,pLoF,0.526347700947287,0.536072406960892,0.32616914819574,247264,652,246612,3,710,1.69273861724867,0.591948932906153,4.84055949261964
bone,CHEK2,missense,-0.0572164796697532,0.428795537403442,0.893849095531707,247264,652,246612,5,1928,0.944389606086206,0.407530179177578,2.18848020012534
prostate,CHEK2,pLoF,0.322815470399836,0.198209752167975,0.103385896113003,102418,6991,95427,33,283,1.38101049007811,0.936441238214241,2.03663603852254
prostate,CHEK2,missense,0.231581789504366,0.127646322383789,0.0696399096524925,102418,6991,95427,82,715,1.26059242559104,0.981571514831462,1.61892764760024
cervix,CHEK2,pLoF,0.304037774748104,0.36929609490968,0.410343110081538,153188,2003,151185,7,427,1.35532025200383,0.657198437122997,2.79503553528376
cervix,CHEK2,missense,-0.0465831818988268,0.266593855364244,0.861288146064783,153188,2003,151185,14,1213,0.954485161379603,0.566036034895504,1.60951223443227
endometrium,CHEK2,pLoF,0.518738773576829,0.399001483333375,0.193569321476825,152371,1186,151185,6,427,1.67990756921438,0.768519176211551,3.67211323862519
endometrium,CHEK2,missense,-0.0243272864542265,0.2889712231033,0.932908672682559,152371,1186,151185,12,1213,0.975966236952063,0.553939127569553,1.71952124026619
esophagus,CHEK2,pLoF,0.0866423730154973,0.815482019803604,0.915386522556435,247001,389,246612,1,710,1.09050661538123,0.220540701056326,5.39222317011908
