Cancer,Gene,Group,log_OR,log_OR_SE,P,N,N_cases,N_controls,N_carrier_cases,N_carrier_controls,OR,CI_lower,CI_upper
colorectal,CDKN2A,pLoF,0.857937171191387,0.652845228093607,0.188795413989266,249549,2937,246612,2,98,2.35829092222673,0.655985913657998,8.47813338375518
colorectal,CDKN2A,missense,-0.0523933669636861,0.539878746011666,0.922689431382143,249549,2937,246612,3,450,0.94895550566779,0.329382277463353,2.73395569024628
colorectal,JAK2,pLoF,0.652221642602719,0.839892427109715,0.437422077195661,249549,2937,246612,1,67,1.91980120689305,0.370116571291213,9.95804284344813
colorectal,JAK2,missense,-0.108768464481279,0.122522656335514,0.374679739099873,249549,2937,246612,69,6433,0.896938066478733,0.705457706190174,1.1403913913469
NHL,CDKN2A,pLoF,0.509093969618879,0.83295572262746,0.541073992384635,249125,2513,246612,1,98,1.66378307383479,0.325149810508975,8.51353446107187
NHL,CDKN2A,missense,-0.750260199265493,0.818616335912606,0.359405778613406,249125,2513,246612,1,450,0.472243659300033,0.0949202005286055,2.34949012441116
NHL,JAK2,missense,-0.111362163463438,0.133224147048468,0.403210744571815,249125,2513,246612,58,6433,0.894614693496215,0.689025710114349,1.16154656941104
leukemias,CDKN2A,pLoF,1.27325416899641,0.651718641787834,0.0507382571933471,248505,1893,246612,2,98,3.57245905286316,0.995917459359037,12.8147805467711
leukemias,CDKN2A,missense,1.07068710194298,0.399510611784999,0.00736228965853293,248505,1893,246612,6,450,2.91738335124217,1.33330482557282,6.38348069763299
leukemias,JAK2,pLoF,1.06569244517717,0.839361968982441,0.204210807512355,248505,1893,246612,1,67,2.90284835163206,0.56021940125803,15.0414793447894
leukemias,JAK2,missense,0.631695760045836,0.110150332283923,9.75980193942416e-09,248505,1893,246612,88,6433,1.88079725742341,1.51559041495445,2.33400679275063
oral,CDKN2A,pLoF,1.29996002557719,0.833696817884529,0.118932038351914,247661,1049,246612,1,98,3.66914999253449,0.716013890906605,18.8022353179065
oral,CDKN2A,missense,1.99981716434139,0.354229300610233,1.64659584008719e-08,247661,1049,246612,8,450,7.38770523948872,3.68968280213507,14.7921085991422
oral,JAK2,pLoF,1.76776398279334,0.836385370738492,0.0345515039876435,247661,1049,246612,1,67,5.85774069778287,1.1370972906364,30.1760688069688
oral,JAK2,missense,0.0104803854743895,0.192847265783195,0.956659881189813,247661,1049,246612,27,6433,1.01053549707625,0.692467959419241,1.47469926508597
neck,CDKN2A,missense,1.45025360006904,0.541913001270869,0.00744679251661424,247329,717,246612,3,450,4.26419577840262,1.47421203696744,12.3342946472959
neck,JAK2,missense,-0.094795901018696,0.240420798779835,0.693365765499773,247329,717,246612,17,6433,0.909558555499669,0.567785252825307,1.45705926979612
anus,JAK2,missense,-0.265328754132326,0.282262551185008,0.34721400610765,247226,614,246612,12,6433,0.766953769304446,0.441069337219395,1.33361817431827
bladder,CDKN2A,pLoF,1.66077594075138,0.575367414685322,0.00389600302635805,248394,1782,246612,3,98,5.26339334173844,1.70416717346787,16.256215881381
bladder,CDKN2A,missense,0.474694346126566,0.643694084633925,0.460846714483057,248394,1782,246612,2,450,1.60752277682392,0.455243482485985,5.6763678721908
bladder,JAK2,pLoF,2.44115036291755,0.520409779027253,2.7210777780429e-06,248394,1782,246612,4,67,11.4862464976659,4.14194688270421,31.8531025001953
bladder,JAK2,missense,-0.0442123835675841,0.155593350744812,0.776292806087835,248394,1782,246612,43,6433,0.956750737758573,0.705273401880005,1.29789663378985
brain,CDKN2A,missense,0.999803570936747,0.536351381999977,0.0623100291228945,247562,950,246612,3,450,2.717747931344,0.949874108210937,7.77592920417233
brain,JAK2,missense,-0.177425226791741,0.222082604373244,0.424339431883285,247562,950,246612,20,6433,0.83742361384506,0.541886270299608,1.29414297328033
breast,CDKN2A,pLoF,-0.140797806863626,0.673345824620773,0.834368789378313,161421,10236,151185,2,54,0.868664932029522,0.232112903596326,3.25091260523009
breast,CDKN2A,missense,0.640511790704615,0.228499056839069,0.0050609794282643,161421,10236,151185,22,302,1.89745172900519,1.21247274933135,2.96940534613277
breast,JAK2,pLoF,-0.459018801277975,0.675469565804501,0.496786195749385,161421,10236,151185,2,43,0.631903364197006,0.168147312629368,2.37471450146598
breast,JAK2,missense,0.0547906176530163,0.0644758441561505,0.395444523493872,161421,10236,151185,282,3964,1.05631941688017,0.930922066402484,1.19860807982572
bone,CDKN2A,missense,0.587195225557817,0.811957979587841,0.469566691521653,247264,652,246612,1,450,1.79893572393865,0.366332762532361,8.83396209635165
bone,JAK2,missense,-0.00274583384098377,0.246953133316688,0.991128627292602,247264,652,246612,16,6433,0.997257932512708,0.61461139987538,1.61813364373192
prostate,CDKN2A,pLoF,-0.167109404961719,0.692521705571796,0.809318226980642,102418,6991,95427,2,44,0.846107037965189,0.217745788070877,3.28776563733669
prostate,CDKN2A,missense,0.358874489848844,0.362889356958848,0.322694265834914,102418,6991,95427,9,148,1.43171709526537,0.703016033509514,2.91574266185975
prostate,JAK2,pLoF,1.32671764682266,0.646522267093487,0.0401615526870612,102418,6991,95427,3,24,3.76865301370776,1.06136656292894,13.381564893598
prostate,JAK2,missense,0.208044588070599,0.0764108107752368,0.00647485867082063,102418,6991,95427,224,2469,1.2312680681925,1.06001403745846,1.4301896033239
cervix,CDKN2A,pLoF,0.745618181966978,0.834524784189687,0.3716085307774,153188,2003,151185,1,54,2.10774400166046,0.41064740040691,10.8184899554545
cervix,JAK2,pLoF,0.91523466927906,0.839226744339967,0.275462577500762,153188,2003,151185,1,43,2.4973612371069,0.482092379544328,12.9369668827769
cervix,JAK2,missense,-0.048038462501461,0.143164935077008,0.737213033847737,153188,2003,151185,50,3964,0.953097127872834,0.719904597587977,1.26182571718947
endometrium,CDKN2A,pLoF,1.50526342885882,0.849838113077085,0.0765215494233404,152371,1186,151185,1,54,4.50534031063531,0.851812654461441,23.829290640756
endometrium,CDKN2A,missense,0.321704733208802,0.637840222825438,0.614004413619607,152371,1186,151185,2,302,1.37947740195219,0.3951700377391,4.81554197120873
endometrium,JAK2,missense,-0.106326472465406,0.190163042790129,0.576070811560446,152371,1186,151185,28,3964,0.899131058620664,0.619378212318278,1.30523910027511
esophagus,CDKN2A,missense,1.27326015938628,0.811352943925459,0.116576908571223,247001,389,246612,1,450,3.57248045334976,0.728358148555173,17.5224463608776
esophagus,JAK2,missense,0.145051645631852,0.294046048949983,0.621803680457169,247001,389,246612,11,6433,1.15609927620384,0.649684758859478,2.05725241082364
eye,JAK2,missense,-0.0836300155851836,0.385330372126137,0.828181395995746,246889,277,246612,6,6433,0.919771494267904,0.43220136912858,1.95737371997111
