Cancer,Gene,Group,log_OR,log_OR_SE,P,N,N_cases,N_controls,N_carrier_cases,N_carrier_controls,OR,CI_lower,CI_upper
colorectal,PLEKHA4,missense,-0.104560457863269,0.0631543678935994,0.0977961557435995,249549,2937,246612,283,26736,0.900720340133547,0.795853031163771,1.01940571859598
colorectal,PLEKHA4,pLoF,0.537409466959309,0.375833323652487,0.152741599654517,249549,2937,246612,7,371,1.71156724268362,0.819377550615613,3.57522905530749
NHL,PLEKHA4,missense,0.0702064742696668,0.0641752487989556,0.273963506717165,249125,2513,246612,278,26736,1.07272964946061,0.945941357248615,1.21651188206738
NHL,PLEKHA4,pLoF,0.30735256773518,0.478021950607257,0.520245203176625,249125,2513,246612,4,371,1.35982031233413,0.532829795265528,3.47036013801556
leukemias,PLEKHA4,missense,0.0919973484876025,0.0734353474562561,0.210290670436635,248505,1893,246612,211,26736,1.09636191505975,0.949392200849718,1.26608312951979
leukemias,PLEKHA4,pLoF,0.756778866992963,0.433254148479639,0.0806838441761747,248505,1893,246612,5,371,2.13139962953766,0.911755278239648,4.98254793716609
oral,PLEKHA4,missense,-0.0663942868850992,0.103845653006314,0.522591706797886,247661,1049,246612,102,26736,0.935761832925987,0.763434439233701,1.14698808825017
oral,PLEKHA4,pLoF,-0.00210282417274684,0.812659828675859,0.997935410352529,247661,1049,246612,1,371,0.997899385213083,0.202931494977289,4.90709036130687
neck,PLEKHA4,missense,0.0608435280773208,0.117764387426131,0.605397201263302,247329,717,246612,80,26736,1.06273261336152,0.843689764185056,1.33864443477412
anus,PLEKHA4,missense,-0.106936014054288,0.133190353875477,0.422043477434431,247226,614,246612,61,26736,0.89858316784465,0.692128040581458,1.16662187079631
anus,PLEKHA4,pLoF,1.10873791627823,0.632284228040883,0.0795087546667978,247226,614,246612,2,371,3.03053119573066,0.877642100663502,10.4645382455485
bladder,PLEKHA4,missense,0.130106501476243,0.0759005032533491,0.0864971803157146,248394,1782,246612,202,26736,1.13894967668748,0.981517190099166,1.3216338736721
bladder,PLEKHA4,pLoF,0.200963606450818,0.552837827381726,0.716221880131774,248394,1782,246612,3,371,1.22258027697823,0.413714720124074,3.6128821648113
brain,PLEKHA4,missense,-0.076925505229034,0.107984475768182,0.476232223602847,247562,950,246612,94,26736,0.925958830128243,0.749333459230753,1.14421656277387
brain,PLEKHA4,pLoF,1.04811330137549,0.532625773294643,0.0490883951081486,247562,950,246612,3,371,2.85226467452501,1.00419474188371,8.10143036427624
breast,PLEKHA4,missense,-0.00556508194430481,0.0344025328068148,0.871491917986153,161421,10236,151185,1072,16351,0.994450374438914,0.929607516461663,1.06381621244397
breast,PLEKHA4,pLoF,0.266058670298079,0.265498449980253,0.316290434871762,161421,10236,151185,16,225,1.30481161012736,0.775452359978847,2.19553569734393
bone,PLEKHA4,missense,0.159017137409525,0.119430160193024,0.183035891134941,247264,652,246612,78,26736,1.17235803768836,0.927686269293936,1.48156053832573
prostate,PLEKHA4,missense,0.0463437477783244,0.0424902871495061,0.275409141504057,102418,6991,95427,760,10385,1.04743440232902,0.963738116435471,1.13839933117951
prostate,PLEKHA4,pLoF,0.15371974576586,0.319005279920231,0.629896803236978,102418,6991,95427,13,146,1.16616401857357,0.624053539535371,2.17920167431177
cervix,PLEKHA4,missense,0.0964864032771297,0.0694060030763715,0.164476123800688,153188,2003,151185,239,16351,1.10129460704442,0.961224906991295,1.26177526475198
cervix,PLEKHA4,pLoF,0.769939504185117,0.431509316781273,0.0743758974293222,153188,2003,151185,5,225,2.15963560091745,0.926998607384351,5.03131923996115
endometrium,PLEKHA4,missense,-0.206580571010488,0.104488258179522,0.0480337502820647,152371,1186,151185,100,16351,0.813360725521302,0.662739157474388,0.998214248184217
endometrium,PLEKHA4,pLoF,1.10689022229788,0.479355456510105,0.0209368132197858,152371,1186,151185,4,225,3.02493687137434,1.18219253128262,7.74006165127131
esophagus,PLEKHA4,missense,0.150304060992372,0.155169773576203,0.332723514809112,247001,389,246612,45,26736,1.16218756491412,0.857423680096261,1.57527715573401
eye,PLEKHA4,missense,0.0857003135512851,0.18681235195191,0.646413138501791,246889,277,246612,30,26736,1.08947977705075,0.755447365489517,1.57120964189665
HL,PLEKHA4,missense,0.0308371871902561,0.129647572467134,0.81199437329075,247209,597,246612,65,26736,1.031317578504,0.799900938762382,1.32968458491497
kidney,PLEKHA4,missense,-0.126388107672672,0.0784299361406182,0.107075603399602,248569,1957,246612,181,26736,0.881272751686198,0.755702153096203,1.02770868083751
kidney,PLEKHA4,pLoF,0.163975251016555,0.542616564097837,0.76250448545651,248569,1957,246612,3,371,1.17818515584698,0.406759298758212,3.41263313634361
liver,PLEKHA4,missense,-0.0981102396094679,0.101550543578608,0.333983012288133,247710,1098,246612,107,26736,0.906548960641793,0.742935797640378,1.10619386042632
