Cancer,Gene,Group,log_OR,log_OR_SE,P,N,N_cases,N_controls,N_carrier_cases,N_carrier_controls,OR,CI_lower,CI_upper
colorectal,PALB2,pLoF,0.864779961717796,0.653483363345551,0.185722697557254,249549,2937,246612,2,98,2.37448355120867,0.659664507655145,8.54702969393041
colorectal,PALB2,missense,0.0832899741001155,0.0928815421625143,0.369861233861992,249549,2937,246612,125,8662,1.08685692321675,0.905965092104932,1.30386698321855
NHL,PALB2,pLoF,0.558416048903983,0.832929311435084,0.502587349579035,249125,2513,246612,1,98,1.74790171564349,0.341606631849607,8.94350437814241
NHL,PALB2,missense,-0.0935000778188631,0.105171168449827,0.373988214434392,249125,2513,246612,96,8662,0.910737946553605,0.741091054852705,1.11921956399478
leukemias,PALB2,missense,0.0874527259424543,0.110766786312046,0.429807444589656,248505,1893,246612,87,8662,1.09139066875811,0.87840616842269,1.35601687997153
oral,PALB2,pLoF,1.90015757245812,0.655831885963553,0.00376360645229539,247661,1049,246612,2,98,6.68694803810791,1.84919553034964,24.1809334548307
oral,PALB2,missense,-0.350564322389683,0.181276018202904,0.0531290666311662,247661,1049,246612,31,8662,0.704290530638238,0.493684421240708,1.00474134934236
neck,PALB2,pLoF,1.70371558517694,0.84478303932427,0.043721684502696,247329,717,246612,1,98,5.49432414184788,1.04914049561749,28.7736465247441
neck,PALB2,missense,-0.0809802854047064,0.198307012025052,0.683010750298314,247329,717,246612,26,8662,0.922211872299231,0.625218002004921,1.36028510804614
anus,PALB2,missense,-0.114806266064615,0.224235032209164,0.608657471665373,247226,614,246612,20,8662,0.89153884850659,0.574474911228902,1.38359657290542
bladder,PALB2,missense,-0.194435060677856,0.127164697089666,0.126263978331189,248394,1782,246612,66,8662,0.823299641041197,0.641675030108135,1.05633267173313
brain,PALB2,pLoF,1.47113382466689,0.824180016456203,0.0742667301299863,247562,950,246612,1,98,4.35416920780247,0.86568920166794,21.9002263787592
brain,PALB2,missense,-0.134762162942013,0.176051171497779,0.44399080190083,247562,950,246612,33,8662,0.873923738423457,0.618897185077813,1.23403809064668
breast,PALB2,pLoF,1.30043131895348,0.314502498166264,3.55134113384866e-05,161421,10236,151185,14,64,3.67087964617773,1.98182423133348,6.79947149887001
breast,PALB2,missense,-0.0647700087773229,0.0548901190878788,0.238002618707484,161421,10236,151185,398,5368,0.937283005454479,0.8416822886871,1.04374232904926
bone,PALB2,pLoF,1.83113431579373,0.824344090016817,0.0263291061993372,247264,652,246612,1,98,6.2409618666193,1.24041944993231,31.4003501176329
bone,PALB2,missense,-0.353582540242992,0.229169916290751,0.122858983802955,247264,652,246612,19,8662,0.702168033076032,0.448096206704872,1.10029930915839
prostate,PALB2,missense,0.0341014717933441,0.0665030295595006,0.608104713418667,102418,6991,95427,297,3294,1.03468959321002,0.908244129885458,1.17873875433925
cervix,PALB2,pLoF,1.41039177886499,0.553223180095964,0.0107905878055311,153188,2003,151185,3,64,4.097560427217,1.38554597877894,12.1179677266947
cervix,PALB2,missense,0.154266672944872,0.1138567075776,0.175443207114625,153188,2003,151185,82,5368,1.16680199981926,0.933430870065441,1.4585192652636
endometrium,PALB2,pLoF,1.97196332000363,0.566056387075414,0.000494557353392821,152371,1186,151185,3,64,7.18476865012066,2.36910723033236,21.7891785964094
endometrium,PALB2,missense,-0.140654749517868,0.159237978103696,0.377074734816227,152371,1186,151185,41,5368,0.868789209818264,0.635873616507358,1.18701998557902
esophagus,PALB2,missense,-0.14048055289635,0.265954274436077,0.597351382923298,247001,389,246612,14,8662,0.868940563145662,0.515952097389962,1.46342597713915
eye,PALB2,missense,0.0220238933178518,0.285505539288712,0.938512183484562,246889,277,246612,12,8662,1.0222682095579,0.584173833072643,1.78890637188599
