Cancer,Gene,Group,log_OR,log_OR_SE,P,N,N_cases,N_controls,N_carrier_cases,N_carrier_controls,OR,CI_lower,CI_upper
colorectal,OCA2,pLoF,0.104370948262589,0.476484840045445,0.826616095005493,249549,2937,246612,4,407,1.1100121356279,0.436257690308822,2.82430996315276
colorectal,OCA2,missense,0.0213260340982552,0.0420743628022316,0.612249341600185,249549,2937,246612,813,65311,1.0215550591312,0.940693225420613,1.10936776266241
colorectal,IDH2,missense,-0.331423472206966,0.165903207791614,0.0457500874196871,249549,2937,246612,37,3903,0.717901093500896,0.518617955010019,0.993760387720912
NHL,OCA2,pLoF,-0.661885348632097,0.816621164754149,0.417643090055263,249125,2513,246612,1,407,0.515877807542439,0.104096864846466,2.55656030282288
NHL,OCA2,missense,0.0468178626946938,0.0451126878125351,0.299364051298113,249125,2513,246612,713,65311,1.04793112434543,0.959252080799109,1.1448081931259
NHL,IDH2,missense,-0.0315291750521213,0.156279397647809,0.840113139505533,249125,2513,246612,42,3903,0.968962686504471,0.713315709700104,1.31623161395491
leukemias,OCA2,pLoF,0.527768786561417,0.537409793754963,0.326070175865403,248505,1893,246612,3,407,1.69514585378562,0.591238934882606,4.86016616307099
leukemias,OCA2,missense,0.017661707176527,0.052102854999591,0.734626511769888,248505,1893,246612,526,65311,1.01781859741551,0.919010241863659,1.12725043754035
leukemias,IDH2,missense,0.210814548503085,0.158520997055346,0.183556471297423,248505,1893,246612,41,3903,1.23468335995099,0.904945193740495,1.68456941910342
oral,OCA2,pLoF,0.213155869205372,0.812184835239527,0.792976465764978,247661,1049,246612,1,407,1.23757753643797,0.251906534111255,6.08002553049871
oral,OCA2,missense,0.0679869979899825,0.0689469261998212,0.324095187923525,247661,1049,246612,298,65311,1.07035139166878,0.935058210692333,1.22522008635061
oral,IDH2,missense,0.144216467026914,0.214000589281114,0.500370524964522,247661,1049,246612,22,3903,1.15513412991403,0.759407328663046,1.75707398089162
neck,OCA2,pLoF,0.381940012955198,0.809767983025201,0.637165220257852,247329,717,246612,1,407,1.46512419402615,0.299639237505449,7.16391124804457
neck,OCA2,missense,-0.00325127694423833,0.084292013061659,0.969231953551676,247329,717,246612,194,65311,0.996754002733198,0.84496456557967,1.17581089484276
neck,IDH2,missense,-0.0513203214469947,0.2854102082301,0.857299774444768,247329,717,246612,12,3903,0.949974324640494,0.542963027655786,1.66208594602187
anus,OCA2,missense,-0.0205786927897971,0.0898844039561587,0.818910731094291,247226,614,246612,170,65311,0.979631603497374,0.821396870590211,1.16834883712336
anus,IDH2,missense,-0.505262272597998,0.392472142079901,0.197960552486528,247226,614,246612,6,3903,0.603347313206696,0.279572525788412,1.30208781899136
bladder,OCA2,pLoF,1.18557260324076,0.443279118176612,0.00748293965379122,248394,1782,246612,5,407,3.27256016362914,1.37267514507619,7.80202807852109
bladder,OCA2,missense,0.0040598732651358,0.0543375159579568,0.940440802693099,248394,1782,246612,491,65311,1.00406812571479,0.902632575933979,1.11690274421266
bladder,IDH2,missense,-0.0195948177071651,0.175359000341036,0.911028644558207,248394,1782,246612,34,3903,0.980595912924434,0.695383252652478,1.38278904586253
brain,OCA2,pLoF,1.08476762756246,0.533774468171362,0.0421275071140316,247562,950,246612,3,407,2.95875220638923,1.03934311570121,8.42283408295537
brain,OCA2,missense,-0.0110104947640317,0.0734444175760177,0.880830872534565,247562,950,246612,256,65311,0.989049898875597,0.856450369951876,1.14217908799642
brain,IDH2,missense,-0.11549558536375,0.264325764898332,0.662151883258856,247562,950,246612,14,3903,0.890924505336013,0.530696722618035,1.49566869433922
breast,OCA2,pLoF,0.202870267277167,0.297333720167062,0.49505039994662,161421,10236,151185,12,224,1.22491354656942,0.683934507208139,2.19379660004881
breast,OCA2,missense,0.0175734196539111,0.0238357351341365,0.460956967847094,161421,10236,151185,2818,39616,1.01772874069974,0.971276820998366,1.06640225243059
breast,IDH2,missense,0.0092577570071658,0.0804306032413877,0.908363942442236,161421,10236,151185,180,2350,1.00930074258719,0.862100583784552,1.18163472818344
breast,IDH2,pLoF,1.2637099388111,0.759751185381875,0.0962482400941309,161421,10236,151185,2,11,3.53852487672401,0.798216813955588,15.6864126190799
bone,OCA2,pLoF,0.77038617211523,0.804929427865859,0.338524171786425,247264,652,246612,1,407,2.16060045635006,0.446084663456996,10.4648169157022
bone,OCA2,missense,0.130352356666295,0.0857969469739737,0.128683905641276,247264,652,246612,193,65311,1.1392297278013,0.96289917705759,1.3478507445319
bone,IDH2,missense,0.0780475522359599,0.28478447839734,0.78403981313072,247264,652,246612,12,3903,1.08117406969219,0.618709285312842,1.88931602729014
prostate,OCA2,pLoF,-0.0921946992133424,0.349858239811359,0.792149687339429,102418,6991,95427,9,183,0.911927580676809,0.459367723592933,1.81034032146322
prostate,OCA2,missense,0.079480525668386,0.0294409524434338,0.00694106260738191,102418,6991,95427,2055,25695,1.08272447398867,1.02201617575859,1.14703887705487
prostate,IDH2,missense,0.233392528142776,0.0910160641595306,0.0103384028560163,102418,6991,95427,159,1553,1.26287709685037,1.05654517933755,1.50950342014638
cervix,OCA2,pLoF,-0.225609261637035,0.635642740903768,0.722641345174919,153188,2003,151185,2,224,0.79802986163515,0.22959322086022,2.77382606365866
cervix,OCA2,missense,-0.0363161525049493,0.0516138108566253,0.481673762512483,153188,2003,151185,522,39616,0.964335368241943,0.871554079240461,1.06699368931042
cervix,IDH2,missense,-0.0509139873193963,0.186621542366847,0.7849920044083,153188,2003,151185,29,2350,0.950360410063468,0.659228221805905,1.37006408272661
