Cancer,Gene,Group,log_OR,log_OR_SE,P,N,N_cases,N_controls,N_carrier_cases,N_carrier_controls,OR,CI_lower,CI_upper
colorectal,MLH1,pLoF,3.77487504992661,0.367318688683176,8.96186595250731e-25,249549,2937,246612,12,29,43.5920611441792,21.2199897310773,89.5508347968174
colorectal,MLH1,missense,0.706340925036624,0.389490043477348,0.0697544493279155,249549,2937,246612,7,463,2.02656233194508,0.94455106060118,4.34804962544292
colorectal,MITF,missense,0.0427433707500252,0.287082055439897,0.881641192064379,249549,2937,246612,12,920,1.04367002422483,0.594563879086677,1.83201024781167
NHL,MLH1,pLoF,1.63941918579936,0.875118698811739,0.0610176142014679,249125,2513,246612,1,29,5.15217618594261,0.927018324511852,28.6347300253985
NHL,MLH1,missense,0.26518990077422,0.551556496155917,0.630656668975399,249125,2513,246612,3,463,1.30367852183366,0.442267238715471,3.84287493965568
NHL,MITF,missense,0.180581609506177,0.298746967149379,0.545535591049772,249125,2513,246612,11,920,1.19791387865155,0.667009035556247,2.15139163665048
leukemias,MLH1,missense,1.50785852285934,0.428889153209548,0.00043854649075183,248505,1893,246612,6,463,4.5170472760135,1.94887294626524,10.469495270506
leukemias,MITF,missense,0.217656737213023,0.328089076010627,0.507069635939379,248505,1893,246612,9,920,1.24316026371352,0.653517455498493,2.36481432634027
oral,MLH1,pLoF,2.32625235853874,0.88658341439238,0.00869448102840298,247661,1049,246612,1,29,10.2394955790406,1.80143000557816,58.2022445437966
oral,MITF,missense,0.393221498686809,0.39552702384309,0.320139621724311,247661,1049,246612,6,920,1.48174655790023,0.682496948525475,3.21697095729538
neck,MLH1,missense,0.440780810245044,0.833110726040169,0.596751131092358,247329,717,246612,1,463,1.55392006165366,0.303587256819253,7.95378430342793
neck,MITF,missense,-0.148353341845687,0.63332627831812,0.814794992795324,247329,717,246612,2,920,0.862126435771235,0.249162486824602,2.98304131062407
anus,MLH1,pLoF,3.35906078843113,0.685552221952724,9.59399515104006e-07,247226,614,246612,2,29,28.7621644318731,7.50375171309478,110.246465293148
anus,MLH1,missense,1.42812231388594,0.840869726067945,0.0894347210912419,247226,614,246612,1,463,4.1708602682979,0.802557267705501,21.675805674779
anus,MITF,missense,1.06714416870325,0.368396904939252,0.0037708129611528,247226,614,246612,7,920,2.90706554523569,1.4121304238997,5.98459599854691
bladder,MLH1,pLoF,1.85641557644477,0.949972906915562,0.0506802421766804,248394,1782,246612,1,29,6.40075259515304,0.994517974048893,41.1954684112569
bladder,MLH1,missense,0.140298012569192,0.839695884365224,0.867305580549122,248394,1782,246612,1,463,1.15061664599114,0.221911710036415,5.96597027626278
bladder,MITF,missense,0.499781599560747,0.303412347836785,0.0995164154659399,248394,1782,246612,11,920,1.64836122856851,0.909467810053964,2.9875655958474
brain,MLH1,missense,-0.0213039485950835,0.829365107350235,0.979506947653643,247562,950,246612,1,463,0.978921377568766,0.192659732706961,4.97398729872994
brain,MITF,missense,0.494936450879876,0.394222013165432,0.209305854422044,247562,950,246612,6,920,1.64039399014989,0.757505487926614,3.55230752226649
breast,MLH1,pLoF,1.2995016404874,0.579209766112422,0.0248596381411112,161421,10236,151185,4,17,3.66746849430199,1.17853407802124,11.4127587886816
breast,MLH1,missense,0.000485020851307043,0.278201413650695,0.998608955835975,161421,10236,151185,15,293,1.00048513849294,0.579969518952874,1.7259019304195
breast,MITF,missense,-0.244488013396288,0.174570930323604,0.161361199893781,161421,10236,151185,36,595,0.783105375082903,0.556192540075412,1.1025930488039
bone,MLH1,pLoF,2.81742275934801,0.859776795511835,0.00104944810505737,247264,652,246612,1,29,16.7336683600824,3.10275741674199,90.2473571650498
bone,MITF,missense,0.238184566893029,0.535081312211501,0.6562206477342,247264,652,246612,3,920,1.26894337614937,0.444611001145152,3.62163169090741
prostate,MLH1,missense,0.474961102104733,0.440907476061264,0.281375153787681,102418,6991,95427,6,170,1.60795165033442,0.67759760411532,3.8156990138548
prostate,MITF,missense,0.738109112804817,0.166916141628769,9.77753621454295e-06,102418,6991,95427,51,325,2.09197608146841,1.50826425066988,2.90158964086845
prostate,MITF,pLoF,1125899906842660,67108864,0,102418,6991,95427,1,0,Inf,Inf,Inf
cervix,MLH1,pLoF,2.27843517200452,0.696489063289841,0.00107048573322701,153188,2003,151185,2,17,9.76139355009342,2.49263826150488,38.2264869762045
cervix,MLH1,missense,-0.543640456940342,0.824207056228501,0.509515630024778,153188,2003,151185,1,293,0.580630639332423,0.115433969752517,2.92056090641574
cervix,MITF,missense,-0.0978357336511582,0.368145846303005,0.790429713244404,153188,2003,151185,7,595,0.906797847891942,0.440701134218327,1.86585028513698
endometrium,MLH1,pLoF,3.97672360155327,0.532428343607967,8.07877404937655e-14,152371,1186,151185,5,17,53.3419780331952,18.7873397180253,151.451278531144
