Cancer,Gene,Group,log_OR,log_OR_SE,P,N,N_cases,N_controls,N_carrier_cases,N_carrier_controls,OR,CI_lower,CI_upper
colorectal,HAL,missense,0.0709586186465856,0.0532281356106541,0.18249781159115,328039,8800,319239,386,13078,1.07353680054343,0.967183915178994,1.19158439675636
colorectal,HAL,pLoF,0.270611344886012,0.239698916747273,0.258913201697788,328039,8800,319239,18,577,1.31076553564569,0.819394276345028,2.09680045252487
NHL,HAL,missense,-0.00218496396862201,0.100331587686798,0.982625499432442,321794,2555,319239,104,13078,0.997817421327572,0.819688193926809,1.21465651656526
NHL,HAL,pLoF,-0.991352561500575,0.817389780963646,0.225195892747751,321794,2555,319239,1,577,0.371074450427472,0.0747648747258093,1.8417237809203
leukemias,HAL,missense,0.0725629905142352,0.112931548831169,0.520522895712735,321103,1864,319239,82,13078,1.07526053517103,0.861759734100304,1.34165611683329
leukemias,HAL,pLoF,-0.152472000925158,0.633895229035687,0.809917964408428,321103,1864,319239,2,577,0.858582933147659,0.247861831329927,2.97409508005774
oral,HAL,missense,0.0572141203686297,0.146637592169261,0.696408166006144,320349,1110,319239,48,13078,1.05888251443798,0.79438243377667,1.41145137619915
oral,HAL,pLoF,0.375452559624112,0.632339847908679,0.552678515784109,320349,1110,319239,2,577,1.45565003400692,0.421510425203828,5.0269623117381
neck,HAL,missense,-0.0998655559602481,0.205105211418793,0.62632979143631,319892,653,319239,24,13078,0.904959076211684,0.605400907502523,1.35274149653383
anus,HAL,missense,0.271227538154543,0.236143336973587,0.250732659687554,319582,343,319239,18,13078,1.3115734694415,0.825633013722541,2.08352250594585
anus,HAL,pLoF,0.958121902905532,0.804081631975272,0.233428746150648,319582,343,319239,1,577,2.60679605703405,0.53910272792208,12.6049922046591
bladder,HAL,missense,0.0381497103701952,0.0870231793929964,0.661106769494224,322524,3285,319239,141,13078,1.03888675335713,0.875979502703107,1.23209011508882
bladder,HAL,pLoF,0.318905795397169,0.399690770518088,0.424939370591518,322524,3285,319239,6,577,1.37562172890325,0.628465767279254,3.01103932712682
brain,HAL,missense,0.0782675806040956,0.156561573977144,0.617134473994733,320187,948,319239,42,13078,1.0814119848315,0.795656701447581,1.46979454683101
brain,HAL,pLoF,0.073932136385268,0.813165311180509,0.92755699251843,320187,948,319239,1,577,1.07673373197358,0.218746317755056,5.30000020785696
breast,HAL,missense,0.0708786243415015,0.0369536923980549,0.0551060623080786,191078,19950,171128,874,6936,1.07345092714782,0.998451917663131,1.15408350929052
breast,HAL,pLoF,-0.256039784400426,0.203975259345429,0.209388304267111,191078,19950,171128,26,335,0.774111170630822,0.519014246414178,1.154588932068
bone,HAL,missense,0.0630138400900007,0.421809414584758,0.881246404012646,319367,128,319239,5,13078,1.06504157940062,0.465931141481469,2.43450901831869
prostate,HAL,missense,0.0536699504633949,0.0439401366471295,0.221921967925462,162843,14732,148111,638,6142,1.05513629743331,0.96806975355822,1.15003345788793
prostate,HAL,pLoF,0.25494073694373,0.19706443731626,0.195771740499944,162843,14732,148111,32,242,1.29038514643931,0.876955996559176,1.89871992743578
cervix,HAL,missense,0.0657819601850556,0.0628376810570294,0.295166315366316,177390,6262,171128,276,6936,1.06799382660089,0.944237428179457,1.20797034688276
cervix,HAL,pLoF,0.115163118729387,0.289754237349745,0.691034894686742,177390,6262,171128,12,335,1.12205645106767,0.635880420854445,1.97994880498256
endometrium,HAL,missense,0.0669618982851439,0.1028463132055,0.514990323066398,173443,2315,171128,100,6936,1.06925473695935,0.874053955246533,1.30804933224922
endometrium,HAL,pLoF,-0.460054482583027,0.636213349922946,0.469610136251581,173443,2315,171128,2,335,0.631249252480215,0.18140743871085,2.19657816453696
esophagus,HAL,missense,-0.0583794239420233,0.143699564644711,0.684551374095287,320519,1280,319239,50,13078,0.943291971970378,0.711752247414137,1.25015375450726
esophagus,HAL,pLoF,0.303378055012065,0.634329403678808,0.632461040091517,320519,1280,319239,2,577,1.35442641535818,0.390672865416078,4.69567015530053
eye,HAL,missense,-0.122633711575948,0.22925711036524,0.592706691732655,319770,531,319239,19,13078,0.884587617431064,0.564412793914502,1.38638822746265
eye,HAL,pLoF,0.479783018352145,0.811438412137332,0.554336366392227,319770,531,319239,1,577,1.61572378174653,0.329358964629185,7.92619487931791
HL,HAL,missense,-0.0642800746483159,0.223674944330338,0.773820109776518,319762,523,319239,20,13078,0.937742324896337,0.604910412892356,1.4537039686544
HL,HAL,pLoF,0.550281773488709,0.808930112642258,0.496340649272085,319762,523,319239,1,577,1.73374147143046,0.355158143767491,8.4634395761615
kidney,HAL,missense,-0.0165314934637812,0.111434898178939,0.882065663011833,321315,2076,319239,84,13078,0.983604401793276,0.790618379769492,1.22369735384748
kidney,HAL,pLoF,0.103402701092333,0.537155517437236,0.847350182987517,321315,2076,319239,3,577,1.10893788967036,0.386972066872409,3.17786049284023
liver,HAL,missense,0.0770203393647582,0.181595514852547,0.671470069483543,319955,716,319239,31,13078,1.08006404398575,0.756615311683225,1.54178526537571
liver,HAL,pLoF,0.294081841742373,0.813104224734053,0.717592731647152,319955,716,319239,1,577,1.34189372209334,0.272648146857778,6.60440491580825
lung,HAL,missense,0.0279729444770302,0.0731115482204364,0.702011642317242,324021,4782,319239,200,13078,1.02836786101475,0.891078228442472,1.18680989369087
lung,HAL,pLoF,0.202041291733045,0.330697559096064,0.541229442892122,324021,4782,319239,9,577,1.22389854395995,0.640110786392702,2.34010686548299
non_melanoma,HAL,missense,0.165571220727938,0.0267849689293867,6.34963322810836e-10,355230,35991,319239,1757,13078,1.18006700495776,1.11971439273344,1.24367262332895
