Cancer,Gene,Group,log_OR,log_OR_SE,P,N,N_cases,N_controls,N_carrier_cases,N_carrier_controls,OR,CI_lower,CI_upper
colorectal,BRCA2,pLoF,0.471519131275299,0.176356618921653,0.00750265815537871,328039,8800,319239,34,825,1.60242664157297,1.1341307627827,2.26408737500651
colorectal,BRCA2,missense,-0.231207816224276,0.0691022304777632,0.000820216904086341,328039,8800,319239,222,10501,0.79357453123501,0.693055151536515,0.908673047489332
NHL,BRCA2,pLoF,0.662999434938441,0.286521783513025,0.0206700142654552,321794,2555,319239,12,825,1.94060433012262,1.10674918746497,3.4027087697409
NHL,BRCA2,missense,0.0446801151195207,0.111130127547459,0.687645591205703,321794,2555,319239,84,10501,1.04569330492417,0.841027489828021,1.30016497818261
leukemias,BRCA2,pLoF,-0.0356208260621131,0.472990535652022,0.939968218601583,321103,1864,319239,4,825,0.965006129295167,0.381873742903134,2.43859874339006
leukemias,BRCA2,missense,0.141314069067472,0.124302587985396,0.255598737060309,321103,1864,319239,67,10501,1.15178633164405,0.902745569544565,1.46953006308449
oral,BRCA2,pLoF,0.462321074392599,0.471993219725927,0.327329100809295,320349,1110,319239,4,825,1.58775500886957,0.629538267385616,4.00446819326747
oral,BRCA2,missense,-0.121353859076242,0.180126781742819,0.500493426174411,320349,1110,319239,31,10501,0.885720483900796,0.622260873161547,1.26072650465007
neck,BRCA2,pLoF,1.36310196521746,0.395316282636662,0.000564482109622253,319892,653,319239,6,825,3.90829792224761,1.80091755670594,8.481672352056
neck,BRCA2,missense,0.194401604527169,0.204684933023603,0.342234109242289,319892,653,319239,24,10501,1.21458396744148,0.81320382599372,1.81407682405233
anus,BRCA2,pLoF,1.46785830530103,0.527872509144,0.00542408179295541,319582,343,319239,3,825,4.33993037475754,1.54225741799727,12.212614728222
anus,BRCA2,missense,0.664413349164368,0.224174946808057,0.00303849668667283,319582,343,319239,20,10501,1.94335011888934,1.25237096558952,3.01556790148794
bladder,BRCA2,pLoF,-0.266669593755232,0.396623430155085,0.50136117776501,322524,3285,319239,6,825,0.765926096427849,0.352030579955474,1.66645404857556
bladder,BRCA2,missense,0.119721951341935,0.0959720200747531,0.21222622376633,322524,3285,319239,115,10501,1.12718339617277,0.933905754091592,1.36046105620522
brain,BRCA2,pLoF,-0.480590247131719,0.812477121207842,0.554177186173086,320187,948,319239,1,825,0.618418264452259,0.12580576073454,3.03993352589891
brain,BRCA2,missense,-0.286767888036068,0.21222542303939,0.176617950313112,320187,948,319239,22,10501,0.750685951807238,0.495235400050291,1.13790209299156
breast,BRCA2,pLoF,1.41186454829273,0.0933855639735089,1.22000789306817e-51,191078,19950,171128,173,386,4.10359963503119,3.41723657767685,4.92782094006387
breast,BRCA2,missense,-0.00194094509137846,0.0428560110731124,0.963876225992471,191078,19950,171128,636,5631,0.99806093732446,0.917651873257685,1.08551582974131
bone,BRCA2,pLoF,1.45687954312384,0.784207456781963,0.0632012381222848,319367,128,319239,1,825,4.29254390964225,0.922988200353638,19.9633464535592
bone,BRCA2,missense,-0.238125702497452,0.514802839629676,0.643681873288628,319367,128,319239,3,10501,0.788103618273982,0.287330911030444,2.16164460311314
prostate,BRCA2,pLoF,0.809573408007516,0.124130753749689,6.94034821925439e-11,162843,14732,148111,87,439,2.2469492516384,1.76170413882544,2.86585064323257
prostate,BRCA2,missense,0.0928489649301508,0.0489077316312089,0.0576366082136449,162843,14732,148111,516,4870,1.09729599257503,0.996996093151221,1.20768627238603
cervix,BRCA2,pLoF,0.600407648929893,0.205801284873769,0.00352946417672577,177390,6262,171128,25,386,1.82286173658791,1.21779828340604,2.72855115333447
cervix,BRCA2,missense,0.115548161689844,0.070108507110071,0.0993253305121088,177390,6262,171128,220,5631,1.12248857419303,0.978375253987523,1.28782958691837
endometrium,BRCA2,pLoF,0.873782419180064,0.301198546983763,0.00371952461395448,173443,2315,171128,11,386,2.39595624686825,1.32769467988539,4.32373980545176
endometrium,BRCA2,missense,0.0860070545925069,0.113738100740756,0.449538238051874,173443,2315,171128,81,5631,1.0898140164718,0.872043887594579,1.36196653332954
esophagus,BRCA2,pLoF,-0.2538808463836,0.63277887580161,0.688261291495514,320519,1280,319239,2,825,0.775784234036595,0.224449474927154,2.68141049550273
esophagus,BRCA2,missense,0.248815412477383,0.1437433543828,0.0834571421706078,320519,1280,319239,50,10501,1.28250527674757,0.967619463582367,1.69986223592056
eye,BRCA2,pLoF,1.10199470136981,0.531791009664555,0.0382437484738522,319770,531,319239,3,825,3.01016441854361,1.06152173227366,8.53594377880344
eye,BRCA2,missense,0.13263993975503,0.228458999599103,0.561519973304746,319770,531,319239,19,10501,1.14183879355037,0.729692934208496,1.78677327041791
HL,BRCA2,pLoF,0.614217873197389,0.626493291949366,0.326885677696874,319762,523,319239,2,825,1.84821049914685,0.54135153940991,6.3099147235825
HL,BRCA2,missense,-0.0881919979745014,0.254877419897737,0.729329709510893,319762,523,319239,15,10501,0.915585069367735,0.55558005801563,1.5088662869637
kidney,BRCA2,pLoF,-0.158683112172648,0.473058237944698,0.737292469985688,321315,2076,319239,4,825,0.853266705964638,0.337611240621699,2.15651608686678
kidney,BRCA2,missense,-0.250662467366396,0.141295219714757,0.0760575926222017,321315,2076,319239,51,10501,0.778285023823394,0.590021672801603,1.02661920100596
liver,BRCA2,pLoF,0.329843268943417,0.630344627228073,0.600783244430833,319955,716,319239,2,825,1.39075013764275,0.404295392649118,4.78409099020321
liver,BRCA2,missense,-0.0595791420862354,0.217484547783127,0.784125695764375,319955,716,319239,21,10501,0.942160966056131,0.615179598987012,1.44294005754011
lung,BRCA2,pLoF,0.958596414859283,0.190738297018794,5.01558997452729e-07,324021,4782,319239,29,825,2.60803330644571,1.79455346007182,3.79026753945683
lung,BRCA2,missense,0.0386325759099477,0.0823917563952633,0.639149086534191,324021,4782,319239,156,10501,1.03938851710249,0.884394278614762,1.22154622164297
non_melanoma,BRCA2,pLoF,0.210710760524075,0.106057638709603,0.0469493272434968,355230,35991,319239,107,825,1.23455522131008,1.00284564956387,1.51980177121655
non_melanoma,BRCA2,missense,0.00275582760973591,0.0330146974558693,0.933475643561755,355230,35991,319239,1110,10501,1.00275962839328,0.939928199294946,1.06979115329201
melanoma,BRCA2,pLoF,0.195199014621982,0.224720197538382,0.385048786674457,326171,6932,319239,20,825,1.2155528752152,0.782513206689354,1.88823495860882
melanoma,BRCA2,missense,0.00519781540963088,0.0702541203253836,0.941021592349387,326171,6932,319239,214,10501,1.00521134748774,0.875904922238489,1.15360677564841
myeloma,BRCA2,pLoF,-0.147160068220684,0.631573965882327,0.815757306421837,320407,1168,319239,2,825,0.863155802544425,0.250318218904024,2.97636321769999
myeloma,BRCA2,missense,-0.0962368736093316,0.170371922340521,0.572166638701704,320407,1168,319239,35,10501,0.908248850402812,0.650405213220747,1.26831082760411
ovary,BRCA2,pLoF,2.19991036108663,0.18562810301049,2.12204952447334e-32,172834,1706,171128,32,386,9.02420454328837,6.27194155538962,12.9842197858375
ovary,BRCA2,missense,-0.20489122335336,0.152178962778054,0.178178914263607,172834,1706,171128,44,5631,0.814735935834462,0.604619158284151,1.09787233177301
pancreas,BRCA2,pLoF,1.17422836259822,0.29854887377192,8.38505655962755e-05,320720,1481,319239,11,825,3.23564523541673,1.80233549730345,5.80879647831312
pancreas,BRCA2,missense,-0.0441004430672164,0.150586944404931,0.769631445898869,320720,1481,319239,45,10501,0.956857842909475,0.712307605520578,1.28536733911221
stomach,BRCA2,pLoF,1.05510010601034,0.394586736204245,0.00749665148533906,320160,921,319239,6,825,2.87226267026662,1.32541327209298,6.22439281446126
stomach,BRCA2,missense,0.150906385872274,0.173143218590836,0.383443157677365,320160,921,319239,34,10501,1.16288779025999,0.82824349914843,1.63274207902163
testis,BRCA2,pLoF,0.465484340654471,0.534960966187205,0.384230636209796,148857,746,148111,3,439,1.59278545284344,0.55821008769886,4.54482202076992
testis,BRCA2,missense,0.143518023910276,0.197001159513354,0.466299246575394,148857,746,148111,26,4870,1.15432761611699,0.784587518335813,1.69830925701781
thyroid,BRCA2,pLoF,-0.379843450908701,0.81130612316432,0.639650452765824,320119,880,319239,1,825,0.683968475474887,0.139460449681363,3.35444835085713
thyroid,BRCA2,missense,-0.0885498697870066,0.196395846242003,0.652080036778546,320119,880,319239,26,10501,0.915257465902977,0.622831878141073,1.34497969402491
