Cancer,Gene,Group,log_OR,log_OR_SE,P,N,N_cases,N_controls,N_carrier_cases,N_carrier_controls,OR,CI_lower,CI_upper
colorectal,FLG,pLoF,0.00534699793067806,0.0427254159075917,0.900406428296425,328039,8800,319239,616,21705,1.005361318637,0.924600729468373,1.09317605837569
NHL,FLG,pLoF,0.0363385155359543,0.0774491122504688,0.638932295644613,321794,2555,319239,181,21705,1.03700683000373,0.890957140724822,1.20699763919007
leukemias,FLG,pLoF,-0.0903731847824991,0.0955780642944674,0.344381647997254,321103,1864,319239,117,21705,0.913590183692891,0.75752196258171,1.10181231035923
oral,FLG,pLoF,-0.222106800810633,0.130082447170022,0.0877419754542856,320349,1110,319239,62,21705,0.800829830492123,0.620602987999554,1.0333956326464
neck,FLG,pLoF,0.0172057123168947,0.150270349769415,0.908842726801691,319892,653,319239,47,21705,1.01735458316914,0.757812897276364,1.3657861348298
anus,FLG,pLoF,-0.394377259452932,0.249388218371132,0.113791435380779,319582,343,319239,16,21705,0.674099697780688,0.413470468425381,1.09901537654804
bladder,FLG,pLoF,0.109323638612067,0.0669308307901175,0.102388603866512,322524,3285,319239,248,21705,1.11552331834518,0.978378784034284,1.27189212815989
brain,FLG,pLoF,0.0680326866708923,0.124404580179241,0.584470511236666,320187,948,319239,69,21705,1.07040029572915,0.838789238233269,1.36596506115213
breast,FLG,pLoF,0.0193220527126641,0.0296181970975571,0.514161870852628,191078,19950,171128,1393,11621,1.01950993169143,0.962011814809052,1.08044463157012
bone,FLG,pLoF,-0.515834398668588,0.422750660177663,0.222394407240686,319367,128,319239,5,21705,0.597002248856041,0.260693349884698,1.36716830443434
prostate,FLG,pLoF,0.0337675936174043,0.0348258017148122,0.332238807133015,162843,14732,148111,1047,10084,1.03434419060038,0.966098267767165,1.10741105778134
cervix,FLG,pLoF,-0.0257811368231665,0.0512322330643402,0.614808884461585,177390,6262,171128,425,11621,0.97454835901932,0.881443417156376,1.07748777242131
endometrium,FLG,pLoF,-0.0254515238245702,0.0842383784585523,0.762547692240395,173443,2315,171128,153,11621,0.974869635771802,0.826499710726432,1.14987433681561
esophagus,FLG,pLoF,0.0510304067057445,0.107092500310265,0.633712685102753,320519,1280,319239,94,21705,1.05235489144225,0.85310978353552,1.29813400211265
eye,FLG,pLoF,-0.300154147039705,0.194598683405964,0.122970009897482,319770,531,319239,27,21705,0.740704034546994,0.505827003760192,1.08464447867694
HL,FLG,pLoF,-0.136990550449417,0.182614991127967,0.453158054038833,319762,523,319239,31,21705,0.871978465897799,0.609626163686588,1.24723394480224
kidney,FLG,pLoF,-0.01290491555431,0.0874477368792417,0.882679848753183,321315,2076,319239,141,21705,0.987177995830396,0.831686817443512,1.17173962002579
liver,FLG,pLoF,0.253455866584814,0.13217398117715,0.0551626715500201,319955,716,319239,62,21705,1.28847051362633,0.994415276656913,1.66947984755997
lung,FLG,pLoF,-0.0369056775886798,0.0582976863435031,0.526697326530478,324021,4782,319239,324,21705,0.963767035892783,0.859704078940388,1.0804263027557
non_melanoma,FLG,pLoF,0.11150516829662,0.0214883020630549,2.11301280675867e-07,355230,35991,319239,2803,21705,1.11795952193702,1.07185293974463,1.16604941437901
melanoma,FLG,pLoF,0.0806268945927759,0.0461682949096412,0.0807467944710337,326171,6932,319239,522,21705,1.08396638738879,0.990187162533395,1.18662730991432
myeloma,FLG,pLoF,-0.058887222483319,0.119020125385942,0.620764647868286,320407,1168,319239,75,21705,0.942813091280744,0.746647284292286,1.1905173216198
ovary,FLG,pLoF,-0.0476535176824603,0.0979871871172579,0.626737488106535,172834,1706,171128,112,11621,0.953464088299439,0.786860048576616,1.15534365904226
pancreas,FLG,pLoF,0.0957826406882006,0.0987100744715217,0.33187549539991,320720,1481,319239,111,21705,1.10051982976221,0.906934044160762,1.33542665367753
stomach,FLG,pLoF,-0.118692035924123,0.136054190232947,0.38299677272713,320160,921,319239,57,21705,0.888081255775867,0.680210242312804,1.15947727305428
testis,FLG,pLoF,0.261931257099353,0.128319310942776,0.0412263994086027,148857,746,148111,66,10084,1.29943721227583,1.01048461148448,1.67101710353272
thyroid,FLG,pLoF,0.17572200161993,0.124897582737441,0.159448513463182,320119,880,319239,69,21705,1.19210660887542,0.933258771551466,1.52274825615831
