Cancer,Gene,Group,log_OR,log_OR_SE,P,N,N_cases,N_controls,N_carrier_cases,N_carrier_controls,OR,CI_lower,CI_upper
colorectal,ASXL1,missense,-0.0174981657622133,0.0589545634456289,0.766613360406504,328039,8800,319239,311,11828,0.982654038084588,0.875423957737021,1.10301865745148
colorectal,ASXL1,pLoF,0.301375332522003,0.188016064953149,0.108951587387001,328039,8800,319239,30,620,1.35171658953531,0.935074210521707,1.95400292069391
colorectal,SAMHD1,missense,0.00839032407699904,0.22615797925723,0.970405754868693,328039,8800,319239,20,730,1.00842562149592,0.647348059502634,1.57090489291148
colorectal,SAMHD1,pLoF,0.136046014201352,0.550652244649788,0.804859160595486,328039,8800,319239,3,126,1.1457346124451,0.389374936190028,3.37132075063525
colorectal,RTEL1,pLoF,0.0173595882534557,0.108625663592702,0.873029869297009,328039,8800,319239,89,3162,1.01751114160342,0.822388144446197,1.25892977699028
colorectal,RTEL1,missense,0.0149343988431229,0.0512769979639436,0.770860524635901,328039,8800,319239,417,14615,1.01504647420855,0.917991938122777,1.12236208403979
NHL,ASXL1,missense,0.0538291065705179,0.103780223975999,0.603981357075742,321794,2555,319239,97,11828,1.05530424218326,0.861072654094092,1.29334852091156
NHL,ASXL1,pLoF,0.415770382459621,0.328474317825978,0.205598224034886,321794,2555,319239,9,620,1.51553783484475,0.796102406265201,2.88512496730324
NHL,SAMHD1,missense,0.886667848866579,0.26701271521409,0.000897935339486729,321794,2555,319239,14,730,2.42702893516286,1.43811401539185,4.09596832314632
NHL,SAMHD1,pLoF,0.544329508499705,0.827456710940734,0.510644532030348,321794,2555,319239,1,126,1.72345243468457,0.340460609725461,8.72432290189266
NHL,RTEL1,pLoF,0.0768833634665261,0.192716939185728,0.689934097043108,321794,2555,319239,27,3162,1.07991611137501,0.740199972229017,1.57554559762465
NHL,RTEL1,missense,-0.0525429301165427,0.0964518531875913,0.585919886562923,321794,2555,319239,113,14615,0.948813587503571,0.78538197388817,1.14625399329522
leukemias,ASXL1,missense,-0.207170330054209,0.136465958672447,0.128986682585783,321103,1864,319239,55,11828,0.812881180099642,0.622109787758712,1.062153057165
leukemias,ASXL1,pLoF,1.9463100139409,0.183486285787306,2.75342159466758e-26,321103,1864,319239,32,620,7.00279961389547,4.88751259426931,10.0335705507693
leukemias,SAMHD1,missense,1.39453597023089,0.244310505112642,1.14279524959515e-08,321103,1864,319239,17,730,4.0331026586584,2.49851406000652,6.51023635033496
leukemias,SAMHD1,pLoF,1.71535496350632,0.548384966486245,0.00175992768923919,321103,1864,319239,3,126,5.55864827949422,1.89750559619576,16.283783698489
leukemias,RTEL1,pLoF,-0.0711687127418098,0.240765135279017,0.767540209129357,321103,1864,319239,17,3162,0.931304755893695,0.580967938695165,1.49290260371029
leukemias,RTEL1,missense,-0.141817137592623,0.116991101885812,0.22543411777598,321103,1864,319239,76,14615,0.867779926304497,0.689964257263137,1.0914217549241
oral,ASXL1,missense,0.210172310361533,0.146635630806439,0.151773172539557,320349,1110,319239,48,11828,1.2338906537848,0.925678548113396,1.6447244549422
oral,ASXL1,pLoF,0.279931333193083,0.536104296643173,0.601560084804638,320349,1110,319239,3,620,1.32303896035738,0.462636430721862,3.78360192666258
oral,SAMHD1,pLoF,1.34687137248732,0.82439782152539,0.102308442153112,320349,1110,319239,1,126,3.84537594221929,0.764205408517486,19.3494000071062
oral,RTEL1,pLoF,0.0385088825217161,0.296129236137916,0.896534147671531,320349,1110,319239,11,3162,1.03925995956615,0.581645714210014,1.85690573689579
oral,RTEL1,missense,0.0469894767418505,0.138750772676778,0.734865116567384,320349,1110,319239,54,14615,1.04811097947922,0.79855052332838,1.37566327140599
neck,ASXL1,missense,0.0828907118606684,0.205009691293195,0.68597313982185,319892,653,319239,24,11828,1.08642306890421,0.726933047759309,1.62369160170312
neck,ASXL1,pLoF,0.901205014079884,0.475384026503575,0.0579942941942369,319892,653,319239,4,620,2.46256875399865,0.969930793737128,6.25224490997449
neck,SAMHD1,missense,0.552519354472907,0.633598051290515,0.383189561419762,319892,653,319239,2,730,1.73762520183869,0.501922272602789,6.01555560865572
neck,RTEL1,pLoF,-0.177552595969255,0.427068206840757,0.677594682170648,319892,653,319239,5,3162,0.837316958680568,0.362550718881274,1.93379754274786
neck,RTEL1,missense,-0.119523280006561,0.194088240760735,0.538013803463174,319892,653,319239,27,14615,0.887343350219582,0.606573578297081,1.29807536851412
anus,ASXL1,missense,0.158545198633832,0.264431291667285,0.548792520192872,319582,343,319239,14,11828,1.17180488700828,0.697864298819452,1.96761275156122
anus,SAMHD1,missense,0.631225101856799,0.808899769704955,0.435184768600427,319582,343,319239,1,730,1.8799122530759,0.385124232907884,9.17644172266408
anus,RTEL1,pLoF,-0.879783270924736,0.808917448228008,0.27676918963875,319582,343,319239,1,3162,0.414872816940655,0.0849890940585067,2.02519459870683
anus,RTEL1,missense,-0.0317080229376339,0.256830321323034,0.90174361353256,319582,343,319239,15,14615,0.968789405072819,0.585618805947887,1.60266866748276
bladder,ASXL1,missense,-0.0378349909913783,0.0966324523736154,0.695401794380132,322524,3285,319239,113,11828,0.962871810306245,0.796736621327936,1.16364943980757
bladder,ASXL1,pLoF,0.500192453580965,0.261630367129251,0.0558981649325668,322524,3285,319239,15,620,1.64903860354763,0.98748532482464,2.75379111732442
bladder,SAMHD1,missense,0.402993129502319,0.301537952819863,0.181399272798298,322524,3285,319239,11,730,1.49629661132587,0.828606091344607,2.70201193601188
bladder,SAMHD1,pLoF,0.439455404493943,0.836628061800838,0.599395690000951,322524,3285,319239,1,126,1.55186185135038,0.301102221645399,7.99819806216113
bladder,RTEL1,pLoF,0.172341111656376,0.16448744265148,0.294755503366112,322524,3285,319239,38,3162,1.1880830330721,0.860666360608522,1.64005630762169
bladder,RTEL1,missense,-0.25951649881273,0.093320784811676,0.00542071292215051,322524,3285,319239,121,14615,0.771424480300951,0.642478531966553,0.926249982215081
brain,ASXL1,missense,-0.077233519485763,0.180561196106345,0.668839321565696,320187,948,319239,31,11828,0.925673665527055,0.649776409366108,1.31871782770048
brain,ASXL1,pLoF,0.500229915166189,0.535678907672533,0.35039459593596,320187,948,319239,3,620,1.64910038030493,0.577133626354875,4.71213587310482
brain,SAMHD1,missense,0.452321307839965,0.534875987927355,0.39774444674345,320187,948,319239,3,730,1.57195694953489,0.55100226193474,4.48464338878471
brain,RTEL1,pLoF,0.429669206898062,0.26436470574402,0.104100866347321,320187,948,319239,14,3162,1.53674909346081,0.915324991186812,2.58006478462973
brain,RTEL1,missense,-0.361775979081452,0.180625264538859,0.0451870502954327,320187,948,319239,31,14615,0.696438367130283,0.488803362393013,0.992273041733128
breast,ASXL1,missense,-0.0579674880904883,0.0409205759268154,0.156604196236682,191078,19950,171128,696,6465,0.943680627797236,0.870950318702423,1.02248441519206
breast,ASXL1,pLoF,0.215143631413174,0.156203140800602,0.168409532867038,191078,19950,171128,48,304,1.24003999287224,0.913009586147805,1.6842092429834
breast,SAMHD1,missense,0.49234990097278,0.125496124334102,8.7370418065262e-05,191078,19950,171128,77,402,1.63615651181414,1.27938822835192,2.09241266398103
breast,SAMHD1,pLoF,0.19492851530534,0.350772990703882,0.5784082292242,191078,19950,171128,9,71,1.21522411346003,0.611051574601165,2.41676759756098
breast,RTEL1,pLoF,-0.0621908999087118,0.0762368092385849,0.414637712117577,191078,19950,171128,195,1757,0.939703480358681,0.809278393732897,1.09114816092528
breast,RTEL1,missense,-0.0426114751253431,0.0365792235919832,0.244055737644482,191078,19950,171128,882,7766,0.958283634778271,0.891985469843366,1.02950951078285
bone,ASXL1,missense,1.00142892656211,0.28781781981535,0.000502566525931631,319367,128,319239,12,11828,2.72216883002553,1.54854590624797,4.78526539592039
bone,SAMHD1,missense,1.66320916733161,0.79650990765431,0.0367869095805761,319367,128,319239,1,730,5.27621596416618,1.10747033275679,25.1369757519596
bone,RTEL1,pLoF,0.179967757268349,0.796415067247051,0.821222952049325,319367,128,319239,1,3162,1.19717876218595,0.251332857901942,5.70254522466082
bone,RTEL1,missense,-0.266378222502268,0.463198229233191,0.56523400354675,319367,128,319239,4,14615,0.766149297789894,0.309056840395183,1.89927764016931
prostate,ASXL1,missense,-0.035049715830231,0.0482250068895742,0.467351267658296,162843,14732,148111,524,5363,0.965557411575928,0.878473978220052,1.0612734562021
prostate,ASXL1,pLoF,0.0901023124008383,0.160821807035527,0.575300890614038,162843,14732,148111,47,316,1.09428623703012,0.798434265402555,1.49976324970197
prostate,SAMHD1,missense,0.81787206957297,0.136932562944373,2.33202608513912e-09,162843,14732,148111,73,328,2.2656735087107,1.73236786000413,2.96315613247477
prostate,SAMHD1,pLoF,0.988185902620853,0.351854385111871,0.00497716250680561,162843,14732,148111,11,55,2.6863567366278,1.34792177447194,5.35380661778585
prostate,RTEL1,pLoF,0.102683730008839,0.0880809905262719,0.243700316024722,162843,14732,148111,154,1405,1.10814088194139,0.932438725870608,1.31695110912868
prostate,RTEL1,missense,-0.269463791964291,0.046884485550304,9.06273101290973e-09,162843,14732,148111,536,6849,0.763788934318706,0.696731130553953,0.837300804578488
cervix,ASXL1,missense,-0.0164735049619381,0.0689006137882111,0.811035151936943,177390,6262,171128,227,6465,0.983661441192741,0.859403937042201,1.12588480129556
cervix,ASXL1,pLoF,0.208515823003505,0.279450364520015,0.45556830620161,177390,6262,171128,13,304,1.23184842144863,0.712342227161712,2.13022684261141
cervix,SAMHD1,missense,0.604652933742225,0.198354593801231,0.0023010674509649,177390,6262,171128,27,402,1.83061675331357,1.24095975192175,2.70045639459514
cervix,SAMHD1,pLoF,1.04114658167139,0.388326372942436,0.00733779054175479,177390,6262,171128,7,71,2.83246280315,1.32318389830193,6.06328836190059
cervix,RTEL1,pLoF,0.165494467922496,0.117028585911666,0.157321644822321,177390,6262,171128,77,1757,1.17997643498031,0.938120057002743,1.48418571452073
cervix,RTEL1,missense,-0.0802929817638913,0.0635604781884648,0.206498175032912,177390,6262,171128,268,7766,0.922845929746701,0.814753854926265,1.04527840512903
endometrium,ASXL1,missense,0.107081960667934,0.105965675939408,0.312239327322999,173443,2315,171128,94,6465,1.11302547505239,0.904288395613016,1.36994537818413
endometrium,ASXL1,pLoF,0.591760512356978,0.350115546936458,0.0909923122449926,173443,2315,171128,8,304,1.80716715658056,0.909870179019787,3.58936165524383
endometrium,SAMHD1,missense,0.143442600238408,0.396797480581609,0.717725119159586,173443,2315,171128,6,402,1.15424055577289,0.530324513143814,2.51218117882782
endometrium,SAMHD1,pLoF,0.494916647450898,0.833286663201659,0.552556765884606,173443,2315,171128,1,71,1.64036150504567,0.320364713909349,8.3991330830432
endometrium,RTEL1,pLoF,0.0917467932066176,0.197125453743515,0.641628300834155,173443,2315,171128,26,1757,1.09608725020287,0.744820524328603,1.61301578140621
endometrium,RTEL1,missense,-0.00336137609615905,0.100001467593008,0.973185542188235,173443,2315,171128,106,7766,0.99664426700384,0.819254375153725,1.21244368669406
esophagus,ASXL1,missense,0.0486302122614548,0.147952749455396,0.742391939560414,320519,1280,319239,47,11828,1.04983206392783,0.785565178153888,1.402999258497
esophagus,ASXL1,pLoF,0.623664868158683,0.396538019864309,0.115771052563525,320519,1280,319239,6,620,1.8657532671724,0.857670428480089,4.05870966092809
esophagus,SAMHD1,missense,0.419550506232779,0.474467090156872,0.37655788101555,320519,1280,319239,4,730,1.52127759711449,0.600262690353475,3.85545456126823
esophagus,SAMHD1,pLoF,1.29527150423309,0.831133547756113,0.119129055394716,320519,1280,319239,1,126,3.6519873695812,0.716254079228197,18.6205037211822
esophagus,RTEL1,pLoF,0.106031417954485,0.264711954899217,0.688748558829106,320519,1280,319239,14,3162,1.11185680822438,0.661798281684495,1.86797940733286
esophagus,RTEL1,missense,0.179590985315989,0.121154587752083,0.138252717584365,320519,1280,319239,72,14615,1.19672778376974,0.94377485415246,1.51747779901654
eye,ASXL1,missense,0.337692691399806,0.194623391102916,0.0827215970474731,319770,531,319239,27,11828,1.40170967977124,0.957181600148063,2.05268261117897
eye,ASXL1,pLoF,0.723919980398898,0.632807134544599,0.252631096075132,319770,531,319239,2,620,2.062502353669,0.5966890160389,7.12920104869645
eye,SAMHD1,missense,1.27962623627171,0.472456976836819,0.0067598237718166,319770,531,319239,4,730,3.59529568328893,1.42422467428076,9.075921295075
eye,RTEL1,pLoF,-0.220182463090815,0.470553446620714,0.639840137276277,319770,531,319239,4,3162,0.802372381260393,0.319036337741736,2.01795645839766
eye,RTEL1,missense,0.355916033335959,0.175117125659983,0.0421085646742219,319770,531,319239,34,14615,1.42748768185292,1.01277366912067,2.01202020152345
HL,ASXL1,missense,0.127947737365698,0.218418747763228,0.558015970370072,319762,523,319239,21,11828,1.13649360499527,0.74071070479547,1.74375462084322
HL,ASXL1,pLoF,0.867842126403927,0.631428993747543,0.169314530130573,319762,523,319239,2,620,2.38176575485004,0.690916736116436,8.21055246521108
HL,SAMHD1,missense,0.735878071846833,0.629696177013694,0.242555150038093,319762,523,319239,2,730,2.087313999729,0.607560356582994,7.17110602470573
HL,RTEL1,pLoF,-1.2549752615666,0.811506503225478,0.121989672596259,319762,523,319239,1,3162,0.285082900641571,0.0581052776960056,1.39870702732738
HL,RTEL1,missense,0.0859169258259784,0.197948052755338,0.664261034212816,319762,523,319239,26,14615,1.08971579730501,0.739298046797681,1.60622704745365
kidney,ASXL1,missense,-0.00403834801985219,0.118372469982515,0.972784967492915,321315,2076,319239,74,11828,0.995969795142184,0.789745824881815,1.25604441528261
kidney,ASXL1,pLoF,-0.142424156954232,0.4741679058945,0.763897609467853,321315,2076,319239,4,620,0.867253326931792,0.342399814961037,2.19663767388382
kidney,SAMHD1,missense,0.775059299677018,0.312629527104387,0.0131691412296271,321315,2076,319239,10,730,2.17072084641199,1.17623267882433,4.00603475645426
kidney,SAMHD1,pLoF,2.06420542530173,0.442767091829432,3.130644305803e-06,321315,2076,319239,5,126,7.87903492798521,3.30817894982668,18.7653667887777
kidney,RTEL1,pLoF,0.319318595369186,0.189687960539998,0.0922998427490485,321315,2076,319239,28,3162,1.37618970273617,0.948889452477509,1.99591015894653
kidney,RTEL1,missense,-0.0552499426654977,0.106710893348973,0.604630238435519,321315,2076,319239,92,14615,0.946248610494383,0.767666833589646,1.16637373621534
liver,ASXL1,missense,-0.38775510105,0.240619017582356,0.107073000897417,319955,716,319239,17,11828,0.678578506080356,0.423433115736929,1.08746522603189
liver,ASXL1,pLoF,1.37892034004592,0.36975943926104,0.000192060946530781,319955,716,319239,7,620,3.97061240125567,1.92361293765616,8.19591225052543
liver,RTEL1,pLoF,0.0716137280961324,0.366125572622754,0.844924187964791,319955,716,319239,7,3162,1.07424031506024,0.524149039768556,2.20164908631768
liver,RTEL1,missense,0.0293001418792703,0.173891022916293,0.86619218510308,319955,716,319239,34,14615,1.02973361428006,0.732332963500804,1.44790876449071
lung,ASXL1,missense,-0.00563955682739753,0.0790307264297178,0.943112007219644,324021,4782,319239,170,11828,0.994376315621331,0.851686366549832,1.16097227324913
lung,ASXL1,pLoF,0.823264820201335,0.194810410901921,2.37903556488553e-05,324021,4782,319239,28,620,2.27792472513544,1.55495006258164,3.3370467504071
lung,SAMHD1,missense,0.673621809002174,0.221862045859278,0.00239565113143234,324021,4782,319239,21,730,1.96132802779869,1.26969941274866,3.02969946587681
lung,SAMHD1,pLoF,0.435104367315771,0.649783449462864,0.503103619584326,324021,4782,319239,2,126,1.54512431101334,0.432381148564591,5.52153844914406
lung,RTEL1,pLoF,0.336821418772808,0.124948816047977,0.0070246135559357,324021,4782,319239,67,3162,1.40048894037189,1.09628395654471,1.78910697396855
lung,RTEL1,missense,-0.140703906540354,0.0738927566161692,0.056888864713422,324021,4782,319239,195,14615,0.868746503777201,0.751615004503213,1.00413174737504
non_melanoma,ASXL1,missense,-0.0118799484279267,0.0310159944687167,0.701700100639514,355230,35991,319239,1262,11828,0.988190339544898,0.929907481044608,1.05012613305669
non_melanoma,ASXL1,pLoF,0.0553318114817528,0.112119042919644,0.621652637357083,355230,35991,319239,97,620,1.05689124515077,0.84838776757681,1.31663744665581
non_melanoma,SAMHD1,missense,0.244988337329847,0.106263839246839,0.0211401366579924,355230,35991,319239,108,730,1.27760641281582,1.03739736149257,1.5734357987181
non_melanoma,SAMHD1,pLoF,0.468685091399784,0.250123849157499,0.0609563300698463,355230,35991,319239,20,126,1.59789172966903,0.978681868700228,2.60887430471725
non_melanoma,RTEL1,pLoF,-0.077336365871991,0.0584869904060804,0.186073858992233,355230,35991,319239,342,3162,0.925578468231162,0.825332650959332,1.03800025342189
non_melanoma,RTEL1,missense,-0.119413953749807,0.0281295842233485,2.18459385884624e-05,355230,35991,319239,1528,14615,0.887440365449576,0.839837443321384,0.93774147424849
melanoma,ASXL1,missense,-0.0863040702319954,0.0682206117341566,0.2058450750425,326171,6932,319239,227,11828,0.917315260544875,0.802507552959889,1.04854749855615
melanoma,ASXL1,pLoF,0.216104457387028,0.23110424154603,0.349739261403807,326171,6932,319239,19,620,1.2412320280835,0.789108436106064,1.95240207434964
melanoma,SAMHD1,missense,0.396570466035826,0.206523696352017,0.0548304013881025,326171,6932,319239,24,730,1.48671719735105,0.991825057309311,2.22854626288196
melanoma,SAMHD1,pLoF,0.592358535277085,0.48437666856905,0.221356311100735,326171,6932,319239,4,126,1.80824820717496,0.699770895208619,4.67261728251308
melanoma,RTEL1,pLoF,0.0644033466690426,0.116585833519778,0.58066650332923,326171,6932,319239,76,3162,1.0665224903116,0.848656567929142,1.34031864634722
melanoma,RTEL1,missense,-0.322257059034033,0.0661322722354881,1.09962551990269e-06,326171,6932,319239,241,14615,0.724511924054871,0.636434399423347,0.824778686653806
myeloma,ASXL1,missense,0.109109944654703,0.145474464344489,0.453237745554015,320407,1168,319239,49,11828,1.11528496322119,0.838605600285707,1.48324856018551
myeloma,ASXL1,pLoF,0.813644207912266,0.395654436810876,0.0397390049493857,320407,1168,319239,6,620,2.25611477528721,1.03891381782044,4.89939953820982
myeloma,SAMHD1,missense,1.02814841275909,0.368401335378049,0.00525717923922325,320407,1168,319239,7,730,2.79588421552896,1.35811140731891,5.75576385303744
myeloma,SAMHD1,pLoF,1.35281964986853,0.82596728372168,0.101450680888472,320407,1168,319239,1,126,3.86831746859682,0.766403505284914,19.5248063646166
myeloma,RTEL1,pLoF,0.0984462999927423,0.284483517818918,0.729303081814531,320407,1168,319239,12,3162,1.10345514725394,0.631832375200676,1.92711438950003
myeloma,RTEL1,missense,-0.128446449433144,0.148059983541338,0.3856517855799,320407,1168,319239,47,14615,0.879460656774138,0.657941876775892,1.17556135901204
ovary,ASXL1,missense,-0.0326837695226556,0.131365810333493,0.803515750726979,172834,1706,171128,60,6465,0.967844573152437,0.748146827683504,1.252057862333
ovary,ASXL1,pLoF,-0.315629626364105,0.63589051765115,0.61964154045654,172834,1706,171128,2,304,0.7293295245781,0.209726256503756,2.5362659129511
ovary,SAMHD1,missense,0.448715506290718,0.395955791842336,0.257110761283929,172834,1706,171128,6,402,1.56629899159796,0.720836031888914,3.40339886264019
ovary,SAMHD1,pLoF,0.761611801263626,0.829362816042946,0.358456824604811,172834,1706,171128,1,71,2.14172547582131,0.42151098158496,10.8822503189219
ovary,RTEL1,pLoF,-0.0235376314227473,0.241250611975319,0.922277666917109,172834,1706,171128,17,1757,0.976737217966082,0.60873019308424,1.56722239803226
ovary,RTEL1,missense,0.0840818450664653,0.111467571948193,0.450659108998682,172834,1706,171128,85,7766,1.08771791451083,0.874248532697215,1.35331112069199
pancreas,ASXL1,missense,0.0291034047103939,0.137004588852457,0.831774316819542,320720,1481,319239,55,11828,1.02953104733096,0.787083721898673,1.34666001586404
pancreas,ASXL1,pLoF,-0.0600756702598272,0.536660232209285,0.910868138023931,320720,1481,319239,3,620,0.941693272713495,0.328929973516917,2.69597267282255
pancreas,SAMHD1,missense,0.916605066653073,0.346592305753614,0.00817826168329665,320720,1481,319239,8,730,2.50078596046818,1.26781713467287,4.9328331736804
pancreas,RTEL1,pLoF,-0.180022936843404,0.284307697375344,0.526604646779226,320720,1481,319239,12,3162,0.835251053168948,0.478425017203884,1.45821037097341
pancreas,RTEL1,missense,-0.0541654966912931,0.126527982442057,0.668584833541282,320720,1481,319239,65,14615,0.947275322596914,0.739222895847818,1.21388358212571
stomach,ASXL1,missense,0.193125222625924,0.160604852666585,0.229174959749638,320160,921,319239,40,11828,1.21303468339729,0.885454236254742,1.66180597808042
stomach,ASXL1,pLoF,0.353513182643498,0.536758898950491,0.510148149335232,320160,921,319239,3,620,1.42406175972613,0.497323316745841,4.07773339240128
stomach,SAMHD1,missense,-0.332343425130074,0.816311543649588,0.683913854352984,320160,921,319239,1,730,0.717240961982944,0.144816964050527,3.55230895026036
stomach,SAMHD1,pLoF,1.62189535210529,0.829005252159088,0.050413866970796,320160,921,319239,1,126,5.06267678392932,0.997079188772235,25.7057779433723
stomach,RTEL1,pLoF,-0.341374300579626,0.392950719775354,0.384986166103064,320160,921,319239,6,3162,0.710792808248711,0.329050659759599,1.53540617917983
stomach,RTEL1,missense,-0.256860888528559,0.175645131083698,0.143635607341765,320160,921,319239,33,14615,0.77347580563909,0.548197848648704,1.09133011627782
testis,ASXL1,missense,-0.300134150499382,0.228384016314198,0.188790875940296,148857,746,148111,19,5363,0.740718846213179,0.473426503937907,1.15892203873602
testis,SAMHD1,missense,0.38323131297517,0.633661075985195,0.545319135813529,148857,746,148111,2,328,1.46701733096799,0.42370340952292,5.07935456970642
testis,SAMHD1,pLoF,1.62293734350782,0.832798583051989,0.0513222597019134,148857,746,148111,1,55,5.06795479895755,0.990725391325485,25.9246064238994
testis,RTEL1,pLoF,0.0169650706233452,0.366145228392124,0.963043827837995,148857,746,148111,7,1405,1.01710979469365,0.49625449447935,2.08464073569172
testis,RTEL1,missense,0.198125837081334,0.157591742812616,0.208677782121302,148857,746,148111,42,6849,1.21911579414306,0.895164030594883,1.66030276991958
thyroid,ASXL1,missense,-0.0363002550148556,0.180970990169876,0.841022271480992,320119,880,319239,31,11828,0.964350698875765,0.676382267705244,1.37492112792561
thyroid,ASXL1,pLoF,0.72283221721473,0.535935718915202,0.177423924645521,320119,880,319239,3,620,2.06026005930515,0.720663841344261,5.88994655823222
thyroid,SAMHD1,missense,0.5534937847704,0.534576783704033,0.300488273399635,320119,880,319239,3,730,1.73931922169914,0.610023707228621,4.95920292789266
thyroid,SAMHD1,pLoF,1.38613267381436,0.821110327562631,0.0913882175465216,320119,880,319239,1,126,3.99935330306062,0.799943646602448,19.994942032024
thyroid,RTEL1,pLoF,-0.16821835121106,0.365768267607134,0.645585007548321,320119,880,319239,7,3162,0.845169270801688,0.412668371807641,1.73095673210551
thyroid,RTEL1,missense,-0.0137545420564405,0.162403414708348,0.932504924362275,320119,880,319239,39,14615,0.986339619446649,0.717444715524253,1.3560150682541
