Cancer,Gene,Group,log_OR,log_OR_SE,P,N,N_cases,N_controls,N_carrier_cases,N_carrier_controls,OR,CI_lower,CI_upper
colorectal,NF1,pLoF,0.291172794892505,0.553168421058464,0.598629230250239,328039,8800,319239,3,101,1.3379957628102,0.452477433516742,3.95651258756492
colorectal,NF1,missense,-0.0550381810035514,0.076962929728785,0.474531278420364,328039,8800,319239,179,6908,0.946449010890568,0.813928502652387,1.10054596601134
colorectal,BRCA1,missense,0.248291431644708,0.113039718412479,0.0280563711442286,328039,8800,319239,83,2604,1.28183344459371,1.02709831303491,1.5997465469726
colorectal,BRCA1,pLoF,0.834165958749016,0.203951381104225,4.31329327841748e-05,328039,8800,319239,26,482,2.30289253971499,1.54408051488239,3.43460978774083
colorectal,HOXB13,missense,-0.12999102278346,0.156636381035976,0.406600775230221,328039,8800,319239,42,1805,0.878103313808771,0.645976154588405,1.19364379667117
colorectal,PPM1D,missense,-0.184737157998255,0.206003800572971,0.369843913907953,328039,8800,319239,24,1073,0.831322761677069,0.555160960813384,1.24485974854903
colorectal,PPM1D,pLoF,0.874728781225557,0.508970772411725,0.0856830747457472,328039,8800,319239,4,47,2.39822476217203,0.884409045790186,6.5031922019255
colorectal,TP53,missense,0.126283520790536,0.260828171586393,0.628269728763122,328039,8800,319239,15,496,1.13460380645347,0.680498064128868,1.89174057279157
colorectal,SRSF2,missense,0.627523965153623,0.199490819181958,0.00165730489662644,328039,8800,319239,27,473,1.87296730087394,1.26684447639101,2.76909010973203
colorectal,SRSF2,pLoF,-0.125464726939279,0.841609470112038,0.881492769440066,328039,8800,319239,1,64,0.8820868777823,0.169485317656899,4.59082397645112
NHL,NF1,missense,-0.135202772963696,0.145487853984366,0.352730393712096,321794,2555,319239,48,6908,0.873538763684213,0.656814445741109,1.16177403923865
NHL,BRCA1,missense,-0.328353714569282,0.273279242040898,0.229544957465378,321794,2555,319239,13,2604,0.720108261868495,0.421484958976965,1.23030703176197
NHL,BRCA1,pLoF,0.801422160041563,0.370142414271704,0.030374480880691,321794,2555,319239,7,482,2.22870825556099,1.07891548809091,4.60382721652728
NHL,HOXB13,missense,0.0369453935895688,0.264569462866264,0.888941705732872,321794,2555,319239,14,1805,1.03763635769426,0.617793373179278,1.74279825189475
NHL,PPM1D,missense,-0.125221693378103,0.367087474719217,0.733011576158016,321794,2555,319239,7,1073,0.882301280549952,0.429686277834544,1.81168352311181
NHL,PPM1D,pLoF,2.18422276679835,0.507771007335414,1.69576750617533e-05,321794,2555,319239,4,47,8.88374113081826,3.28382821332079,24.0331866810971
NHL,TP53,missense,1.23193445031312,0.278114928165964,9.44134368518596e-06,321794,2555,319239,13,496,3.42785414025519,1.98742376095937,5.9122690579047
NHL,SRSF2,missense,0.295861437763675,0.430497223316803,0.491921950459442,321794,2555,319239,5,473,1.34428387694643,0.578164056746522,3.12558195330773
leukemias,NF1,missense,0.117862079442261,0.150513330638309,0.433587545560273,321103,1864,319239,45,6908,1.12508892777366,0.837663653002625,1.51113766350194
leukemias,BRCA1,missense,0.228859404364133,0.247690351791902,0.355499938475652,321103,1864,319239,16,2604,1.2571652746328,0.773673936776675,2.04280440714753
leukemias,BRCA1,pLoF,0.98763190637712,0.396745718840178,0.0127983305371639,321103,1864,319239,6,482,2.68486891724761,1.23370839206878,5.84296998313717
leukemias,HOXB13,missense,0.212033193295005,0.284773226304195,0.456532575456568,321103,1864,319239,12,1805,1.23618891758092,0.707433197779328,2.16015172138779
leukemias,PPM1D,missense,-0.313585096267382,0.472589288410608,0.506980435230803,321103,1864,319239,4,1073,0.730822186117292,0.289429631375027,1.84535724688534
leukemias,TP53,missense,1.64584513307066,0.269234871235448,9.77472245623683e-10,321103,1864,319239,14,496,5.18539040054958,3.0592031760385,8.78930625357501
leukemias,TP53,pLoF,2.91736422818751,0.932637696640059,0.00175952987355824,321103,1864,319239,1,11,18.4924812062228,2.97257307257499,115.042373328864
leukemias,SRSF2,missense,2.76338663807938,0.156016581941514,3.38009409532844e-70,321103,1864,319239,48,473,15.8534420071154,11.6767508317024,21.5241060715798
leukemias,SRSF2,pLoF,2.79194335194369,0.427777180760685,6.72659670066995e-11,321103,1864,319239,6,64,16.3126903167766,7.05344030445244,37.7268189543026
oral,NF1,pLoF,1.48051749113992,0.826198673704001,0.0731388858514077,320349,1110,319239,1,101,4.39521957969726,0.870400217152445,22.1943363214611
oral,NF1,missense,-0.0625770922690704,0.212528514870741,0.768420999362895,320349,1110,319239,22,6908,0.939340644120366,0.619324861637725,1.42471407229345
oral,BRCA1,missense,0.340523600720993,0.295337548115441,0.248911207604512,320349,1110,319239,11,2604,1.4056834147572,0.787944709758037,2.50772146579959
oral,BRCA1,pLoF,1.04367088754313,0.473275313734606,0.0274394458321201,320349,1110,319239,4,482,2.83962183763034,1.12307259541914,7.1798138549875
oral,HOXB13,missense,-0.0893433382130552,0.426617432509273,0.834118340141275,320349,1110,319239,5,1805,0.914531526045343,0.396333939664858,2.1102606373758
oral,PPM1D,missense,-0.0472396591534894,0.53443975398727,0.929565921903518,320349,1110,319239,3,1073,0.953858769209846,0.334632511835536,2.71894247993958
oral,PPM1D,pLoF,1.98165376007774,0.843605888216657,0.0188224968460918,320349,1110,319239,1,47,7.25473065399518,1.3884896894017,37.9052990193223
oral,SRSF2,missense,-0.141448163206727,0.817085637561959,0.862562590127932,320349,1110,319239,1,473,0.868100173947853,0.175010976334678,4.30600370211734
neck,NF1,pLoF,2.0503921735083,0.832053986040551,0.0137298863004309,319892,653,319239,1,101,7.77094806876567,1.52134730584633,39.6935227448666
neck,NF1,missense,0.0555502235066264,0.264447830838443,0.833619923014421,319892,653,319239,14,6908,1.0571221081184,0.629544963499251,1.77510299703006
neck,BRCA1,missense,0.434524040818547,0.364580138378667,0.233320923855278,319892,653,319239,7,2604,1.54422789456642,0.755753586375016,3.15531389244874
neck,BRCA1,pLoF,1.07283923936194,0.631793784273557,0.0894918124657388,319892,653,319239,2,482,2.92366872218283,0.847508997325594,10.0858384088474
neck,HOXB13,missense,0.532221824483874,0.427362807863673,0.212998350895304,319892,653,319239,5,1805,1.70271123451877,0.736833088058588,3.93471139548759
neck,PPM1D,missense,0.500509003762921,0.535021024150535,0.349533729920591,319892,653,319239,3,1073,1.6495606896465,0.578039580347821,4.70737742074637
neck,TP53,missense,0.3581127643033,0.814981750501034,0.660363030033937,319892,653,319239,1,496,1.43062693503408,0.289609413234476,7.06708184788156
neck,SRSF2,missense,0.853906860240537,0.636100883236464,0.179463769847599,319892,653,319239,2,473,2.34880540413108,0.675144888551893,8.17141167773397
anus,NF1,missense,0.15954416493598,0.342639396540183,0.64147831213273,319582,343,319239,8,6908,1.17297606548961,0.599285772517608,2.29585435414466
anus,BRCA1,missense,0.595139080218676,0.46285483583875,0.198512619616846,319582,343,319239,4,2604,1.81328311923627,0.731952448573919,4.4920891745267
anus,HOXB13,missense,-0.256131637381603,0.807773876523439,0.751180367156084,319582,343,319239,1,1805,0.774040069477514,0.158922384615016,3.77000402182579
anus,HOXB13,pLoF,3.1182428586056,0.830696259978401,0.000174194576812766,319582,343,319239,1,61,22.606621692471,4.43757522582221,115.166350617033
anus,PPM1D,missense,0.254937523557337,0.806426324589441,0.751901983070652,319582,343,319239,1,1073,1.29038099993991,0.265635813941497,6.26829304490028
anus,SRSF2,missense,1.51440000699905,0.63104863079577,0.01640335703175,319582,343,319239,2,473,4.54669232472412,1.3199151023733,15.6619248151148
bladder,NF1,pLoF,0.439321163438362,0.838470227224601,0.600309428071891,322524,3285,319239,1,101,1.55165354175951,0.299976756988932,8.02605087748066
bladder,NF1,missense,-0.0109882988881371,0.121824516805799,0.928130061991382,322524,3285,319239,70,6908,0.989071851948039,0.778987745530454,1.2558132447254
bladder,BRCA1,missense,0.270559365392245,0.187614908712624,0.149274307089924,322524,3285,319239,29,2604,1.31069740448743,0.907411626685969,1.89321762649688
bladder,BRCA1,pLoF,0.692805464522262,0.352210624914785,0.0491808654560944,322524,3285,319239,8,482,1.99931668468118,1.00248841569658,3.98734503367509
bladder,HOXB13,missense,0.394384136990137,0.202197620925713,0.051117921181392,322524,3285,319239,25,1805,1.48347029505152,0.998085916414956,2.2049044877869
bladder,HOXB13,pLoF,0.866129941079332,0.857310791474997,0.31235781127693,322524,3285,319239,1,61,2.37769121965305,0.44300760866468,12.761441170403
bladder,PPM1D,missense,0.718429520751816,0.221599127944143,0.00118684347426546,322524,3285,319239,21,1073,2.05120929812627,1.32857004668769,3.16690835775609
bladder,TP53,missense,0.521857427489021,0.350989309878024,0.137062732768852,322524,3285,319239,8,496,1.68515479741873,0.846987807945917,3.35275982088836
bladder,TP53,pLoF,2.73198221620591,0.806932603627863,0.000710128237778858,322524,3285,319239,2,11,15.3633102597995,3.15953029315569,74.7045542339509
bladder,SRSF2,missense,0.529294300434711,0.333184049330317,0.112152003142831,322524,3285,319239,9,473,1.69773379577164,0.883614465498883,3.26194302362157
brain,NF1,pLoF,2.1535991948564,0.642873512657858,0.000808238471893719,320187,948,319239,2,101,8.61581264713694,2.44388812142916,30.3746423249337
