Cancer,Gene,Group,log_OR,log_OR_SE,P,N,N_cases,N_controls,N_carrier_cases,N_carrier_controls,OR,CI_lower,CI_upper
colorectal,BRCA2,pLoF,0.529648339002921,0.356422299295613,0.137275557210089,328039,8800,319239,8,192,1.69833496542624,0.844570950971469,3.41515612332111
colorectal,BRCA2,missense,-0.281094953627253,0.111143205641111,0.0114347606320871,328039,8800,319239,84,4086,0.754956646204708,0.60717900283484,0.938701000837634
NHL,BRCA2,pLoF,0.851578616001953,0.543425329948547,0.117101304929313,321794,2555,319239,3,192,2.34334317265327,0.807739673219366,6.79830074822806
NHL,BRCA2,missense,-0.278524367077721,0.203518448414032,0.171141220420589,321794,2555,319239,24,4086,0.756899824088358,0.507929207637534,1.12790785623381
leukemias,BRCA2,missense,0.163708430536632,0.192669867738745,0.395501008041349,321103,1864,319239,27,4086,1.17787083385389,0.807414936574625,1.71829828555003
oral,BRCA2,missense,-0.535272211999818,0.342719531713241,0.118326278308444,320349,1110,319239,8,4086,0.585509885632987,0.299096160295505,1.14619266872315
neck,BRCA2,pLoF,1.86944261151298,0.643449250286679,0.0036684749495734,319892,653,319239,2,192,6.48468090528432,1.83731497851745,22.8872495652817
neck,BRCA2,missense,0.782151515446458,0.241925470743466,0.00122486098073204,319892,653,319239,17,4086,2.18617078943439,1.36068235541634,3.51246027520787
anus,BRCA2,missense,1.24503947275604,0.265125553848298,2.65257208437296e-06,319582,343,319239,14,4086,3.47307188835053,2.06556322174498,5.83968005174907
bladder,BRCA2,pLoF,-0.3236961080822,0.8288954836294,0.696155776113454,322524,3285,319239,1,192,0.723470065682619,0.142515943268803,3.67263426065672
bladder,BRCA2,missense,0.144637842404025,0.148183284347128,0.329027823708294,322524,3285,319239,47,4086,1.15562097755924,0.864333959183825,1.54507390295763
brain,BRCA2,missense,-0.238489383175075,0.324526103637976,0.462409501553674,320187,948,319239,9,4086,0.787817052328458,0.417050125926555,1.48820410151082
breast,BRCA2,pLoF,1.85157061832148,0.17527601569952,4.38812323574724e-26,191078,19950,171128,57,83,6.36981622010842,4.51784874960967,8.98094666880155
breast,BRCA2,missense,-0.0393244389971558,0.0679637943912321,0.562853270031701,191078,19950,171128,247,2186,0.961438730322562,0.841532177130299,1.09843028856773
bone,BRCA2,pLoF,2.99078939527479,0.798728154958401,0.000180796806375995,319367,128,319239,1,192,19.901386352821,4.15915104663232,95.2274092293297
bone,BRCA2,missense,0.44997879347502,0.606287344979629,0.457973836296902,319367,128,319239,2,4086,1.56827892739128,0.477914913785867,5.14631103393758
prostate,BRCA2,pLoF,1.04831413434229,0.222289114299623,2.4053349637827e-06,162843,14732,148111,29,109,2.852837560827,1.8452882090494,4.41052086527882
prostate,BRCA2,missense,-0.0456446127169729,0.0832661634623191,0.583570232821194,162843,14732,148111,169,1900,0.955381432276937,0.811522395918502,1.12474244177384
cervix,BRCA2,pLoF,1.11677309332907,0.346347921305012,0.00126225664414868,177390,6262,171128,9,83,3.05498014471985,1.54951757639624,6.0231028203877
cervix,BRCA2,missense,0.0608423296845724,0.113156911910399,0.590797249033224,177390,6262,171128,82,2186,1.06273133979123,0.851342177707756,1.32660865413173
endometrium,BRCA2,pLoF,0.872144510548223,0.648483427523984,0.178657954159017,173443,2315,171128,2,83,2.39203510156548,0.671084880185364,8.52624175579832
endometrium,BRCA2,missense,-0.0496160979138201,0.186679177075136,0.790406558493356,173443,2315,171128,29,2186,0.951594673566669,0.660009822402312,1.37199840369722
esophagus,BRCA2,pLoF,0.630959429250816,0.82502849086213,0.444406789316461,320519,1280,319239,1,192,1.87941287822665,0.373041092047728,9.46864257622391
esophagus,BRCA2,missense,0.0862755449355172,0.241049840938795,0.720406331622536,320519,1280,319239,17,4086,1.09010666029517,0.679652621698691,1.74844103131659
eye,BRCA2,missense,-0.0551927449822367,0.390442429826867,0.887585950642971,319770,531,319239,6,4086,0.946302735270584,0.440235333811539,2.0341140249409
HL,BRCA2,missense,-0.200487129720269,0.423559011434455,0.635971121854951,319762,523,319239,5,4086,0.818332022119994,0.356775860020194,1.87699722281966
kidney,BRCA2,missense,-0.538001285987313,0.255022949705748,0.034891177702968,321315,2076,319239,15,4086,0.583914164245939,0.354220002590022,0.962553635350907
liver,BRCA2,missense,0.0408987510014143,0.324755784111412,0.89978183838155,319955,716,319239,9,4086,1.04174662440314,0.551225724913936,1.96876883716698
lung,BRCA2,pLoF,0.773367791074456,0.439339205868738,0.0783573449295785,324021,4782,319239,5,192,2.16705215711102,0.916016199496353,5.12667249140523
lung,BRCA2,missense,-0.00993464327998289,0.131124690496101,0.939606176660013,324021,4782,319239,60,4086,0.990114542273501,0.765723367014219,1.28026236242998
non_melanoma,BRCA2,pLoF,0.184488444945766,0.221921866917763,0.405791966673586,355230,35991,319239,24,192,1.20260308506072,0.778434504524316,1.85790091753619
non_melanoma,BRCA2,missense,-0.0325738619872992,0.051792953705002,0.529398429005585,355230,35991,319239,441,4086,0.967950952409915,0.874514690517828,1.07137027705787
melanoma,BRCA2,pLoF,0.989856568813435,0.320168670208882,0.00199032521106042,326171,6932,319239,10,192,2.69084849307696,1.4366837498532,5.03984653089758
melanoma,BRCA2,missense,0.0791357956167463,0.105052756021878,0.451272206542597,326171,6932,319239,94,4086,1.08235129065229,0.880941706496206,1.32980912100991
myeloma,BRCA2,pLoF,1.27302253279704,0.639398332592629,0.0464842483482025,320407,1168,319239,2,192,3.57163163785906,1.02002264613262,12.5061464124565
myeloma,BRCA2,missense,0.194559092443614,0.240770232738246,0.419050548342634,320407,1168,319239,17,4086,1.21477526480298,0.75779536843525,1.94733170120085
ovary,BRCA2,pLoF,2.11874406899418,0.411869479364299,2.68645505455459e-07,172834,1706,171128,6,83,8.32068072166602,3.7117175579284,18.6527467651783
ovary,BRCA2,missense,0.171650382935432,0.196674304719424,0.382791365089829,172834,1706,171128,26,2186,1.18726267335392,0.80749035276326,1.74564643492745
pancreas,BRCA2,pLoF,1.67534343928619,0.481299300205071,0.000499775812438232,320720,1481,319239,4,192,5.34062901596124,2.07926433301259,13.7175047122566
pancreas,BRCA2,missense,-0.0755852977027024,0.240422026614893,0.753227955985685,320720,1481,319239,17,4086,0.92720063907643,0.578796801135655,1.48532442373027
stomach,BRCA2,pLoF,0.99310932912864,0.822766429064555,0.227417985457465,320160,921,319239,1,192,2.69961542891011,0.538222497856042,13.5407261737298
stomach,BRCA2,missense,0.422568780965187,0.241036942954269,0.0795799192353398,320160,921,319239,17,4086,1.52587616722976,0.951367413980783,2.44731745433401
testis,BRCA2,pLoF,1.03601190581868,0.822529859611366,0.207834190467362,148857,746,148111,1,109,2.81795629975913,0.562076681060181,14.1277480011699
testis,BRCA2,missense,-0.0895808308026614,0.343679107064566,0.794360471816049,148857,746,148111,8,1900,0.914314357373942,0.466181841626991,1.79322888506888
thyroid,BRCA2,pLoF,1.17900328005515,0.818749425573661,0.149865979815422,320119,880,319239,1,192,3.25113211920679,0.653301783970935,16.1791385174119
thyroid,BRCA2,missense,-0.279829768710576,0.342787763858843,0.41430836231777,320119,880,319239,8,4086,0.755912410447992,0.386091287943691,1.47997012652777
