Cancer,Gene,Group,log_OR,log_OR_SE,P,N,N_cases,N_controls,N_carrier_cases,N_carrier_controls,OR,CI_lower,CI_upper
colorectal,TET2,pLoF,0.644471752660655,0.187258932922456,0.000578268595289234,328039,8800,319239,31,478,1.90498046257638,1.31976143387212,2.74970193071223
colorectal,TET2,missense,-0.0324125005256094,0.0225525440342632,0.150661371522202,328039,8800,319239,3268,121593,0.968107154992639,0.926246691236506,1.01185944566967
NHL,TET2,pLoF,1.28041795674335,0.252742528708197,4.06056830364023e-07,321794,2555,319239,16,478,3.59814327958436,2.19252029792898,5.90491001275894
NHL,TET2,missense,0.032030709611622,0.0407946923671225,0.432354750038178,321794,2555,319239,992,121593,1.03254921400358,0.953204876173053,1.1184981382175
leukemias,TET2,pLoF,2.3323672915471,0.180387771394864,3.05844591095579e-38,321103,1864,319239,34,478,10.3023012390431,7.23415642125648,14.6717052603564
leukemias,TET2,missense,0.0306627658040583,0.0476741919640637,0.520111677502596,321103,1864,319239,722,121593,1.03113771034923,0.939152943944175,1.13213186899987
oral,TET2,pLoF,0.592277456107477,0.53621525797487,0.26935390481405,320349,1110,319239,3,478,1.80810160185527,0.632114242650148,5.1718996061935
oral,TET2,missense,-0.0187893588986472,0.0618352640984711,0.761233375801416,320349,1110,319239,419,121593,0.981386060713126,0.869371928328161,1.10783264190983
neck,TET2,pLoF,0.67317133828031,0.635640390265776,0.289579600635091,319892,653,319239,2,478,1.96044470591646,0.564022613313931,6.81416552143928
neck,TET2,missense,0.0664479728538706,0.0796440746515244,0.404105434476753,319892,653,319239,258,121593,1.06870536093877,0.914249704612739,1.24925514630934
anus,TET2,missense,0.226520911009907,0.107342843707155,0.0348362864342232,319582,343,319239,148,121593,1.25422883675132,1.01626363965624,1.54791523926869
bladder,TET2,pLoF,0.00724280158571347,0.398792833325943,0.985509764977069,322524,3285,319239,6,478,1.00726909411197,0.460990986136532,2.20089125051278
bladder,TET2,missense,0.0103032433856842,0.0363206734725008,0.77665995441558,322524,3285,319239,1262,121593,1.01035650456161,0.940932411227507,1.08490286244707
brain,TET2,pLoF,0.449130282481364,0.632712387566448,0.477797753057702,320187,948,319239,2,478,1.56694878987822,0.4534078580285,5.41527559927399
