Cancer,Gene,Group,log_OR,log_OR_SE,P,N,N_cases,N_controls,N_carrier_cases,N_carrier_controls,OR,CI_lower,CI_upper
colorectal,POT1,missense,0.271587413977385,0.175331762083102,0.121383756782513,328039,8800,319239,34,1054,1.31204555796456,0.930478298990985,1.85008457267762
colorectal,POT1,pLoF,0.308531623978181,0.486400461590742,0.525874578118642,328039,8800,319239,4,133,1.3614245625275,0.524769708656715,3.53198137940858
colorectal,CPVL,missense,-0.0128805978150813,0.0372456149227727,0.729471551312055,328039,8800,319239,833,29649,0.987202002059359,0.917703741939846,1.06196340750443
colorectal,CPVL,pLoF,-0.325639766566382,0.267502413602109,0.223477186759708,328039,8800,319239,14,711,0.722065252632065,0.42744277338016,1.21976147809359
NHL,POT1,missense,0.193246083311536,0.326697011612108,0.554175611735284,321794,2555,319239,9,1054,1.21318130046074,0.639500233198949,2.30149856306576
NHL,POT1,pLoF,1.53874672742138,0.485372484842869,0.00152313657518119,321794,2555,319239,4,133,4.65874792969877,1.79936556348747,12.0619915779686
NHL,CPVL,missense,-0.00851808979827388,0.0677645202727905,0.899968355186136,321794,2555,319239,243,29649,0.991518086338566,0.868199190103538,1.13235318201489
NHL,CPVL,pLoF,-0.03477395494347,0.429300480121259,0.935440811277923,321794,2555,319239,5,711,0.965823711259794,0.416367317094985,2.24036662565146
leukemias,POT1,missense,0.979269005314061,0.266112725159439,0.000233322724086544,321103,1864,319239,14,1054,2.66250925028262,1.58043108459062,4.48545689651301
leukemias,POT1,pLoF,1.58972090477109,0.547255857260555,0.00367376103934328,321103,1864,319239,3,133,4.90238050636586,1.67718892698997,14.3295333295148
leukemias,CPVL,missense,-0.00103676619233755,0.078601771778624,0.989476118241982,321103,1864,319239,180,29649,0.998963771064046,0.856335185191181,1.16534814072332
leukemias,CPVL,pLoF,-0.51705671451038,0.634117697905434,0.41484596189764,321103,1864,319239,2,711,0.596272969345427,0.172061283817481,2.06636522803795
oral,POT1,missense,-0.0415722062565069,0.53355575035722,0.937895354374407,320349,1110,319239,3,1054,0.959280066818125,0.337118000286063,2.72966215335204
oral,CPVL,missense,-0.154032926246178,0.109086038605609,0.157940676860141,320349,1110,319239,91,29649,0.857243794726547,0.692229567713303,1.06159424253534
oral,CPVL,pLoF,0.271083284616837,0.536104122635672,0.613099447321828,320349,1110,319239,3,711,1.31138428397424,0.45856121364017,3.75027082339345
neck,POT1,missense,0.152925073760927,0.630157864827644,0.808255314470786,319892,653,319239,2,1054,1.16523766879572,0.338862233222259,4.00687563163735
neck,CPVL,missense,-0.0849736687028458,0.13777739504307,0.537402220197047,319892,653,319239,57,29649,0.91853647033978,0.701164748101061,1.20329672823577
anus,POT1,missense,0.375880394225125,0.80198734623415,0.639293959131079,319582,343,319239,1,1054,1.4562729447003,0.302405659234925,7.01286773148182
anus,CPVL,missense,0.103006359771973,0.173280449739197,0.55221196045423,319582,343,319239,36,29649,1.10849845885102,0.789293465669678,1.55679590256399
anus,CPVL,pLoF,0.621278815190658,0.811192181648051,0.443745545297865,319582,343,319239,1,711,1.86130678792873,0.379603251996403,9.12653656302816
bladder,POT1,missense,0.645495567790691,0.24462024704693,0.00832084165697536,322524,3285,319239,17,1054,1.906931809135,1.18063058958286,3.08003956256605
bladder,CPVL,missense,-0.0593193802449455,0.0610104183002299,0.330909878947144,322524,3285,319239,303,29649,0.942405735312945,0.836191518687631,1.06211143033909
bladder,CPVL,pLoF,-0.00938924115550946,0.370996738899052,0.979809173172971,322524,3285,319239,7,711,0.990654700136562,0.478772621810813,2.04981799333225
brain,POT1,missense,0.40783823894404,0.470626146949924,0.386168643911396,320187,948,319239,4,1054,1.50356392340949,0.597756344183377,3.78198323410016
brain,CPVL,missense,-0.116384674949369,0.115686545776355,0.314398896739137,320187,948,319239,81,29649,0.890132745661543,0.709548704742295,1.11667641643674
brain,CPVL,pLoF,0.505696074194637,0.535510725933907,0.345003682213186,320187,948,319239,3,711,1.65813930683641,0.580488283232796,4.73640216399217
breast,POT1,missense,0.279287476779546,0.121664396694576,0.0217012617446368,191078,19950,171128,79,537,1.32218738741216,1.04167463183996,1.67823947516501
breast,POT1,pLoF,-1.18309837668964,0.650121526459477,0.068787775245285,191078,19950,171128,2,68,0.30632814672655,0.0856648101728056,1.09539650280707
breast,CPVL,missense,-0.0116232387210884,0.0258228494186742,0.652627888550309,191078,19950,171128,1879,15931,0.988444050160859,0.939661952348503,1.03975864709274
breast,CPVL,pLoF,-0.169865504387892,0.179669419943655,0.344437561142622,191078,19950,171128,34,361,0.843778293443204,0.593326111183606,1.1999502382689
bone,POT1,missense,1.3645995679618,0.781183773381048,0.0806658721595919,319367,128,319239,1,1054,3.91415538492298,0.846629172411028,18.0960128431336
bone,CPVL,missense,0.135818116170102,0.279637832287171,0.627184901978832,319367,128,319239,13,29649,1.14547353153363,0.662150793773685,1.98158731180588
prostate,POT1,missense,0.465082012589163,0.139373414121777,0.000847034070827169,162843,14732,148111,63,517,1.59214475944686,1.21156769958305,2.09226850130328
prostate,POT1,pLoF,0.475016568036055,0.388934802929568,0.221962242289525,162843,14732,148111,8,65,1.60804083934368,0.750300385947195,3.44634680912869
prostate,CPVL,missense,-0.00227010629027411,0.0304855845559758,0.940640461906206,162843,14732,148111,1398,13718,0.997732468452329,0.939863380600502,1.05916466068499
prostate,CPVL,pLoF,0.0966941176130272,0.178156769570506,0.587303756316929,162843,14732,148111,37,350,1.10152338548181,0.77686651841249,1.56185617478119
cervix,POT1,missense,0.067519228097982,0.231735625866235,0.770773574161602,177390,6262,171128,19,537,1.06985083059673,0.679312343163095,1.68491094155448
cervix,POT1,pLoF,0.302288682155878,0.553224703152047,0.584782681662559,177390,6262,171128,3,68,1.35295174336525,0.457484711926046,4.00117943213579
cervix,CPVL,missense,-0.0484002219675499,0.0448149852228655,0.280141803315063,177390,6262,171128,570,15931,0.952752398323072,0.872636684282212,1.04022343875794
cervix,CPVL,pLoF,0.0865767941215098,0.260573276824886,0.739696658285982,177390,6262,171128,15,361,1.09043510350837,0.654333941592024,1.81718941870919
endometrium,POT1,missense,-0.110803056874773,0.395169282727828,0.77917531549418,173443,2315,171128,6,537,0.895115018320085,0.41258187055921,1.94199249457128
endometrium,CPVL,missense,0.00566797390779491,0.0713219419488895,0.936658578752407,173443,2315,171128,221,15931,1.00568406726311,0.874484714664131,1.15656732037372
endometrium,CPVL,pLoF,0.342556867187659,0.397965824845972,0.389364974385539,173443,2315,171128,6,361,1.40854445134638,0.64568609355485,3.07269661097346
esophagus,POT1,missense,-0.915158993538143,0.814540448066347,0.261213319301837,320519,1280,319239,1,1054,0.400452951597402,0.0811359662661062,1.97646708140655
esophagus,CPVL,missense,-0.0191613962552676,0.0951910567950817,0.840468630866241,320519,1280,319239,122,29649,0.981021016346555,0.814050855225651,1.18223846622808
esophagus,CPVL,pLoF,-0.743755457802927,0.817722352522795,0.363062399004251,320519,1280,319239,1,711,0.475325494615638,0.0957071933141401,2.36068280771766
eye,POT1,missense,0.894110441600721,0.530173298641984,0.0917092732653095,319770,531,319239,3,1054,2.4451597093736,0.865013531082758,6.91180633539934
eye,POT1,pLoF,1.93236784814705,0.821223377871498,0.0186208509773998,319770,531,319239,1,133,6.90584288461915,1.38098857894167,34.5337149591729
eye,CPVL,missense,-0.145771731420812,0.154220421662325,0.344548210979472,319770,531,319239,45,29649,0.864354985751592,0.638880276065012,1.16940461207416
eye,CPVL,pLoF,0.314663339739161,0.814915827209128,0.69940049142576,319770,531,319239,1,711,1.36979807674392,0.277331335100241,6.76572220147121
HL,POT1,pLoF,2.43794281294775,0.633399044594112,0.000118608734625034,319762,523,319239,2,133,11.4494628123506,3.30852839774241,39.6219052497327
HL,CPVL,missense,-0.0190694128930149,0.149938264181468,0.898796538579667,319762,523,319239,48,29649,0.981111258108386,0.731291587255159,1.31627290339819
HL,CPVL,pLoF,0.229810946557808,0.813635137037249,0.777598761224123,319762,523,319239,1,711,1.25836208975578,0.255410143870164,6.19973476754112
kidney,POT1,missense,0.773616480306542,0.275460363089329,0.00497807109935053,321315,2076,319239,13,1054,2.16759114666553,1.26329588749686,3.71920104039322
kidney,POT1,pLoF,1.75652311105618,0.484944083489188,0.000292204457044105,321315,2076,319239,4,133,5.79226328697819,2.23904665068903,14.9841960529723
kidney,CPVL,missense,-0.111745616289674,0.0782119688418514,0.153075124035133,321315,2076,319239,180,29649,0.89427171672551,0.767176598480809,1.04242218143623
kidney,CPVL,pLoF,-0.300225617739876,0.536883382888885,0.576024686570118,321315,2076,319239,3,711,0.740651097802761,0.258593561080909,2.12133684374608
liver,POT1,missense,0.43371138354455,0.533180463902982,0.415964686616708,319955,716,319239,3,1054,1.54297347631029,0.542643277218333,4.3873521492816
liver,CPVL,missense,0.0657443910282917,0.12448362823178,0.59740435744653,319955,716,319239,71,29649,1.0679537037271,0.83674238721605,1.363054066257
liver,CPVL,pLoF,0.382071348949235,0.633783541316431,0.546613791453306,319955,716,319239,2,711,1.46531663020519,0.423110643312057,5.07468403524014
lung,POT1,missense,0.750916538343159,0.184198292990395,4.56843160396503e-05,324021,4782,319239,31,1054,2.11894121775712,1.47682500731179,3.04024638131151
lung,POT1,pLoF,0.896260053036184,0.48830296816258,0.0664377161227881,324021,4782,319239,4,133,2.45042150602938,0.941015019694017,6.38094550197905
lung,CPVL,missense,-0.0069441929898133,0.0499662170192894,0.88946772227672,324021,4782,319239,455,29649,0.993079862204815,0.900436008758879,1.09525563518509
lung,CPVL,pLoF,-0.000871227027313813,0.300238041215656,0.997684711718474,324021,4782,319239,11,711,0.999129152380761,0.55470048665078,1.79963617692942
non_melanoma,POT1,missense,0.0740473672134587,0.102780846705173,0.471254524530425,355230,35991,319239,112,1054,1.07685781204204,0.880381986056319,1.3171813664095
non_melanoma,POT1,pLoF,-0.168012593415113,0.316021440348014,0.594968878022284,355230,35991,319239,11,133,0.845343188859935,0.455024855140982,1.57047488478509
non_melanoma,CPVL,missense,-0.161950233835121,0.0203396042671783,1.68856821713403e-15,355230,35991,319239,3050,29649,0.850483528790588,0.817246001793321,0.885072831383538
non_melanoma,CPVL,pLoF,-0.159244939654081,0.128233620957994,0.214297616175333,355230,35991,319239,70,711,0.852787451921888,0.663266626310923,1.09646167816457
melanoma,POT1,missense,0.252036580991346,0.201727873578636,0.211522839273654,326171,6932,319239,25,1054,1.2866431031042,0.866457008738284,1.91059736151968
melanoma,POT1,pLoF,-0.585505902613829,0.82580051529844,0.478314454400652,326171,6932,319239,1,133,0.556824091780611,0.110355845975448,2.8095753917403
melanoma,CPVL,missense,-0.124942031350371,0.0431204626367242,0.00376136087819237,326171,6932,319239,603,29649,0.882548061221124,0.811024849219288,0.960378810975945
melanoma,CPVL,pLoF,-0.20679043908748,0.286302028128791,0.470121895313256,326171,6932,319239,12,711,0.81319004498076,0.463971522333466,1.42525568364633
myeloma,POT1,missense,1.01339945126056,0.327073189069755,0.0019457688783853,320407,1168,319239,9,1054,2.75495043429229,1.45113757071371,5.23020838863295
myeloma,POT1,pLoF,2.29473089324423,0.486013993796896,2.34074156612663e-06,320407,1168,319239,4,133,9.92176563883115,3.82730526508448,25.7208209363247
myeloma,CPVL,missense,-0.10452817029006,0.104983679803499,0.319414817427293,320407,1168,319239,99,29649,0.900749422676969,0.733232526461208,1.1065378214585
myeloma,CPVL,pLoF,-0.031770382776683,0.633744318008427,0.960017812310664,320407,1168,319239,2,711,0.968728993405097,0.279742309864924,3.35464400475132
ovary,POT1,missense,0.611916037281106,0.327947462656759,0.062055841186488,172834,1706,171128,9,537,1.84396111440853,0.969621802011046,3.50672043924608
ovary,CPVL,missense,0.0366097979588698,0.0815871333757739,0.653633483031901,172834,1706,171128,168,15931,1.03728818989143,0.884000151415936,1.21715679252409
ovary,CPVL,pLoF,0.260042651177573,0.475415397774407,0.584392563724982,172834,1706,171128,4,361,1.29698540344085,0.510811620151634,3.29313404467831
pancreas,POT1,missense,0.201858083474829,0.427416921427722,0.636730918299881,320720,1481,319239,5,1054,1.22367433617846,0.529477986513208,2.82802858506459
pancreas,POT1,pLoF,1.43357175682976,0.643174234946543,0.0258204862260531,320720,1481,319239,2,133,4.19365117583109,1.1888345060973,14.7932366484576
pancreas,CPVL,missense,-0.0254369912275943,0.0894838254109456,0.776208405729028,320720,1481,319239,138,29649,0.974883803262268,0.818057978743263,1.16177392624805
pancreas,CPVL,pLoF,0.683353871984394,0.395850921994778,0.0842950791379735,320720,1481,319239,6,711,1.98050897941834,0.911649504176107,4.30254807312324
stomach,POT1,missense,-0.130877827407123,0.630698988723513,0.835609751012615,320160,921,319239,2,1054,0.877324952908064,0.254864020144149,3.02003818569526
stomach,CPVL,missense,-0.125186616711512,0.118699537478783,0.291584850919044,320160,921,319239,77,29649,0.882332229280589,0.69918952570539,1.11344654661673
stomach,CPVL,pLoF,0.70823094481256,0.47489533581675,0.135871956693462,320160,921,319239,4,711,2.03039619672848,0.800477535668413,5.15006172190342
testis,POT1,missense,0.362050232097458,0.533564528744789,0.497423007713986,148857,746,148111,3,517,1.43627108705756,0.504737378439259,4.08702569620718
testis,CPVL,missense,-0.184891221722921,0.133759305140186,0.166889394326692,148857,746,148111,60,13718,0.831194694861484,0.639508963018835,1.08033610272563
testis,CPVL,pLoF,0.364682592160433,0.633932706635117,0.565108575209195,148857,746,148111,2,350,1.44005685026661,0.415695323923898,4.9886626398026
thyroid,POT1,missense,0.169740185238385,0.53295949493065,0.750116244966835,320119,880,319239,3,1054,1.18499693162575,0.416928210097272,3.36800843395757
thyroid,CPVL,missense,0.0504644451285761,0.113826498884657,0.657515982844687,320119,880,319239,85,29649,1.05175946751757,0.841447721063169,1.31463660762568
