Cancer,Gene,Group,log_OR,log_OR_SE,P,N,N_cases,N_controls,N_carrier_cases,N_carrier_controls,OR,CI_lower,CI_upper
colorectal,CDKN2A,missense,0.617138352524432,0.563315851830418,0.273277563200077,328039,8800,319239,3,60,1.85361604925822,0.614503638460576,5.59132972210725
colorectal,CDKN2A,pLoF,4.40682256493622,1.6259724689648,0.00672286861091892,328039,8800,319239,1,1,82.0084724867725,3.38710334597774,1985.58735079644
colorectal,JAK2,missense,0.525462144536348,0.383486809918731,0.170617546983786,328039,8800,319239,7,120,1.69124026524965,0.7975919194628,3.58616175139813
NHL,CDKN2A,missense,1.03526106288941,0.838544827653027,0.216982242644775,321794,2555,319239,1,60,2.81584125133041,0.544298973891566,14.5672917514513
NHL,JAK2,missense,1.27722410968845,0.485923565871219,0.00857758395850531,321794,2555,319239,4,120,3.58666969246215,1.38379734761636,9.296303035257
leukemias,CDKN2A,missense,1.83344158913175,0.657435064492109,0.00529070334998992,321103,1864,319239,2,60,6.25537809623346,1.72442306687127,22.691505279985
leukemias,JAK2,missense,3.12423844422773,0.242682205320223,6.32265037247723e-38,321103,1864,319239,21,120,22.742568762363,14.134096391985,36.5940927220585
oral,CDKN2A,missense,2.77870508715307,0.558973406786174,6.65787772525417e-07,320349,1110,319239,3,60,16.098161729072,5.38241598672096,48.1476741475785
oral,CDKN2A,pLoF,6.06429429089175,1.52210170395786,6.77196924905324e-05,320349,1110,319239,1,1,430.218961077646,21.7808200939129,8497.76792942963
oral,JAK2,missense,1.01924977537462,0.825010067622316,0.216667092445589,320349,1110,319239,1,120,2.77111502519456,0.550053218763746,13.960610029913
neck,CDKN2A,missense,2.26786279369908,0.851085381236036,0.00770636053534162,319892,653,319239,1,60,9.6587360279852,1.82169265428876,51.2112630188559
neck,CDKN2A,pLoF,7.20591073843042,1.92881464898317,0.000187024918059745,319892,653,319239,1,1,1347.37123318754,30.7381174004806,59060.5213835555
neck,JAK2,missense,1.40391763243216,0.834700834729789,0.0925802636578847,319892,653,319239,1,120,4.07111790971947,0.792893836970861,20.9031780322032
bladder,CDKN2A,missense,0.629399529629222,0.849727977765371,0.45887106529891,322524,3285,319239,1,60,1.87648346817591,0.354858307335941,9.92280618360725
bladder,JAK2,missense,0.590334971641983,0.55447727643886,0.287025576466215,322524,3285,319239,3,120,1.80459280157995,0.608705614101426,5.34996738007995
brain,JAK2,missense,1.79131810952813,0.641338528324822,0.00522066913275603,320187,948,319239,2,120,5.99735242610966,1.70628363420865,21.0798693733267
breast,CDKN2A,missense,1.27906964486096,0.335764071154035,0.000139287668926187,191078,19950,171128,13,30,3.59329512938969,1.86075842147328,6.9389823729362
breast,JAK2,missense,0.615390446576523,0.297958417577097,0.038889252039889,191078,19950,171128,14,59,1.85037893265243,1.03190094531921,3.31805316191934
prostate,CDKN2A,missense,0.435791861528253,0.48764353608591,0.371499070953338,162843,14732,148111,5,30,1.54618694026861,0.594537250371455,4.02110053283211
prostate,JAK2,missense,0.873660740753511,0.274069695995492,0.00143393372190242,162843,14732,148111,19,61,2.39566472841815,1.40003047934999,4.09934610398729
cervix,CDKN2A,missense,0.214791348153052,0.853775883750378,0.801367157612484,177390,6262,171128,1,30,1.23960322447848,0.232566601975586,6.60720903639795
cervix,JAK2,missense,0.544765689790957,0.556480298861973,0.327605305729405,177390,6262,171128,3,59,1.72420433636374,0.579311091844509,5.13175155005228
endometrium,CDKN2A,missense,1.31118071507501,0.858971878324499,0.126896937900589,173443,2315,171128,1,30,3.71055223176617,0.689097002728339,19.9800576844081
endometrium,JAK2,missense,1.54494730975912,0.498341143197829,0.00193402985525341,173443,2315,171128,4,59,4.68772462317513,1.76511636444638,12.4494693864643
esophagus,JAK2,missense,1.29185819244834,0.648498899547643,0.0463628722734711,320519,1280,319239,2,120,3.63954324797021,1.02104203149262,12.9732906631487
