Cancer,Gene,Group,log_OR,log_OR_SE,P,N,N_cases,N_controls,N_carrier_cases,N_carrier_controls,OR,CI_lower,CI_upper
colorectal,OCA2,missense,-0.138728525452252,0.081229171334699,0.0876612422900572,328039,8800,319239,160,6600,0.870464305288837,0.742349757365791,1.02068883200108
colorectal,OCA2,pLoF,0.90228824228835,0.6749008965315,0.181248879534724,328039,8800,319239,2,44,2.46523772322867,0.656722838937704,9.25412772587645
colorectal,IDH2,missense,0.341766590843158,0.885816452877186,0.6996292404967,328039,8800,319239,1,17,1.40743175171431,0.247981345920382,7.98795622461702
NHL,OCA2,missense,-0.0581061702514422,0.142799363616589,0.684075730802278,321794,2555,319239,50,6600,0.943549765202886,0.713204003229905,1.24829102947061
NHL,OCA2,pLoF,1.69235545533313,0.851984418212006,0.0469923637580735,321794,2555,319239,1,44,5.43226109577159,1.02275163887731,28.8530074075721
NHL,IDH2,missense,1.7246989592676,0.885463849856094,0.0514399164098394,321794,2555,319239,1,17,5.61083168654505,0.989279581642824,31.8225836243977
leukemias,OCA2,missense,0.0305444629075549,0.159386389393889,0.848025902160356,321103,1864,319239,40,6600,1.0310157309868,0.754389006761531,1.40907864247054
leukemias,IDH2,missense,4.44339167513031,0.36196044051616,1.22020994906652e-34,321103,1864,319239,16,17,85.0629588894905,41.8445787236306,172.918624006818
oral,OCA2,missense,0.190497529460866,0.193056090676856,0.323766654533701,320349,1110,319239,27,6600,1.20985138464859,0.828709626123456,1.7662886091757
neck,OCA2,missense,0.0138001743569954,0.274266459751709,0.959870041572098,319892,653,319239,13,6600,1.01389583630714,0.592293962583934,1.7355989286068
neck,IDH2,missense,2.86475590981542,0.908456575925218,0.00161362894987586,319892,653,319239,1,17,17.5447701756947,2.95711384259026,104.094389632397
anus,OCA2,missense,0.169952709428122,0.343379485694926,0.620641514616307,319582,343,319239,8,6600,1.18524879890148,0.604678289325095,2.32324318583585
bladder,OCA2,missense,-0.00955441780948271,0.122827468406915,0.937997244588971,322524,3285,319239,69,6600,0.990491080621385,0.77857353708655,1.26008981047792
bladder,OCA2,pLoF,1.52285013134193,0.891520603531778,0.0876086772084991,322524,3285,319239,1,44,4.58527522578982,0.798917060242971,26.3165601819139
bladder,IDH2,missense,1.06857297928687,0.904793980774069,0.237597767257524,322524,3285,319239,1,17,2.91122216005448,0.494212033406829,17.1489439598804
brain,OCA2,missense,0.122851259636538,0.213008782349485,0.564113284579917,320187,948,319239,22,6600,1.13071622529674,0.744800946537201,1.71659177944592
breast,OCA2,missense,0.105433341189922,0.0504938542609916,0.0367939519833018,191078,19950,171128,460,3545,1.11119203131549,1.00648816292511,1.22678812920218
breast,OCA2,pLoF,-0.451681915587356,0.85789878098204,0.598542303432827,191078,19950,171128,1,28,0.636556616263235,0.118465603224217,3.42043863096343
breast,IDH2,missense,0.32400912161228,0.951434368500998,0.733443841866276,191078,19950,171128,1,7,1.38265991914966,0.21421652545312,8.92437428895424
bone,OCA2,missense,0.534035098321331,0.465797947576062,0.251590323496113,319367,128,319239,4,6600,1.70580151717068,0.68460578481614,4.25026910452306
prostate,OCA2,missense,0.0856387088796297,0.0597638374843279,0.151871562709282,162843,14732,148111,341,3055,1.08941266207413,0.968994580324331,1.22479523867946
prostate,OCA2,pLoF,0.873286984792229,0.580417585500021,0.132431074621877,162843,14732,148111,4,16,2.39476950175325,0.767735060405743,7.46992193309059
