Cancer,Gene,Group,log_OR,log_OR_SE,P,N,N_cases,N_controls,N_carrier_cases,N_carrier_controls,OR,CI_lower,CI_upper
colorectal,PALB2,pLoF,-0.139192729345611,0.435301230183618,0.749148865011977,328039,8800,319239,5,244,0.870060326140892,0.370698037480089,2.0421067677356
colorectal,PALB2,missense,0.0561366088170521,0.0453085231629853,0.215350822242535,328039,8800,319239,543,18517,1.05774217077398,0.967861321603364,1.15596984284919
colorectal,PRDM7,pLoF,0.149103970982849,0.304061276864376,0.62386874464095,328039,8800,319239,11,525,1.16079367179417,0.639642929638699,2.10655333787321
colorectal,PRDM7,missense,0.0165961881312876,0.0254070906832412,0.513620335310143,328039,8800,319239,2147,76024,1.01673466989062,0.967344302613386,1.0686467953187
NHL,PALB2,pLoF,1.25309173239389,0.400699914843382,0.00176445435559585,321794,2555,319239,6,244,3.50115086281553,1.59637323897315,7.67869133917506
NHL,PALB2,missense,0.0248368386743121,0.0834037110780579,0.765863012156339,321794,2555,319239,154,18517,1.02514784239715,0.870548826459227,1.20720178676934
NHL,PRDM7,pLoF,0.655803464841152,0.435242065415823,0.131873287388459,321794,2555,319239,5,525,1.92668992326315,0.82098100359257,4.52158337910336
NHL,PRDM7,missense,-0.0612347583026594,0.0474469248684754,0.19684419236455,321794,2555,319239,582,76024,0.94060239963218,0.857075709149053,1.03226922050121
leukemias,PALB2,pLoF,0.931961100011791,0.54125846181233,0.085098295437003,321103,1864,319239,3,244,2.53948448053472,0.879074181789774,7.33610605392452
leukemias,PALB2,missense,0.0957964439352363,0.0944581816284064,0.310502702243303,321103,1864,319239,120,18517,1.10053502061413,0.914536234167703,1.32436232305262
leukemias,PRDM7,pLoF,0.22011824137784,0.637050652575795,0.729698167815552,321103,1864,319239,2,525,1.24622407712796,0.357550705264236,4.34364812472032
leukemias,PRDM7,missense,-0.00938991442589889,0.0545615598881802,0.863360786325975,321103,1864,319239,444,76024,0.990654033158311,0.890182655203567,1.10246521618465
oral,PALB2,pLoF,0.599837414862387,0.818421382566966,0.463607212724777,320349,1110,319239,1,244,1.82182257503617,0.366323293776309,9.06040525213819
oral,PALB2,missense,0.0429252339824704,0.125408354150172,0.732137410013042,320349,1110,319239,67,18517,1.04385984668938,0.816383855469303,1.33471941199031
oral,PRDM7,pLoF,1.11040174723423,0.542738734695816,0.0407639312883409,320349,1110,319239,3,525,3.03557768443509,1.04775876592446,8.79470750131111
oral,PRDM7,missense,0.115669531087604,0.0684540874763033,0.0910779271087745,320349,1110,319239,289,76024,1.12262481822303,0.981672023247594,1.28381623662961
neck,PALB2,missense,0.046164259487983,0.163530726998027,0.777715664534274,319892,653,319239,39,18517,1.04724641698999,0.760065947991157,1.44293407801914
neck,PRDM7,missense,-0.0467266259673853,0.0918363809528002,0.610890317675613,319892,653,319239,154,76024,0.954348255964046,0.797141858767268,1.14255773128021
