Region	Group	max_MAF	Pvalue_Burden	BETA_Burden	SE_Burden	MAC	MAC_case	MAC_control	Number_rare	Number_ultra_rare
OR11H12	pLoF	0.01	7.058770E-01	-0.00210728	0.00558369	1433	51	1382	10	35
OR11H12	pLoF	0.500000	7.058770E-01	-0.00210728	0.00558369	1433	51	1382	10	35
OR11H12	missense	0.01	3.475772E-01	-0.00308508	0.00328445	4257	155	4102	17	52
OR11H12	missense	0.5	5.004548E-01	-0.00150042	0.00222689	107949	4659	103290	19	52
OR11H12	synonymous	0.01	1.414523E-01	-0.00446936	0.00303954	4319	166	4153	32	74
OR11H12	synonymous	0.500000	1.414523E-01	-0.00446936	0.00303954	4319	166	4153	32	74
OR11H12	pLoF;missense	0.01	3.164332E-01	-0.00284361	0.00283846	5690	206	5484	27	87
OR11H12	pLoF;missense	0.5	4.438568E-01	-0.00158662	0.00207213	109382	4710	104672	29	87
OR11H12	missense;synonymous	0.01	8.522453E-02	-0.00385593	0.00224033	8576	321	8255	49	126
OR11H12	missense;synonymous	0.5	1.558051E-01	-0.00256675	0.00180843	112268	4825	107443	51	126
OR11H12	pLoF;missense;synonymous;other	0.01	8.693886E-02	-0.00351092	0.00205105	10009	372	9637	59	161
OR11H12	pLoF;missense;synonymous;other	0.5	1.467584E-01	-0.00247382	0.00170482	113701	4876	108825	61	161
OR11H12	Cauchy	NA	0.213317	NA	NA	NA	NA	NA	NA	NA
POTEM	Cauchy	NA	0.5	NA	NA	NA	NA	NA	NA	NA
POTEG	pLoF	0.01	8.066969E-01	-0.00345183	0.014107	198	7	191	5	22
POTEG	pLoF	0.500000	8.066969E-01	-0.00345183	0.014107	198	7	191	5	22
POTEG	missense	0.01	7.734624E-01	-0.00292324	0.0101555	257	11	246	4	5
POTEG	missense	0.500000	7.734624E-01	-0.00292324	0.0101555	257	11	246	4	5
POTEG	synonymous	0.01	1.666268E-01	0.00546882	0.00395396	2876	133	2743	16	28
POTEG	synonymous	0.500000	1.666268E-01	0.00546882	0.00395396	2876	133	2743	16	28
POTEG	pLoF;missense	0.01	7.064611E-01	-0.00310503	0.00824462	455	18	437	9	27
POTEG	pLoF;missense	0.500000	7.064611E-01	-0.00310503	0.00824462	455	18	437	9	27
