Region	Group	max_MAF	Pvalue_Burden	BETA_Burden	SE_Burden	MAC	MAC_case	MAC_control	Number_rare	Number_ultra_rare
AP2A2	pLoF	0.01	4.367847E-01	-0.0235083	0.0302306	27	1	26	0	22
AP2A2	pLoF	0.500000	4.367847E-01	-0.0235083	0.0302306	27	1	26	0	22
AP2A2	missense	0.01	7.747852E-01	-0.000768888	0.00268728	3432	272	3160	34	308
AP2A2	missense	0.500000	7.747852E-01	-0.000768888	0.00268728	3432	272	3160	34	308
AP2A2	synonymous	0.01	6.078107E-02	-0.00307734	0.00164118	10991	703	10288	83	239
AP2A2	synonymous	0.5	2.439346E-02	-0.00320843	0.00142542	308492	23331	285161	86	239
AP2A2	pLoF;missense	0.01	7.246886E-01	-0.000943334	0.00267841	3459	273	3186	34	330
AP2A2	pLoF;missense	0.500000	7.246886E-01	-0.000943334	0.00267841	3459	273	3186	34	330
AP2A2	missense;synonymous	0.01	8.067949E-02	-0.00245779	0.00140706	14422	975	13447	117	547
AP2A2	missense;synonymous	0.5	3.381512E-02	-0.00268402	0.00126469	311923	23603	288320	120	547
AP2A2	pLoF;missense;synonymous;other	0.01	7.857493E-02	-0.00243867	0.00138639	14756	1005	13751	119	603
AP2A2	pLoF;missense;synonymous;other	0.5	3.306134E-02	-0.00266359	0.00124973	312257	23633	288624	122	603
AP2A2	Cauchy	NA	0.0898938	NA	NA	NA	NA	NA	NA	NA
MUC6	pLoF	0.01	6.415531E-01	-0.00111856	0.00240278	3955	317	3638	36	287
MUC6	pLoF	0.500000	6.415531E-01	-0.00111856	0.00240278	3955	317	3638	36	287
MUC6	missense	0.01	3.034658E-01	0.00198669	0.00193064	7032	539	6493	92	384
MUC6	missense	0.5	3.087416E-01	-0.00121554	0.00119421	315185	25676	289509	96	384
MUC6	synonymous	0.01	8.057059E-01	-0.000238079	0.00096792	27460	1715	25745	186	682
MUC6	synonymous	0.5	2.675261E-01	0.000647557	0.000584027	243952	19652	224300	194	682
MUC6	pLoF;missense	0.01	5.968735E-01	0.000801465	0.00151534	10985	856	10129	128	671
MUC6	pLoF;missense	0.5	2.714535E-01	-0.00116702	0.0010612	319138	25993	293145	132	671
MUC6	missense;synonymous	0.01	8.341408E-01	0.000181598	0.000867256	34476	2251	32225	278	1066
MUC6	missense;synonymous	0.5	5.930027E-01	0.000283206	0.000529862	559121	45325	513796	290	1066
MUC6	pLoF;missense;synonymous;other	0.01	9.497254E-01	5.0082e-05	0.000794301	40582	2753	37829	321	1411
MUC6	pLoF;missense;synonymous;other	0.5	6.657538E-01	0.000220404	0.000510215	565227	45827	519400	333	1411
MUC6	Cauchy	NA	0.694889	NA	NA	NA	NA	NA	NA	NA
SCGB1C1	pLoF	0.01	7.145934E-01	0.00643524	0.0175973	60	7	53	1	8
SCGB1C1	pLoF	0.500000	7.145934E-01	0.00643524	0.0175973	60	7	53	1	8
SCGB1C1	missense	0.01	1.860921E-01	-0.0208025	0.0157329	119	4	115	3	9
SCGB1C1	missense	0.500000	1.860921E-01	-0.0208025	0.0157329	119	4	115	3	9
SCGB1C1	synonymous	0.01	6.752417E-01	-0.00383108	0.00914415	365	20	345	4	13
SCGB1C1	synonymous	0.5	5.413316E-01	0.0049775	0.00814915	315944	25307	290637	6	13
SCGB1C1	pLoF;missense	0.01	4.584980E-01	-0.00869816	0.0117333	179	11	168	4	17
SCGB1C1	pLoF;missense	0.500000	4.584980E-01	-0.00869816	0.0117333	179	11	168	4	17
SCGB1C1	missense;synonymous	0.01	3.041694E-01	-0.00813037	0.00791251	484	24	460	7	22
SCGB1C1	missense;synonymous	0.5	9.475207E-01	-0.000476536	0.00723993	316063	25311	290752	9	22
