Region	Group	max_MAF	Pvalue_Burden	BETA_Burden	SE_Burden	MAC	MAC_case	MAC_control	Number_rare	Number_ultra_rare
TPTE	pLoF	0.01	8.429203E-01	0.000506552	0.00255628	7039	294	6745	29	127
TPTE	pLoF	0.500000	8.429203E-01	0.000506552	0.00255628	7039	294	6745	29	127
TPTE	missense	0.01	6.594642E-01	-0.000958447	0.00217506	9838	398	9440	50	198
TPTE	missense	0.500000	6.594642E-01	-0.000958447	0.00217506	9838	398	9440	50	198
TPTE	synonymous	0.01	6.763309E-01	0.00101345	0.00242756	8201	325	7876	59	177
TPTE	synonymous	0.500000	6.763309E-01	0.00101345	0.00242756	8201	325	7876	59	177
TPTE	pLoF;missense	0.01	8.431328E-01	-0.000329231	0.00166373	16876	692	16184	79	325
TPTE	pLoF;missense	0.500000	8.431328E-01	-0.000329231	0.00166373	16876	692	16184	79	325
TPTE	missense;synonymous	0.01	9.805420E-01	-3.98174e-05	0.00163257	18035	723	17312	109	375
TPTE	missense;synonymous	0.500000	9.805420E-01	-3.98174e-05	0.00163257	18035	723	17312	109	375
TPTE	pLoF;missense;synonymous;other	0.01	8.373638E-01	0.000260779	0.00127044	28392	1169	27223	154	547
TPTE	pLoF;missense;synonymous;other	0.500000	8.373638E-01	0.000260779	0.00127044	28392	1169	27223	154	547
TPTE	Cauchy	NA	0.918806	NA	NA	NA	NA	NA	NA	NA
POTED	Cauchy	NA	0.5	NA	NA	NA	NA	NA	NA	NA
LIPI	pLoF	0.01	6.798249E-01	-0.00253242	0.00613619	1322	47	1275	3	60
LIPI	pLoF	0.500000	6.798249E-01	-0.00253242	0.00613619	1322	47	1275	3	60
LIPI	missense	0.01	5.315263E-01	0.00145737	0.00232927	9769	432	9337	22	128
LIPI	missense	0.5	7.194328E-01	-0.000757047	0.00210749	227533	9641	217892	24	128
LIPI	synonymous	0.01	3.525166E-01	0.00535044	0.0057549	1348	60	1288	14	92
LIPI	synonymous	0.5	3.053764E-01	0.00587998	0.00573672	90033	4270	85763	15	92
LIPI	pLoF;missense	0.01	6.583329E-01	0.000965347	0.00218298	11091	479	10612	25	188
LIPI	pLoF;missense	0.5	6.363273E-01	-0.000945409	0.00199943	228855	9688	219167	27	188
