Region	Group	max_MAF	Pvalue_Burden	BETA_Burden	SE_Burden	MAC	MAC_case	MAC_control	Number_rare	Number_ultra_rare
FOXQ1	pLoF	0.01	7.137101E-01	-0.00182917	0.00498578	1265	74	1191	9	42
FOXQ1	pLoF	0.500000	7.137101E-01	-0.00182917	0.00498578	1265	74	1191	9	42
FOXQ1	missense	0.01	6.899117E-01	0.00167773	0.0042051	1593	111	1482	18	151
FOXQ1	missense	0.5	6.428712E-01	-0.00106922	0.0023059	23926	2116	21810	19	151
FOXQ1	synonymous	0.01	2.040672E-01	-0.00317189	0.00249745	4002	268	3734	43	228
FOXQ1	synonymous	0.5	2.139337E-01	-0.00310363	0.00249724	288376	24202	264174	45	228
FOXQ1	pLoF;missense	0.01	9.444838E-01	0.000224465	0.00322343	2858	185	2673	27	193
FOXQ1	pLoF;missense	0.5	5.648323E-01	-0.00120791	0.00209823	25191	2190	23001	28	193
FOXQ1	missense;synonymous	0.01	3.900857E-01	-0.00183991	0.00214077	5591	379	5212	61	379
FOXQ1	missense;synonymous	0.5	2.428673E-01	-0.00198648	0.00170097	312298	26318	285980	64	379
FOXQ1	pLoF;missense;synonymous;other	0.01	4.192625E-01	-0.00158713	0.001965	6922	460	6462	72	437
FOXQ1	pLoF;missense;synonymous;other	0.5	2.627164E-01	-0.00180189	0.00160884	313629	26399	287230	75	437
FOXQ1	Cauchy	NA	0.589038	NA	NA	NA	NA	NA	NA	NA
FOXF2	pLoF	0.01	4.002364E-01	-0.00204018	0.00242532	4595	321	4274	20	56
FOXF2	pLoF	0.5	4.784034E-01	-0.0012313	0.00173698	248754	20817	227937	22	56
FOXF2	missense	0.01	3.888529E-01	-0.00251882	0.00292308	3851	218	3633	27	232
FOXF2	missense	0.500000	3.888529E-01	-0.00251882	0.00292308	3851	218	3633	27	232
FOXF2	synonymous	0.01	9.978574E-01	-4.95376e-06	0.00184472	9153	721	8432	40	195
FOXF2	synonymous	0.5	9.962174E-01	-8.7504e-06	0.00184578	123677	10213	113464	41	195
FOXF2	pLoF;missense	0.01	2.346800E-01	-0.00220927	0.00185905	8445	539	7906	47	288
FOXF2	pLoF;missense	0.5	2.982073E-01	-0.00154486	0.00148503	252604	21035	231569	49	288
FOXF2	missense;synonymous	0.01	6.441643E-01	-0.000722305	0.00156382	13002	939	12063	67	427
FOXF2	missense;synonymous	0.5	6.427741E-01	-0.000725649	0.00156449	127526	10431	117095	68	427
FOXF2	pLoF;missense;synonymous;other	0.01	2.572779E-01	-0.00145725	0.00128636	18591	1307	17284	88	492
FOXF2	pLoF;missense;synonymous;other	0.5	2.803438E-01	-0.00123581	0.00114475	377274	31295	345979	91	492
FOXF2	Cauchy	NA	0.983331	NA	NA	NA	NA	NA	NA	NA
FOXC1	pLoF	0.01	8.365619E-01	0.000527161	0.0025554	4382	296	4086	30	79
FOXC1	pLoF	0.5	8.439340E-01	0.000502903	0.00255457	292557	22356	270201	32	79
FOXC1	missense	0.01	9.773362E-01	-9.00513e-05	0.00316985	2294	177	2117	39	382
FOXC1	missense	0.500000	9.773362E-01	-9.00513e-05	0.00316985	2294	177	2117	39	382
FOXC1	synonymous	0.01	2.019022E-01	0.00156563	0.00122684	8157	628	7529	88	300
FOXC1	synonymous	0.5	1.895877E-01	0.00123963	0.000944987	33139	2035	31104	90	300
FOXC1	pLoF;missense	0.01	9.100442E-01	0.000222835	0.00197229	6674	472	6202	69	461
FOXC1	pLoF;missense	0.5	9.158009E-01	0.00020846	0.00197173	294849	22532	272317	71	461
FOXC1	missense;synonymous	0.01	2.750693E-01	0.00117936	0.00108053	10440	803	9637	127	682
FOXC1	missense;synonymous	0.5	2.364464E-01	0.00103208	0.000871752	35422	2210	33212	129	682
FOXC1	pLoF;missense;synonymous;other	0.01	2.351738E-01	0.00114786	0.000966917	15165	1129	14036	164	826
FOXC1	pLoF;missense;synonymous;other	0.5	2.030744E-01	0.00103057	0.000809662	328322	24596	303726	168	826
FOXC1	Cauchy	NA	0.884479	NA	NA	NA	NA	NA	NA	NA
GMDS	pLoF	0.01	2.104255E-01	0.0357898	0.0285771	35	4	31	0	24
GMDS	pLoF	0.500000	2.104255E-01	0.0357898	0.0285771	35	4	31	0	24
GMDS	missense	0.01	4.997381E-01	0.00468734	0.00694521	539	43	496	11	132
GMDS	missense	0.500000	4.997381E-01	0.00468734	0.00694521	539	43	496	11	132
GMDS	synonymous	0.01	9.953790E-01	2.31269e-05	0.0039932	1286	122	1164	21	107
GMDS	synonymous	0.5	9.953979E-01	2.30326e-05	0.0039932	228134	18794	209340	22	107
GMDS	pLoF;missense	0.01	3.424685E-01	0.00641722	0.00675996	574	47	527	11	156
GMDS	pLoF;missense	0.500000	3.424685E-01	0.00641722	0.00675996	574	47	527	11	156
GMDS	missense;synonymous	0.01	7.361615E-01	0.00117145	0.00347671	1825	165	1660	32	239
GMDS	missense;synonymous	0.5	7.361769E-01	0.00117137	0.00347671	228673	18837	209836	33	239
GMDS	pLoF;missense;synonymous;other	0.01	6.412940E-01	0.00160379	0.00344242	1886	170	1716	32	278
GMDS	pLoF;missense;synonymous;other	0.5	6.413085E-01	0.00160372	0.00344242	228734	18842	209892	33	278
GMDS	Cauchy	NA	0.972225	NA	NA	NA	NA	NA	NA	NA
DUSP22	pLoF	0.01	2.303581E-01	0.0140534	0.0117166	179	18	161	4	29
DUSP22	pLoF	0.500000	2.303581E-01	0.0140534	0.0117166	179	18	161	4	29
DUSP22	missense	0.01	9.773145E-01	5.86706e-05	0.00206326	6593	509	6084	27	112
DUSP22	missense	0.500000	9.773145E-01	5.86706e-05	0.00206326	6593	509	6084	27	112
DUSP22	synonymous	0.01	9.664953E-02	-0.00511307	0.00307772	3256	179	3077	28	75
DUSP22	synonymous	0.500000	9.664953E-02	-0.00511307	0.00307772	3256	179	3077	28	75
DUSP22	pLoF;missense	0.01	8.128487E-01	0.000481127	0.00203219	6772	527	6245	31	141
DUSP22	pLoF;missense	0.500000	8.128487E-01	0.000481127	0.00203219	6772	527	6245	31	141
DUSP22	missense;synonymous	0.01	3.679270E-01	-0.00154853	0.00171989	9848	688	9160	55	187
DUSP22	missense;synonymous	0.500000	3.679270E-01	-0.00154853	0.00171989	9848	688	9160	55	187
DUSP22	pLoF;missense;synonymous;other	0.01	4.283981E-01	-0.0013386	0.00169029	10180	714	9466	61	243
DUSP22	pLoF;missense;synonymous;other	0.500000	4.283981E-01	-0.0013386	0.00169029	10180	714	9466	61	243
DUSP22	Cauchy	NA	0.834949	NA	NA	NA	NA	NA	NA	NA
IRF4	pLoF	0.01	3.843235E-01	-0.0253427	0.0291309	44	1	43	1	14
IRF4	pLoF	0.500000	3.843235E-01	-0.0253427	0.0291309	44	1	43	1	14
IRF4	missense	0.01	9.180854E-01	0.000437531	0.00425424	1294	106	1188	18	132
IRF4	missense	0.500000	9.180854E-01	0.000437531	0.00425424	1294	106	1188	18	132
IRF4	synonymous	0.01	4.225349E-02	-0.00303875	0.00149617	13326	1076	12250	38	133
IRF4	synonymous	0.500000	4.225349E-02	-0.00303875	0.00149617	13326	1076	12250	38	133
IRF4	pLoF;missense	0.01	9.820901E-01	-9.45591e-05	0.00421225	1338	107	1231	19	146
IRF4	pLoF;missense	0.500000	9.820901E-01	-9.45591e-05	0.00421225	1338	107	1231	19	146
IRF4	missense;synonymous	0.01	5.965033E-02	-0.00263416	0.00139864	14618	1181	13437	56	265
IRF4	missense;synonymous	0.500000	5.965033E-02	-0.00263416	0.00139864	14618	1181	13437	56	265
IRF4	pLoF;missense;synonymous;other	0.01	4.134577E-02	-0.00283492	0.00138963	14817	1189	13628	60	293
IRF4	pLoF;missense;synonymous;other	0.500000	4.134577E-02	-0.00283492	0.00138963	14817	1189	13628	60	293
IRF4	Cauchy	NA	0.539867	NA	NA	NA	NA	NA	NA	NA
EXOC2	pLoF	0.01	8.741872E-01	0.00170869	0.0107911	154	14	140	5	49
EXOC2	pLoF	0.500000	8.741872E-01	0.00170869	0.0107911	154	14	140	5	49
EXOC2	missense	0.01	1.358050E-02	0.00611804	0.00247878	4249	361	3888	50	323
EXOC2	missense	0.500000	1.358050E-02	0.00611804	0.00247878	4249	361	3888	50	323
EXOC2	synonymous	0.01	7.018011E-01	0.000686559	0.00179309	8706	588	8118	55	203
EXOC2	synonymous	0.5	2.346066E-01	-0.00147979	0.00124501	96488	6007	90481	59	203
EXOC2	pLoF;missense	0.01	1.421376E-02	0.00592896	0.00241819	4402	375	4027	55	372
EXOC2	pLoF;missense	0.500000	1.421376E-02	0.00592896	0.00241819	4402	375	4027	55	372
EXOC2	missense;synonymous	0.01	8.655233E-02	0.00247451	0.00144381	12951	948	12003	105	526
EXOC2	missense;synonymous	0.5	9.833571E-01	2.31017e-05	0.00110745	100733	6367	94366	109	526
EXOC2	pLoF;missense;synonymous;other	0.01	6.497763E-02	0.00255759	0.00138592	13830	1024	12806	118	616
EXOC2	pLoF;missense;synonymous;other	0.5	8.597252E-01	0.000191213	0.00108199	101612	6443	95169	122	616
EXOC2	Cauchy	NA	0.0509226	NA	NA	NA	NA	NA	NA	NA
MYLK4	pLoF	0.01	2.902843E-01	-0.00839969	0.00794299	430	24	406	9	50
MYLK4	pLoF	0.500000	2.902843E-01	-0.00839969	0.00794299	430	24	406	9	50
MYLK4	missense	0.01	6.822204E-01	0.00133909	0.00327058	2327	194	2133	22	155
MYLK4	missense	0.5	8.834750E-02	0.00501502	0.00294278	48455	3980	44475	23	155
MYLK4	synonymous	0.01	2.169913E-01	-0.00263904	0.00213762	7311	450	6861	21	104
MYLK4	synonymous	0.500000	2.169913E-01	-0.00263904	0.00213762	7311	450	6861	21	104
MYLK4	pLoF;missense	0.01	9.796043E-01	-7.74606e-05	0.00302994	2757	218	2539	31	205
MYLK4	pLoF;missense	0.5	2.179497E-01	0.00340715	0.00276554	48885	4004	44881	32	205
MYLK4	missense;synonymous	0.01	4.160014E-01	-0.00146182	0.00179722	9636	644	8992	43	259
MYLK4	missense;synonymous	0.5	9.981591E-01	3.96248e-06	0.00171738	55764	4430	51334	44	259
MYLK4	pLoF;missense;synonymous;other	0.01	2.358994E-01	-0.00198562	0.00167521	10854	726	10128	56	332
MYLK4	pLoF;missense;synonymous;other	0.5	6.827368E-01	-0.000658668	0.00161149	56982	4512	52470	57	332
MYLK4	Cauchy	NA	0.978772	NA	NA	NA	NA	NA	NA	NA
WRNIP1	pLoF	0.01	2.142919E-01	-0.00435756	0.00350892	1901	154	1747	12	79
WRNIP1	pLoF	0.5	8.401892E-01	0.000402917	0.00199809	17741	1610	16131	13	79
WRNIP1	missense	0.01	8.368974E-01	-0.000353688	0.00171807	9606	734	8872	72	464
WRNIP1	missense	0.500000	8.368974E-01	-0.000353688	0.00171807	9606	734	8872	72	464
WRNIP1	synonymous	0.01	6.414683E-01	0.000698186	0.00149939	17933	1010	16923	79	317
WRNIP1	synonymous	0.5	9.751572E-01	-3.45323e-05	0.00110891	537667	42866	494801	84	317
WRNIP1	pLoF;missense	0.01	4.650881E-01	-0.0011315	0.00154895	11503	888	10615	84	543
WRNIP1	pLoF;missense	0.5	9.824222E-01	-2.89414e-05	0.00131359	27343	2344	24999	85	543
WRNIP1	missense;synonymous	0.01	8.080679E-01	0.000277593	0.00114274	27527	1744	25783	151	781
WRNIP1	missense;synonymous	0.5	9.054149E-01	-0.000112	0.000942569	547261	43600	503661	156	781
WRNIP1	pLoF;missense;synonymous;other	0.01	8.611492E-01	-0.000190429	0.00108871	29490	1905	27585	164	876
WRNIP1	pLoF;missense;synonymous;other	0.5	9.694552E-01	-3.29755e-05	0.00086117	565064	45217	519847	170	876
WRNIP1	Cauchy	NA	0.928628	NA	NA	NA	NA	NA	NA	NA
SERPINB1	pLoF	0.01	5.766884E-01	-0.0107123	0.0191899	64	4	60	1	26
SERPINB1	pLoF	0.500000	5.766884E-01	-0.0107123	0.0191899	64	4	60	1	26
SERPINB1	missense	0.01	4.120102E-01	0.00324066	0.00395028	2091	139	1952	13	104
SERPINB1	missense	0.500000	4.120102E-01	0.00324066	0.00395028	2091	139	1952	13	104
SERPINB1	synonymous	0.01	9.483567E-01	-0.000207081	0.00319716	2987	185	2802	26	71
SERPINB1	synonymous	0.5	7.708423E-01	0.000526644	0.00180807	24577	1387	23190	28	71
SERPINB1	pLoF;missense	0.01	4.812994E-01	0.00272431	0.00386859	2154	143	2011	14	130
SERPINB1	pLoF;missense	0.500000	4.812994E-01	0.00272431	0.00386859	2154	143	2011	14	130
