Region	Group	max_MAF	Pvalue_Burden	BETA_Burden	SE_Burden	MAC	MAC_case	MAC_control	Number_rare	Number_ultra_rare
USP14	pLoF	0.01	5.987452E-01	-0.00429243	0.00815732	228	32	196	1	31
USP14	pLoF	0.500000	5.987452E-01	-0.00429243	0.00815732	228	32	196	1	31
USP14	missense	0.01	7.345605E-01	-0.00150907	0.00445068	1069	102	967	24	173
USP14	missense	0.500000	7.345605E-01	-0.00150907	0.00445068	1069	102	967	24	173
USP14	synonymous	0.01	7.276198E-01	0.000742948	0.00213311	7946	448	7498	26	106
USP14	synonymous	0.500000	7.276198E-01	0.000742948	0.00213311	7946	448	7498	26	106
USP14	pLoF;missense	0.01	5.839289E-01	-0.00214301	0.00391306	1297	134	1163	25	204
USP14	pLoF;missense	0.500000	5.839289E-01	-0.00214301	0.00391306	1297	134	1163	25	204
USP14	missense;synonymous	0.01	8.677269E-01	0.000320918	0.0019269	9015	550	8465	50	279
USP14	missense;synonymous	0.500000	8.677269E-01	0.000320918	0.0019269	9015	550	8465	50	279
USP14	pLoF;missense;synonymous;other	0.01	8.941947E-01	0.000220329	0.00165663	10489	769	9720	54	344
USP14	pLoF;missense;synonymous;other	0.5	8.896591E-01	0.000229767	0.00165615	118291	15015	103276	55	344
USP14	Cauchy	NA	0.784501	NA	NA	NA	NA	NA	NA	NA
THOC1	pLoF	0.01	5.206730E-01	-0.0115156	0.0179285	57	5	52	0	36
THOC1	pLoF	0.500000	5.206730E-01	-0.0115156	0.0179285	57	5	52	0	36
THOC1	missense	0.01	5.396501E-02	0.00886678	0.00460106	966	114	852	20	193
THOC1	missense	0.500000	5.396501E-02	0.00886678	0.00460106	966	114	852	20	193
THOC1	synonymous	0.01	6.323475E-01	-0.000885407	0.00185067	5486	668	4818	22	124
THOC1	synonymous	0.5	8.253521E-01	0.000321525	0.00145706	40844	2603	38241	24	124
THOC1	pLoF;missense	0.01	8.705926E-02	0.00764433	0.00446745	1023	119	904	20	229
THOC1	pLoF;missense	0.500000	8.705926E-02	0.00764433	0.00446745	1023	119	904	20	229
THOC1	missense;synonymous	0.01	7.794708E-01	0.000481169	0.00171841	6450	782	5668	42	317
THOC1	missense;synonymous	0.5	4.262180E-01	0.00110508	0.00138884	41808	2717	39091	44	317
THOC1	pLoF;missense;synonymous;other	0.01	9.891805E-01	-2.07898e-05	0.0015331	8304	962	7342	47	388
THOC1	pLoF;missense;synonymous;other	0.5	6.045273E-01	0.000668688	0.00129115	43662	2897	40765	49	388
THOC1	Cauchy	NA	0.775697	NA	NA	NA	NA	NA	NA	NA
COLEC12	pLoF	0.01	9.472958E-01	0.00114659	0.0173455	73	7	66	2	22
COLEC12	pLoF	0.500000	9.472958E-01	0.00114659	0.0173455	73	7	66	2	22
COLEC12	missense	0.01	7.707785E-02	-0.00260351	0.00147266	9440	990	8450	56	309
COLEC12	missense	0.500000	7.707785E-02	-0.00260351	0.00147266	9440	990	8450	56	309
COLEC12	synonymous	0.01	8.489653E-01	0.000302606	0.00158899	8751	1036	7715	43	209
COLEC12	synonymous	0.5	7.692393E-01	0.000356535	0.00121531	231081	28699	202382	46	209
COLEC12	pLoF;missense	0.01	7.963364E-02	-0.0025732	0.00146804	9512	997	8515	58	331
COLEC12	pLoF;missense	0.500000	7.963364E-02	-0.0025732	0.00146804	9512	997	8515	58	331
COLEC12	missense;synonymous	0.01	2.443733E-01	-0.00126657	0.001088	18189	2026	16163	99	518
COLEC12	missense;synonymous	0.5	3.695775E-01	-0.000848872	0.000946066	240519	29689	210830	102	518
COLEC12	pLoF;missense;synonymous;other	0.01	3.281458E-01	-0.00104473	0.00106839	19182	2101	17081	105	567
COLEC12	pLoF;missense;synonymous;other	0.5	4.589419E-01	-0.000691019	0.000933065	481534	61384	420150	109	567
COLEC12	Cauchy	NA	0.420045	NA	NA	NA	NA	NA	NA	NA
TUBB8B	pLoF	0.01	6.419109E-01	-0.000748213	0.00160896	11032	979	10053	27	76
TUBB8B	pLoF	0.500000	6.419109E-01	-0.000748213	0.00160896	11032	979	10053	27	76
TUBB8B	missense	0.01	1.262994E-01	-0.0160968	0.0105286	128	14	114	2	2
TUBB8B	missense	0.500000	1.262994E-01	-0.0160968	0.0105286	128	14	114	2	2
TUBB8B	synonymous	0.01	5.584638E-01	0.0010773	0.00184114	8435	659	7776	45	114
TUBB8B	synonymous	0.5	8.392566E-02	0.00256092	0.00148172	992020	115369	876651	55	114
TUBB8B	pLoF;missense	0.01	4.896073E-01	-0.00109918	0.00159086	11160	993	10167	29	78
TUBB8B	pLoF;missense	0.500000	4.896073E-01	-0.00109918	0.00159086	11160	993	10167	29	78
TUBB8B	missense;synonymous	0.01	7.543343E-01	0.000567807	0.00181449	8563	673	7890	47	116
TUBB8B	missense;synonymous	0.5	1.338551E-01	0.00220077	0.00146809	992148	115383	876765	57	116
TUBB8B	pLoF;missense;synonymous;other	0.01	9.164413E-01	-0.000126641	0.00120705	19695	1663	18032	77	194
TUBB8B	pLoF;missense;synonymous;other	0.5	3.982174E-01	0.000936957	0.00110907	1.00328e+06	116373	886907	87	194
TUBB8B	Cauchy	NA	0.369404	NA	NA	NA	NA	NA	NA	NA
CETN1	pLoF	0.01	8.066782E-01	0.00728078	0.0297523	25	3	22	0	16
CETN1	pLoF	0.500000	8.066782E-01	0.00728078	0.0297523	25	3	22	0	16
CETN1	missense	0.01	4.784505E-01	-0.00212208	0.00299392	2130	252	1878	12	96
CETN1	missense	0.5	5.417422E-01	-0.00179947	0.00294907	91250	10674	80576	13	96
CETN1	synonymous	0.01	3.623403E-01	-0.00251046	0.00275598	5208	284	4924	9	55
CETN1	synonymous	0.500000	3.623403E-01	-0.00251046	0.00275598	5208	284	4924	9	55
CETN1	pLoF;missense	0.01	4.959125E-01	-0.00202894	0.00297963	2155	255	1900	12	112
CETN1	pLoF;missense	0.5	5.597279E-01	-0.00171209	0.00293545	91275	10677	80598	13	112
CETN1	missense;synonymous	0.01	2.495201E-01	-0.00234157	0.00203347	7337	536	6801	21	151
CETN1	missense;synonymous	0.5	2.782359E-01	-0.00219164	0.00202126	96457	10958	85499	22	151
CETN1	pLoF;missense;synonymous;other	0.01	2.574474E-01	-0.00229795	0.00202919	7362	539	6823	21	167
CETN1	pLoF;missense;synonymous;other	0.5	2.866524E-01	-0.00214918	0.00201708	96482	10961	85521	22	167
CETN1	Cauchy	NA	0.46327	NA	NA	NA	NA	NA	NA	NA
CLUL1	pLoF	0.01	9.135226E-01	-0.000831468	0.0076565	276	36	240	5	45
CLUL1	pLoF	0.500000	9.135226E-01	-0.000831468	0.0076565	276	36	240	5	45
CLUL1	missense	0.01	8.833645E-04	0.00973425	0.00292737	3397	261	3136	12	76
CLUL1	missense	0.500000	8.833645E-04	0.00973425	0.00292737	3397	261	3136	12	76
CLUL1	synonymous	0.01	4.728791E-01	-0.0016618	0.00231512	5229	397	4832	20	95
CLUL1	synonymous	0.500000	4.728791E-01	-0.0016618	0.00231512	5229	397	4832	20	95
CLUL1	pLoF;missense	0.01	2.380287E-03	0.00833944	0.0027449	3673	297	3376	17	121
CLUL1	pLoF;missense	0.500000	2.380287E-03	0.00833944	0.0027449	3673	297	3376	17	121
CLUL1	missense;synonymous	0.01	1.764016E-01	0.00245056	0.00181265	8626	658	7968	32	171
CLUL1	missense;synonymous	0.500000	1.764016E-01	0.00245056	0.00181265	8626	658	7968	32	171
CLUL1	pLoF;missense;synonymous;other	0.01	2.249403E-01	0.00213978	0.00176331	8916	693	8223	37	223
CLUL1	pLoF;missense;synonymous;other	0.500000	2.249403E-01	0.00213978	0.00176331	8916	693	8223	37	223
CLUL1	Cauchy	NA	0.00387105	NA	NA	NA	NA	NA	NA	NA
TYMS	pLoF	0.01	5.497529E-01	0.0183369	0.030657	16	3	13	0	12
TYMS	pLoF	0.500000	5.497529E-01	0.0183369	0.030657	16	3	13	0	12
TYMS	missense	0.01	7.707868E-02	-0.007303	0.0041309	898	106	792	8	88
