Region	Group	max_MAF	Pvalue_Burden	BETA_Burden	SE_Burden	MAC	MAC_case	MAC_control	Number_rare	Number_ultra_rare
OR4F17	pLoF	0.01	9.428322E-01	-0.000256316	0.00357431	1950	178	1772	2	3
OR4F17	pLoF	0.500000	9.428322E-01	-0.000256316	0.00357431	1950	178	1772	2	3
OR4F17	missense	0.01	8.163568E-01	0.00123656	0.00532466	1078	65	1013	6	11
OR4F17	missense	0.500000	8.163568E-01	0.00123656	0.00532466	1078	65	1013	6	11
OR4F17	synonymous	0.01	4.644445E-02	0.00416187	0.00208999	6330	542	5788	7	6
OR4F17	synonymous	0.500000	4.644445E-02	0.00416187	0.00208999	6330	542	5788	7	6
OR4F17	pLoF;missense	0.01	9.443118E-01	0.000207401	0.00296916	3028	243	2785	8	14
OR4F17	pLoF;missense	0.500000	9.443118E-01	0.000207401	0.00296916	3028	243	2785	8	14
OR4F17	missense;synonymous	0.01	5.279625E-02	0.0037637	0.00194348	7408	607	6801	13	17
OR4F17	missense;synonymous	0.500000	5.279625E-02	0.0037637	0.00194348	7408	607	6801	13	17
OR4F17	pLoF;missense;synonymous;other	0.01	9.431096E-02	0.00286698	0.00171359	9358	785	8573	15	20
OR4F17	pLoF;missense;synonymous;other	0.500000	9.431096E-02	0.00286698	0.00171359	9358	785	8573	15	20
OR4F17	Cauchy	NA	0.337823	NA	NA	NA	NA	NA	NA	NA
PLPP2	pLoF	0.01	2.068498E-04	0.0454099	0.0122382	83	17	66	2	27
PLPP2	pLoF	0.500000	2.068498E-04	0.0454099	0.0122382	83	17	66	2	27
PLPP2	missense	0.01	6.738641E-01	-0.000778157	0.00184901	6601	646	5955	20	128
PLPP2	missense	0.500000	6.738641E-01	-0.000778157	0.00184901	6601	646	5955	20	128
PLPP2	synonymous	0.01	7.471628E-01	-0.00113306	0.00351464	1950	151	1799	26	86
PLPP2	synonymous	0.5	7.210977E-01	0.000707464	0.00198174	45144	3841	41303	28	86
PLPP2	pLoF;missense	0.01	9.591104E-01	9.42525e-05	0.00183836	6680	663	6017	22	155
PLPP2	pLoF;missense	0.500000	9.591104E-01	9.42525e-05	0.00183836	6680	663	6017	22	155
PLPP2	missense;synonymous	0.01	5.953488E-01	-0.000872294	0.00164243	8543	796	7747	46	214
PLPP2	missense;synonymous	0.5	9.447847E-01	-9.31431e-05	0.00134488	51737	4486	47251	48	214
PLPP2	pLoF;missense;synonymous;other	0.01	9.317612E-01	-0.000139824	0.00163291	8655	816	7839	48	253
PLPP2	pLoF;missense;synonymous;other	0.5	7.687718E-01	0.000393865	0.00133976	284050	23400	260650	51	253
PLPP2	Cauchy	NA	0.00125341	NA	NA	NA	NA	NA	NA	NA
MIER2	pLoF	0.01	5.797106E-01	-0.0104196	0.0188144	72	4	68	0	30
MIER2	pLoF	0.500000	5.797106E-01	-0.0104196	0.0188144	72	4	68	0	30
MIER2	missense	0.01	3.079574E-01	0.002346	0.00230109	4793	405	4388	32	181
MIER2	missense	0.500000	3.079574E-01	0.002346	0.00230109	4793	405	4388	32	181
MIER2	synonymous	0.01	8.196328E-01	0.000277549	0.00121723	18418	1237	17181	72	187
MIER2	synonymous	0.5	5.460235E-01	0.000506981	0.000839748	263914	18153	245761	78	187
MIER2	pLoF;missense	0.01	3.446851E-01	0.00215983	0.00228566	4865	409	4456	32	211
MIER2	pLoF;missense	0.500000	3.446851E-01	0.00215983	0.00228566	4865	409	4456	32	211
MIER2	missense;synonymous	0.01	4.916269E-01	0.000741982	0.0010789	23207	1642	21565	104	368
MIER2	missense;synonymous	0.5	3.590313E-01	0.000719626	0.00078458	268703	18558	250145	110	368
MIER2	pLoF;missense;synonymous;other	0.01	5.931453E-01	0.000573283	0.00107299	23503	1655	21848	109	441
MIER2	pLoF;missense;synonymous;other	0.5	4.208750E-01	0.000629273	0.000781799	268999	18571	250428	115	441
MIER2	Cauchy	NA	0.482411	NA	NA	NA	NA	NA	NA	NA
SPMAP2	pLoF	0.01	8.168908E-02	-0.0142664	0.00819453	445	19	426	6	37
SPMAP2	pLoF	0.500000	8.168908E-02	-0.0142664	0.00819453	445	19	426	6	37
SPMAP2	missense	0.01	6.562839E-02	-0.0057935	0.00314701	3277	177	3100	26	80
SPMAP2	missense	0.5	8.780864E-02	-0.00289437	0.00169552	46416	3877	42539	28	80
SPMAP2	synonymous	0.01	4.798570E-02	0.00315866	0.00159731	13990	1017	12973	33	112
SPMAP2	synonymous	0.5	3.874045E-02	0.00313773	0.00151806	48363	3235	45128	34	112
SPMAP2	pLoF;missense	0.01	1.899667E-02	-0.00690233	0.00294268	3722	196	3526	32	117
SPMAP2	pLoF;missense	0.5	4.271131E-02	-0.00336988	0.00166289	46861	3896	42965	34	117
SPMAP2	missense;synonymous	0.01	3.618694E-01	0.0012778	0.00140139	17267	1194	16073	59	192
SPMAP2	missense;synonymous	0.5	6.874566E-01	0.000459217	0.00114145	94779	7112	87667	62	192
SPMAP2	pLoF;missense;synonymous;other	0.01	5.378560E-01	0.000841072	0.00136525	18027	1239	16788	71	238
SPMAP2	pLoF;missense;synonymous;other	0.5	6.273503E-01	0.000508335	0.00104712	110449	7994	102455	75	238
SPMAP2	Cauchy	NA	0.0694908	NA	NA	NA	NA	NA	NA	NA
C2CD4C	pLoF	0.01	9.381704E-01	0.00168098	0.0216706	54	4	50	0	36
C2CD4C	pLoF	0.500000	9.381704E-01	0.00168098	0.0216706	54	4	50	0	36
C2CD4C	missense	0.01	2.853203E-01	-0.00230469	0.00215705	7924	496	7428	30	209
C2CD4C	missense	0.500000	2.853203E-01	-0.00230469	0.00215705	7924	496	7428	30	209
C2CD4C	synonymous	0.01	5.611609E-01	-0.000925085	0.0015919	15742	936	14806	45	213
C2CD4C	synonymous	0.5	2.248657E-01	-0.00141939	0.00116948	145115	11294	133821	48	213
C2CD4C	pLoF;missense	0.01	2.942464E-01	-0.00225305	0.00214811	7976	500	7476	30	245
C2CD4C	pLoF;missense	0.500000	2.942464E-01	-0.00225305	0.00214811	7976	500	7476	30	245
C2CD4C	missense;synonymous	0.01	3.310748E-01	-0.00111077	0.00114282	23664	1432	22232	75	422
C2CD4C	missense;synonymous	0.5	1.729936E-01	-0.00121898	0.00089457	153037	11790	141247	78	422
C2CD4C	pLoF;missense;synonymous;other	0.01	3.351989E-01	-0.00110034	0.00114179	23717	1436	22281	75	460
C2CD4C	pLoF;missense;synonymous;other	0.5	1.750383E-01	-0.00121261	0.000894125	153090	11794	141296	78	460
C2CD4C	Cauchy	NA	0.543187	NA	NA	NA	NA	NA	NA	NA
SHC2	pLoF	0.01	1.680512E-01	0.00772018	0.00560045	885	69	816	17	73
SHC2	pLoF	0.500000	1.680512E-01	0.00772018	0.00560045	885	69	816	17	73
SHC2	missense	0.01	1.507495E-01	-0.00263714	0.00183531	8952	596	8356	70	306
SHC2	missense	0.5	8.532011E-01	-0.000270346	0.00146105	15386	1228	14158	71	306
SHC2	synonymous	0.01	8.747504E-01	-0.000187759	0.00119116	15259	1051	14208	68	218
SHC2	synonymous	0.5	8.294988E-01	-0.000209621	0.000973422	163682	12847	150835	73	218
SHC2	pLoF;missense	0.01	3.426743E-01	-0.00165787	0.00174716	9827	664	9163	87	379
SHC2	pLoF;missense	0.5	8.726992E-01	0.000226883	0.00141598	16261	1296	14965	88	379
SHC2	missense;synonymous	0.01	3.431355E-01	-0.000955338	0.00100775	24197	1645	22552	138	524
SHC2	missense;synonymous	0.5	7.624323E-01	-0.000244771	0.000809727	179054	14073	164981	144	524
SHC2	pLoF;missense;synonymous;other	0.01	3.462788E-01	-0.000927307	0.000984578	25588	1736	23852	160	624
SHC2	pLoF;missense;synonymous;other	0.5	7.559719E-01	-0.000248146	0.000798474	180445	14164	166281	166	624
SHC2	Cauchy	NA	0.593026	NA	NA	NA	NA	NA	NA	NA
CIMAP1D	pLoF	0.01	1.898861E-01	-0.0229753	0.0175261	91	3	88	2	14
CIMAP1D	pLoF	0.500000	1.898861E-01	-0.0229753	0.0175261	91	3	88	2	14
CIMAP1D	missense	0.01	8.812773E-01	0.00138785	0.0092926	300	22	278	5	40
CIMAP1D	missense	0.5	7.169561E-01	-0.00098157	0.00270756	12282	727	11555	6	40
CIMAP1D	synonymous	0.01	1.149510E-01	-0.00878138	0.00557079	991	48	943	11	42
CIMAP1D	synonymous	0.5	8.400771E-01	0.000389618	0.00193076	30337	2120	28217	13	42
CIMAP1D	pLoF;missense	0.01	6.301680E-01	-0.00395869	0.00822174	391	25	366	7	54
CIMAP1D	pLoF;missense	0.5	5.766458E-01	-0.00149469	0.00267726	12373	730	11643	8	54
CIMAP1D	missense;synonymous	0.01	2.008570E-01	-0.0061242	0.00478784	1291	70	1221	16	82
CIMAP1D	missense;synonymous	0.5	9.616058E-01	-7.81606e-05	0.00162366	42619	2847	39772	19	82
CIMAP1D	pLoF;missense;synonymous;other	0.01	1.874448E-01	-0.00599445	0.00454754	1426	78	1348	19	101
CIMAP1D	pLoF;missense;synonymous;other	0.5	9.327003E-01	-0.000136212	0.00161297	42754	2855	39899	22	101
CIMAP1D	Cauchy	NA	0.726035	NA	NA	NA	NA	NA	NA	NA
MADCAM1	pLoF	0.01	8.237680E-01	-0.00127734	0.00573566	782	52	730	15	68
MADCAM1	pLoF	0.5	9.931639E-01	-3.70416e-05	0.0043233	218729	17810	200919	17	68
MADCAM1	missense	0.01	5.225749E-01	-0.0040276	0.00629921	501	47	454	5	44
MADCAM1	missense	0.500000	5.225749E-01	-0.0040276	0.00629921	501	47	454	5	44
MADCAM1	synonymous	0.01	3.945563E-01	0.0051185	0.00601198	702	58	644	19	98
MADCAM1	synonymous	0.5	6.150720E-01	0.0028329	0.00563372	316127	25843	290284	21	98
MADCAM1	pLoF;missense	0.01	5.528543E-01	-0.00252026	0.00424652	1283	99	1184	20	112
MADCAM1	pLoF;missense	0.5	7.133572E-01	-0.00131127	0.00356952	219230	17857	201373	22	112
MADCAM1	missense;synonymous	0.01	8.570420E-01	0.000785522	0.0043606	1203	105	1098	24	142
