Region	Group	max_MAF	Pvalue_Burden	BETA_Burden	SE_Burden	MAC	MAC_case	MAC_control	Number_rare	Number_ultra_rare
IDUA	pLoF	0.01	6.515865E-01	-0.00289455	0.00641012	731	42	689	5	73
IDUA	pLoF	0.500000	6.515865E-01	-0.00289455	0.00641012	731	42	689	5	73
IDUA	missense	0.01	6.466909E-01	-0.00120335	0.00262531	6030	271	5759	33	300
IDUA	missense	0.500000	6.466909E-01	-0.00120335	0.00262531	6030	271	5759	33	300
IDUA	synonymous	0.01	6.384425E-01	0.00141219	0.00300543	3883	210	3673	43	219
IDUA	synonymous	0.5	7.759625E-01	-0.000505218	0.00177528	573912	31994	541918	51	219
IDUA	pLoF;missense	0.01	5.442401E-01	-0.00147741	0.00243631	6760	313	6447	38	373
IDUA	pLoF;missense	0.500000	5.442401E-01	-0.00147741	0.00243631	6760	313	6447	38	373
IDUA	missense;synonymous	0.01	9.797296E-01	-5.05289e-05	0.00198871	9907	481	9426	76	519
IDUA	missense;synonymous	0.5	6.263124E-01	-0.000719728	0.00147811	579936	32265	547671	84	519
IDUA	pLoF;missense;synonymous;other	0.01	9.329260E-01	-0.000159634	0.00189671	10734	530	10204	82	617
IDUA	pLoF;missense;synonymous;other	0.5	6.028389E-01	-0.000749917	0.00144126	580763	32314	548449	90	617
IDUA	Cauchy	NA	0.857838	NA	NA	NA	NA	NA	NA	NA
FGFRL1	pLoF	0.01	6.931655E-01	-0.00240019	0.00608315	863	47	816	6	44
FGFRL1	pLoF	0.500000	6.931655E-01	-0.00240019	0.00608315	863	47	816	6	44
FGFRL1	missense	0.01	1.548969E-01	-0.00366468	0.00257632	5572	254	5318	63	245
FGFRL1	missense	0.5	4.553767E-01	-0.00140982	0.00188861	14711	819	13892	64	245
FGFRL1	synonymous	0.01	9.680862E-01	-6.41394e-05	0.00160313	20422	941	19481	72	223
FGFRL1	synonymous	0.5	4.402014E-01	0.00110277	0.00142873	294993	16740	278253	74	223
FGFRL1	pLoF;missense	0.01	1.377839E-01	-0.00353069	0.00237902	6425	300	6125	69	289
FGFRL1	pLoF;missense	0.5	3.982223E-01	-0.00152838	0.00180916	15564	865	14699	70	289
FGFRL1	missense;synonymous	0.01	4.377492E-01	-0.00105597	0.00136078	25992	1195	24797	135	468
FGFRL1	missense;synonymous	0.5	8.615722E-01	0.000200303	0.0011487	309702	17559	292143	138	468
FGFRL1	pLoF;missense;synonymous;other	0.01	4.187597E-01	-0.0010748	0.00132925	26909	1245	25664	141	539
FGFRL1	pLoF;missense;synonymous;other	0.5	8.976454E-01	0.000145449	0.0011307	310619	17609	293010	144	539
FGFRL1	Cauchy	NA	0.740554	NA	NA	NA	NA	NA	NA	NA
RNF212	pLoF	0.01	9.435412E-01	-0.0011974	0.0169077	113	6	107	1	28
RNF212	pLoF	0.500000	9.435412E-01	-0.0011974	0.0169077	113	6	107	1	28
RNF212	missense	0.01	6.308292E-01	0.00295663	0.00615246	922	50	872	13	54
RNF212	missense	0.500000	6.308292E-01	0.00295663	0.00615246	922	50	872	13	54
RNF212	synonymous	0.01	4.285509E-02	0.00913476	0.00451072	1565	107	1458	16	74
RNF212	synonymous	0.500000	4.285509E-02	0.00913476	0.00451072	1565	107	1458	16	74
RNF212	pLoF;missense	0.01	6.676558E-01	0.00248562	0.00578903	1034	56	978	14	82
RNF212	pLoF;missense	0.500000	6.676558E-01	0.00248562	0.00578903	1034	56	978	14	82
RNF212	missense;synonymous	0.01	5.507535E-02	0.0069927	0.00364529	2487	157	2330	29	128
RNF212	missense;synonymous	0.500000	5.507535E-02	0.0069927	0.00364529	2487	157	2330	29	128
RNF212	pLoF;missense;synonymous;other	0.01	8.724474E-02	0.00591644	0.00345968	2748	171	2577	32	170
RNF212	pLoF;missense;synonymous;other	0.5	8.724468E-02	0.00591645	0.00345968	218372	11510	206862	33	170
RNF212	Cauchy	NA	0.171112	NA	NA	NA	NA	NA	NA	NA
SPON2	pLoF	0.01	1.745934E-01	0.01746	0.0128611	202	15	187	2	62
SPON2	pLoF	0.500000	1.745934E-01	0.01746	0.0128611	202	15	187	2	62
SPON2	missense	0.01	4.778265E-01	-0.00235169	0.00331316	3332	157	3175	27	224
SPON2	missense	0.500000	4.778265E-01	-0.00235169	0.00331316	3332	157	3175	27	224
SPON2	synonymous	0.01	3.186708E-01	0.00280917	0.00281708	5245	254	4991	26	149
SPON2	synonymous	0.5	4.830021E-01	0.00153034	0.00218158	79159	4454	74705	28	149
SPON2	pLoF;missense	0.01	7.315988E-01	-0.00110412	0.00321903	3533	172	3361	29	286
SPON2	pLoF;missense	0.500000	7.315988E-01	-0.00110412	0.00321903	3533	172	3361	29	286
SPON2	missense;synonymous	0.01	7.440582E-01	0.000703894	0.00215598	8570	411	8159	53	373
SPON2	missense;synonymous	0.5	8.273803E-01	0.000399595	0.00183248	82484	4611	77873	55	373
SPON2	pLoF;missense;synonymous;other	0.01	2.996494E-01	0.00189059	0.00182281	9976	493	9483	56	447
SPON2	pLoF;missense;synonymous;other	0.5	3.846880E-01	0.00140833	0.00162009	83890	4693	79197	58	447
SPON2	Cauchy	NA	0.478555	NA	NA	NA	NA	NA	NA	NA
CTBP1	pLoF	0.01	3.536920E-01	-0.042507	0.045832	19	0	19	0	13
CTBP1	pLoF	0.500000	3.536920E-01	-0.042507	0.045832	19	0	19	0	13
CTBP1	missense	0.01	1.265441E-01	-0.00957846	0.00626915	794	36	758	14	160
CTBP1	missense	0.500000	1.265441E-01	-0.00957846	0.00626915	794	36	758	14	160
CTBP1	synonymous	0.01	3.217403E-01	-0.00220264	0.0022229	6338	315	6023	53	148
