Region	Group	max_MAF	Pvalue_Burden	BETA_Burden	SE_Burden	MAC	MAC_case	MAC_control	Number_rare	Number_ultra_rare
USP14	pLoF	0.01	6.922993E-01	0.00446008	0.0112703	212	16	196	1	30
USP14	pLoF	0.500000	6.922993E-01	0.00446008	0.0112703	212	16	196	1	30
USP14	missense	0.01	1.362990E-01	-0.0088175	0.00591891	1008	41	967	20	174
USP14	missense	0.500000	1.362990E-01	-0.0088175	0.00591891	1008	41	967	20	174
USP14	synonymous	0.01	1.516406E-01	0.00352228	0.00245668	7829	331	7498	25	101
USP14	synonymous	0.500000	1.516406E-01	0.00352228	0.00245668	7829	331	7498	25	101
USP14	pLoF;missense	0.01	2.567333E-01	-0.00595358	0.00524939	1220	57	1163	21	204
USP14	pLoF;missense	0.500000	2.567333E-01	-0.00595358	0.00524939	1220	57	1163	21	204
USP14	missense;synonymous	0.01	4.522692E-01	0.00170975	0.0022747	8837	372	8465	45	275
USP14	missense;synonymous	0.500000	4.522692E-01	0.00170975	0.0022747	8837	372	8465	45	275
USP14	pLoF;missense;synonymous;other	0.01	7.225494E-02	0.00367441	0.00204417	10202	482	9720	49	335
USP14	pLoF;missense;synonymous;other	0.5	7.410043E-02	0.00365076	0.00204411	109563	6287	103276	50	335
USP14	Cauchy	NA	0.190117	NA	NA	NA	NA	NA	NA	NA
THOC1	pLoF	0.01	2.584417E-01	-0.0281403	0.0249011	53	1	52	0	33
THOC1	pLoF	0.500000	2.584417E-01	-0.0281403	0.0249011	53	1	52	0	33
THOC1	missense	0.01	1.011834E-01	0.0099443	0.00606676	911	59	852	18	186
THOC1	missense	0.500000	1.011834E-01	0.0099443	0.00606676	911	59	852	18	186
THOC1	synonymous	0.01	6.573178E-01	-0.00116205	0.00261948	5098	280	4818	21	123
THOC1	synonymous	0.5	2.744186E-01	-0.00208797	0.00191041	39916	1675	38241	23	123
THOC1	pLoF;missense	0.01	1.836001E-01	0.00785626	0.00590807	964	60	904	18	219
THOC1	pLoF;missense	0.500000	1.836001E-01	0.00785626	0.00590807	964	60	904	18	219
THOC1	missense;synonymous	0.01	8.126016E-01	0.000571085	0.00240892	6007	339	5668	39	309
THOC1	missense;synonymous	0.5	5.792974E-01	-0.00100999	0.00182174	40825	1734	39091	41	309
THOC1	pLoF;missense;synonymous;other	0.01	8.736553E-01	0.000337146	0.00212018	7773	431	7342	44	376
THOC1	pLoF;missense;synonymous;other	0.5	5.780521E-01	-0.000944017	0.00169716	42591	1826	40765	46	376
THOC1	Cauchy	NA	0.332313	NA	NA	NA	NA	NA	NA	NA
COLEC12	pLoF	0.01	3.613731E-01	0.0207334	0.0227152	71	5	66	1	22
COLEC12	pLoF	0.500000	3.613731E-01	0.0207334	0.0227152	71	5	66	1	22
COLEC12	missense	0.01	5.190698E-01	-0.00128635	0.00199502	8920	471	8449	58	298
COLEC12	missense	0.500000	5.190698E-01	-0.00128635	0.00199502	8920	471	8449	58	298
COLEC12	synonymous	0.01	9.408612E-01	0.000161862	0.0021818	8171	460	7711	40	211
COLEC12	synonymous	0.5	8.512695E-01	-0.000317823	0.00169506	214535	12157	202378	43	211
COLEC12	pLoF;missense	0.01	5.744425E-01	-0.00111649	0.00198832	8990	476	8514	59	320
COLEC12	pLoF;missense	0.500000	5.744425E-01	-0.00111649	0.00198832	8990	476	8514	59	320
COLEC12	missense;synonymous	0.01	6.694423E-01	-0.000633828	0.00148468	17089	931	16158	98	509
COLEC12	missense;synonymous	0.5	5.728715E-01	-0.000735604	0.00130466	223453	12628	210825	101	509
COLEC12	pLoF;missense;synonymous;other	0.01	5.409372E-01	-0.000886377	0.00144976	18046	970	17076	103	556
COLEC12	pLoF;missense;synonymous;other	0.5	4.682642E-01	-0.000928885	0.00128068	445784	25639	420145	107	556
COLEC12	Cauchy	NA	0.683831	NA	NA	NA	NA	NA	NA	NA
TUBB8B	pLoF	0.01	4.658575E-01	-0.00150646	0.00206581	10576	523	10053	26	72
TUBB8B	pLoF	0.500000	4.658575E-01	-0.00150646	0.00206581	10576	523	10053	26	72
TUBB8B	missense	0.01	7.289107E-01	-0.005202	0.0150098	121	7	114	2	2
