Region	Group	max_MAF	Pvalue_Burden	BETA_Burden	SE_Burden	MAC	MAC_case	MAC_control	Number_rare	Number_ultra_rare
NPRL3	pLoF	0.01	8.554332E-01	-0.00414446	0.022748	85	3	82	2	17
NPRL3	pLoF	0.500000	8.554332E-01	-0.00414446	0.022748	85	3	82	2	17
NPRL3	missense	0.01	5.953468E-01	-0.00128049	0.00241099	8028	377	7651	55	273
NPRL3	missense	0.500000	5.953468E-01	-0.00128049	0.00241099	8028	377	7651	55	273
NPRL3	synonymous	0.01	6.846693E-01	-0.00123001	0.00302885	4284	201	4083	48	164
NPRL3	synonymous	0.5	1.456693E-01	-0.00245861	0.00168976	24122	1298	22824	50	164
NPRL3	pLoF;missense	0.01	5.855321E-01	-0.00130807	0.00239871	8113	380	7733	57	290
NPRL3	pLoF;missense	0.500000	5.855321E-01	-0.00130807	0.00239871	8113	380	7733	57	290
NPRL3	missense;synonymous	0.01	5.035123E-01	-0.00127267	0.00190242	12312	578	11734	103	437
NPRL3	missense;synonymous	0.5	1.325690E-01	-0.00209725	0.0013944	32150	1675	30475	105	437
NPRL3	pLoF;missense;synonymous;other	0.01	7.137419E-01	-0.000652518	0.00177878	13574	654	12920	127	545
NPRL3	pLoF;missense;synonymous;other	0.5	2.092538E-01	-0.0016894	0.00134547	259451	13966	245485	130	545
NPRL3	Cauchy	NA	0.530138	NA	NA	NA	NA	NA	NA	NA
HBZ	pLoF	0.01	8.652581E-01	-0.000601125	0.0035426	3068	186	2882	2	3
HBZ	pLoF	0.500000	8.652581E-01	-0.000601125	0.0035426	3068	186	2882	2	3
HBZ	missense	0.01	7.387573E-01	-0.00116888	0.00350488	3129	187	2942	4	13
HBZ	missense	0.500000	7.387573E-01	-0.00116888	0.00350488	3129	187	2942	4	13
HBZ	synonymous	0.01	3.033836E-01	0.0085839	0.00834033	540	30	510	6	18
HBZ	synonymous	0.500000	3.033836E-01	0.0085839	0.00834033	540	30	510	6	18
HBZ	pLoF;missense	0.01	7.998877E-01	-0.000449222	0.00177213	6197	373	5824	6	16
HBZ	pLoF;missense	0.500000	7.998877E-01	-0.000449222	0.00177213	6197	373	5824	6	16
HBZ	missense;synonymous	0.01	9.274045E-01	0.000294843	0.00323609	3669	217	3452	10	31
HBZ	missense;synonymous	0.500000	9.274045E-01	0.000294843	0.00323609	3669	217	3452	10	31
HBZ	pLoF;missense;synonymous;other	0.01	9.741103E-01	5.62849e-05	0.00173432	6743	405	6338	12	37
HBZ	pLoF;missense;synonymous;other	0.500000	9.741103E-01	5.62849e-05	0.00173432	6743	405	6338	12	37
HBZ	Cauchy	NA	0.908915	NA	NA	NA	NA	NA	NA	NA
HBM	pLoF	0.01	4.534321E-01	-0.0219748	0.0293112	38	1	37	0	20
HBM	pLoF	0.5	7.737152E-01	-0.00107372	0.00373442	9050	312	8738	1	20
HBM	missense	0.01	6.152047E-01	-0.00280086	0.00557209	1021	56	965	5	40
HBM	missense	0.500000	6.152047E-01	-0.00280086	0.00557209	1021	56	965	5	40
HBM	synonymous	0.01	4.130094E-02	-0.00402779	0.00197393	12964	608	12356	11	48
HBM	synonymous	0.5	2.595303E-02	-0.00331087	0.00148675	39222	1967	37255	13	48
HBM	pLoF;missense	0.01	5.264565E-01	-0.00346886	0.00547636	1059	57	1002	5	60
HBM	pLoF;missense	0.5	6.032862E-01	-0.00161641	0.00311039	10071	368	9703	6	60
HBM	missense;synonymous	0.01	3.563115E-02	-0.00390116	0.00185671	13985	664	13321	16	88
HBM	missense;synonymous	0.5	2.222313E-02	-0.0032934	0.00144035	40243	2023	38220	18	88
HBM	pLoF;missense;synonymous;other	0.01	3.054157E-02	-0.00402145	0.0018592	14030	665	13365	16	112
HBM	pLoF;missense;synonymous;other	0.5	2.316962E-02	-0.00307083	0.00135242	49300	2335	46965	19	112
HBM	Cauchy	NA	0.058101	NA	NA	NA	NA	NA	NA	NA
HBA2	pLoF	0.01	4.530514E-01	-0.0423746	0.0564741	13	0	13	0	6
HBA2	pLoF	0.500000	4.530514E-01	-0.0423746	0.0564741	13	0	13	0	6
HBA2	missense	0.01	4.574750E-01	0.0172911	0.0232717	62	4	58	1	21
HBA2	missense	0.500000	4.574750E-01	0.0172911	0.0232717	62	4	58	1	21
HBA2	synonymous	0.01	2.542446E-01	-0.0140926	0.0123608	209	7	202	6	26
HBA2	synonymous	0.500000	2.542446E-01	-0.0140926	0.0123608	209	7	202	6	26
HBA2	pLoF;missense	0.01	6.880303E-01	0.00864658	0.0215341	75	4	71	1	27
HBA2	pLoF;missense	0.500000	6.880303E-01	0.00864658	0.0215341	75	4	71	1	27
HBA2	missense;synonymous	0.01	5.099695E-01	-0.00720078	0.0109287	271	11	260	7	47
HBA2	missense;synonymous	0.500000	5.099695E-01	-0.00720078	0.0109287	271	11	260	7	47
HBA2	pLoF;missense;synonymous;other	0.01	4.300428E-01	-0.00847066	0.0107343	284	11	273	7	53
HBA2	pLoF;missense;synonymous;other	0.500000	4.300428E-01	-0.00847066	0.0107343	284	11	273	7	53
HBA2	Cauchy	NA	0.458949	NA	NA	NA	NA	NA	NA	NA
HBA1	pLoF	0.01	2.879384E-01	-0.0218917	0.0206009	85	2	83	2	8
HBA1	pLoF	0.500000	2.879384E-01	-0.0218917	0.0206009	85	2	83	2	8
HBA1	missense	0.01	4.560412E-01	-0.00701197	0.00940722	337	17	320	6	25
HBA1	missense	0.500000	4.560412E-01	-0.00701197	0.00940722	337	17	320	6	25
HBA1	synonymous	0.01	7.609281E-01	0.00237368	0.00780143	569	31	538	6	26
HBA1	synonymous	0.500000	7.609281E-01	0.00237368	0.00780143	569	31	538	6	26
HBA1	pLoF;missense	0.01	2.630648E-01	-0.00958179	0.00856147	422	19	403	8	33
HBA1	pLoF;missense	0.500000	2.630648E-01	-0.00958179	0.00856147	422	19	403	8	33
HBA1	missense;synonymous	0.01	8.082722E-01	-0.0014587	0.00601141	906	48	858	12	51
HBA1	missense;synonymous	0.500000	8.082722E-01	-0.0014587	0.00601141	906	48	858	12	51
HBA1	pLoF;missense;synonymous;other	0.01	5.960417E-01	-0.00305874	0.00577011	991	50	941	14	59
HBA1	pLoF;missense;synonymous;other	0.500000	5.960417E-01	-0.00305874	0.00577011	991	50	941	14	59
HBA1	Cauchy	NA	0.552082	NA	NA	NA	NA	NA	NA	NA
HBQ1	pLoF	0.01	6.180484E-01	0.00519092	0.0104106	234	19	215	2	19
HBQ1	pLoF	0.500000	6.180484E-01	0.00519092	0.0104106	234	19	215	2	19
HBQ1	missense	0.01	6.897123E-01	-0.00101942	0.00255337	6490	355	6135	6	59
HBQ1	missense	0.500000	6.897123E-01	-0.00101942	0.00255337	6490	355	6135	6	59
HBQ1	synonymous	0.01	4.610676E-01	-0.00703156	0.00953962	465	16	449	4	57
HBQ1	synonymous	0.500000	4.610676E-01	-0.00703156	0.00953962	465	16	449	4	57
