Region	Group	max_MAF	Pvalue_Burden	BETA_Burden	SE_Burden	MAC	MAC_case	MAC_control	Number_rare	Number_ultra_rare
SCGB1C2	synonymous	0.01	1.229512E-01	0.0163613	0.010607	330	21	309	3	15
SCGB1C2	synonymous	0.500000	1.229512E-01	0.0163613	0.010607	330	21	309	3	15
SCGB1C2	pLoF;missense	0.01	5.785238E-01	-0.0436227	0.0785228	7	0	7	0	3
SCGB1C2	pLoF;missense	0.500000	5.785238E-01	-0.0436227	0.0785228	7	0	7	0	3
SCGB1C2	missense;synonymous	0.01	1.291014E-01	0.0160556	0.0105792	333	21	312	3	16
SCGB1C2	missense;synonymous	0.500000	1.291014E-01	0.0160556	0.0105792	333	21	312	3	16
SCGB1C2	pLoF;missense;synonymous;other	0.01	1.899198E-01	0.0135792	0.0103593	344	21	323	3	20
SCGB1C2	pLoF;missense;synonymous;other	0.500000	1.899198E-01	0.0135792	0.0103593	344	21	323	3	20
SCGB1C2	Cauchy	NA	0.186967	NA	NA	NA	NA	NA	NA	NA
DOC2B	pLoF	0.01	1.522837E-01	-0.0211639	0.0147843	184	4	180	3	28
DOC2B	pLoF	0.500000	1.522837E-01	-0.0211639	0.0147843	184	4	180	3	28
DOC2B	missense	0.01	4.265540E-02	-0.00611982	0.00301905	4946	177	4769	35	211
DOC2B	missense	0.500000	4.265540E-02	-0.00611982	0.00301905	4946	177	4769	35	211
DOC2B	synonymous	0.01	9.470446E-01	0.000206595	0.00311051	5065	194	4871	42	146
DOC2B	synonymous	0.5	4.758237E-01	-0.00164579	0.00230814	317790	14082	303708	45	146
DOC2B	pLoF;missense	0.01	2.368062E-02	-0.00670325	0.00296306	5125	181	4944	38	239
DOC2B	pLoF;missense	0.500000	2.368062E-02	-0.00670325	0.00296306	5125	181	4944	38	239
DOC2B	missense;synonymous	0.01	1.606966E-01	-0.0030595	0.0021811	10005	371	9634	77	357
DOC2B	missense;synonymous	0.5	7.291434E-02	-0.00330403	0.00184236	322730	14259	308471	80	357
DOC2B	pLoF;missense;synonymous;other	0.01	2.675181E-01	-0.00226999	0.00204726	11078	416	10662	86	401
DOC2B	pLoF;missense;synonymous;other	0.5	1.247536E-01	-0.00270291	0.00176071	323803	14304	309499	89	401
DOC2B	Cauchy	NA	0.0763586	NA	NA	NA	NA	NA	NA	NA
RPH3AL	pLoF	0.01	1.784115E-01	0.0153755	0.011426	303	18	285	5	34
RPH3AL	pLoF	0.500000	1.784115E-01	0.0153755	0.011426	303	18	285	5	34
RPH3AL	missense	0.01	7.762829E-02	-0.00638534	0.00361854	2985	128	2857	31	110
RPH3AL	missense	0.500000	7.762829E-02	-0.00638534	0.00361854	2985	128	2857	31	110
RPH3AL	synonymous	0.01	6.908925E-01	0.00116063	0.00291877	5241	218	5023	33	83
RPH3AL	synonymous	0.5	9.859646E-01	4.71289e-05	0.00267905	121544	5337	116207	35	83
RPH3AL	pLoF;missense	0.01	2.017729E-01	-0.00440934	0.0034542	3288	146	3142	36	144
RPH3AL	pLoF;missense	0.500000	2.017729E-01	-0.00440934	0.0034542	3288	146	3142	36	144
RPH3AL	missense;synonymous	0.01	4.281905E-01	-0.00180434	0.00227737	8224	346	7878	64	193
RPH3AL	missense;synonymous	0.5	3.020927E-01	-0.00222991	0.00216085	124527	5465	119062	66	193
RPH3AL	pLoF;missense;synonymous;other	0.01	6.525462E-01	-0.000998936	0.00221874	8691	371	8320	75	240
RPH3AL	pLoF;missense;synonymous;other	0.5	4.827473E-01	-0.00148125	0.00211037	124994	5490	119504	77	240
RPH3AL	Cauchy	NA	0.703513	NA	NA	NA	NA	NA	NA	NA
LIAT1	pLoF	0.01	7.346194E-01	-0.000667042	0.00196775	11196	477	10719	24	83
LIAT1	pLoF	0.5	9.796682E-01	-4.44701e-05	0.00174496	21690	874	20816	25	83
LIAT1	missense	0.01	7.395625E-01	-0.00173203	0.00521016	1784	64	1720	12	60
LIAT1	missense	0.5	7.159127E-01	-0.00189074	0.00519538	82446	3433	79013	13	60
LIAT1	synonymous	0.01	1.284351E-02	0.0073099	0.00293797	3880	184	3696	37	110
LIAT1	synonymous	0.5	1.281351E-02	0.00731245	0.00293801	349235	14926	334309	39	110
LIAT1	pLoF;missense	0.01	6.701417E-01	-0.000784702	0.00184223	12976	541	12435	36	143
LIAT1	pLoF;missense	0.5	8.970386E-01	-0.000209856	0.00162172	104132	4307	99825	38	143
LIAT1	missense;synonymous	0.01	4.372126E-02	0.00517867	0.00256782	5663	248	5415	49	170
LIAT1	missense;synonymous	0.5	4.613918E-02	0.00510689	0.00256098	431680	18359	413321	52	170
LIAT1	pLoF;missense;synonymous;other	0.01	3.264084E-01	0.00153382	0.00156293	16877	726	16151	73	264
LIAT1	pLoF;missense;synonymous;other	0.5	2.660623E-01	0.00158661	0.00142658	453388	19234	434154	77	264
LIAT1	Cauchy	NA	0.0859898	NA	NA	NA	NA	NA	NA	NA
VPS53	pLoF	0.01	7.072292E-02	-0.0296661	0.016415	142	2	140	1	63
VPS53	pLoF	0.500000	7.072292E-02	-0.0296661	0.016415	142	2	140	1	63
VPS53	missense	0.01	8.130383E-01	-0.000753149	0.00318445	4417	180	4237	57	409
VPS53	missense	0.5	9.675455E-01	-0.00012508	0.00307422	54848	2458	52390	58	409
VPS53	synonymous	0.01	2.925836E-01	-0.00256892	0.00244084	8024	292	7732	53	194
VPS53	synonymous	0.5	6.063373E-01	-0.000880874	0.00170941	296765	12651	284114	57	194
