Region	Group	max_MAF	Pvalue_Burden	BETA_Burden	SE_Burden	MAC	MAC_case	MAC_control	Number_rare	Number_ultra_rare
SNTG2	pLoF	0.01	6.564208E-01	0.00291907	0.00656177	565	49	516	7	62
SNTG2	pLoF	0.500000	6.564208E-01	0.00291907	0.00656177	565	49	516	7	62
SNTG2	missense	0.01	3.722250E-02	0.00297477	0.0014279	10962	1328	9634	39	166
SNTG2	missense	0.5	3.936370E-02	0.00294257	0.00142818	113289	12608	100681	40	166
SNTG2	synonymous	0.01	2.581615E-01	-0.00208358	0.00184266	9681	612	9069	44	155
SNTG2	synonymous	0.5	2.573390E-01	-0.0020871	0.00184259	158066	16805	141261	45	155
SNTG2	pLoF;missense	0.01	3.475168E-02	0.0029436	0.00139425	11524	1376	10148	46	228
SNTG2	pLoF;missense	0.5	3.671209E-02	0.00291323	0.00139459	113851	12656	101195	47	228
SNTG2	missense;synonymous	0.01	3.434398E-01	0.00106011	0.00111898	20642	1940	18702	83	321
SNTG2	missense;synonymous	0.5	3.531537E-01	0.00103965	0.00111972	271354	29413	241941	85	321
SNTG2	pLoF;missense;synonymous;other	0.01	4.478208E-01	0.000825496	0.00108753	21633	2028	19605	96	428
SNTG2	pLoF;missense;synonymous;other	0.5	4.589864E-01	0.000805808	0.00108817	272345	29501	242844	98	428
SNTG2	Cauchy	NA	0.101171	NA	NA	NA	NA	NA	NA	NA
TPO	pLoF	0.01	8.203647E-03	-0.0124599	0.0047133	1184	85	1099	7	86
TPO	pLoF	0.500000	8.203647E-03	-0.0124599	0.0047133	1184	85	1099	7	86
TPO	missense	0.01	4.974920E-01	0.00137729	0.00203008	7579	545	7034	48	260
TPO	missense	0.5	4.973137E-01	0.00137786	0.00203008	202755	25963	176792	49	260
TPO	synonymous	0.01	9.743752E-01	-3.47577e-05	0.00108207	20811	2101	18710	78	289
TPO	synonymous	0.5	4.803610E-01	0.000570675	0.00080864	697958	80367	617591	85	289
TPO	pLoF;missense	0.01	5.936444E-01	-0.000983491	0.00184325	8761	629	8132	55	346
TPO	pLoF;missense	0.5	5.938238E-01	-0.00098301	0.00184325	203937	26047	177890	56	346
TPO	missense;synonymous	0.01	7.809595E-01	0.000267352	0.000961459	28381	2645	25736	126	549
TPO	missense;synonymous	0.5	3.923648E-01	0.000613879	0.000717704	900704	106329	794375	134	549
TPO	pLoF;missense;synonymous;other	0.01	7.906868E-01	-0.000247511	0.000932529	30018	2780	27238	143	668
TPO	pLoF;missense;synonymous;other	0.5	6.642727E-01	0.000304848	0.000702381	902341	106464	795877	151	668
TPO	Cauchy	NA	0.0609188	NA	NA	NA	NA	NA	NA	NA
PXDN	pLoF	0.01	3.065051E-01	0.0118825	0.0116201	125	19	106	1	72
PXDN	pLoF	0.500000	3.065051E-01	0.0118825	0.0116201	125	19	106	1	72
PXDN	missense	0.01	2.252242E-01	-0.00140911	0.00116191	20416	1813	18603	97	647
PXDN	missense	0.500000	2.252242E-01	-0.00140911	0.00116191	20416	1813	18603	97	647
PXDN	synonymous	0.01	3.524198E-01	-0.000847726	0.000911626	35271	2658	32613	138	515
PXDN	synonymous	0.5	1.940315E-02	-0.00163519	0.000699489	349762	39404	310358	145	515
PXDN	pLoF;missense	0.01	2.667897E-01	-0.00128538	0.0011575	20541	1832	18709	98	719
PXDN	pLoF;missense	0.500000	2.667897E-01	-0.00128538	0.0011575	20541	1832	18709	98	719
PXDN	missense;synonymous	0.01	1.477108E-01	-0.00105045	0.00072562	55667	4471	51196	235	1162
PXDN	missense;synonymous	0.5	1.498998E-02	-0.0013708	0.000563509	370158	41217	328941	242	1162
PXDN	pLoF;missense;synonymous;other	0.01	1.533682E-01	-0.0010259	0.000718551	56457	4558	51899	239	1266
PXDN	pLoF;missense;synonymous;other	0.5	1.581208E-02	-0.00135202	0.000560253	523986	61170	462816	247	1266
PXDN	Cauchy	NA	0.0558754	NA	NA	NA	NA	NA	NA	NA
MYT1L	pLoF	0.01	4.932306E-01	-0.00409285	0.00597339	486	56	430	5	31
MYT1L	pLoF	0.5	2.802702E-01	0.00154684	0.00143264	17656	2207	15449	7	31
MYT1L	missense	0.01	4.128212E-01	-0.00242409	0.00296004	2322	237	2085	25	408
MYT1L	missense	0.500000	4.128212E-01	-0.00242409	0.00296004	2322	237	2085	25	408
MYT1L	synonymous	0.01	8.442633E-01	0.000273933	0.00139447	11330	1044	10286	86	311
MYT1L	synonymous	0.5	2.775429E-02	0.00174269	0.000791864	695310	76762	618548	97	311
MYT1L	pLoF;missense	0.01	3.003390E-01	-0.00275365	0.00265871	2808	293	2515	30	439
MYT1L	pLoF;missense	0.5	5.362108E-01	0.00079909	0.00129187	19978	2444	17534	32	439
MYT1L	missense;synonymous	0.01	8.717715E-01	-0.000203775	0.00126248	13646	1281	12365	111	719
MYT1L	missense;synonymous	0.5	5.496945E-02	0.00146704	0.000764436	697626	76999	620627	122	719
MYT1L	pLoF;missense;synonymous;other	0.01	7.090292E-01	-0.000456349	0.00122293	14436	1367	13069	121	781
MYT1L	pLoF;missense;synonymous;other	0.5	4.831972E-02	0.00121779	0.000616742	715586	79236	636350	134	781
MYT1L	Cauchy	NA	0.167004	NA	NA	NA	NA	NA	NA	NA
SH3YL1	pLoF	0.01	9.700098E-01	0.00028455	0.00756863	361	36	325	5	48
SH3YL1	pLoF	0.500000	9.700098E-01	0.00028455	0.00756863	361	36	325	5	48
SH3YL1	missense	0.01	2.626360E-01	-0.00424619	0.00379063	1538	132	1406	28	147
SH3YL1	missense	0.500000	2.626360E-01	-0.00424619	0.00379063	1538	132	1406	28	147
SH3YL1	synonymous	0.01	9.136846E-01	0.000308087	0.00284234	2469	275	2194	16	84
SH3YL1	synonymous	0.500000	9.136846E-01	0.000308087	0.00284234	2469	275	2194	16	84
SH3YL1	pLoF;missense	0.01	3.235655E-01	-0.00335328	0.0033969	1899	168	1731	33	195
SH3YL1	pLoF;missense	0.500000	3.235655E-01	-0.00335328	0.0033969	1899	168	1731	33	195
SH3YL1	missense;synonymous	0.01	5.616821E-01	-0.00132477	0.00228273	4006	407	3599	44	231
SH3YL1	missense;synonymous	0.500000	5.616821E-01	-0.00132477	0.00228273	4006	407	3599	44	231
SH3YL1	pLoF;missense;synonymous;other	0.01	6.054051E-01	-0.00111765	0.00216328	4466	454	4012	52	292
SH3YL1	pLoF;missense;synonymous;other	0.5	6.046775E-01	-0.00111984	0.00216316	166416	21569	144847	53	292
SH3YL1	Cauchy	NA	0.863977	NA	NA	NA	NA	NA	NA	NA
ACP1	pLoF	0.01	2.695275E-01	0.0226824	0.0205429	50	7	43	2	7
ACP1	pLoF	0.500000	2.695275E-01	0.0226824	0.0205429	50	7	43	2	7
ACP1	missense	0.01	6.357256E-02	-0.0150171	0.00809475	344	21	323	6	36
ACP1	missense	0.500000	6.357256E-02	-0.0150171	0.00809475	344	21	323	6	36
ACP1	synonymous	0.01	5.879909E-02	-0.00985345	0.00521432	597	66	531	3	16
ACP1	synonymous	0.5	8.216071E-01	-0.000452468	0.0020067	22001	3231	18770	4	16
ACP1	pLoF;missense	0.01	1.862102E-01	-0.00995926	0.0075342	394	28	366	8	43
ACP1	pLoF;missense	0.500000	1.862102E-01	-0.00995926	0.0075342	394	28	366	8	43
ACP1	missense;synonymous	0.01	9.451678E-03	-0.0123077	0.00474237	941	87	854	9	52
ACP1	missense;synonymous	0.5	5.055458E-01	-0.00129866	0.00195056	22345	3252	19093	10	52
ACP1	pLoF;missense;synonymous;other	0.01	1.929145E-02	-0.0100215	0.00428295	999	94	905	11	63
ACP1	pLoF;missense;synonymous;other	0.5	5.659095E-01	-0.00111397	0.00194042	22403	3259	19144	12	63
ACP1	Cauchy	NA	0.0553232	NA	NA	NA	NA	NA	NA	NA
ALKAL2	pLoF	0.01	8.246625E-01	0.00336712	0.0151979	72	10	62	1	20
ALKAL2	pLoF	0.500000	8.246625E-01	0.00336712	0.0151979	72	10	62	1	20
ALKAL2	missense	0.01	1.273980E-02	-0.0260738	0.0104674	171	10	161	3	57
ALKAL2	missense	0.500000	1.273980E-02	-0.0260738	0.0104674	171	10	161	3	57
ALKAL2	synonymous	0.01	5.302638E-01	0.00220836	0.00351871	1645	180	1465	13	65
ALKAL2	synonymous	0.500000	5.302638E-01	0.00220836	0.00351871	1645	180	1465	13	65
ALKAL2	pLoF;missense	0.01	5.501839E-02	-0.0166051	0.00865422	243	20	223	4	77
ALKAL2	pLoF;missense	0.500000	5.501839E-02	-0.0166051	0.00865422	243	20	223	4	77
ALKAL2	missense;synonymous	0.01	8.631285E-01	-0.000576394	0.00334349	1815	190	1625	16	122
ALKAL2	missense;synonymous	0.500000	8.631285E-01	-0.000576394	0.00334349	1815	190	1625	16	122
ALKAL2	pLoF;missense;synonymous;other	0.01	8.589519E-01	-0.000579571	0.00326136	1897	200	1697	17	148
ALKAL2	pLoF;missense;synonymous;other	0.500000	8.589519E-01	-0.000579571	0.00326136	1897	200	1697	17	148
ALKAL2	Cauchy	NA	0.0758855	NA	NA	NA	NA	NA	NA	NA
FAM110C	pLoF	0.01	4.978647E-01	0.00683127	0.0100778	205	22	183	3	32
FAM110C	pLoF	0.500000	4.978647E-01	0.00683127	0.0100778	205	22	183	3	32
FAM110C	missense	0.01	7.065086E-01	0.0015589	0.00413997	1569	123	1446	12	102
FAM110C	missense	0.500000	7.065086E-01	0.0015589	0.00413997	1569	123	1446	12	102
FAM110C	synonymous	0.01	6.700359E-01	0.000925659	0.00217241	6166	474	5692	24	158
FAM110C	synonymous	0.500000	6.700359E-01	0.000925659	0.00217241	6166	474	5692	24	158
FAM110C	pLoF;missense	0.01	5.418164E-01	0.0023431	0.00384072	1774	145	1629	15	134
FAM110C	pLoF;missense	0.500000	5.418164E-01	0.0023431	0.00384072	1774	145	1629	15	134
FAM110C	missense;synonymous	0.01	5.783442E-01	0.00107193	0.00192861	7732	596	7136	36	260
FAM110C	missense;synonymous	0.500000	5.783442E-01	0.00107193	0.00192861	7732	596	7136	36	260
FAM110C	pLoF;missense;synonymous;other	0.01	4.263001E-01	0.00150311	0.00188943	7956	624	7332	40	294
FAM110C	pLoF;missense;synonymous;other	0.500000	4.263001E-01	0.00150311	0.00188943	7956	624	7332	40	294
FAM110C	Cauchy	NA	0.577514	NA	NA	NA	NA	NA	NA	NA
TMEM18	pLoF	0.01	2.777756E-01	0.0125666	0.0115786	97	21	76	2	13
TMEM18	pLoF	0.500000	2.777756E-01	0.0125666	0.0115786	97	21	76	2	13
TMEM18	missense	0.01	4.490941E-01	0.00672562	0.00888543	259	29	230	5	42
TMEM18	missense	0.500000	4.490941E-01	0.00672562	0.00888543	259	29	230	5	42
TMEM18	synonymous	0.01	2.640998E-01	0.00699047	0.00625963	509	59	450	11	42
TMEM18	synonymous	0.5	4.606063E-01	0.00416866	0.00564975	69285	7805	61480	12	42
TMEM18	pLoF;missense	0.01	2.070519E-01	0.00890097	0.00705467	356	50	306	7	55
TMEM18	pLoF;missense	0.500000	2.070519E-01	0.00890097	0.00705467	356	50	306	7	55
TMEM18	missense;synonymous	0.01	1.763622E-01	0.00693195	0.00512703	768	88	680	16	84
TMEM18	missense;synonymous	0.5	3.027876E-01	0.00491834	0.00477289	69544	7834	61710	17	84
TMEM18	pLoF;missense;synonymous;other	0.01	8.206279E-02	0.00809321	0.00465437	899	111	788	19	102
TMEM18	pLoF;missense;synonymous;other	0.5	1.543595E-01	0.00622688	0.00437189	69675	7857	61818	20	102
TMEM18	Cauchy	NA	0.229107	NA	NA	NA	NA	NA	NA	NA
EIPR1	pLoF	0.01	3.135284E-01	0.0187108	0.0185652	49	8	41	1	21
EIPR1	pLoF	0.500000	3.135284E-01	0.0187108	0.0185652	49	8	41	1	21
EIPR1	missense	0.01	3.556812E-01	-0.00308042	0.00333514	1538	184	1354	25	150
EIPR1	missense	0.500000	3.556812E-01	-0.00308042	0.00333514	1538	184	1354	25	150
EIPR1	synonymous	0.01	4.224902E-01	0.00155315	0.00193633	5014	626	4388	28	118
EIPR1	synonymous	0.5	7.398896E-02	0.00269644	0.00150919	25413	3001	22412	29	118
EIPR1	pLoF;missense	0.01	4.717607E-01	-0.00236507	0.00328656	1586	192	1394	26	171
EIPR1	pLoF;missense	0.500000	4.717607E-01	-0.00236507	0.00328656	1586	192	1394	26	171
EIPR1	missense;synonymous	0.01	8.180497E-01	0.000386617	0.00168055	6551	810	5741	53	268
EIPR1	missense;synonymous	0.5	2.118122E-01	0.00171976	0.00137735	26950	3185	23765	54	268
EIPR1	pLoF;missense;synonymous;other	0.01	7.716872E-01	0.000484395	0.00166936	6637	822	5815	55	300
EIPR1	pLoF;missense;synonymous;other	0.5	1.957539E-01	0.0017741	0.00137129	27036	3197	23839	56	300
EIPR1	Cauchy	NA	0.333079	NA	NA	NA	NA	NA	NA	NA
TRAPPC12	pLoF	0.01	4.999898E-01	-0.00538345	0.00798133	316	29	287	3	73
TRAPPC12	pLoF	0.500000	4.999898E-01	-0.00538345	0.00798133	316	29	287	3	73
TRAPPC12	missense	0.01	8.017303E-01	-0.000428218	0.00170531	8202	761	7441	51	313
TRAPPC12	missense	0.5	8.017546E-01	-0.000428165	0.00170531	222546	26263	196283	52	313
TRAPPC12	synonymous	0.01	5.972459E-01	0.000695484	0.0013163	18523	1593	16930	56	274
TRAPPC12	synonymous	0.5	4.809493E-01	-0.000676266	0.000959547	991082	116044	875038	64	274
TRAPPC12	pLoF;missense	0.01	7.059748E-01	-0.000630353	0.00167084	8517	790	7727	54	386
