Region	Group	max_MAF	Pvalue_Burden	BETA_Burden	SE_Burden	MAC	MAC_case	MAC_control	Number_rare	Number_ultra_rare
SNTG2	pLoF	0.01	3.327171E-01	-0.00801518	0.00827454	537	21	516	6	63
SNTG2	pLoF	0.500000	3.327171E-01	-0.00801518	0.00827454	537	21	516	6	63
SNTG2	missense	0.01	2.102449E-01	0.0023881	0.00190607	10248	614	9634	40	157
SNTG2	missense	0.5	2.212263E-01	0.00233221	0.00190653	106548	5867	100681	41	157
SNTG2	synonymous	0.01	9.103363E-01	0.000246589	0.00218968	9494	425	9069	42	155
SNTG2	synonymous	0.5	9.119782E-01	0.000242045	0.00218958	149243	7982	141261	43	155
SNTG2	pLoF;missense	0.01	3.319607E-01	0.0018015	0.00185689	10782	634	10148	46	220
SNTG2	pLoF;missense	0.5	3.465443E-01	0.00174843	0.00185744	107082	5887	101195	47	220
SNTG2	missense;synonymous	0.01	3.113486E-01	0.00143959	0.00142196	19741	1039	18702	82	312
SNTG2	missense;synonymous	0.5	3.224181E-01	0.00140811	0.00142305	255790	13849	241941	84	312
SNTG2	pLoF;missense;synonymous;other	0.01	5.494625E-01	0.000828426	0.00138402	20681	1076	19605	94	419
SNTG2	pLoF;missense;synonymous;other	0.5	5.646497E-01	0.000797688	0.001385	256730	13886	242844	96	419
SNTG2	Cauchy	NA	0.534131	NA	NA	NA	NA	NA	NA	NA
TPO	pLoF	0.01	4.711807E-01	-0.00396259	0.00549933	1153	54	1099	7	83
TPO	pLoF	0.500000	4.711807E-01	-0.00396259	0.00549933	1153	54	1099	7	83
TPO	missense	0.01	9.025890E-01	0.000299893	0.00245028	7371	337	7034	45	262
TPO	missense	0.5	9.022644E-01	0.000300896	0.00245026	188143	11351	176792	46	262
TPO	synonymous	0.01	5.343320E-01	-0.000889426	0.00143131	19711	1001	18710	74	287
TPO	synonymous	0.5	2.711484E-01	0.0011055	0.00100462	654590	36999	617591	81	287
TPO	pLoF;missense	0.01	8.233839E-01	-0.000501002	0.00224468	8522	390	8132	52	345
TPO	pLoF;missense	0.5	8.236774E-01	-0.000500153	0.00224467	189294	11404	177890	53	345
TPO	missense;synonymous	0.01	6.331800E-01	-0.000594473	0.00124561	27073	1338	25735	119	549
TPO	missense;synonymous	0.5	3.126235E-01	0.000889253	0.000880682	842724	48350	794374	127	549
TPO	pLoF;missense;synonymous;other	0.01	5.335457E-01	-0.000751839	0.00120757	28652	1415	27237	136	664
TPO	pLoF;missense;synonymous;other	0.5	3.819377E-01	0.000753823	0.000862171	844303	48427	795876	144	664
TPO	Cauchy	NA	0.688895	NA	NA	NA	NA	NA	NA	NA
PXDN	pLoF	0.01	3.846614E-01	0.0139771	0.0160778	115	9	106	1	71
PXDN	pLoF	0.500000	3.846614E-01	0.0139771	0.0160778	115	9	106	1	71
PXDN	missense	0.01	4.983165E-01	-0.00111194	0.00164211	14194	741	13453	92	627
PXDN	missense	0.5	1.218611E-01	-0.0023301	0.0015062	19536	934	18602	93	627
PXDN	synonymous	0.01	9.633058E-01	-5.51255e-05	0.00119824	28930	1369	27561	124	515
PXDN	synonymous	0.5	7.060806E-01	-0.00032586	0.000864064	328575	18221	310354	132	515
PXDN	pLoF;missense	0.01	5.535430E-01	-0.000968751	0.00163513	14309	750	13559	93	698
PXDN	pLoF;missense	0.5	1.424973E-01	-0.00220126	0.00150098	19651	943	18708	94	698
PXDN	missense;synonymous	0.01	6.664740E-01	-0.000417638	0.000969014	43102	2109	40993	216	1142
PXDN	missense;synonymous	0.5	3.098787E-01	-0.000707473	0.000696691	348089	19154	328935	225	1142
PXDN	pLoF;missense;synonymous;other	0.01	7.127559E-01	-0.000353184	0.000959329	43849	2154	41695	221	1242
PXDN	pLoF;missense;synonymous;other	0.5	3.335408E-01	-0.000670207	0.000693074	490644	27835	462809	231	1242
PXDN	Cauchy	NA	0.610522	NA	NA	NA	NA	NA	NA	NA
MYT1L	pLoF	0.01	8.568844E-01	0.00149262	0.00827661	457	27	430	5	32
MYT1L	pLoF	0.5	6.312348E-01	-0.000945127	0.00196906	16390	941	15449	7	32
MYT1L	missense	0.01	8.645516E-01	-0.00066555	0.00390162	2204	119	2085	25	398
MYT1L	missense	0.500000	8.645516E-01	-0.00066555	0.00390162	2204	119	2085	25	398
MYT1L	synonymous	0.01	6.621195E-01	0.000787936	0.0018031	10840	557	10283	81	304
MYT1L	synonymous	0.5	7.422078E-01	0.00035077	0.00106639	654340	35795	618545	92	304
MYT1L	pLoF;missense	0.01	9.300646E-01	-0.000310714	0.00354035	2661	146	2515	30	430
MYT1L	pLoF;missense	0.5	6.089328E-01	-0.000901451	0.00176203	18594	1060	17534	32	430
MYT1L	missense;synonymous	0.01	7.295122E-01	0.000565426	0.00163524	13038	676	12362	106	702
MYT1L	missense;synonymous	0.5	7.758436E-01	0.000292116	0.0010259	656538	35914	620624	117	702
MYT1L	pLoF;missense;synonymous;other	0.01	8.247930E-01	0.000352045	0.00159019	13781	715	13066	115	765
MYT1L	pLoF;missense;synonymous;other	0.5	9.597172E-01	-4.23501e-05	0.000838476	673214	36867	636347	128	765
MYT1L	Cauchy	NA	0.856613	NA	NA	NA	NA	NA	NA	NA
SH3YL1	pLoF	0.01	5.294968E-01	0.00615219	0.00978441	346	21	325	5	48
SH3YL1	pLoF	0.500000	5.294968E-01	0.00615219	0.00978441	346	21	325	5	48
SH3YL1	missense	0.01	1.028443E-01	-0.00807851	0.00495244	1464	58	1406	28	140
SH3YL1	missense	0.500000	1.028443E-01	-0.00807851	0.00495244	1464	58	1406	28	140
SH3YL1	synonymous	0.01	3.005269E-01	-0.00396728	0.00383199	2308	114	2194	15	83
SH3YL1	synonymous	0.500000	3.005269E-01	-0.00396728	0.00383199	2308	114	2194	15	83
SH3YL1	pLoF;missense	0.01	2.386933E-01	-0.00521697	0.00442769	1810	79	1731	33	188
SH3YL1	pLoF;missense	0.500000	2.386933E-01	-0.00521697	0.00442769	1810	79	1731	33	188
SH3YL1	missense;synonymous	0.01	6.886019E-02	-0.00553421	0.00304188	3771	172	3599	43	223
SH3YL1	missense;synonymous	0.500000	6.886019E-02	-0.00553421	0.00304188	3771	172	3599	43	223
SH3YL1	pLoF;missense;synonymous;other	0.01	1.155826E-01	-0.00451954	0.00287212	4210	198	4012	51	283
SH3YL1	pLoF;missense;synonymous;other	0.5	1.158748E-01	-0.00451569	0.00287198	154043	9196	144847	52	283
SH3YL1	Cauchy	NA	0.148977	NA	NA	NA	NA	NA	NA	NA
ACP1	pLoF	0.01	5.473269E-01	0.0170515	0.0283355	46	3	43	2	6
ACP1	pLoF	0.500000	5.473269E-01	0.0170515	0.0283355	46	3	43	2	6
ACP1	missense	0.01	5.350483E-01	-0.00614191	0.00990122	338	15	323	6	36
ACP1	missense	0.500000	5.350483E-01	-0.00614191	0.00990122	338	15	323	6	36
ACP1	synonymous	0.01	1.803004E-01	-0.00979127	0.00730784	558	27	531	3	16
ACP1	synonymous	0.5	6.852749E-01	0.00114057	0.0028143	20089	1319	18770	4	16
ACP1	pLoF;missense	0.01	6.989938E-01	-0.00361553	0.0093502	384	18	366	8	42
ACP1	pLoF;missense	0.500000	6.989938E-01	-0.00361553	0.0093502	384	18	366	8	42
ACP1	missense;synonymous	0.01	1.479249E-01	-0.00851553	0.00588536	896	42	854	9	52
ACP1	missense;synonymous	0.5	8.250847E-01	0.000599328	0.00271177	20427	1334	19093	10	52
ACP1	pLoF;missense;synonymous;other	0.01	1.839273E-01	-0.00763914	0.00574907	950	45	905	11	62
ACP1	pLoF;missense;synonymous;other	0.5	7.952391E-01	0.000699917	0.00269704	20481	1337	19144	12	62
ACP1	Cauchy	NA	0.512946	NA	NA	NA	NA	NA	NA	NA
ALKAL2	pLoF	0.01	9.042863E-01	0.00260469	0.0216609	66	4	62	1	19
ALKAL2	pLoF	0.500000	9.042863E-01	0.00260469	0.0216609	66	4	62	1	19
ALKAL2	missense	0.01	6.490300E-01	-0.00626085	0.0137568	169	8	161	3	57
ALKAL2	missense	0.500000	6.490300E-01	-0.00626085	0.0137568	169	8	161	3	57
ALKAL2	synonymous	0.01	2.932700E-01	-0.00479217	0.00455973	1543	78	1465	13	61
ALKAL2	synonymous	0.500000	2.932700E-01	-0.00479217	0.00455973	1543	78	1465	13	61
