Region	Group	max_MAF	Pvalue_Burden	BETA_Burden	SE_Burden	MAC	MAC_case	MAC_control	Number_rare	Number_ultra_rare
C7orf50	pLoF	0.01	6.596643E-01	-0.00403487	0.00916232	224	23	201	6	37
C7orf50	pLoF	0.5	9.634908E-01	-8.47925e-05	0.00185244	9924	1452	8472	7	37
C7orf50	missense	0.01	2.941861E-01	0.00513913	0.00489915	1112	90	1022	16	54
C7orf50	missense	0.500000	2.941861E-01	0.00513913	0.00489915	1112	90	1022	16	54
C7orf50	synonymous	0.01	8.782095E-01	0.000527708	0.00344368	1729	184	1545	18	66
C7orf50	synonymous	0.500000	8.782095E-01	0.000527708	0.00344368	1729	184	1545	18	66
C7orf50	pLoF;missense	0.01	4.714321E-01	0.00311643	0.00432747	1336	113	1223	22	91
C7orf50	pLoF;missense	0.5	7.418107E-01	0.00057197	0.0017361	11036	1542	9494	23	91
C7orf50	missense;synonymous	0.01	4.607069E-01	0.0020824	0.00282289	2839	274	2565	34	120
C7orf50	missense;synonymous	0.500000	4.607069E-01	0.0020824	0.00282289	2839	274	2565	34	120
C7orf50	pLoF;missense;synonymous;other	0.01	5.756254E-01	0.00149828	0.00267652	3117	302	2815	42	170
C7orf50	pLoF;missense;synonymous;other	0.5	7.183031E-01	0.000559672	0.00155151	12817	1731	11086	43	170
C7orf50	Cauchy	NA	0.778431	NA	NA	NA	NA	NA	NA	NA
GPER1	pLoF	0.01	6.765502E-01	0.00761773	0.0182603	65	7	58	0	25
GPER1	pLoF	0.500000	6.765502E-01	0.00761773	0.0182603	65	7	58	0	25
GPER1	missense	0.01	8.232105E-01	0.000836623	0.00374466	1262	154	1108	19	139
GPER1	missense	0.500000	8.232105E-01	0.000836623	0.00374466	1262	154	1108	19	139
GPER1	synonymous	0.01	3.028357E-01	0.00207566	0.00201448	6603	542	6061	45	123
GPER1	synonymous	0.5	3.982168E-01	0.00153656	0.00181882	300432	37933	262499	49	123
GPER1	pLoF;missense	0.01	7.631585E-01	0.00110701	0.00367367	1327	161	1166	19	164
GPER1	pLoF;missense	0.500000	7.631585E-01	0.00110701	0.00367367	1327	161	1166	19	164
GPER1	missense;synonymous	0.01	3.060283E-01	0.00182096	0.00177899	7864	696	7168	64	262
GPER1	missense;synonymous	0.5	3.853593E-01	0.00142613	0.00164289	301693	38087	263606	68	262
GPER1	pLoF;missense;synonymous;other	0.01	2.895507E-01	0.00187668	0.00177195	7930	703	7227	64	288
GPER1	pLoF;missense;synonymous;other	0.5	3.672313E-01	0.0014763	0.00163729	301759	38094	263665	68	288
GPER1	Cauchy	NA	0.585294	NA	NA	NA	NA	NA	NA	NA
FAM20C	pLoF	0.01	6.327888E-01	-0.00725768	0.0151896	98	8	90	3	34
FAM20C	pLoF	0.500000	6.327888E-01	-0.00725768	0.0151896	98	8	90	3	34
FAM20C	missense	0.01	3.300190E-01	-0.0014597	0.00149854	8742	1071	7671	45	274
FAM20C	missense	0.5	9.841825E-01	-2.36302e-05	0.00119191	23088	3193	19895	46	274
FAM20C	synonymous	0.01	9.106873E-01	-0.000169979	0.00151534	13178	938	12240	63	217
FAM20C	synonymous	0.5	6.459392E-01	0.00032593	0.000709451	548443	62177	486266	72	217
FAM20C	pLoF;missense	0.01	3.102071E-01	-0.00151223	0.0014902	8840	1079	7761	48	308
FAM20C	pLoF;missense	0.5	9.549152E-01	-6.71558e-05	0.00118785	23186	3201	19985	49	308
FAM20C	missense;synonymous	0.01	4.386693E-01	-0.000827678	0.00106874	21917	2009	19908	108	491
FAM20C	missense;synonymous	0.5	7.043457E-01	0.000228436	0.000602001	571528	65370	506158	118	491
FAM20C	pLoF;missense;synonymous;other	0.01	4.145017E-01	-0.00086686	0.00106233	22125	2029	20096	113	547
FAM20C	pLoF;missense;synonymous;other	0.5	7.245299E-01	0.00021163	0.000600519	571736	65390	506346	123	547
FAM20C	Cauchy	NA	0.885238	NA	NA	NA	NA	NA	NA	NA
FOXL3	pLoF	0.01	6.421698E-01	-0.00421578	0.00907269	221	23	198	4	33
FOXL3	pLoF	0.500000	6.421698E-01	-0.00421578	0.00907269	221	23	198	4	33
FOXL3	missense	0.01	3.960270E-01	-0.00277173	0.00326571	1793	190	1603	22	124
FOXL3	missense	0.5	3.960955E-01	-0.00277132	0.0032657	212554	29318	183236	23	124
FOXL3	synonymous	0.01	3.877516E-01	-0.00193468	0.00223999	6619	495	6124	15	90
FOXL3	synonymous	0.5	8.801981E-01	0.000229739	0.00152429	13012	1393	11619	16	90
FOXL3	pLoF;missense	0.01	3.405877E-01	-0.00292792	0.0030723	2014	213	1801	26	157
FOXL3	pLoF;missense	0.5	3.406464E-01	-0.00292755	0.00307229	212775	29341	183434	27	157
FOXL3	missense;synonymous	0.01	2.347491E-01	-0.00220136	0.00185266	8410	685	7725	37	214
FOXL3	missense;synonymous	0.5	8.280546E-01	-0.000300746	0.00138467	225564	30711	194853	39	214
FOXL3	pLoF;missense;synonymous;other	0.01	1.953272E-01	-0.0023185	0.00179038	8807	725	8082	43	251
FOXL3	pLoF;missense;synonymous;other	0.5	7.456660E-01	-0.000440568	0.00135827	225961	30751	195210	45	251
FOXL3	Cauchy	NA	0.538762	NA	NA	NA	NA	NA	NA	NA
PDGFA	pLoF	0.01	3.928440E-01	-0.0495476	0.0579863	6	0	6	0	6
PDGFA	pLoF	0.500000	3.928440E-01	-0.0495476	0.0579863	6	0	6	0	6
PDGFA	missense	0.01	1.318248E-01	-0.00598575	0.00397211	1372	116	1256	16	92
PDGFA	missense	0.500000	1.318248E-01	-0.00598575	0.00397211	1372	116	1256	16	92
PDGFA	synonymous	0.01	5.784823E-01	0.00145278	0.00261479	6023	394	5629	22	72
PDGFA	synonymous	0.5	7.821553E-01	0.000473732	0.00171325	151803	17253	134550	24	72
PDGFA	pLoF;missense	0.01	1.245098E-01	-0.00609372	0.00396697	1377	116	1261	16	98
PDGFA	pLoF;missense	0.500000	1.245098E-01	-0.00609372	0.00396697	1377	116	1261	16	98
PDGFA	missense;synonymous	0.01	7.155192E-01	-0.000797314	0.0021877	7394	510	6884	38	164
PDGFA	missense;synonymous	0.5	7.317472E-01	-0.000539841	0.00157479	153174	17369	135805	40	164
PDGFA	pLoF;missense;synonymous;other	0.01	6.312610E-01	-0.00095111	0.00198168	8816	603	8213	45	231
