Region	Group	max_MAF	Pvalue_Burden	BETA_Burden	SE_Burden	MAC	MAC_case	MAC_control	Number_rare	Number_ultra_rare
DEFB126	pLoF	0.01	9.944538E-01	-4.69279e-05	0.00675104	432	45	387	7	16
DEFB126	pLoF	0.5	9.513259E-01	0.000407926	0.00668272	97055	11207	85848	8	16
DEFB126	missense	0.01	8.326960E-01	0.00503294	0.0238251	34	4	30	1	12
DEFB126	missense	0.500000	8.326960E-01	0.00503294	0.0238251	34	4	30	1	12
DEFB126	synonymous	0.01	6.620540E-03	0.00500481	0.00184315	8612	582	8030	12	27
DEFB126	synonymous	0.500000	6.620540E-03	0.00500481	0.00184315	8612	582	8030	12	27
DEFB126	pLoF;missense	0.01	9.591093E-01	0.000333096	0.00649671	466	49	417	8	28
DEFB126	pLoF;missense	0.5	9.074762E-01	0.000748107	0.00643684	97089	11211	85878	9	28
DEFB126	missense;synonymous	0.01	6.447060E-03	0.00500577	0.00183756	8646	586	8060	13	39
DEFB126	missense;synonymous	0.500000	6.447060E-03	0.00500577	0.00183756	8646	586	8060	13	39
DEFB126	pLoF;missense;synonymous;other	0.01	8.219134E-03	0.00469284	0.00177562	9085	632	8453	20	57
DEFB126	pLoF;missense;synonymous;other	0.5	7.872915E-03	0.00471047	0.00177254	105708	11794	93914	21	57
DEFB126	Cauchy	NA	0.0195027	NA	NA	NA	NA	NA	NA	NA
DEFB127	pLoF	0.01	7.072510E-01	0.00768347	0.0204592	73	5	68	2	8
DEFB127	pLoF	0.500000	7.072510E-01	0.00768347	0.0204592	73	5	68	2	8
DEFB127	missense	0.01	7.778763E-01	-0.00412789	0.0146334	216	8	208	1	18
DEFB127	missense	0.5	7.699228E-01	-0.00427994	0.0146335	170400	21826	148574	2	18
DEFB127	synonymous	0.01	8.253543E-02	0.00649537	0.00374123	2473	174	2299	2	29
DEFB127	synonymous	0.500000	8.253543E-02	0.00649537	0.00374123	2473	174	2299	2	29
DEFB127	pLoF;missense	0.01	9.900434E-01	-0.000148583	0.0119065	289	13	276	3	26
DEFB127	pLoF;missense	0.5	9.833015E-01	-0.000249208	0.0119067	170473	21831	148642	4	26
DEFB127	missense;synonymous	0.01	1.069653E-01	0.00584413	0.00362543	2689	182	2507	3	47
DEFB127	missense;synonymous	0.5	1.075086E-01	0.0058354	0.00362561	172873	22000	150873	4	47
DEFB127	pLoF;missense;synonymous;other	0.01	9.309252E-02	0.00597245	0.0035565	2770	188	2582	5	60
DEFB127	pLoF;missense;synonymous;other	0.5	9.356884E-02	0.00596407	0.00355668	172954	22006	150948	6	60
DEFB127	Cauchy	NA	0.894806	NA	NA	NA	NA	NA	NA	NA
