Region	Group	max_MAF	Pvalue_Burden	BETA_Burden	SE_Burden	MAC	MAC_case	MAC_control	Number_rare	Number_ultra_rare
OR11H12	pLoF	0.01	7.334393E-01	-0.00154202	0.00452799	1465	83	1382	11	35
OR11H12	pLoF	0.500000	7.334393E-01	-0.00154202	0.00452799	1465	83	1382	11	35
OR11H12	missense	0.01	1.540045E-01	-0.0036526	0.00256228	4373	271	4102	16	55
OR11H12	missense	0.5	5.533969E-01	-0.00100105	0.00168902	111886	8596	103290	18	55
OR11H12	synonymous	0.01	8.998817E-02	-0.00395944	0.00233532	4469	316	4153	32	77
OR11H12	synonymous	0.500000	8.998817E-02	-0.00395944	0.00233532	4469	316	4153	32	77
OR11H12	pLoF;missense	0.01	1.581945E-01	-0.00315339	0.00223459	5838	354	5484	27	90
OR11H12	pLoF;missense	0.5	4.995289E-01	-0.00107012	0.00158483	113351	8679	104672	29	90
OR11H12	missense;synonymous	0.01	2.619701E-02	-0.00385167	0.00173243	8842	587	8255	48	132
OR11H12	missense;synonymous	0.5	1.377471E-01	-0.00204418	0.00137726	116355	8912	107443	50	132
OR11H12	pLoF;missense;synonymous;other	0.01	2.920731E-02	-0.00347389	0.00159303	10307	670	9637	59	167
OR11H12	pLoF;missense;synonymous;other	0.5	1.316217E-01	-0.0019717	0.00130772	117820	8995	108825	61	167
OR11H12	Cauchy	NA	0.102161	NA	NA	NA	NA	NA	NA	NA
POTEM	Cauchy	NA	0.5	NA	NA	NA	NA	NA	NA	NA
POTEG	pLoF	0.01	4.262940E-01	-0.00860419	0.0108154	202	11	191	5	21
POTEG	pLoF	0.500000	4.262940E-01	-0.00860419	0.0108154	202	11	191	5	21
POTEG	missense	0.01	1.729908E-01	0.00976356	0.00716509	280	34	246	4	5
POTEG	missense	0.500000	1.729908E-01	0.00976356	0.00716509	280	34	246	4	5
POTEG	synonymous	0.01	8.440424E-01	0.000598501	0.00304232	2965	222	2743	18	26
POTEG	synonymous	0.500000	8.440424E-01	0.000598501	0.00304232	2965	222	2743	18	26
POTEG	pLoF;missense	0.01	4.858290E-01	0.00416427	0.00597492	482	45	437	9	26
POTEG	pLoF;missense	0.500000	4.858290E-01	0.00416427	0.00597492	482	45	437	9	26
POTEG	missense;synonymous	0.01	4.749918E-01	0.0020023	0.00280285	3245	256	2989	22	31
