Region	Group	max_MAF	Pvalue_Burden	BETA_Burden	SE_Burden	MAC	MAC_case	MAC_control	Number_rare	Number_ultra_rare
DEFB126	pLoF	0.01	8.461641E-01	0.0017207	0.00886888	410	23	387	7	16
DEFB126	pLoF	0.5	8.745738E-01	0.00138664	0.00878448	90990	5142	85848	8	16
DEFB126	missense	0.01	2.475520E-01	0.0379923	0.0328563	33	3	30	1	12
DEFB126	missense	0.500000	2.475520E-01	0.0379923	0.0328563	33	3	30	1	12
DEFB126	synonymous	0.01	7.472555E-01	0.000757552	0.00235075	8376	346	8030	9	29
DEFB126	synonymous	0.500000	7.472555E-01	0.000757552	0.00235075	8376	346	8030	9	29
DEFB126	pLoF;missense	0.01	6.249160E-01	0.00418713	0.00856447	443	26	417	8	28
DEFB126	pLoF;missense	0.5	6.516684E-01	0.0038325	0.00848941	91023	5145	85878	9	28
DEFB126	missense;synonymous	0.01	6.860398E-01	0.000948039	0.00234527	8409	349	8060	10	41
DEFB126	missense;synonymous	0.500000	6.860398E-01	0.000948039	0.00234527	8409	349	8060	10	41
DEFB126	pLoF;missense;synonymous;other	0.01	5.948835E-01	0.0012065	0.00226882	8827	374	8453	17	59
DEFB126	pLoF;missense;synonymous;other	0.5	6.016279E-01	0.00118254	0.00226514	99407	5493	93914	18	59
DEFB126	Cauchy	NA	0.670777	NA	NA	NA	NA	NA	NA	NA
DEFB127	pLoF	0.01	2.026056E-01	0.0308165	0.0241857	73	5	68	2	7
DEFB127	pLoF	0.500000	2.026056E-01	0.0308165	0.0241857	73	5	68	2	7
DEFB127	missense	0.01	5.280953E-01	-0.00939559	0.014892	214	6	208	1	16
DEFB127	missense	0.5	5.325326E-01	-0.00929505	0.0148925	158067	9493	148574	2	16
DEFB127	synonymous	0.01	6.533418E-01	-0.0020393	0.00454061	2390	91	2299	2	26
DEFB127	synonymous	0.500000	6.533418E-01	-0.0020393	0.00454061	2390	91	2299	2	26
DEFB127	pLoF;missense	0.01	8.968834E-01	0.0016439	0.0126845	287	11	276	3	23
DEFB127	pLoF;missense	0.5	8.923040E-01	0.00171741	0.0126849	158140	9498	148642	4	23
DEFB127	missense;synonymous	0.01	5.394373E-01	-0.00266586	0.00434416	2604	97	2507	3	42
DEFB127	missense;synonymous	0.5	5.407263E-01	-0.00265753	0.00434439	160457	9584	150873	4	42
DEFB127	pLoF;missense;synonymous;other	0.01	6.925038E-01	-0.00168822	0.00426901	2684	102	2582	5	53
