Region	Group	max_MAF	Pvalue_Burden	BETA_Burden	SE_Burden	MAC	MAC_case	MAC_control	Number_rare	Number_ultra_rare
FOXQ1	pLoF	0.01	4.334773E-01	-0.00497938	0.00635729	1231	40	1191	9	40
FOXQ1	pLoF	0.500000	4.334773E-01	-0.00497938	0.00635729	1231	40	1191	9	40
FOXQ1	missense	0.01	5.406103E-02	0.0103453	0.0053704	1558	76	1482	17	151
FOXQ1	missense	0.5	3.187147E-01	0.0030053	0.00301403	22943	1133	21810	18	151
FOXQ1	synonymous	0.01	6.511809E-01	0.0014438	0.00319339	3902	168	3734	41	226
FOXQ1	synonymous	0.5	6.141455E-01	0.00160982	0.00319304	277190	13016	264174	43	226
FOXQ1	pLoF;missense	0.01	3.319495E-01	0.00399065	0.00411325	2789	116	2673	26	191
FOXQ1	pLoF;missense	0.5	5.701584E-01	0.00155013	0.00272998	24174	1173	23001	27	191
FOXQ1	missense;synonymous	0.01	1.687596E-01	0.00376284	0.00273423	5456	244	5212	58	377
FOXQ1	missense;synonymous	0.5	2.795744E-01	0.00237749	0.00219878	300129	14149	285980	61	377
FOXQ1	pLoF;missense;synonymous;other	0.01	3.212602E-01	0.00248852	0.00250891	6749	287	6462	69	432
FOXQ1	pLoF;missense;synonymous;other	0.5	4.254427E-01	0.00165521	0.00207676	301422	14192	287230	72	432
FOXQ1	Cauchy	NA	0.282507	NA	NA	NA	NA	NA	NA	NA
FOXF2	pLoF	0.01	2.266361E-01	0.00378223	0.00312821	4477	203	4274	20	54
FOXF2	pLoF	0.5	1.873917E-01	0.0029689	0.00225201	239129	11192	227937	22	54
FOXF2	missense	0.01	9.587241E-01	-0.000189532	0.00366212	3772	139	3633	25	227
FOXF2	missense	0.500000	9.587241E-01	-0.000189532	0.00366212	3772	139	3633	25	227
FOXF2	synonymous	0.01	2.042646E-01	0.00304203	0.00239625	8850	418	8432	38	196
FOXF2	synonymous	0.5	2.107978E-01	0.00300034	0.00239763	118862	5398	113464	39	196
FOXF2	pLoF;missense	0.01	3.765800E-01	0.00209396	0.00236816	8248	342	7906	45	281
FOXF2	pLoF;missense	0.5	2.753430E-01	0.0020793	0.00190614	242900	11331	231569	47	281
FOXF2	missense;synonymous	0.01	3.218625E-01	0.00199361	0.00201245	12619	556	12063	63	423
FOXF2	missense;synonymous	0.5	3.294472E-01	0.00196343	0.0020133	122631	5536	117095	64	423
FOXF2	pLoF;missense;synonymous;other	0.01	1.107881E-01	0.00263782	0.00165416	18082	798	17284	84	485
FOXF2	pLoF;missense;synonymous;other	0.5	8.821778E-02	0.00251638	0.00147599	362746	16767	345979	87	485
FOXF2	Cauchy	NA	0.534542	NA	NA	NA	NA	NA	NA	NA
FOXC1	pLoF	0.01	9.800098E-01	-8.21877e-05	0.00328008	4252	166	4086	28	79
FOXC1	pLoF	0.5	9.723409E-01	-0.000113691	0.00327899	282379	12178	270201	30	79
FOXC1	missense	0.01	7.367940E-01	0.00138288	0.00411447	2217	100	2117	38	374
FOXC1	missense	0.500000	7.367940E-01	0.00138288	0.00411447	2217	100	2117	38	374
FOXC1	synonymous	0.01	1.331695E-01	0.00234969	0.00156467	7902	373	7529	87	295
FOXC1	synonymous	0.5	4.674222E-02	0.00238689	0.00120027	32373	1269	31104	89	295
FOXC1	pLoF;missense	0.01	8.397283E-01	0.000514296	0.00254298	6468	266	6202	66	453
FOXC1	pLoF;missense	0.5	8.456091E-01	0.000495045	0.00254229	284595	12278	272317	68	453
FOXC1	missense;synonymous	0.01	1.674019E-01	0.00190447	0.00137945	10108	471	9637	125	669
FOXC1	missense;synonymous	0.5	5.979263E-02	0.00208679	0.00110863	34579	1367	33212	127	669
FOXC1	pLoF;missense;synonymous;other	0.01	2.333077E-01	0.00147119	0.00123434	14685	649	14036	160	811
FOXC1	pLoF;missense;synonymous;other	0.5	8.729643E-02	0.00176147	0.0010302	317283	13557	303726	164	811
FOXC1	Cauchy	NA	0.75362	NA	NA	NA	NA	NA	NA	NA
GMDS	pLoF	0.01	4.607690E-01	0.0277616	0.0376387	33	2	31	0	24
GMDS	pLoF	0.500000	4.607690E-01	0.0277616	0.0376387	33	2	31	0	24
GMDS	missense	0.01	9.342774E-01	0.000741965	0.00899739	518	22	496	11	126
GMDS	missense	0.500000	9.342774E-01	0.000741965	0.00899739	518	22	496	11	126
GMDS	synonymous	0.01	5.850457E-03	-0.0172607	0.00626286	1205	41	1164	21	105
GMDS	synonymous	0.5	5.849948E-03	-0.017261	0.00626288	219315	9975	209340	22	105
GMDS	pLoF;missense	0.01	8.018583E-01	0.00219943	0.00876468	551	24	527	11	150
GMDS	pLoF;missense	0.500000	8.018583E-01	0.00219943	0.00876468	551	24	527	11	150
GMDS	missense;synonymous	0.01	1.942440E-02	-0.010784	0.0046139	1723	63	1660	32	231
GMDS	missense;synonymous	0.5	1.942312E-02	-0.0107841	0.0046139	219833	9997	209836	33	231
GMDS	pLoF;missense;synonymous;other	0.01	3.788818E-02	-0.00947811	0.00456542	1783	67	1716	32	271
GMDS	pLoF;missense;synonymous;other	0.5	3.788591E-02	-0.00947822	0.00456543	219893	10001	209892	33	271
GMDS	Cauchy	NA	0.026072	NA	NA	NA	NA	NA	NA	NA
DUSP22	pLoF	0.01	6.780505E-01	-0.00654641	0.0157697	167	6	161	4	28
DUSP22	pLoF	0.500000	6.780505E-01	-0.00654641	0.0157697	167	6	161	4	28
DUSP22	missense	0.01	3.334667E-01	0.00258355	0.00267129	6380	296	6084	27	111
DUSP22	missense	0.500000	3.334667E-01	0.00258355	0.00267129	6380	296	6084	27	111
DUSP22	synonymous	0.01	7.156832E-01	0.00141971	0.00389781	3199	122	3077	28	75
DUSP22	synonymous	0.500000	7.156832E-01	0.00141971	0.00389781	3199	122	3077	28	75
DUSP22	pLoF;missense	0.01	3.768608E-01	0.00232858	0.00263505	6547	302	6245	31	139
DUSP22	pLoF;missense	0.500000	3.768608E-01	0.00232858	0.00263505	6547	302	6245	31	139
DUSP22	missense;synonymous	0.01	3.134495E-01	0.00222735	0.00220965	9578	418	9160	55	186
DUSP22	missense;synonymous	0.500000	3.134495E-01	0.00222735	0.00220965	9578	418	9160	55	186
DUSP22	pLoF;missense;synonymous;other	0.01	4.014196E-01	0.00182403	0.00217382	9894	428	9466	62	239
DUSP22	pLoF;missense;synonymous;other	0.500000	4.014196E-01	0.00182403	0.00217382	9894	428	9466	62	239
DUSP22	Cauchy	NA	0.471571	NA	NA	NA	NA	NA	NA	NA
IRF4	pLoF	0.01	2.127408E-01	-0.0432182	0.0346838	43	0	43	1	14
IRF4	pLoF	0.500000	2.127408E-01	-0.0432182	0.0346838	43	0	43	1	14
IRF4	missense	0.01	2.787768E-01	-0.00602624	0.00556403	1237	49	1188	17	132
IRF4	missense	0.500000	2.787768E-01	-0.00602624	0.00556403	1237	49	1188	17	132
IRF4	synonymous	0.01	4.684272E-01	-0.0014145	0.00195092	12847	597	12250	38	133
IRF4	synonymous	0.500000	4.684272E-01	-0.0014145	0.00195092	12847	597	12250	38	133
IRF4	pLoF;missense	0.01	2.058008E-01	-0.00695549	0.00549756	1280	49	1231	18	146
IRF4	pLoF;missense	0.500000	2.058008E-01	-0.00695549	0.00549756	1280	49	1231	18	146
IRF4	missense;synonymous	0.01	3.064839E-01	-0.00186647	0.00182517	14083	646	13437	55	265
IRF4	missense;synonymous	0.500000	3.064839E-01	-0.00186647	0.00182517	14083	646	13437	55	265
IRF4	pLoF;missense;synonymous;other	0.01	2.257412E-01	-0.00219599	0.00181277	14277	649	13628	59	293
IRF4	pLoF;missense;synonymous;other	0.500000	2.257412E-01	-0.00219599	0.00181277	14277	649	13628	59	293
IRF4	Cauchy	NA	0.26715	NA	NA	NA	NA	NA	NA	NA
EXOC2	pLoF	0.01	1.814826E-01	-0.0224495	0.016801	136	3	133	3	50
EXOC2	pLoF	0.500000	1.814826E-01	-0.0224495	0.016801	136	3	133	3	50
EXOC2	missense	0.01	4.642480E-01	0.00237483	0.00324487	4069	182	3887	50	307
EXOC2	missense	0.500000	4.642480E-01	0.00237483	0.00324487	4069	182	3887	50	307
EXOC2	synonymous	0.01	3.717119E-01	0.00204994	0.00229486	8466	348	8118	52	206
EXOC2	synonymous	0.5	8.742213E-01	-0.000250344	0.00158146	94057	3576	90481	56	206
EXOC2	pLoF;missense	0.01	6.359085E-01	0.00150986	0.00318921	4204	185	4019	53	357
EXOC2	pLoF;missense	0.500000	6.359085E-01	0.00150986	0.00318921	4204	185	4019	53	357
EXOC2	missense;synonymous	0.01	2.517144E-01	0.00213502	0.0018627	12532	530	12002	102	513
EXOC2	missense;synonymous	0.5	8.584892E-01	0.000252311	0.00141511	98123	3758	94365	106	513
EXOC2	pLoF;missense;synonymous;other	0.01	3.751509E-01	0.00159139	0.0017944	13360	562	12798	113	602
EXOC2	pLoF;missense;synonymous;other	0.5	9.945848E-01	9.40705e-06	0.00138603	98951	3790	95161	117	602
EXOC2	Cauchy	NA	0.936138	NA	NA	NA	NA	NA	NA	NA
MYLK4	pLoF	0.01	5.744391E-01	0.00570646	0.0101624	425	19	406	8	51
MYLK4	pLoF	0.500000	5.744391E-01	0.00570646	0.0101624	425	19	406	8	51
MYLK4	missense	0.01	4.081805E-01	0.00353638	0.00427564	2243	110	2133	22	154
MYLK4	missense	0.5	5.426611E-01	0.00233996	0.0038436	46522	2047	44475	23	154
MYLK4	synonymous	0.01	9.675955E-01	0.000110807	0.00272761	7142	281	6861	20	102
MYLK4	synonymous	0.500000	9.675955E-01	0.000110807	0.00272761	7142	281	6861	20	102
MYLK4	pLoF;missense	0.01	3.294858E-01	0.00385064	0.00394876	2668	129	2539	30	205
MYLK4	pLoF;missense	0.5	4.451571E-01	0.0027511	0.00360321	46947	2066	44881	31	205
MYLK4	missense;synonymous	0.01	6.313046E-01	0.00110824	0.00230935	9383	391	8992	42	256
MYLK4	missense;synonymous	0.5	7.028297E-01	0.000842513	0.0022084	53662	2328	51334	43	256
MYLK4	pLoF;missense;synonymous;other	0.01	4.019127E-01	0.00180387	0.00215205	10579	451	10128	54	329
MYLK4	pLoF;missense;synonymous;other	0.5	4.627774E-01	0.00152118	0.00207166	54858	2388	52470	55	329
MYLK4	Cauchy	NA	0.827041	NA	NA	NA	NA	NA	NA	NA
WRNIP1	pLoF	0.01	4.749443E-01	0.00326054	0.00456366	1845	98	1747	12	78
WRNIP1	pLoF	0.5	7.500606E-01	0.000833398	0.00261615	16975	844	16131	13	78
WRNIP1	missense	0.01	2.054677E-01	-0.00282814	0.00223369	9250	378	8872	71	455
WRNIP1	missense	0.500000	2.054677E-01	-0.00282814	0.00223369	9250	378	8872	71	455
WRNIP1	synonymous	0.01	5.197492E-02	-0.00368199	0.00189467	17479	556	16923	77	314
WRNIP1	synonymous	0.5	2.899114E-02	-0.00308375	0.00141223	517709	22908	494801	82	314
WRNIP1	pLoF;missense	0.01	4.069702E-01	-0.00167025	0.0020142	11091	476	10615	83	533
WRNIP1	pLoF;missense	0.5	4.442925E-01	-0.00131063	0.00171331	26221	1222	24999	84	533
WRNIP1	missense;synonymous	0.01	2.191009E-02	-0.00335268	0.00146283	26716	934	25782	148	769
WRNIP1	missense;synonymous	0.5	1.163531E-02	-0.00304984	0.00120881	526946	23286	503660	153	769
WRNIP1	pLoF;missense;synonymous;other	0.01	5.545253E-02	-0.00267306	0.00139562	28622	1038	27584	161	864
WRNIP1	pLoF;missense;synonymous;other	0.5	3.256762E-02	-0.00236974	0.00110872	543982	24136	519846	167	864
WRNIP1	Cauchy	NA	0.0495257	NA	NA	NA	NA	NA	NA	NA
SERPINB1	pLoF	0.01	7.552248E-02	-0.0437946	0.0246414	60	0	60	1	24
SERPINB1	pLoF	0.500000	7.552248E-02	-0.0437946	0.0246414	60	0	60	1	24
