Region	Group	max_MAF	Pvalue_Burden	BETA_Burden	SE_Burden	MAC	MAC_case	MAC_control	Number_rare	Number_ultra_rare
GOLGA6L6	pLoF	0.01	9.877749E-01	-3.17259e-05	0.00207054	10906	431	10475	26	124
GOLGA6L6	pLoF	0.5	7.815029E-01	0.000482304	0.0017389	67913	2934	64979	28	124
GOLGA6L6	synonymous	0.01	1.155429E-01	0.00478394	0.00303981	5654	238	5416	20	37
GOLGA6L6	synonymous	0.500000	1.155429E-01	0.00478394	0.00303981	5654	238	5416	20	37
GOLGA6L6	pLoF;missense	0.01	9.838730E-01	-4.18469e-05	0.00207024	10909	431	10478	26	125
GOLGA6L6	pLoF;missense	0.5	7.846802E-01	0.000475067	0.00173874	67916	2934	64982	28	125
GOLGA6L6	missense;synonymous	0.01	1.173414E-01	0.0047589	0.00303883	5657	238	5419	20	38
GOLGA6L6	missense;synonymous	0.500000	1.173414E-01	0.0047589	0.00303883	5657	238	5419	20	38
GOLGA6L6	pLoF;missense;synonymous;other	0.01	3.951153E-01	0.00145224	0.00170776	16577	669	15908	46	167
GOLGA6L6	pLoF;missense;synonymous;other	0.5	3.118088E-01	0.00152675	0.00150949	174769	7784	166985	49	167
GOLGA6L6	Cauchy	NA	0.915444	NA	NA	NA	NA	NA	NA	NA
POTEB2	Cauchy	NA	0.5	NA	NA	NA	NA	NA	NA	NA
POTEB3	pLoF	0.01	2.287037E-01	0.0214739	0.0178398	100	7	93	2	17
POTEB3	pLoF	0.500000	2.287037E-01	0.0214739	0.0178398	100	7	93	2	17
POTEB3	missense	0.01	4.366017E-01	-0.00297916	0.00382953	4935	166	4769	2	5
POTEB3	missense	0.500000	4.366017E-01	-0.00297916	0.00382953	4935	166	4769	2	5
POTEB3	synonymous	0.01	3.062008E-01	-0.00437223	0.00427298	2513	81	2432	10	38
POTEB3	synonymous	0.5	9.207407E-02	-0.00338551	0.00200974	31847	1348	30499	12	38
POTEB3	pLoF;missense	0.01	6.116714E-01	-0.00190043	0.00374329	5035	173	4862	4	22
POTEB3	pLoF;missense	0.500000	6.116714E-01	-0.00190043	0.00374329	5035	173	4862	4	22
POTEB3	missense;synonymous	0.01	2.670505E-01	-0.00278357	0.00250799	7448	247	7201	12	43
POTEB3	missense;synonymous	0.5	7.850629E-02	-0.00297286	0.00168968	36782	1514	35268	14	43
POTEB3	pLoF;missense;synonymous;other	0.01	3.430863E-01	-0.00235327	0.00248213	7556	254	7302	14	63
POTEB3	pLoF;missense;synonymous;other	0.5	9.908936E-02	-0.00277368	0.00168174	36890	1521	35369	16	63
POTEB3	Cauchy	NA	0.219718	NA	NA	NA	NA	NA	NA	NA
OR4M2B	pLoF	0.01	5.603877E-01	-0.00310431	0.00533144	1307	44	1263	6	20
OR4M2B	pLoF	0.500000	5.603877E-01	-0.00310431	0.00533144	1307	44	1263	6	20
OR4M2B	missense	0.01	2.871941E-01	-0.0059313	0.00557297	1012	32	980	8	57
OR4M2B	missense	0.500000	2.871941E-01	-0.0059313	0.00557297	1012	32	980	8	57
OR4M2B	synonymous	0.01	1.118298E-01	-0.0067946	0.00427328	2027	62	1965	5	47
OR4M2B	synonymous	0.5	8.199559E-01	-0.000607698	0.00267001	22763	1041	21722	6	47
OR4M2B	pLoF;missense	0.01	2.462449E-01	-0.00447913	0.00386292	2319	76	2243	14	77
OR4M2B	pLoF;missense	0.500000	2.462449E-01	-0.00447913	0.00386292	2319	76	2243	14	77
OR4M2B	missense;synonymous	0.01	5.515093E-02	-0.00652815	0.00340418	3039	94	2945	13	104
OR4M2B	missense;synonymous	0.5	5.082237E-01	-0.00158314	0.00239287	23775	1073	22702	14	104
OR4M2B	pLoF;missense;synonymous;other	0.01	5.398470E-02	-0.00555602	0.00288331	4345	138	4207	19	124
OR4M2B	pLoF;missense;synonymous;other	0.5	4.027820E-01	-0.001835	0.00219324	25081	1117	23964	20	124
OR4M2B	Cauchy	NA	0.202569	NA	NA	NA	NA	NA	NA	NA
OR4N4C	missense	0.01	9.323035E-01	0.00114646	0.0134962	144	7	137	2	4
OR4N4C	missense	0.500000	9.323035E-01	0.00114646	0.0134962	144	7	137	2	4
OR4N4C	synonymous	0.01	7.180155E-02	0.0654317	0.0363434	18	3	15	0	7
OR4N4C	synonymous	0.500000	7.180155E-02	0.0654317	0.0363434	18	3	15	0	7
OR4N4C	pLoF;missense	0.01	9.743162E-01	0.000428826	0.0133195	147	7	140	2	6
OR4N4C	pLoF;missense	0.500000	9.743162E-01	0.000428826	0.0133195	147	7	140	2	6
OR4N4C	missense;synonymous	0.01	4.800091E-01	0.00893818	0.0126552	162	10	152	2	11
OR4N4C	missense;synonymous	0.500000	4.800091E-01	0.00893818	0.0126552	162	10	152	2	11
OR4N4C	pLoF;missense;synonymous;other	0.01	5.159394E-01	0.00812643	0.0125096	165	10	155	2	13
OR4N4C	pLoF;missense;synonymous;other	0.500000	5.159394E-01	0.00812643	0.0125096	165	10	155	2	13
OR4N4C	Cauchy	NA	0.879986	NA	NA	NA	NA	NA	NA	NA
POTEB	Cauchy	NA	0.5	NA	NA	NA	NA	NA	NA	NA
OR4M2	Cauchy	NA	0.5	NA	NA	NA	NA	NA	NA	NA
GOLGA6L22	pLoF	0.01	8.187203E-01	-0.000924673	0.00403451	2279	80	2199	5	31
GOLGA6L22	pLoF	0.500000	8.187203E-01	-0.000924673	0.00403451	2279	80	2199	5	31
GOLGA6L22	missense	0.01	4.142448E-01	-0.0262277	0.0321242	31	0	31	1	8
GOLGA6L22	missense	0.500000	4.142448E-01	-0.0262277	0.0321242	31	0	31	1	8
GOLGA6L22	synonymous	0.01	3.598129E-01	0.0134045	0.0146382	121	8	113	3	18
GOLGA6L22	synonymous	0.500000	3.598129E-01	0.0134045	0.0146382	121	8	113	3	18
GOLGA6L22	pLoF;missense	0.01	7.421223E-01	-0.00131722	0.00400316	2310	80	2230	6	39
GOLGA6L22	pLoF;missense	0.500000	7.421223E-01	-0.00131722	0.00400316	2310	80	2230	6	39
GOLGA6L22	missense;synonymous	0.01	6.207623E-01	0.00659375	0.0133269	152	8	144	4	26
GOLGA6L22	missense;synonymous	0.500000	6.207623E-01	0.00659375	0.0133269	152	8	144	4	26
GOLGA6L22	pLoF;missense;synonymous;other	0.01	9.174028E-01	-0.000400177	0.00385877	2438	88	2350	9	61
GOLGA6L22	pLoF;missense;synonymous;other	0.500000	9.174028E-01	-0.000400177	0.00385877	2438	88	2350	9	61
GOLGA6L22	Cauchy	NA	0.748178	NA	NA	NA	NA	NA	NA	NA
NIPA1	pLoF	0.01	8.735810E-01	0.000442852	0.00278328	6245	275	5970	16	37
NIPA1	pLoF	0.5	3.947274E-01	-0.00180071	0.00211581	152034	6322	145712	18	37
NIPA1	missense	0.01	7.107186E-02	-0.0163369	0.00905085	524	13	511	7	142
NIPA1	missense	0.500000	7.107186E-02	-0.0163369	0.00905085	524	13	511	7	142
NIPA1	synonymous	0.01	6.916725E-01	0.00168001	0.00423618	2142	97	2045	29	153
NIPA1	synonymous	0.5	6.906425E-01	0.00168596	0.00423626	157724	6977	150747	30	153
NIPA1	pLoF;missense	0.01	7.057362E-01	-0.00100608	0.00266448	6769	288	6481	23	179
NIPA1	pLoF;missense	0.5	2.150518E-01	-0.00255702	0.00206246	152558	6335	146223	25	179
NIPA1	missense;synonymous	0.01	7.051819E-01	-0.00146162	0.0038633	2662	110	2552	36	295
NIPA1	missense;synonymous	0.5	7.061185E-01	-0.00145678	0.00386337	158244	6990	151254	37	295
NIPA1	pLoF;missense;synonymous;other	0.01	8.872287E-01	-0.000306678	0.00216257	8952	386	8566	53	340
NIPA1	pLoF;missense;synonymous;other	0.5	3.439810E-01	-0.00170689	0.0018037	310323	13313	297010	56	340
NIPA1	Cauchy	NA	0.441956	NA	NA	NA	NA	NA	NA	NA
